0.219697,-0.184049
0.367629,-0.178314
0.270746,-0.178178
0.241336,-0.177438
0.207175,-0.177272
0.175431,-0.177258
0.153208,-0.177258
0.138898,-0.177258
0.126575,-0.177258
0.118166,-0.177214
0.109432,-0.177214
0.104237,-0.177106
0.0981227,-0.177074
0.0950243,-0.177565
0.0916555,-0.177565
0.0880967,-0.177518
0.0843801,-0.177518
0.0810547,-0.177518
0.0782138,-0.177519
0.0761511,-0.177519
0.074994,-0.177818
0.0726174,-0.177804
0.0704394,-0.177789
0.0685404,-0.177789
0.0668004,-0.177789
0.0653809,-0.177789
0.0652557,-0.178165
0.0640716,-0.178165
0.0628887,-0.178121
0.0617748,-0.178105
0.0605155,-0.178105
0.0600939,-0.178012
0.0594082,-0.177983
0.0586676,-0.177983
0.0581844,-0.177969
0.0575854,-0.177969
0.0574324,-0.177955
0.0576202,-0.177863
0.0570971,-0.17785
0.0571553,-0.178061
0.0567337,-0.17855
0.0560314,-0.178566
0.0560074,-0.17846
0.0555209,-0.17846
0.0549664,-0.178445
0.054104,-0.178445
0.0535914,-0.178431
0.0528453,-0.178431
0.0525349,-0.178201
0.0519896,-0.178201
0.0514706,-0.178201
0.0508678,-0.178201
0.0504269,-0.178201
0.0498703,-0.178589
0.049468,-0.178589
0.0489907,-0.178589
0.0484133,-0.178558
0.0477998,-0.178558
0.0472555,-0.178543
0.0470569,-0.178357
0.0465813,-0.178357
0.0461998,-0.178357
0.0459098,-0.178343
0.0454296,-0.178343
0.0456647,-0.178299
0.0452734,-0.178316
0.0448648,-0.178832
0.0445754,-0.178818
0.0444017,-0.178819
0.0440524,-0.178819
0.0439277,-0.178586
0.0435963,-0.178572
0.0434753,-0.178559
0.0433237,-0.178559
0.043471,-0.178543
0.0434568,-0.178482
0.0434401,-0.178454
0.043262,-0.178454
0.0431545,-0.178454
0.0430185,-0.178454
0.0431277,-0.17844
0.0431148,-0.178426
0.0429553,-0.178395
0.0427674,-0.178395
0.0425876,-0.178379
0.0425235,-0.178366
0.0426082,-0.178273
0.0424709,-0.178226
0.0422757,-0.178227
0.0419481,-0.178197
0.0417102,-0.178197
0.0415839,-0.178197
0.0419155,-0.17812
0.0421669,-0.177656
0.0419619,-0.177639
0.0417351,-0.177639
0.0414387,-0.17761
0.0413251,-0.17761
0.0413169,-0.177594
0.0410815,-0.17758
0.0408755,-0.17758
0.0419019,-0.177193
