0.338384,-0.142557
0.408521,-0.141877
0.426421,-0.141381
0.437028,-0.141652
0.434323,-0.141815
0.440991,-0.141772
0.440849,-0.14157
0.435986,-0.141389
0.436663,-0.141798
0.436386,-0.142085
0.436488,-0.141948
0.439162,-0.142137
0.43877,-0.141936
0.451195,-0.141568
0.446252,-0.142504
0.446434,-0.142351
0.446777,-0.143093
0.445469,-0.142876
0.445841,-0.14309
0.445603,-0.142843
0.446529,-0.142828
0.447765,-0.142502
0.447581,-0.142581
0.44869,-0.14356
0.448963,-0.143888
0.449402,-0.143781
0.449178,-0.143616
0.448196,-0.143388
0.450026,-0.142827
0.450276,-0.142705
0.449891,-0.14246
0.451113,-0.142942
0.449502,-0.143742
0.450048,-0.143349
0.449491,-0.143209
0.449415,-0.142965
0.448996,-0.142471
0.448811,-0.143201
0.449743,-0.143481
0.449683,-0.144285
0.449871,-0.143698
0.45088,-0.143002
0.449886,-0.142901
0.450748,-0.143094
0.450455,-0.142833
0.450604,-0.143164
0.450709,-0.142809
0.45045,-0.142498
0.449061,-0.14191
0.449213,-0.142449
0.448628,-0.142701
0.448156,-0.142376
0.448323,-0.142175
0.449207,-0.143338
0.448588,-0.142954
0.448076,-0.142939
0.448046,-0.142801
0.448129,-0.142948
0.44785,-0.142838
0.448443,-0.142748
0.448141,-0.142922
0.448396,-0.142893
0.448458,-0.143218
0.448521,-0.142833
0.448532,-0.143396
0.448707,-0.143087
0.44896,-0.143912
0.449305,-0.143459
0.449351,-0.143304
0.449091,-0.143227
0.449446,-0.143693
0.449904,-0.143306
0.449883,-0.142915
0.450231,-0.142791
0.450454,-0.143362
0.45025,-0.14299
0.450279,-0.142962
0.449944,-0.143253
0.4501,-0.14352
0.449708,-0.143475
0.449646,-0.14318
0.449454,-0.142622
0.449418,-0.142663
0.449592,-0.142586
0.449386,-0.142446
0.449286,-0.142357
0.449053,-0.142002
0.448598,-0.141769
0.448134,-0.14193
0.448072,-0.141679
0.447885,-0.142013
0.448073,-0.142772
0.44819,-0.142668
0.448147,-0.142576
0.448111,-0.142236
0.448427,-0.141959
0.448136,-0.142026
0.448386,-0.142216
0.448562,-0.141986
0.448681,-0.142367
0.448514,-0.142414
0.447169,-0.142933
