Client_0
10466
409
10498
395
10572
462
10601
488
10569
511
10573
502
10418
405
10624
476
10497
414
10500
326
10446
361
10587
476
10507
469
10475
458
10449
396
10544
574
10453
444
10472
463
10412
417
10488
466
10475
455
10493
409
10432
399
10410
360
10416
442
10521
474
10659
636
10467
399
10509
464
10585
481
10598
496
10558
442
10485
416
10409
363
10465
317
10499
498
10470
439
10506
519
10545
531
10490
500
10471
446
10512
528
10441
452
10499
487
10436
477
11534
479
10459
443
10457
500
10480
478
10426
420
10537
548
10461
473
10520
511
10503
499
10461
408
10525
575
10477
534
10502
521
10471
468
10476
473
10484
518
10466
486
10805
838
10422
382
10470
446
10442
437
10451
412
10466
444
10426
368
10544
525
10502
482
10381
339
10401
388
10460
447
10462
443
10479
421
10507
464
10505
483
10447
401
10611
545
10675
589
10488
440
10495
451
10589
544
10502
502
10438
448
10481
427
10533
512
10525
530
10502
510
10484
486
10498
508
10480
484
10487
474
10420
350
10459
520
10447
449
10462
519
10457
510
10462
501
11001
1005
10424
456
10473
477
10513
482
10453
443
10528
537
10471
464
10463
463
10437
449
10511
503
10578
583
10459
427
10477
476
10459
441
10462
459
10427
446
10423
443
10428
446
10557
479
10364
308
10381
370
10615
577
10524
482
10470
417
10558
492
10622
581
10528
529
10490
448
10571
545
10543
511
10491
443
10538
531
10512
532
10420
373
10514
529
11331
527
10877
888
10435
426
10458
446
10468
517
10412
434
10421
445
10427
430
10486
533
10429
446
10454
517
10528
508
10406
430
10451
410
10527
527
10410
375
10507
493
10442
461
10461
445
10525
530
10479
464
10450
437
10399
394
10473
400
10570
560
10498
477
10449
435
10545
523
10588
554
10418
397
10480
475
10589
534
10447
391
10453
430
10418
440
10423
440
10396
390
10607
549
10604
586
10458
443
10408
431
10462
504
10470
470
10447
400
10468
394
10418
386
10388
349
10441
478
10371
343
10428
364
10349
292
10492
490
10364
316
10486
502
10363
307
10456
463
10564
461
10462
501
10473
395
10508
425
10488
413
10521
497
10471
427
10455
394
10544
560
10443
408
10565
711
10440
417
10531
479
10566
587
10364
298
10566
587
10514
468
10517
514
10454
422
10581
592
10559
442
10618
640
10524
534
10480
451
10454
486
10556
429
10613
577
10484
510
10462
428
10451
376
11034
1030
10480
452
10466
439
10568
638
10569
477
11202
1326
11115
1382
10998
1040
10987
931
11267
1414
11243
1405
10770
733
10784
739
10973
1047
10733
743
10773
832
10996
1075
10568
501
10433
432
10617
610
10462
372
10404
322
10443
457
10547
457
10555
474
10473
396
10513
531
10563
467
10379
352
