0.167089,-0.2087
0.319497,-0.18131
0.38707,-0.156024
0.41761,-0.140065
0.444165,-0.119793
0.454393,-0.0815097
0.461456,-0.0313409
0.467064,-0.00616862
0.471277,0.00842108
0.474529,0.0211223
0.477775,0.0223559
0.479941,0.0243
0.482167,0.0235008
0.483888,0.0237278
0.485557,0.0231667
0.486533,0.023262
0.487769,0.0231947
0.488657,0.023908
0.489651,0.0237807
0.49042,0.0234104
0.491234,0.0236162
0.491803,0.0232895
0.492378,0.0232014
0.492852,0.0232336
0.49354,0.0231078
0.495281,0.0225937
0.495688,0.0231662
0.496066,0.0223376
0.496287,0.0225125
0.496662,0.0225334
0.49685,0.0222556
0.497026,0.0224534
0.497344,0.0225327
0.497459,0.0224812
0.497674,0.0229002
0.497878,0.0226824
0.498105,0.0223234
0.49832,0.0224243
0.498523,0.0230113
0.498685,0.0222165
0.498839,0.0222217
0.498957,0.0224674
0.499126,0.0224327
0.49926,0.0224312
0.499388,0.0227823
0.499619,0.0222726
0.49976,0.0225257
0.499843,0.0231206
0.499974,0.0227008
0.50005,0.0233215
0.500196,0.0225097
0.500265,0.0228311
0.500378,0.0231775
0.500464,0.0227181
0.500524,0.0226604
0.500559,0.0223711
0.500681,0.0235557
0.500713,0.0229877
0.500828,0.0226188
0.500898,0.0223903
0.501006,0.0227641
0.50107,0.0228461
0.501113,0.0227966
0.501194,0.0224871
0.501291,0.0224731
0.50129,0.022885
0.501364,0.0231191
0.501418,0.0228582
0.501488,0.0234072
0.501538,0.0231955
0.501605,0.0230108
0.501635,0.0230613
0.501715,0.0231388
0.501743,0.0228899
0.501803,0.0228815
0.501812,0.0227358
0.501854,0.0229259
0.501894,0.0226666
0.501934,0.0229837
0.502003,0.0227043
0.502025,0.023148
0.502077,0.0232797
0.502112,0.0225521
0.502132,0.023223
0.502195,0.0234166
0.502213,0.0233698
0.502317,0.0229396
0.502348,0.0230534
0.502392,0.0233114
0.502435,0.0227188
0.502449,0.0229133
0.502463,0.0234252
0.502477,0.0227862
0.502797,0.0236254
0.502834,0.0228463
0.502843,0.0237253
0.502866,0.0227739
0.502875,0.0232811
0.503074,0.0235057
0.503143,0.0226787
0.503161,0.0233102
0.503167,0.0235047
