1,0.0107922
1,0.0255858
1,0.0419837
1,0.0572138
1,0.0714719
1,0.0859269
1,0.0931808
1,0.0996002
1,0.10441
1,0.109309
1,0.110391
1,0.109989
0.999809,0.102442
0.99503,0.111128
0.994034,0.128028
0.991296,0.134949
0.981248,0.132542
0.960537,0.132686
0.949081,0.132731
0.91701,0.132435
0.881128,0.132507
0.85125,0.133069
0.818835,0.132893
0.796285,0.132194
0.796111,0.132469
0.797223,0.132777
0.79658,0.133203
0.795304,0.13305
0.795063,0.133096
0.793926,0.133521
0.794103,0.133501
0.795025,0.132958
0.793836,0.133683
0.79347,0.133818
0.793153,0.134076
0.792673,0.134228
0.792216,0.134223
0.791071,0.133922
0.791753,0.134419
0.793207,0.133799
0.794374,0.126863
0.795237,0.120437
0.792622,0.114312
0.777505,0.109274
0.763628,0.110219
0.750191,0.110308
0.736333,0.109967
0.723027,0.109328
0.712507,0.109848
0.701094,0.109862
0.690919,0.109382
0.680724,0.109826
0.669901,0.109321
0.660847,0.108746
0.651324,0.109117
0.642375,0.109468
0.633244,0.108379
0.624514,0.108634
0.615884,0.108665
0.609515,0.108946
