Client_0
11473
1389
11013
1035
10957
971
11016
1018
10996
987
10864
884
11751
1826
10585
549
10513
577
10640
592
10501
418
10367
335
10580
478
10358
309
10471
420
10399
412
10435
429
10439
376
10550
469
10524
566
10406
368
10438
445
10557
520
10509
421
10413
435
10574
440
11110
1259
11694
1815
11130
1157
10943
940
11317
1441
11513
1622
10725
630
10664
695
10630
581
10602
662
10612
530
10751
802
10508
434
10417
418
10486
426
10533
441
10473
403
10414
432
10480
443
10555
462
10550
468
10489
504
10511
422
10488
512
10468
382
10469
425
10434
446
10430
347
10476
425
10443
473
10465
373
11691
1711
10402
348
10555
473
10450
482
10436
374
10442
446
10574
455
10558
483
10414
333
10456
504
10472
359
10420
377
10514
464
10414
354
10564
557
10523
472
10503
432
10426
416
10513
435
10496
507
10708
607
10500
418
10610
517
10439
384
10487
479
10456
367
10406
347
10419
423
10441
404
10495
382
13423
3543
11281
1546
11148
1143
11037
1080
10888
927
10870
880
10587
531
10517
437
10472
461
10497
456
10304
264
10523
535
10512
398
10476
446
10451
397
10436
405
10451
364
10536
546
10491
424
10586
585
10461
433
10502
471
10455
443
10530
504
10493
403
10429
377
10464
438
10476
387
13792
3947
11309
1361
11209
1281
11090
1089
11038
1044
11240
1350
11350
1476
10895
858
10821
795
10624
544
11064
1159
11609
1741
11574
1638
10734
707
10639
618
10564
543
10629
610
10712
608
10794
859
10625
569
10631
723
10582
547
10616
654
10669
637
10613
705
10659
720
10607
572
10638
625
10608
571
10749
789
10622
597
10693
751
10587
571
10638
687
10560
526
10794
825
10554
533
10722
762
10624
564
10674
705
10439
400
10481
462
11066
1092
11382
1179
11109
1306
11128
1158
10980
967
11045
972
11154
1390
10809
803
10603
631
10552
509
10525
579
10505
432
10536
431
10399
352
12526
1856
10388
343
10433
446
10473
409
10478
391
10501
549
10500
404
10434
449
10371
332
10510
488
10443
373
10418
417
10442
469
10464
432
10447
402
12239
2177
10548
542
10507
449
10502
452
10514
522
10517
531
11055
1028
11020
1042
11200
1613
11057
1076
11035
1033
11145
1303
11098
1250
11054
1057
11002
1038
10782
872
10503
426
10439
453
10493
475
10502
554
10578
463
10520
475
10403
368
10457
392
10458
519
10546
468
10427
399
10415
427
10434
367
10481
493
10433
367
10443
390
10436
480
10467
483
10516
415
10604
422
10432
427
10530
513
10477
535
10522
438
10392
361
10401
352
10457
490
10512
392
10487
542
10542
524
10450
447
10539
471
10431
467
10392
353
10389
348
10431
432
10483
539
10457
371
10447
405
11070
1206
11116
1297
11316
1484
11086
1135
11042
1023
11293
1415
10654
628
10658
691
10570
515
