Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
1500,1616,1717,1815,2493,2277,2178,2393,2008,1911
1125,1209,1281,1350,1776,1707,1625,1556,1487,1417
1002,1098,1172,1567,2006,1920,1851,1781,1712,1641
978,1073,1148,1544,1980,1894,1824,1755,1686,1617
1273,1411,2158,2278,2981,2869,2732,2616,2504,2392
1229,1367,2108,2240,2947,2833,2694,2581,2468,2355
1777,1913,2031,2148,3070,2839,2633,2493,2379,2264
616,675,729,989,1275,1220,1178,1136,1087,1036
894,991,1510,1592,2105,2003,1922,1839,1760,1680
1151,1918,2039,2156,2869,2754,2616,2502,2388,2273
495,537,574,611,931,974,895,860,825,787
1069,1737,1916,2074,3068,2876,2748,2620,2428,2272
1767,1912,2039,2199,3145,2956,2801,2646,2522,2391
680,753,820,1243,1700,1612,1540,1466,1393,1319
919,1031,1534,1613,2118,2043,1951,1840,1765,1690
1839,1976,2097,2216,3058,2876,2722,2561,2443,2330
2081,2217,2327,2433,3408,3204,3035,2902,2734,2563
970,1097,1203,1991,2709,2562,2441,2317,2218,2118
1079,1197,1333,1909,2825,2637,2516,2389,2233,2076
1431,1591,2353,2505,3569,3405,3206,3024,2838,2693
1266,1430,2135,2283,3274,3070,2938,2768,2632,2460
1253,1421,2602,2798,3873,3652,3466,3280,3136,2988
1302,1467,1617,2777,3865,3640,3454,3308,3120,2972
1926,2090,2241,2387,3502,3277,3133,2948,2762,2573
1269,1440,2207,2362,3437,3213,3069,2883,2697,2553
957,1074,1612,1717,2491,2370,2240,2111,1979,1849
1883,2057,2238,2404,3562,3373,3094,2909,2725,2563
1256,1394,2131,2248,3077,2820,2704,2593,2482,2371
1244,1399,2465,2611,3630,3443,3290,3138,2984,2784
1217,1343,2038,2150,3007,2874,2770,2655,2473,2318
1279,1433,2140,2279,3297,3138,2968,2832,2661,2485
2288,2502,2708,2912,4000,3767,3601,3429,3275,3113
1051,1779,1960,2129,3154,2947,2779,2609,2439,2306
1836,2010,2125,2231,2893,2758,2653,2548,2443,2336
1212,1345,2068,2178,2826,2721,2597,2495,2392,2286
1129,1882,1992,2099,2742,2613,2511,2409,2308,2205
1143,1327,2066,2190,2903,2763,2650,2538,2423,2309
1790,1926,2053,2166,2975,2718,2597,2860,2395,2281
1241,1380,2117,2274,3322,3166,2944,2756,2571,2427
1164,1312,1994,2106,3031,2826,2647,2478,2343,2217
1286,1412,2091,2199,2987,2773,2614,2512,2408,2305
1573,1717,1835,1959,3138,2945,2528,2790,2671,2108
1215,1340,2064,2239,3173,2967,2798,2609,2504,2396
1177,1304,1973,2086,2971,2830,2651,2503,2332,2193
1249,1389,2140,2266,3261,3055,2837,2622,2502,2385
2422,2562,2683,2796,3653,3397,3273,3536,3034,2919
1622,1756,1872,2011,3190,3034,2818,2606,2398,2184
1291,1430,2172,2294,3345,3212,3080,2883,2662,2472
1293,1429,2337,2571,3315,3173,3061,2947,2826,2707
1215,1419,2134,2314,3312,3160,2961,2789,2622,2487
1182,1319,2154,2313,2968,2838,2733,2628,2526,2422
1154,2081,2276,2398,3340,3120,2934,2791,2644,2502
2644,2860,3056,3237,4465,4066,3879,4275,3565,3403
2378,2575,2754,2931,4022,3695,3529,3864,3242,3094
1381,2171,2283,2390,3035,2906,2805,2702,2599,2495
1710,1847,1973,2084,3376,3517,3200,2979,2773,2654
1503,1668,1815,1995,3481,2729,2579,3303,3126,2932
890,1468,1569,1692,2422,2275,2154,2031,1909,1787
1342,1485,2227,2344,3055,2914,2800,2687,2573,2460
2203,2396,2573,2739,4069,3503,3341,3867,3690,2894
2219,2413,2591,2766,3939,3539,3368,3733,3079,2931
1097,1223,1896,2003,2675,2544,2439,2336,2230,2117
1143,1270,2029,2143,2801,2671,2564,2461,2355,2250
2399,2590,2767,2933,4118,3777,3601,3960,3295,3092
2584,2798,2992,3200,4470,4050,3859,4277,3541,3378
2523,2735,2963,3148,4383,3978,3790,4201,3478,3314
2563,2808,3003,3186,4411,4010,3826,4217,3508,3348
2614,2826,3021,3202,4502,4104,3923,4311,3565,3374
2275,2469,2646,2810,4110,3571,3407,3934,3759,2959
2429,2619,2788,2939,4087,3713,3550,3900,3245,3089
2502,2696,2874,3038,4163,3795,3624,3986,3337,3191
2590,2800,2996,3176,4448,4027,3821,4253,3502,3339
2380,2573,2750,2914,4037,3669,3501,3858,3212,3065
1244,1378,1489,2164,2814,2709,2582,2480,2376,2273
1230,2694,2901,3090,4068,3898,3751,3601,3439,3266
2484,2678,2855,3020,4147,3768,3603,3957,3318,3168
2626,2836,3044,3240,4521,4082,3897,4304,3583,3423
2357,2551,2728,2893,4014,3646,3479,3833,3192,3044
2389,2582,2758,2923,4075,3674,3511,3865,3223,3075
2402,2592,2769,2931,4109,3694,3522,3933,3232,3082
2338,2533,2710,2876,4037,3671,3464,3861,3176,3027
974,1048,1116,1182,1653,1509,1439,1586,1314,1248
1086,1218,1329,1452,2005,1913,1820,1727,1667,1546
614,1127,1182,1213,1491,1436,1404,1340,1309,1279
1817,2015,2199,2374,3513,3373,3186,2926,2740,2556
1849,1985,2105,2221,2982,2831,2679,2567,2453,2338
2040,2243,2423,2652,3985,3584,3395,3798,3057,2878
552,604,663,900,1266,1195,1136,1073,1008,953
1193,1341,1990,2159,3070,2882,2759,2602,2480,2322
1913,2081,2232,2419,3497,3271,3128,2941,2755,2609
1252,1405,2180,2323,3285,3100,2951,2797,2628,2495
1961,2135,2293,2448,3529,3303,3159,3014,2827,2638
1958,2125,2275,2420,3493,3269,3126,2979,2794,2607
2003,2102,2189,2343,2966,2865,2784,2704,2622,2515
971,1096,1785,1894,2539,2412,2307,2204,2103,2001
1309,1450,2199,2319,3054,2912,2801,2687,2567,2450
1253,1390,2122,2240,3075,2928,2758,2594,2473,2357
1524,1616,1722,1822,2518,2417,2192,2319,2010,1916
908,1051,1509,1596,2225,2120,2032,1917,1803,1688
