Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
1648,1867,1324,1543,1267,1495,1292,1539,3642,3890,958,1109,1133,1335,1631,1893,1043,1272,2259,3101
1060,1276,1299,1537,1057,1277,1339,1569,1316,1554,1049,1264,1070,1216,978,1107,1308,4041,1163,1404
961,1076,957,1121,1328,1559,1408,1559,901,1050,1359,1638,760,864,834,1087,1221,1474,878,1050
2592,2798,2673,2993,763,927,990,1111,3806,4021,852,1012,1924,2966,1965,2301,639,789,3832,4078
606,720,690,791,5448,5679,3378,3602,1052,1289,2963,3555,525,625,999,1180,5089,5694,1248,1470
1501,1871,1450,2064,1092,1275,635,730,1291,1749,484,567,1801,2056,1308,1555,1207,1394,2039,2285
662,753,620,735,2468,2746,1901,2131,596,705,1770,2009,449,545,593,702,1750,2075,514,593
542,640,558,662,504,608,541,614,474,575,394,460,586,709,528,612,591,687,520,609
626,727,609,732,630,724,582,686,510,619,591,687,573,678,550,651,558,651,510,602
647,743,562,720,619,704,557,628,349,414,548,649,434,490,327,379,495,562,368,434
1219,1443,1275,1510,394,458,669,764,1101,1365,315,356,1094,1323,970,1135,429,483,1363,1592
1392,1668,1319,1543,1051,1294,1363,1621,1130,1356,1069,1248,1059,1282,962,1174,1259,1499,1309,1522
1259,1388,1948,2086,1009,1161,1464,1699,995,1130,1012,1247,1397,1533,541,604,1151,1355,887,984
499,579,581,664,763,1301,1434,1565,402,495,970,1260,365,443,618,700,1485,1660,415,474
847,1025,846,945,417,473,558,652,601,744,447,520,647,750,777,931,461,540,734,866
937,1066,867,1142,708,868,998,1144,715,869,689,809,677,792,657,744,811,946,788,908
854,988,816,950,565,691,832,975,627,768,636,731,674,758,706,794,702,844,725,845
854,1008,810,947,804,913,908,997,620,757,674,791,672,758,602,706,797,899,727,855
894,1044,813,962,772,874,899,1013,674,814,661,788,583,723,548,654,726,880,637,795
951,1087,949,1089,589,703,1008,1146,650,785,611,742,565,652,749,838,624,713,799,900
1075,1210,864,990,682,853,901,1032,585,725,664,794,623,763,690,777,713,850,787,924
746,875,762,931,732,829,868,988,622,773,547,664,787,945,742,839,660,820,737,889
1061,1182,980,1132,738,863,846,961,635,745,780,921,644,763,825,925,618,721,709,802
623,701,538,624,683,813,885,1046,373,448,708,804,447,522,445,504,560,680,357,435
645,727,535,619,406,477,593,696,455,525,495,574,377,448,459,544,387,469,408,475
692,792,735,822,395,526,587,690,416,514,395,466,492,561,649,731,491,547,493,594
994,1158,960,1151,606,700,713,837,895,1070,573,670,715,882,812,958,556,632,731,936
1046,1269,1056,1238,815,924,1053,1231,1018,1192,705,844,766,915,837,999,889,1029,876,1039
1208,1412,1111,1298,815,982,985,1167,890,1069,832,981,962,1120,851,1014,955,1146,878,1055
1307,1641,1260,1520,880,1056,1331,1544,1147,1384,1059,1253,1398,1651,1062,1425,801,968,1070,1299
1401,1826,1357,1604,1073,1297,1704,1872,2321,3118,1403,1614,1313,1555,1329,1572,971,1188,3012,3266
974,1157,920,1108,1758,2488,1985,2217,971,1160,1571,1768,1850,2032,662,783,2350,2601,918,1076
496,581,484,573,770,908,901,1073,385,472,1652,1851,287,384,457,541,1036,1194,451,500
1226,1632,1255,1504,369,529,488,577,1009,1413,324,436,1179,1406,1025,1210,381,427,1060,1208
1722,1955,1293,1554,1012,1256,1262,1696,1088,1318,1197,1430,1431,1665,1013,1150,820,960,1062,1281
2309,2518,2182,2406,963,1186,1318,1505,1298,2526,1440,1702,4347,4563,1294,1695,719,1049,1879,2283
1011,1212,1113,1288,2159,2497,2399,2841,747,891,2764,4226,825,966,793,900,2018,2242,716,827
1091,1250,980,1148,877,1041,1159,1321,787,944,861,1004,774,920,817,937,789,947,816,969
643,708,769,866,736,855,996,1148,511,602,795,947,504,604,630,698,796,961,455,568
702,796,585,684,507,601,540,630,553,633,447,541,427,515,679,750,415,505,563,667
858,1027,783,947,421,521,672,790,582,678,483,575,643,752,620,690,574,675,583,702
702,832,885,998,567,640,705,841,550,663,656,762,751,833,641,738,615,749,519,641
797,1113,772,929,679,799,773,912,623,748,744,874,948,1063,771,866,663,793,650,724
970,1239,1027,1310,487,592,935,1240,668,747,773,898,797,927,672,755,439,510,548,645
796,1024,862,983,492,613,782,911,641,751,864,986,735,810,618,720,448,566,529,615
919,1040,719,907,624,740,898,1022,636,755,809,920,879,995,635,710,601,714,622,728
859,983,707,828,493,602,945,1150,615,745,760,861,776,885,615,687,685,800,601,695
879,979,876,985,568,693,778,944,400,515,910,1046,821,940,405,457,613,748,454,543
588,649,715,769,489,597,658,760,442,503,812,916,463,561,453,525,456,556,426,491
607,745,582,666,386,455,613,671,660,781,389,459,569,632,533,606,378,439,649,764
1912,2149,1860,2092,441,537,635,808,1302,1810,579,672,1621,1857,1764,2099,485,581,2133,2357
1559,1794,1652,1868,1159,1398,2288,2524,993,1204,1894,2149,1862,2056,1002,1192,1180,1432,1126,1346
692,781,572,679,966,1195,1741,2103,416,501,1430,1641,550,613,433,505,919,1054,316,381
645,868,861,1000,358,438,606,709,597,851,624,693,812,923,800,948,394,480,634,758
2664,2897,4888,5144,601,684,727,885,3384,4428,841,944,4798,5015,3088,4892,703,831,5694,5947
2128,2382,1558,1824,5319,5588,3129,3769,1143,1330,2893,4029,1921,2170,1018,1201,2561,3520,995,1166
1594,1837,1489,1706,967,1182,1686,1960,946,1107,1985,2248,1806,1949,989,1204,906,1092,1112,1303
2157,2374,4307,4909,1064,1321,1569,1783,4629,5797,1466,1800,2329,2527,2126,2987,922,1116,2467,3245
1756,2056,2240,2479,8618,9030,3850,4876,2122,2571,4441,5089,1139,1399,1006,1224,3518,3870,1565,1748
4364,4628,3717,3936,1227,1435,2115,2336,3148,3369,2285,2539,2469,3630,3289,3780,1022,1259,4500,4718
523,623,561,643,1284,1761,3597,3914,417,530,3787,4011,498,580,515,611,2617,3724,640,749
577,738,637,724,648,727,585,703,539,649,606,698,511,583,525,610,422,516,658,768
1054,1205,1171,1301,648,723,505,613,1104,1208,658,748,757,912,477,555,367,437,1050,1145
7584,8638,5164,5375,761,860,802,1096,3588,3805,1077,1189,1224,1749,7493,8534,523,666,7866,8197
1417,1582,1101,1259,1385,1693,2574,2802,886,1237,5267,5687,774,872,577,708,7834,8128,1206,1429
1487,1658,1327,1489,900,1004,1092,1250,924,1246,1227,1384,757,911,566,698,605,739,1228,1386
906,1137,1009,1137,794,893,974,1099,922,1065,1069,1203,634,794,478,550,662,805,888,1043
585,688,473,548,745,878,787,940,597,708,1032,1163,528,718,357,407,635,743,518,632
536,635,550,655,503,593,551,669,551,622,501,570,454,533,441,508,328,378,544,657
2142,2470,2202,2379,510,587,493,550,1457,2053,552,648,1620,1886,971,1116,440,519,1626,1806
3046,3355,3463,3700,756,911,2013,2264,4701,5642,2349,2592,1621,3346,3135,3535,930,1096,2903,3130
1251,1387,1001,1156,1085,1298,1147,2924,953,1428,3753,4577,658,828,628,737,3900,4466,883,1060
641,783,695,801,758,844,792,918,604,708,1025,1133,675,787,525,581,661,761,617,729
2130,2272,1970,2136,609,677,519,620,1452,1699,694,785,1017,1252,857,1020,398,471,1661,1898
2166,2357,1464,1828,772,916,796,1317,1032,1344,1900,2073,982,1229,766,931,727,834,2181,2383
959,1066,865,991,929,1090,1183,1410,662,927,1777,2118,768,914,644,777,589,867,1134,1271
1080,1276,1962,2164,710,799,879,1014,1090,1279,1053,1179,3382,3558,859,977,561,678,3340,3525
1274,1460,755,865,1275,1471,1417,1618,1022,1211,1679,1958,932,1291,829,945,1355,1523,1252,1459
1752,2593,1598,1770,998,1137,1321,1568,1364,1558,897,1081,1446,1881,4432,4798,871,1047,1652,2548
1529,1868,891,1102,1198,1476,2069,2241,908,1246,1684,2061,1286,1683,660,786,3183,3574,1588,1893
3096,3310,2228,2868,958,1081,1650,1842,1157,1505,1210,1383,1453,1890,1514,1687,751,923,2187,3090
1035,1168,603,745,1163,1436,1572,1879,807,965,2958,3181,1123,1273,588,674,2302,2464,911,1059
391,450,259,319,718,805,769,1157,467,546,661,778,497,566,271,372,549,665,330,384
343,402,240,288,455,543,563,634,337,424,342,449,407,481,342,396,259,318,340,411
760,865,359,454,385,426,362,453,531,719,324,384,765,886,419,508,282,340,733,829
1306,1658,1276,1452,614,682,583,705,1656,1842,435,496,1191,1626,707,848,432,523,1387,1567
1177,1329,860,986,888,1038,1141,1516,1169,1366,999,1151,916,1210,727,883,782,940,1294,1500
1473,1632,1051,1273,921,1062,963,1127,1255,1446,987,1161,1346,1510,639,744,725,874,1030,1258
1255,1423,1105,1278,899,1069,1224,1403,1613,1912,823,1009,1019,1189,756,898,691,848,1272,1457
1392,1566,817,972,758,866,1052,1253,1315,1493,824,970,1005,1290,824,975,687,827,1020,1258
1693,1943,1211,1393,783,890,1103,1313,1502,1716,915,1097,1609,1798,638,801,874,1052,1186,1354
751,835,341,403,902,1014,1498,1696,668,817,1052,1222,744,851,506,567,753,937,613,734
963,1122,574,677,611,716,698,809,903,1033,398,469,1042,1187,742,834,415,477,1006,1123
1031,1157,670,837,788,903,780,918,812,984,601,729,916,1064,585,669,527,619,956,1124
916,1066,638,773,772,889,864,1006,939,1087,538,658,1180,1361,772,859,526,638,942,1237
1241,1355,817,963,774,906,1046,1204,1049,1642,567,669,1297,1434,539,655,563,662,1237,1413
1121,1291,705,840,777,880,1051,1191,1337,1469,681,798,628,943,530,614,551,665,904,1167
1085,1233,704,842,682,785,987,1278,1292,1433,664,779,893,1060,625,740,552,653,1092,1218
1717,1947,1448,1660,820,921,754,1026,1733,1971,761,884,1594,1856,872,1053,604,726,968,1613
3205,3517,2319,2732,803,927,1437,1738,1931,2164,1522,1739,2020,2245,2023,2231,1082,1247,2153,2372
913,1069,903,1013,1145,1356,2340,2618,814,1178,2555,2784,1213,1446,529,625,1992,2188,1541,1676
1134,1273,629,779,733,856,1293,1496,1072,1209,697,826,1010,1147,496,576,458,538,736,861
1235,1373,808,940,789,880,1117,1247,840,1160,594,685,1214,1359,488,593,513,609,1051,1245
2239,2503,2120,2347,730,826,958,1116,1990,2381,621,734,1987,2307,1103,1524,494,573,1772,2048
2945,3511,4340,5508,1167,1324,1305,1944,4408,4630,2008,2318,3625,3895,3824,4224,1604,1827,4022,4236
2913,3175,2217,2382,1291,1614,2264,2709,2727,2973,3524,3710,2434,2682,1225,1363,4201,5019,2206,2441
785,887,346,424,1445,1819,2556,2970,723,818,2383,2543,683,795,291,342,1468,1658,544,646
2010,2261,2120,2414,573,638,601,727,2841,3123,330,399,2022,2364,1481,1691,303,354,1267,1498
2779,3060,2262,2500,1238,1442,2385,2873,2968,3376,2558,2822,2352,2584,1599,1855,1651,1900,2145,2411
414,551,233,294,1317,1603,1573,2143,586,653,2423,2698,493,551,270,325,2344,2597,589,659
952,1085,778,899,502,549,386,478,1240,1353,250,303,997,1133,525,629,226,265,1032,1150
1354,1587,1774,1997,758,853,900,1049,1805,2036,581,681,1578,1982,918,1098,452,529,1445,1683
1512,1761,1853,2076,1127,1270,1889,2136,1740,2136,1615,1839,1444,1659,1058,1204,1019,1217,1935,2173
1958,2230,2110,2368,1247,1478,1665,1955,988,1490,1710,1948,1501,1773,1015,1420,1188,1406,2061,2561
4904,8276,10777,11005,1214,1440,1765,2001,9240,9471,1508,1735,9262,9760,10939,11386,1266,1474,11722,12065
1505,1714,2517,2742,2044,2390,8931,9165,1838,2082,11325,11545,2089,2317,1392,1550,10484,11052,1988,2294
695,830,519,593,1233,1469,1470,1870,932,1052,1758,2310,842,932,371,436,1487,1726,699,806
1828,2138,1905,2340,547,632,852,1164,1596,1840,401,482,2515,2835,1485,1665,350,431,2047,2454
1774,2098,1995,2306,1339,1579,1800,2081,2450,2746,2140,2506,1567,1845,1501,1731,1657,1862,2021,2475
5714,5958,6879,7280,1215,1452,1769,2045,5423,5700,2126,2527,5815,6041,4847,5087,1795,2078,5539,5759
3168,3377,2537,2763,1612,1919,4506,4963,2565,2922,7525,7765,2368,2720,1899,2131,5195,5414,1799,2315
1063,1722,1889,2181,840,977,3297,3529,2283,2530,2804,3007,2214,2455,1271,1542,1954,2219,1846,2323
1570,1847,2064,2336,1328,1636,1672,2068,1198,1698,2062,2263,1437,1724,1255,1470,2261,2483,1947,2525
1820,2270,2575,2996,1101,1257,1568,1781,1475,1808,1974,2248,2189,2489,1745,1956,1269,1495,2160,2411
2587,3016,4167,5042,1181,1446,1656,2075,3210,3542,2059,2355,4020,4232,3408,3907,1857,2094,2986,3204
1307,1470,1342,1485,1169,1408,1797,2499,892,1061,3657,3858,1449,1662,701,832,3700,4392,1062,1329
1201,1393,1333,1492,819,920,1124,1309,1312,1499,1161,1317,1535,1802,705,834,716,857,1265,1446
2854,3173,2801,3054,848,963,852,1129,2106,2373,1163,1338,2105,2966,1782,1936,928,1098,2086,2321
3847,4040,3588,3808,1220,1471,2096,2366,4866,5457,2184,2424,3931,4144,4077,4284,2307,2556,5812,6626
736,980,725,839,1185,1637,3785,4027,947,1092,5933,6160,1085,1199,484,604,4668,4921,887,1076
2063,2348,2517,2769,594,705,623,829,1290,1610,713,819,2597,2965,1612,1859,560,689,2196,2430
1944,2233,2218,2462,1363,1691,1842,2129,2377,2610,2675,2939,2382,2626,1351,1588,1854,2167,1451,1666
2488,2737,2293,2532,1089,1311,1569,1926,2061,2437,2217,2484,1570,1850,1313,1564,1892,2115,2880,3124
2146,2376,2404,2609,1211,1408,2073,2318,1606,2178,2794,2956,2015,2276,1513,1660,2086,2341,2213,2486
2092,2423,2485,2735,1229,1451,1675,1932,1956,2179,2590,2888,1538,2181,1519,1749,1702,2007,2391,2688
777,896,825,953,1166,1403,1747,1997,811,926,2562,2822,824,981,493,592,1316,1731,820,967
2010,2262,2687,2907,718,866,651,764,2397,2656,645,764,2340,2764,1756,1959,528,635,1810,2076
2226,2400,2472,2794,1452,1708,1419,1776,2191,2823,2785,3006,2682,3261,1553,1795,1790,1970,2825,3085
2993,3266,2977,3231,1386,1613,1115,1647,1866,2169,3101,3364,2681,3012,1789,2007,2238,2487,2344,2596
2057,2285,3006,3234,1619,1872,2211,2503,2869,3184,2492,2735,3221,3520,2321,2546,2400,2645,2942,3189
2980,3211,3202,3417,1528,1747,2555,3332,4136,4714,3227,3472,3171,3463,2953,3189,2478,2787,3140,3384
2335,2558,2378,2562,1670,1894,4491,4696,2568,2830,3557,4185,2521,2750,1723,1918,3212,3817,2911,3177
2560,2755,2624,2821,1484,1693,1321,2400,1985,2138,2627,2821,2004,2216,1146,1319,2188,2344,1849,2047
2280,2481,1630,1848,1743,1943,1570,2016,2025,2222,2146,2421,2171,2357,1130,1328,1796,2008,1444,1635
2226,2472,1972,2196,1619,1847,1630,1848,2473,2771,1890,2177,1884,2123,1365,1614,1620,1797,1446,1690
2101,2374,2107,2492,1831,2059,2064,2333,1815,2805,2499,2667,3092,3527,1526,1711,2031,2220,3151,3412
2555,2776,2860,3343,1810,2096,1629,1867,2018,2651,2716,2971,2156,2404,1756,1977,2223,2449,2915,3698
1701,1883,1504,1915,2754,3071,1216,1904,1618,1801,2313,2579,2263,2489,945,1096,2599,2812,1619,1892
1109,1295,1302,1458,1652,1825,1076,1454,1047,1393,1765,1958,1560,1743,724,851,1328,1495,1668,1867
2250,2464,2555,2739,858,1141,1396,1603,1690,2176,1186,1349,2325,2902,1654,1834,767,905,2295,2541
2110,2526,2577,2807,1263,1861,2245,2520,2437,3027,2070,2331,2433,3037,1891,2113,2375,2632,1771,1985
2538,2925,1870,2079,3317,3468,2555,3141,1165,1805,2490,2716,1959,2472,1303,1505,2362,2527,1630,1989
2581,2835,1866,2082,1852,2180,1717,1984,1637,1993,2192,2483,1926,2325,1329,1536,1958,2193,1155,1689
2451,2687,2259,2473,1833,2199,1719,2002,1899,2289,2397,2616,2181,2425,1636,1770,1948,2176,1478,1920
2212,2479,2119,2387,1459,1682,2366,2779,1935,2167,2114,2372,2579,2788,1594,1785,2149,2360,1832,2092
2161,2422,2232,2462,1746,2032,1910,2753,1689,1935,2365,2637,2625,2867,1723,1858,2101,2391,1761,2008
1796,2021,2586,2837,1860,2091,1968,2643,1699,1941,2142,2435,2247,2481,1387,1634,2279,2435,1792,2032
2163,2383,2273,2539,1848,2113,1883,2390,1898,2130,1828,2241,2580,2816,1779,1935,1984,2232,1842,2104
1948,2189,2938,3172,1689,1977,1917,2642,1766,2030,2206,2539,2490,2763,2052,2260,2196,2398,2077,2319
1564,1786,2242,2463,2486,2697,2671,3022,2038,2283,2384,2612,2140,2629,2103,2298,2449,2691,1295,1714
2937,3161,2690,2928,1396,2083,2725,2988,1207,2019,2606,2791,2889,3153,2078,2314,2327,2591,2822,3124
867,1006,784,950,2504,2890,1562,2062,1046,1396,3124,3357,1709,1863,642,755,2793,3023,1260,1466
719,817,449,511,940,1167,1188,1324,999,1074,551,672,769,895,242,310,647,781,878,987
2975,3496,2664,2913,766,870,631,727,2695,2903,267,315,1907,2116,2084,2322,338,403,1340,1803
2524,3218,2854,3071,2934,3238,2356,2685,2098,2366,2395,2639,2197,2480,2132,2340,2665,2867,1631,1902
2507,2751,2248,2448,1980,2299,2381,2597,1606,1847,1986,2250,2407,2638,1823,1993,2105,2423,1928,2149
2506,2750,2576,2799,2039,2342,2630,2967,1534,1785,2093,2321,2512,2755,2074,2297,2194,2383,2893,3111
3106,3404,4226,4513,2168,2574,2063,2325,4240,4433,2340,2542,2932,3853,3383,3602,2372,2568,2800,3050
1811,2049,2561,2795,3855,4133,2170,2577,1365,1621,3025,3288,2533,2756,1890,2040,2989,3299,2777,3043
2092,2328,2905,3140,1907,2444,2447,2681,2016,2209,2505,2770,3024,3276,2154,2371,2453,2670,2589,3010
2093,2665,3282,3586,1544,1994,2407,2652,1841,2237,2448,2676,2520,2758,2654,2885,2543,2740,3268,3497
2127,2347,2148,2376,2804,3223,2147,2398,2683,2873,2822,3042,3354,3567,2525,2688,2794,3037,2787,3380
2220,2443,2606,3068,2571,2849,2202,2434,3222,3454,2638,2850,3387,3652,2693,2899,2643,2926,2321,2558
1712,1917,2255,2468,1865,2091,3161,3392,2062,2486,2624,2906,2310,2667,2576,2738,2673,2927,2786,3197
2903,3130,1676,1915,1944,2175,2570,2803,2667,2922,2890,3112,2596,2774,2394,2633,2375,2636,2248,2751
2083,2328,1889,2125,3032,3263,2074,2254,2597,2865,2878,3103,2174,2498,2287,2502,2822,3015,2917,3163
2059,2297,1932,2159,2434,2675,2733,2960,3206,3445,2835,3096,2680,3290,2598,2837,2760,2980,2024,2264
2150,2339,2042,2269,2480,2704,2180,2448,2801,3032,2714,2957,2552,2742,2434,2660,2643,2865,3537,3755
2771,3012,1533,1736,2240,2492,2922,3211,2071,2659,2929,3155,1963,2195,2672,2938,2882,3141,3522,3697
3523,3813,2624,2823,2669,2894,2264,2480,1873,2151,3065,3282,3370,3790,3277,3542,2708,2880,2617,2943
3086,3306,1627,1973,3257,3741,4283,4469,2375,2570,3636,3874,3452,3703,3091,3311,3685,3894,2482,2729
2299,2856,1872,2175,3300,3709,3150,3444,3072,3284,3245,3540,2870,3088,2656,2934,2770,2981,2836,3056
2814,3069,1932,2158,2144,2921,2849,3059,3823,4097,3026,3246,3656,3973,3419,3715,3020,3170,2511,2770
2578,2801,2613,2833,2904,3594,3533,3820,2791,3000,3240,3468,3111,3451,3409,3592,3345,3612,3086,3312
3062,3257,1671,2000,3274,3668,3521,3873,2626,2990,3120,3352,2727,2959,3303,3525,3316,3577,2304,2666
1767,1936,3021,3265,3632,3831,3072,3378,2705,2909,2876,3104,2264,2605,3267,3409,3247,3483,2640,2936
2343,3216,2157,2401,3574,3851,3133,3377,3545,3797,2683,2897,1595,1828,3322,3582,3206,3424,3638,3883
3480,3751,2419,2668,4026,4246,2381,3433,2897,3265,3155,3469,2261,2496,3064,3286,3211,3493,3897,4143
2725,3094,2851,3107,3909,4178,1856,2048,1704,1928,3716,3942,2319,2785,2952,3234,3058,3287,3124,3419
1780,1941,2012,2200,3697,3952,2167,2393,2084,2237,2991,3587,2155,2318,2148,2301,3388,3641,1110,1311
2456,3224,3151,3422,2474,2608,1379,1946,2364,3062,2008,2159,2286,2550,3279,3539,1861,2022,3288,3569
4072,4293,2282,3210,3447,3749,2889,3128,4100,4388,3492,3747,1724,1975,3373,3633,3173,3399,2255,2828
1542,1718,1984,2151,3290,3605,3370,3610,1905,2084,2937,3191,1835,2000,2276,2424,3181,3454,1290,1707
2994,3280,3275,3540,2077,2244,2168,2528,3353,3621,2412,2566,1909,2106,3342,3544,2179,2284,2382,2599
3249,3490,2475,2697,2810,3009,2926,3113,1864,2163,3465,3683,2408,2634,3118,3344,3216,3448,2244,2468
3551,3772,2109,2383,3258,3483,2761,3026,2386,2859,2978,3211,1866,2107,2827,3036,3303,3564,3085,3300
3625,3778,3036,3199,2191,2395,3184,3427,2907,3115,3246,3477,1611,1956,3089,3297,2974,3225,3130,3404
3366,3622,2936,3197,2077,2600,2548,2838,3286,3545,2805,3031,2568,3110,3181,3420,2945,3209,3483,3727
1942,2073,1197,1360,2410,2697,1645,2131,1354,1493,3555,3767,1653,2022,1926,2064,3360,3635,1808,1982
2262,3385,3978,4865,1979,2141,2020,2151,3433,3721,1802,1969,3428,3699,4082,4370,1822,1960,3564,3805
2823,3133,3056,3305,3852,4099,4114,4714,3450,3692,3486,3713,2759,3026,3907,4074,3920,4254,3485,3787
1987,2257,2384,2635,2630,2905,3696,3968,3217,3438,3468,3735,3365,3581,3527,3718,3722,3946,2735,2971
3213,3585,2060,2227,3475,3748,2528,2775,2506,2740,3354,3597,2872,3123,3859,4069,3437,3672,2825,3048
