Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
748,852,955,1134,1232,896,1003,1304,1201,1105
1211,1347,1474,1592,1723,881,1034,1477,1602,1362
1837,2060,2272,2477,2708,1342,1551,2291,2502,2081
1479,1698,1895,2097,2267,1725,1914,2455,2270,2094
1196,1342,1480,1621,1778,1094,1241,1518,1662,1381
860,997,1341,1478,1616,1215,1353,1757,1615,1485
594,668,738,865,939,682,761,981,915,830
1184,1317,1441,1568,1714,843,1183,1445,1583,1314
1275,1838,2055,2249,2459,1851,2047,2655,2439,2245
1435,1649,2165,2352,2565,1921,2131,2776,2532,2340
1250,1665,1839,2053,2239,1440,1620,2127,1968,1784
1676,1815,1949,2074,2188,1340,1478,1926,1764,1611
576,617,670,783,855,546,617,828,711,774
987,1088,1411,1531,1692,1229,1377,1915,2080,1767
1228,1633,1819,1950,2093,1534,1669,2025,2658,2445
2071,2275,2456,2654,2836,1735,1876,2316,2165,1995
1991,2226,2420,2640,2778,1576,1828,2240,2446,2043
2109,2326,2521,2691,2907,1493,1672,2237,2007,1822
1385,1541,1680,1816,1957,955,1108,1474,1604,1340
1066,1713,1837,1959,2091,1058,1208,1564,1457,1325
1622,1756,1879,2004,2116,1561,1737,2129,2021,1891
1580,1711,1833,1970,2091,1242,1630,1831,2244,2042
2006,2238,2441,2643,2842,1724,1960,2623,2388,2178
1710,1905,2102,2291,2506,1319,1517,2215,2415,2025
1349,1555,2046,2227,2428,1776,1971,2569,2358,2171
1656,1858,2043,2220,2422,1805,2014,2600,2387,2206
1343,1539,2010,2190,2381,1349,2004,2567,2364,2187
1600,1798,1986,2160,2360,1716,1928,2520,2306,2121
1349,1552,1741,1916,2113,1685,1883,2430,2272,2077
1272,1467,1934,2119,2318,1738,1940,2553,2320,2144
2087,2719,3494,3950,4281,3531,4203,5404,5114,4614
600,650,713,777,828,581,649,822,759,860
1925,2143,2309,2488,2685,1220,1549,1821,1954,1672
1800,1931,2050,2182,2297,1339,1600,2354,2584,2128
1202,1591,1817,1703,1948,1355,1657,1769,2049,1909
1287,1593,1813,1701,1915,1453,1767,1893,2117,2013
1426,1551,1657,1784,1889,1578,1737,2255,2086,1913
1278,1579,1808,1691,1914,1424,1807,1999,2334,2183
1220,1342,1463,1565,1667,1280,1735,2064,2229,1910
1246,1433,1908,2103,2295,1675,1865,2416,2220,2039
1372,1565,2050,2223,2423,1850,2043,2603,2402,2226
1874,2082,2257,2430,2634,1399,1885,2244,2439,2066
1907,2089,2267,2466,2639,1420,1902,2086,2450,2281
1393,1586,2060,2235,2427,1848,2036,2613,2411,2232
1302,1968,2177,2374,2589,1967,2168,2780,2565,2374
1821,2014,2207,2397,2607,1396,1593,2282,2479,2089
1387,1605,2101,2289,2517,1819,2016,2645,2405,2213
1377,1570,2051,2258,2453,1832,2034,2632,2438,2252
1324,1514,1975,2187,2382,1268,1912,2508,2316,2131
1412,2071,2266,2457,2671,1363,1554,2252,2450,2066
1331,2076,2279,2470,2689,1478,2201,2844,2646,2427
1863,2060,2244,2426,2630,1447,1648,2361,2571,2165
1443,1637,2114,2290,2503,1447,2099,2711,2482,2296
1747,1924,2101,2275,2479,1513,1716,2270,2072,1901
1441,1650,1839,2018,2229,1759,1954,2531,2326,2140
1567,1767,1963,2152,2368,1340,2009,2607,2394,2199
1708,1903,2092,2288,2490,1429,1655,2292,2061,1860
1751,1984,2165,2352,2533,1491,1887,2228,2119,2001
1949,2133,2291,2446,2642,1289,1414,1742,1640,1537
