Client_0,Client_1,Client_2,Client_3,Client_4
523,622,577,663,725
521,605,559,653,686
379,623,576,668,718
586,719,650,794,856
507,608,564,659,712
419,497,459,530,564
719,854,789,917,979
536,641,585,689,737
537,636,598,700,744
453,564,512,666,733
495,589,545,688,747
481,573,530,672,734
472,564,520,666,726
464,554,511,654,715
1056,1232,1153,1361,1501
767,919,846,987,1064
410,511,464,556,606
531,634,583,684,740
613,719,667,769,825
486,558,527,587,623
524,627,579,675,729
576,698,635,805,879
667,795,733,854,921
1086,1307,1208,1419,1531
1297,1466,1619,1773,1925
631,1119,1007,1220,1333
1000,1243,1125,1362,1478
1053,1266,1169,1530,1653
816,966,900,1040,1103
786,1042,973,1107,1181
1459,1721,1598,1848,1966
768,1533,1429,1622,1708
768,1024,955,1089,1163
1437,1686,1576,1792,1898
799,1048,877,1123,1187
814,1225,936,1325,1432
1416,1648,1539,1742,1839
1260,1454,1366,1538,1621
809,1148,927,1272,1376
544,648,598,759,826
894,1040,970,1105,1158
623,753,691,814,883
658,780,719,841,908
673,814,740,868,925
1601,1948,1775,2120,2313
1965,2491,2256,2705,2909
1070,1725,1572,1897,2080
2127,2494,2322,2659,2818
1005,1486,1379,1586,1699
2221,2789,2526,3008,3217
1416,1735,1567,1905,2052
2194,2708,2460,2948,3195
1427,1787,1614,1956,2146
1421,1721,1580,2107,2261
1373,1691,1541,1840,2015
1141,1955,1786,2123,2304
2646,3001,2838,3157,3312
893,1733,1574,1887,2081
2062,2347,2233,2634,2762
710,940,876,998,1061
514,768,641,819,861
550,628,592,693,808
547,628,593,705,769
693,828,761,894,972
441,757,696,812,874
506,580,546,613,651
536,657,583,696,743
934,1157,1031,1280,1398
781,1051,863,1121,1198
531,1133,1007,1259,1410
1401,1624,1526,1720,1827
831,1104,1026,1177,1255
884,1431,1290,1558,1701
1099,1363,1235,1502,1629
615,833,700,1005,1084
713,979,803,1036,1098
1308,1558,1436,1679,1795
1168,1410,1299,1515,1619
