Client_0,Client_1,Client_0,Client_1
1171,1371,1473,1699
1163,1369,1349,1555
1187,1395,1377,1565
1177,1370,1333,1548
814,907,1336,1537
1120,1261,972,1108
1115,1252,1363,1547
1116,1250,1362,1547
1193,1426,1350,1564
1368,1629,1347,1605
1107,1233,1169,1448
1151,1296,1419,1621
1186,1411,1465,1674
1235,1441,1390,1599
1423,1628,1423,1627
1191,1372,1330,1570
1232,1372,1379,1576
1215,1450,1492,1691
1332,1533,1186,1423
1073,1246,1162,1361
1085,1218,1236,1426
1279,1411,1364,1541
1121,1249,1253,1498
1131,1270,1341,1529
1120,1250,1144,1377
1107,1248,1314,1503
1125,1257,1267,1453
1095,1227,1314,1514
1256,1402,1283,1509
1150,1277,1364,1576
1139,1270,1347,1549
1075,1207,1252,1381
1181,1327,1283,1462
1211,1354,1439,1630
1182,1323,1477,1674
822,916,1475,1669
557,601,764,906
1220,1375,629,716
1160,1394,1502,1693
1123,1270,1370,1589
1192,1407,1418,1614
1105,1320,1418,1633
1013,1164,1327,1524
1226,1379,1268,1456
701,786,1484,1679
1105,1233,829,940
1228,1387,1307,1485
1107,1335,1550,1721
1262,1494,1324,1836
1171,1379,1367,1574
1166,1365,1284,1492
1172,1386,1279,1486
1185,1391,1277,1433
1196,1406,1352,1503
1376,1618,1454,1635
1313,1518,1216,1394
1188,1401,1165,1340
1206,1437,1260,1427
1212,1453,1310,1476
1466,1717,1371,1596
1301,1539,1184,1430
1199,1373,1321,1521
1192,1427,1429,1649
1243,1490,1306,1455
711,837,1362,1519
875,1043,801,934
1070,1272,932,1039
1299,1502,1187,1369
1220,1424,1089,1219
676,797,1084,1306
1158,1404,819,910
1160,1385,1260,1398
1103,1333,1239,1374
1045,1261,1229,1367
1075,1296,1177,1305
1030,1254,1178,1309
826,996,1269,1410
1218,1359,965,1076
709,796,800,932
1149,1330,715,797
1271,1490,1392,1572
1177,1357,1138,1301
1227,1422,1223,1359
1225,1417,1295,1430
877,1002,1315,1459
1287,1482,936,1039
1270,1456,1369,1508
1209,1401,1356,1499
1203,1440,1288,1437
652,728,1315,1514
663,740,630,735
1262,1437,606,669
1407,1625,1330,1529
1099,1314,1210,1352
1101,1281,1281,1480
1164,1377,1209,1373
1260,1447,1264,1394
1062,1208,1156,1347
1259,1506,1205,1347
1277,1485,1427,1581
1260,1485,1411,1564
1290,1447,1405,1547
1217,1430,1153,1283
875,1006,1223,1354
876,997,911,1015
1149,1361,957,1065
1153,1324,1261,1406
1065,1221,1284,1428
1047,1247,909,1041
1258,1470,1175,1317
1183,1405,1048,1209
1193,1408,1235,1430
1072,1259,1371,1580
1158,1377,1146,1296
1448,1593,1352,1533
1329,1494,1240,1480
1143,1366,1413,1547
1385,1573,1273,1469
1298,1472,1066,1249
944,1073,1490,1761
1200,1450,798,895
1325,1596,1312,1473
1253,1473,1271,1419
1089,1300,1490,1649
1204,1344,1186,1313
1163,1396,1228,1455
1115,1332,1229,1359
1002,1152,1239,1375
1100,1239,1137,1280
1119,1261,1200,1334
1149,1290,1231,1361
1067,1202,1222,1355
1267,1514,1170,1305
1447,1669,1269,1416
1211,1415,1258,1479
1236,1405,1329,1475
1244,1399,1485,1632
1088,1253,1332,1473
1115,1281,1283,1458
1102,1233,1178,1313
1104,1246,1199,1330
1118,1260,1195,1325
1072,1306,1212,1340
1035,1212,1346,1573
1033,1169,1127,1271
1141,1277,1172,1314
1118,1275,1244,1377
1109,1310,1247,1394
1137,1325,1129,1387
1021,1188,1259,1388
1038,1235,1203,1334
1255,1506,1308,1464
1260,1496,1256,1498
1457,1715,1239,1462
1162,1338,1544,1690
1272,1526,1336,1488
1177,1355,1257,1492
1220,1435,1118,1265
1190,1379,1151,1297
1051,1233,1099,1229
1099,1278,1239,1489
1145,1351,1100,1299
511,585,995,1473
603,685,578,624
1240,1386,719,831
1418,1576,1165,1390
1231,1383,1165,1381
1199,1341,1561,1770
1113,1345,1273,1541
934,1053,1020,1253
389,464,857,1108
1258,1509,465,539
1293,1535,1410,1638
1694,1901,1189,1422
1198,1351,1565,1734
1149,1281,1309,1482
1130,1263,1180,1311
1149,1277,1219,1379
1154,1291,1117,1336
1173,1305,1254,1407
1157,1287,1178,1308
1147,1276,1171,1297
1161,1320,1178,1309
1355,1501,1408,1638
1070,1204,1195,1413
1146,1290,1182,1342
1143,1288,1308,1455
1204,1362,1390,1602
1084,1265,1030,1191
1129,1259,1335,1500
1209,1409,1243,1372
1137,1336,1270,1403
1119,1286,1196,1327
1092,1241,1199,1329
1140,1387,1201,1341
646,764,1348,1597
1362,1602,667,782
1432,1639,1180,1424
1312,1498,1142,1287
1454,1668,1047,1178
1318,1570,1198,1427
1694,1875,1378,1604
1249,1473,2649,2827
1168,1358,1368,1524
1240,1484,1389,1547
1279,1506,1481,1636
1241,1476,1360,1502
1123,1324,1448,1676
1146,1368,1287,1486
1272,1517,1242,1446
1364,1593,1143,1280
1273,1502,1212,1431
1216,1465,1184,1409
1066,1290,1331,1562
1215,1408,1215,1441
1241,1436,1326,1464
1230,1445,1363,1636
1130,1267,1332,1550
1076,1211,1247,1465
1022,1233,1266,1457
1011,1185,1111,1324
1203,1353,965,1193
1054,1200,1507,1759
1290,1525,1318,1522
1363,1544,1582,1807
1297,1538,1115,1259
1436,1622,1266,1405
1395,1587,1210,1343
1308,1541,1171,1314
1291,1558,1287,1422
852,980,1295,1436
1361,1616,765,882
1335,1586,1346,1487
1356,1619,1330,1485
1380,1636,1349,1494
1348,1608,1338,1482
1392,1645,1312,1453
1338,1598,1344,1483
1366,1615,1316,1460
1401,1652,1319,1456
1310,1567,1352,1492
1427,1612,1313,1472
1349,1582,1204,1418
1335,1568,1309,1454
895,1059,1298,1433
977,1126,1096,1223
1170,1327,883,1053
1145,1304,1310,1494
1201,1344,1291,1698
1150,1287,1185,1331
1160,1301,1110,1251
1205,1347,1266,1483
1199,1347,1341,1545
1097,1254,1236,1443
1549,1809,1197,1400
1147,1277,1486,1734
1135,1271,1182,1353
1269,1499,1186,1373
1143,1279,1231,1494
1063,1272,1358,1604
1174,1310,1361,1598
1106,1292,1420,1609
1176,1314,1603,1786
1031,1247,1398,1592
1228,1439,1123,1352
1092,1304,1471,1676
1235,1455,1208,1426
1072,1213,1247,1449
1434,1624,1307,1474
1470,1720,1646,1811
1217,1463,1646,1929
841,942,1419,1674
1077,1226,793,960
1071,1215,1333,1569
1419,1903,1284,1507
525,608,1241,1482
681,802,552,634
1186,1419,706,823
1227,1473,1351,1624
1319,1545,1236,1462
1264,1493,1448,1682
1286,1514,1413,1650
1124,1338,1403,1634
1206,1409,1269,1487
1250,1462,1220,1416
1158,1377,1149,1361
1012,1142,1184,1379
1015,1150,1113,1261
1168,1308,1111,1316
1174,1314,1259,1432
1134,1270,1058,1239
1164,1306,1290,1453
1151,1289,1243,1389
1136,1270,1218,1360
1211,1444,1295,1457
681,756,1183,1353
1045,1186,534,622
1092,1239,1314,1518
1046,1183,1016,1210
1243,1373,1206,1364
1077,1214,1035,1215
1155,1283,1197,1364
1183,1312,1009,1157
1196,1330,990,1123
1193,1325,1049,1232
1190,1324,989,1133
1186,1318,1007,1157
1236,1450,986,1141
1244,1469,1114,1347
1209,1344,1231,1394
1222,1367,1154,1331
1027,1260,1185,1354
1173,1399,1400,1639
1114,1345,1424,1683
1600,1783,1311,1639
1533,1740,1525,1784
1207,1435,1311,1536
1218,1416,1508,1687
1305,1478,975,1110
2345,2661,1298,1526
306,379,2486,2716
598,693,356,417
1018,1161,694,797
1038,1181,1340,1612
1058,1205,1262,1545
1098,1241,1276,1546
956,1088,1314,1590
1141,1345,1183,1435
1141,1333,1217,1468
1156,1296,1300,1548
1106,1327,1306,1558
1236,1392,1331,1581
1102,1253,1247,1506
1191,1338,1333,1588
1045,1199,1324,1585
806,945,1321,1556
1239,1396,942,1134
1294,1469,1434,1693
1180,1347,1354,1614
1308,1454,1253,1469
1083,1218,1350,1609
1172,1317,1381,1573
1139,1284,1501,1709
895,1011,1459,1660
792,909,1137,1284
1191,1335,851,976
1162,1305,1529,1732
1180,1392,1506,1711
1143,1334,1429,1650
974,1126,1315,1500
1262,1442,1087,1263
1245,1418,1419,1646
1238,1380,1483,1684
1392,1609,1440,1647
1101,1231,1230,1470
1244,1408,1286,1483
1305,1501,1195,1427
1566,1747,1197,1410
762,879,1184,1345
1267,1440,766,878
1187,1331,1536,1739
1302,1505,1532,1735
1317,1556,1288,1508
1386,1545,1499,1700
1294,1533,1140,1346
1123,1334,1353,1513
1076,1322,1190,1331
1305,1527,1217,1476
1042,1233,1183,1319
1344,1538,1193,1320
824,908,1007,1216
1253,1399,740,830
1321,1494,1363,1510
1218,1447,1210,1351
1204,1428,1214,1358
1168,1366,1211,1354
1152,1292,1310,1460
1067,1241,1355,1543
1062,1192,1108,1245
1077,1219,1035,1168
1085,1257,1117,1257
1163,1316,1122,1261
857,1019,1439,1648
1234,1475,1028,1184
1264,1465,1422,1621
1267,1481,1434,1634
1300,1504,1514,1756
1305,1515,1493,1702
1177,1394,1488,1705
1310,1456,1354,1565
1221,1422,1292,1532
1221,1421,1381,1580
1290,1486,1384,1575
