Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
317,357,314,376,514,589,457,519,298,356,321,380,301,369,278,336,307,369,348,412
334,403,334,405,355,417,345,407,337,402,420,578,573,649,319,385,265,318,313,370
334,394,371,429,380,489,420,482,282,336,396,472,352,409,327,384,411,475,295,446
397,489,383,479,343,405,471,523,299,359,370,432,340,404,341,408,287,324,374,427
480,545,322,379,323,390,408,456,285,333,379,449,317,383,474,536,269,328,308,371
323,384,300,374,310,364,332,387,307,373,461,521,535,596,317,375,287,341,269,329
305,367,321,390,449,514,294,351,298,339,382,438,349,422,274,317,284,342,224,321
419,484,417,483,436,505,387,446,350,424,425,507,738,798,320,383,316,373,320,388
396,442,312,356,295,355,511,551,335,395,348,416,354,419,410,476,269,332,369,428
474,519,297,351,376,416,347,414,284,343,276,335,367,423,288,342,311,370,290,343
278,327,260,298,293,424,466,527,291,331,410,482,259,310,218,258,239,291,299,365
310,373,292,349,322,363,383,422,287,344,488,584,312,506,231,287,307,361,267,307
396,489,486,548,418,489,415,479,328,389,373,437,434,493,337,401,299,369,315,379
410,466,417,468,338,406,440,514,271,327,276,343,341,411,277,324,268,328,295,349
375,447,372,434,385,446,353,420,284,347,350,414,377,431,273,326,313,380,295,351
266,318,240,335,425,463,465,519,354,421,337,397,338,392,266,325,307,367,345,385
355,401,270,320,696,765,375,433,335,392,307,364,361,435,255,308,313,373,326,393
332,394,314,383,394,451,397,452,364,454,473,537,422,484,311,382,277,330,304,355
311,381,290,351,653,725,400,472,271,325,304,375,353,421,265,318,305,369,337,408
311,380,300,366,383,443,371,436,232,331,312,615,367,446,394,455,220,320,318,374
419,468,305,343,416,486,483,543,409,465,401,461,484,563,293,349,1021,1146,308,367
286,353,287,339,370,409,386,465,360,446,563,675,600,713,302,482,305,360,257,317
376,440,376,445,329,387,389,432,334,387,339,381,328,404,297,352,277,333,275,331
330,390,325,387,393,460,417,483,365,427,404,559,558,630,345,404,294,352,293,355
255,295,223,326,334,392,523,593,269,321,423,502,420,484,309,363,349,404,320,373
1121,1342,1143,1493,410,475,495,568,334,414,394,446,367,430,322,381,333,395,329,397
289,344,397,455,713,781,660,736,261,315,333,397,334,392,270,367,535,598,289,359
395,441,374,452,335,378,387,451,274,421,302,366,297,364,211,308,303,360,253,309
376,444,446,514,342,396,355,396,260,311,393,451,383,450,270,322,287,339,248,351
488,557,455,529,292,347,414,467,381,442,330,368,317,372,246,283,349,403,216,318
456,537,572,624,268,309,442,525,306,372,427,495,347,421,297,366,336,404,206,301
598,657,722,786,475,559,794,879,327,397,487,631,741,812,288,356,588,666,389,468
438,489,436,503,442,521,521,601,405,463,267,332,286,347,265,323,547,616,290,338
347,408,427,485,484,553,655,749,274,327,332,405,276,339,287,343,506,588,320,367
427,490,382,447,478,564,960,1046,308,367,330,406,319,391,237,297,767,832,399,488
375,445,373,447,445,511,562,637,202,240,392,445,347,417,208,249,524,605,309,386
697,813,664,769,518,599,502,588,378,452,460,542,519,616,384,465,538,615,386,460
618,708,571,648,607,676,961,1030,394,466,479,567,432,514,338,393,597,675,346,414
584,665,618,705,538,637,546,612,351,422,507,573,485,570,385,462,617,692,490,567
573,819,1097,1157,1034,1119,3170,3248,325,382,501,578,463,537,321,394,3106,3199,1028,1101
740,817,638,713,340,428,459,530,257,304,454,545,480,571,291,384,360,424,382,447
919,1001,623,701,327,402,394,459,369,436,672,747,633,714,388,475,556,621,367,430
692,763,539,671,360,428,402,469,358,425,428,498,442,518,365,437,352,434,396,465
459,564,695,773,257,308,349,405,7041,7115,1133,1231,537,621,6883,6971,331,410,271,330
3958,4034,3160,3226,320,401,2064,2133,465,541,2482,3034,1703,1786,456,5018,379,429,303,364
529,589,429,495,285,358,319,384,503,574,583,640,365,470,412,479,329,408,267,328
880,953,1612,1674,298,363,337,396,312,375,543,596,410,501,297,359,360,417,319,377
406,513,380,442,283,434,428,491,281,416,389,450,418,472,309,362,457,817,332,387
435,504,381,438,300,370,358,425,378,452,324,377,289,346,347,415,334,395,360,420
421,482,341,398,513,577,519,680,1651,1719,361,428,269,336,1130,1200,374,508,384,455
331,401,361,427,276,342,377,446,301,364,352,415,286,342,279,341,384,469,243,346
359,424,360,420,293,363,349,405,322,383,341,404,268,323,280,360,377,433,300,356
415,483,350,419,278,331,342,423,355,419,307,365,401,463,320,380,408,462,331,396
430,491,338,377,265,330,347,451,326,397,339,428,257,302,312,382,525,579,247,362
743,807,738,808,368,430,674,783,354,489,353,408,475,535,420,487,438,501,339,408
414,480,349,408,246,356,444,520,258,319,380,433,336,405,385,441,541,608,271,308
388,459,334,392,304,370,379,447,322,383,320,393,315,377,364,435,483,546,317,375
547,612,368,481,312,387,632,704,331,385,401,441,377,448,316,369,682,761,312,379
539,616,445,508,306,383,509,589,382,441,346,410,389,454,321,373,499,589,309,359
568,626,623,725,339,527,733,868,595,669,395,463,424,488,330,389,724,868,431,498
486,552,513,576,221,264,412,521,292,338,434,473,418,460,244,296,469,540,288,345
433,505,489,550,351,421,495,545,340,404,368,430,318,384,291,344,431,495,323,390
702,776,638,711,300,367,502,602,347,405,371,434,485,556,374,435,599,671,333,394
534,634,442,513,233,278,442,504,281,352,392,448,459,534,374,443,423,567,281,335
983,1065,553,629,340,411,710,781,417,494,347,411,404,468,568,643,415,617,328,395
510,600,489,551,294,360,506,579,347,413,346,411,388,458,350,415,480,542,320,361
383,476,475,555,434,503,491,561,375,436,292,362,354,423,351,410,537,626,364,431
428,572,594,643,331,407,504,576,340,394,442,503,351,414,453,523,506,580,330,399
542,617,578,650,315,485,489,559,323,400,313,384,313,355,363,443,558,632,345,406
574,644,620,701,1553,1817,2267,2488,368,441,420,496,352,422,364,431,1720,1969,1774,2024
556,619,465,536,4553,4793,4180,4372,385,446,419,501,339,441,379,437,4775,5009,4596,4954
570,634,521,595,3024,3254,2963,3303,400,467,279,321,280,320,408,470,1954,2188,3012,3277
519,584,588,652,1880,2314,2130,2384,352,412,386,446,338,395,445,510,1491,1715,1634,1856
445,521,553,635,4403,4683,4839,5096,372,427,334,402,314,377,390,452,1266,1718,4796,5147
1378,1916,1627,2001,3090,3366,2733,2881,1186,1390,1750,2083,1506,2073,1460,1701,1366,2071,3387,3676
5117,5312,4695,4919,414,514,560,770,3584,3812,4006,4668,3909,4126,4047,4299,681,803,433,534
2183,2423,1569,1895,294,358,297,369,1846,2055,2866,3216,2806,3033,1818,2007,555,645,301,374
1614,1889,1593,1832,331,405,336,404,1050,1271,2056,2285,1987,2262,1038,1259,451,519,318,506
3667,4106,1768,2737,249,309,291,362,4095,4300,4527,4760,6972,7169,4074,4318,568,655,274,331
2502,2741,1830,2113,216,382,270,333,2622,2749,3348,3653,2717,3209,2329,2542,357,417,377,438
681,785,733,870,368,511,311,376,356,425,567,666,614,735,361,439,445,511,601,679
480,549,623,704,1408,1650,1352,1597,359,448,298,361,335,396,308,383,1295,1519,1286,1499
449,513,386,461,1927,2103,1752,2122,599,667,378,445,466,531,440,581,1233,1423,1655,1893
617,694,582,634,2203,3062,2856,3069,410,465,237,295,315,354,351,393,1272,1772,3262,3485
433,497,336,388,3252,3468,1845,2149,307,345,239,296,236,274,314,381,1425,1635,2245,2710
440,504,490,560,1648,1825,1722,2515,628,708,301,369,326,393,393,474,1305,1537,1523,1719
1154,1401,1152,1393,831,967,976,1163,788,1187,1261,1478,1075,1337,933,1154,864,1043,832,992
1081,1320,1110,1332,733,876,1069,1190,947,1121,1481,2133,1147,1535,889,1085,1077,1242,696,813
1192,1354,1701,1876,505,620,574,669,2001,2325,2664,2895,2378,2594,2165,2509,885,993,451,541
1230,1456,1181,1500,1163,1345,1355,1569,2111,2894,2534,2727,1557,1762,2997,3278,1522,1629,1430,1657
1410,1632,1660,1854,683,779,596,702,1062,1495,1991,2204,1801,1994,1298,1518,629,731,623,735
1570,1795,793,1086,469,585,607,717,688,851,816,1050,1001,1144,796,964,731,856,516,640
681,818,818,976,904,1020,1792,1912,590,731,1098,1218,697,823,545,735,1093,1224,884,987
829,942,863,977,368,428,441,526,504,593,522,634,433,677,551,656,637,760,408,499
1084,1265,1651,1908,3873,4078,2795,3650,668,778,1922,2074,2050,2181,820,977,1742,1965,3716,3935
679,833,746,865,2876,3079,2743,3237,618,719,741,854,595,704,593,801,1415,1616,3191,3415
809,924,743,874,1557,1772,1517,1775,524,765,489,598,486,602,575,678,1546,1829,1254,1523
1572,1696,1150,1339,1640,1874,1419,1671,456,547,1294,1419,1178,1310,398,454,1240,1656,1775,1991
660,763,604,725,699,822,797,950,402,463,441,500,416,502,352,518,1034,1166,737,870
1357,1644,1416,1699,670,795,895,1456,2042,2232,3828,4059,5006,5244,2786,3012,788,919,650,766
1410,1591,3303,3806,619,716,459,566,1388,1598,1841,2054,2992,3485,1693,1905,600,711,521,620
1340,1904,1897,2088,435,516,773,881,927,1133,2010,2265,1491,1883,1127,1350,1195,1296,436,528
1393,1883,1212,1422,368,448,430,511,908,1087,1779,2030,1730,1971,1116,1334,551,634,358,431
868,1005,792,943,531,622,468,550,652,997,773,933,733,884,670,821,723,806,622,764
1022,1138,1119,1249,324,392,378,453,662,799,697,818,569,678,550,672,483,569,364,444
589,698,551,653,363,438,356,425,505,607,549,637,477,579,467,529,425,528,374,443
976,1086,823,1019,374,461,346,479,384,538,684,765,698,790,360,435,502,593,445,518
436,524,482,532,375,453,377,456,376,453,417,491,352,420,348,418,483,565,362,435
792,872,599,683,403,490,426,525,457,533,462,560,447,543,431,522,591,678,401,480
539,620,560,643,293,361,440,522,353,434,355,422,411,491,370,437,484,572,304,433
432,507,449,545,414,505,543,645,342,426,403,480,352,431,347,414,546,642,434,523
530,638,519,603,1476,1598,1055,1160,453,542,359,429,410,481,382,448,865,972,1374,1485
528,627,564,644,454,667,579,701,393,474,318,370,373,459,359,406,743,852,464,563
552,642,536,623,887,1013,666,767,432,527,441,520,407,485,449,532,674,784,824,944
521,608,571,639,465,572,641,749,369,456,371,459,352,420,381,431,758,904,489,587
610,740,572,679,509,613,698,812,446,566,501,586,614,724,423,520,676,804,550,659
1004,1115,777,892,511,633,663,771,818,941,1474,1615,1203,1357,580,685,828,936,507,612
714,829,869,992,616,744,494,581,407,505,621,732,564,666,490,590,629,735,514,628
671,785,783,909,439,529,656,763,453,541,693,914,930,1049,430,508,766,873,534,633
641,749,740,845,530,638,584,682,551,678,597,722,482,589,500,597,621,881,579,675
701,828,760,913,1124,1226,1920,2015,514,626,743,863,741,855,445,619,1382,1493,992,1090
632,714,866,980,543,647,542,625,414,479,577,680,528,644,465,553,660,783,531,624
969,1055,640,732,1518,1634,1257,1379,546,1168,557,648,629,722,595,711,852,944,1280,1385
816,923,592,814,465,564,460,561,430,525,530,634,517,619,463,558,641,753,459,564
646,755,677,788,419,508,440,538,495,606,560,665,529,644,449,561,539,647,420,517
800,1158,1644,1760,1611,1769,760,1065,785,939,1237,1940,1172,1449,1099,1223,979,1081,1505,1599
675,782,778,889,517,635,556,679,432,575,587,699,544,672,452,555,560,660,495,592
830,959,916,1008,1396,1507,1049,1159,582,708,968,1272,1998,2127,557,670,642,993,869,1079
628,744,631,743,491,596,520,629,519,603,539,637,466,570,571,690,714,816,427,493
554,664,553,654,458,552,511,617,442,512,437,545,502,602,479,594,542,654,421,510
652,985,836,967,1537,1820,1230,1351,561,676,1534,1649,931,1214,501,593,1443,1551,1553,1701
625,718,710,828,1130,1256,1147,1280,475,702,425,673,484,565,462,567,735,967,816,931
1021,1394,1580,1690,1051,1166,1050,1167,582,694,997,1395,1008,1117,612,745,1764,1876,1267,1453
709,817,642,736,416,514,424,493,457,535,543,662,550,654,523,636,628,784,428,513
510,716,584,693,466,572,634,723,457,551,481,588,450,539,477,574,738,841,447,541
1474,1680,1177,1304,1605,1751,1299,1402,1200,1266,1357,1559,1494,1847,816,982,905,1011,1587,1759
1107,1223,987,1089,463,655,763,893,532,624,840,943,1127,1245,556,653,673,810,502,609
912,1535,936,1047,1417,1568,840,2149,1197,1350,1333,1689,1149,1378,621,1063,641,752,1227,1332
705,799,630,763,513,622,482,596,448,537,433,520,592,722,422,502,666,782,442,531
678,818,756,834,1119,1217,2034,2143,475,543,534,635,646,769,484,562,824,1041,1075,1185
997,2173,951,1064,1121,1234,1178,1294,925,1015,1503,1614,1259,1462,652,917,562,694,786,892
795,915,651,775,1822,1917,1639,1810,555,653,589,697,574,681,513,614,785,1008,1458,1546
1593,1707,813,1495,670,774,524,614,1170,1329,1675,1791,753,1598,829,1168,620,728,493,607
486,591,577,687,689,808,613,726,434,523,528,635,486,610,422,522,630,747,595,699
1277,1450,992,1097,699,810,703,806,565,675,1109,1218,1703,1806,618,745,616,720,419,506
1026,1130,659,757,1337,1436,1017,1436,695,812,1254,1390,809,918,454,685,584,949,828,998
1948,2050,965,1090,676,779,602,1120,645,766,2045,2176,2388,2488,578,683,498,607,513,617
678,787,530,628,2283,2388,1767,1992,521,623,585,694,566,696,513,626,824,1154,1438,1554
688,800,745,861,512,622,535,608,587,707,731,881,908,1023,526,650,498,595,392,497
507,615,717,885,625,734,668,806,424,581,711,845,692,907,476,579,632,733,467,572
1075,1183,987,1143,689,809,678,796,688,883,1022,1241,1040,1147,879,975,653,809,661,777
786,900,628,746,670,771,854,977,452,543,591,869,651,754,431,532,594,892,518,608
2187,2301,1671,1779,648,756,699,831,583,699,1902,2066,2622,2811,697,811,634,741,519,626
504,616,625,739,568,650,674,767,398,465,442,550,519,625,505,572,611,723,470,558
545,661,547,664,3057,3154,1299,1662,485,593,524,626,558,661,446,550,1993,2095,2959,3062
679,800,598,703,1977,2083,1417,1518,492,583,591,705,642,747,444,540,1178,1275,3205,3406
718,878,1000,1099,4084,4255,5170,5264,635,740,747,874,771,896,539,658,1792,1956,4160,4251
523,774,695,1494,1585,1674,1524,1630,767,1014,702,816,699,870,973,1100,902,994,1140,1214
666,768,584,715,383,450,467,573,396,623,534,643,669,786,520,617,438,569,341,410
1969,2071,1471,1631,368,430,317,392,802,966,2452,2910,1092,1223,3603,3731,332,407,274,314
1446,1566,2347,2453,343,408,250,425,2239,2406,1344,1498,5919,6007,1970,2074,429,527,295,356
8938,9047,3759,3853,305,361,267,328,4004,4180,1251,1441,1603,1717,12641,12813,378,430,254,293
2050,2149,449,607,400,486,317,378,1854,1948,2081,2170,2340,2474,1481,1555,386,448,380,445
410,474,508,612,312,370,285,341,329,390,298,358,341,433,336,403,461,527,268,314
316,381,540,605,446,541,344,423,234,273,296,363,378,429,222,338,532,595,300,363
342,411,394,522,327,382,290,426,266,329,309,372,545,614,266,328,478,551,320,387
265,319,332,397,1778,1980,1501,1728,270,318,254,304,432,487,269,307,1409,2113,1526,1746
448,515,498,558,1467,2071,1149,1521,348,404,388,484,448,521,264,315,1568,2075,1724,1953
296,370,502,568,3493,3739,3588,3798,259,298,354,412,466,520,281,339,3290,3548,3328,3561
347,529,487,558,2357,2578,1803,2017,294,355,337,398,467,535,306,364,1508,1756,2289,2533
360,424,473,549,2066,2339,1521,1790,294,365,294,335,415,500,341,404,1437,2024,1970,2181
1623,1980,1512,1756,1385,1571,1366,1573,1475,1759,1255,1704,1633,2164,1767,2002,1611,1823,1515,1857
1758,1982,1378,1588,1056,1676,1379,1708,1815,2091,1595,1805,1257,1509,1451,1677,1644,1899,3616,3908
3432,3735,3629,3833,1652,2035,1022,1197,3395,3603,5042,5294,3147,3361,3452,3666,967,1134,1656,1813
1665,1904,1629,1860,1955,2135,766,906,2755,2985,1613,1850,1430,1670,1841,2294,947,1091,2020,2201
1462,2266,2083,2311,1295,2075,1111,1252,1737,2006,1787,2041,1627,1838,1672,1906,1361,1558,2328,2546
1542,2055,2227,2446,955,1071,603,735,1366,1691,1440,1683,1764,1955,1573,1914,710,834,610,717
1676,1873,1680,1920,541,631,457,564,2171,2529,1396,1626,2175,2394,3021,3311,1130,1277,1504,1652
1017,1181,1151,1323,341,402,366,444,1760,1988,1093,1246,1012,1166,1170,1647,439,498,363,415
1226,1729,1314,1443,358,432,343,415,1428,1890,1009,1192,895,1410,1081,1984,597,684,462,545
996,1661,1140,1305,344,414,330,413,2310,2538,1348,1523,1294,1461,1433,1758,563,660,264,408
600,714,665,800,452,533,414,512,704,830,765,894,923,1006,863,987,567,655,745,827
490,596,632,1086,423,506,379,449,1355,1536,1160,1248,1077,1187,980,1113,655,745,455,547
305,482,632,700,608,811,484,556,315,366,409,460,541,619,333,393,486,563,877,948
391,477,654,742,355,408,375,457,510,658,521,597,493,566,388,643,670,743,396,461
325,391,477,571,2186,2917,1959,2193,341,415,358,434,501,592,312,378,1995,2207,2396,2671
464,556,530,611,3480,3745,5236,5445,507,629,400,482,608,692,668,784,3686,3870,2573,2817
395,466,651,759,4381,4637,4114,4860,447,525,412,464,542,635,323,463,2234,2639,3686,3918
815,1030,544,664,2024,2257,2535,2758,639,760,488,554,517,587,660,821,1314,1565,2057,2268
419,510,557,658,2275,2516,2986,3239,273,349,532,613,630,721,370,436,2240,2494,2832,3046
2045,2228,1999,2203,2120,2395,3285,3538,2397,2658,1587,1811,1858,2072,2135,2373,986,1686,2524,2698
3337,3593,3696,3895,2211,2669,3228,3437,3422,3692,2844,3101,2254,2727,3074,3282,1116,1466,2488,2653
2712,3394,1388,1620,940,1089,833,938,4129,4352,1987,2375,1338,1547,3431,3656,1221,1403,509,748
1886,2131,1490,1873,448,519,619,703,2026,2389,1326,1554,1414,1633,1527,1713,526,702,360,436
2675,2890,1527,1789,281,333,306,359,2301,2593,2019,2235,1502,1770,1839,2150,379,500,321,393
2568,3038,1786,2309,266,328,287,353,2466,2654,2846,3038,1615,1819,1705,1879,399,463,263,325
1999,2217,2159,2387,268,324,302,362,2429,2617,2076,2297,1383,1773,2584,2948,541,620,276,334
844,962,1336,1508,380,455,284,350,657,765,952,1136,1424,1599,553,667,405,470,276,337
567,645,421,570,363,445,462,524,402,490,594,660,660,750,337,411,806,867,303,367
356,456,414,466,302,377,335,381,320,382,424,483,479,534,365,462,425,494,225,262
345,402,426,491,1112,1402,1177,1370,365,424,379,431,447,517,230,369,1377,1605,1288,1485
312,378,391,473,1299,1513,1558,1769,298,359,489,552,485,548,320,385,1599,2088,2139,2351
296,359,438,511,1360,1578,1264,1584,267,336,422,479,395,472,282,341,1614,1838,1547,1780
472,511,606,690,1713,1993,2201,2552,315,382,665,755,614,676,297,368,1868,2092,2258,2479
316,373,430,495,1438,1947,1936,2305,235,333,445,504,489,571,274,313,1107,1579,1943,2150
1218,1434,1118,1517,3209,3414,2524,2968,1256,1506,1558,1819,1617,1850,1186,1420,1513,1713,2892,3095
1883,2097,1928,2134,556,671,1278,1411,2077,2337,1706,1949,1207,1669,3390,3596,816,940,647,766
2511,2800,1524,1732,441,519,435,522,1869,2156,1741,2010,1559,1752,1568,1762,630,714,330,496
2018,2684,1886,2143,354,432,368,445,1378,1692,1463,1742,1167,1803,1985,2175,578,669,329,416
1543,1863,1713,1944,277,342,373,437,1441,1702,1833,2130,1775,1970,1582,1791,534,606,267,356
3333,3560,1611,1819,424,504,426,512,2489,2699,2447,2810,3814,4000,2356,2568,610,685,326,386
569,689,971,1101,430,504,397,480,595,724,1405,1625,1037,1444,573,706,584,656,372,433
392,479,489,608,338,412,312,371,368,436,570,660,502,597,416,491,500,575,301,361
400,474,655,752,445,522,392,471,337,417,548,638,618,712,371,438,569,647,690,763
377,450,569,660,419,501,366,590,257,412,599,683,589,672,272,399,815,889,417,497
404,479,669,741,359,461,450,503,381,472,538,621,571,652,357,430,578,654,330,397
363,433,536,612,438,518,430,505,361,437,608,686,569,665,308,373,439,511,350,417
360,429,526,596,389,533,357,412,298,425,566,634,416,491,286,350,435,513,325,395
370,446,478,587,341,418,339,394,473,625,558,642,635,715,355,417,370,523,327,395
354,431,847,949,340,414,320,380,379,465,765,852,499,725,387,458,557,622,318,387
531,600,609,692,530,617,424,505,301,363,496,574,572,632,290,349,623,696,341,450
333,376,455,615,403,479,399,476,324,384,515,582,501,581,235,324,515,601,320,390
324,406,539,583,491,578,1108,1199,309,382,440,545,546,611,288,346,917,994,728,818
321,394,515,595,520,603,457,540,339,397,579,652,504,583,316,387,540,635,402,451
358,435,634,714,432,505,521,604,318,361,489,582,619,704,275,333,544,959,676,763
555,637,822,895,438,530,388,465,363,430,596,664,512,639,345,418,594,687,386,463
383,449,541,609,443,522,463,536,368,453,605,678,531,607,367,436,514,601,361,433
560,660,954,1034,381,463,408,479,878,960,854,950,883,975,475,561,616,686,330,397
520,617,506,572,1069,1441,1236,1435,354,416,611,693,489,571,339,404,1515,1782,1792,2028
570,652,996,1151,2900,3148,2243,2535,526,620,1020,1166,931,1013,498,619,1786,2092,3326,3627
436,533,524,606,3179,3556,1464,1694,377,449,592,673,675,764,285,353,1763,2037,3593,3997
404,488,585,672,2730,2947,2644,2852,365,439,546,627,586,687,340,440,1572,1841,3105,3318
336,412,497,587,1671,1882,2567,2809,348,412,639,730,588,698,281,345,1545,2103,1860,2100
