Client_0,Client_1,Client_0,Client_1
1218,1466,1132,1687
1146,1362,1349,1611
1146,1397,985,1157
889,1075,1224,1468
1252,1478,1347,1595
1219,1482,948,1125
773,934,946,1115
944,1117,1462,1703
1368,1633,1268,1518
1450,1707,1426,1688
1246,1492,1449,1698
1369,1633,1308,1550
1377,1608,1145,1402
1258,1483,1042,1186
1256,1491,1048,1229
1281,1504,1060,1202
1257,1481,982,1148
1099,1245,1041,1196
1194,1343,1102,1259
1181,1335,1309,1557
1092,1251,1036,1185
1243,1451,1087,1296
1294,1585,1096,1383
1338,1594,787,925
794,886,1093,1219
1186,1334,1461,1647
1199,1384,1198,1470
1467,1697,917,1085
1101,1284,1481,1744
1384,1655,1213,1439
1470,1724,1492,1677
1391,1673,577,652
694,788,1183,1370
1330,1497,1111,1260
1272,1521,1172,1325
1373,1621,1275,1432
1467,1687,1238,1473
1412,1637,1165,1319
1386,1638,1152,1310
1317,1607,1315,1585
1420,1678,1137,1324
1340,1577,1404,1653
1481,1634,1607,1868
1247,1565,1221,1385
1575,1798,1432,1633
1684,1933,1239,1426
1549,1794,1281,1449
1562,1779,1287,1448
1619,1830,1157,1317
1392,1623,1174,1342
1534,1772,1267,1433
1373,1538,1196,1341
1209,1387,1361,1503
1285,1547,1245,1388
1187,1374,1184,1334
1210,1415,1045,1192
1299,1517,1969,2302
1115,1901,597,702
612,703,1512,1761
1390,1651,1457,1704
1336,1592,1277,1828
1347,1605,1310,1566
1435,1699,1016,1187
1001,1184,1313,1570
1441,1692,1140,1309
1423,1635,1420,1605
1428,1667,1188,1345
1542,1772,1180,1456
1334,1543,1006,1150
915,1058,1135,1288
1282,1426,1241,1394
1179,1330,1108,1267
1401,1597,1477,1716
1570,1835,1251,1438
1817,2041,941,1080
1103,1336,1355,1591
1452,1917,1266,1505
1570,1820,1313,1579
1589,1824,988,1161
1185,1369,1229,1459
1526,1770,1218,1464
1504,1747,1165,1416
1276,1436,538,608
650,769,1244,1400
1390,1642,1239,1400
1438,1687,1425,1689
1334,1592,1342,1571
1279,1527,1341,1563
1277,1516,1423,1685
1343,1607,1056,1239
1054,1215,1397,1692
1470,1754,1488,1715
1418,1686,1336,1579
1233,1500,1432,1573
1218,1394,1236,1378
1351,1566,1489,1645
1405,1692,1432,1588
1406,1678,1169,1312
1427,1638,1209,1366
1491,1700,1252,1407
1548,1758,1328,1484
1309,1551,1211,1431
1298,1457,1092,1243
1176,1318,1182,1322
1084,1231,1144,1313
1319,1506,859,996
1089,1264,530,599
630,711,991,1120
1103,1262,1241,1466
1350,1528,1370,1615
1278,1562,1379,1639
1297,1559,1343,1604
1423,1668,1351,1594
1271,1539,1336,1604
1436,1676,1222,1467
1261,1485,1239,1485
1317,1555,1199,1433
1234,1442,1263,1479
1215,1455,1291,1504
1272,1508,1290,1509
1257,1498,1310,1532
1236,1485,1214,1455
1480,1705,1268,1512
1056,1201,1262,1492
1204,1420,1168,1412
1263,1431,1399,1645
1198,1447,1414,1670
1244,1455,1417,1643
1208,1397,1331,1573
1436,1683,1193,1447
1291,1513,1224,1448
1182,1422,1228,1459
1105,1343,1345,1716
1689,2324,1186,1458
1268,1409,1384,1583
1622,1872,1165,1416
1349,1514,1209,1460
1508,1911,1186,1429
1444,1668,1252,1415
1335,1496,1076,1279
1255,1402,1498,1711
1221,1392,1027,1196
974,1085,1052,1239
986,1158,1391,1648
1253,1475,1238,1498
1317,1472,1465,1712
1259,1419,3454,3671
2665,2993,607,722
625,735,835,984
888,985,1215,1467
1303,1461,1379,1596
1386,1663,1218,1369
1392,1620,1164,1318
1383,1602,1191,1396
1290,1445,1173,1317
1060,1248,1165,1318
1139,1329,1179,1324
1094,1244,1778,2073
1348,2237,494,551
458,509,1385,1610
1180,1339,1401,1628
1191,1345,1231,1436
1303,1459,1600,1820
1203,1473,1213,1456
1246,1388,1181,1377
1243,1388,1310,1491
1195,1376,1377,1562
1222,1396,1247,1440
1118,1300,1251,1501
1250,1407,1376,1533
1220,1394,1391,1620
1270,1445,1268,1422
1183,1462,929,1045
801,926,941,1054
812,937,1224,1490
1296,1452,1256,1416
1028,1188,1181,1419
1152,1320,1138,1285
1242,1398,1220,1410
1000,1156,949,1097
814,1005,1245,1502
1247,1406,1253,1513
1245,1406,1313,1583
1570,1865,1044,1220
1133,1329,1186,1326
1000,1158,1193,1472
1190,1351,1146,1299
1344,1578,1266,1417
1110,1375,1279,1535
1440,1701,1206,1457
1390,1661,980,1139
1273,1512,1482,1696
1353,1554,1349,1618
1523,1790,860,1005
779,939,1334,1629
1434,1714,1517,1777
1353,1607,1358,1630
1454,1672,1342,1592
1473,1731,1323,1591
1421,1682,1441,1706
1270,1535,1310,1554
1335,1551,1386,1629
1240,1472,1281,1514
1298,1517,1319,1580
1430,1685,1381,1639
1403,1636,1324,1579
1442,1688,1393,1630
1240,1469,1477,1735
1314,1563,1363,1615
1205,1424,558,628
654,759,698,808
765,894,1492,1692
1443,1868,1213,1370
1326,1483,1410,1566
1238,1506,1395,1572
1364,1607,1222,1367
1475,1677,1202,1357
1273,1433,1383,1582
1405,1579,1301,1470
1282,1448,1427,1654
1175,1348,1216,1466
1292,1446,1251,1534
1349,1509,1472,1753
1284,1552,1349,1583
1245,1493,1277,1476
1378,1634,1162,1406
1330,1568,1513,1757
1383,1630,1666,1823
1466,1730,1483,1741
1285,1563,1653,1851
1545,1716,1308,1540
1110,1255,1338,1482
1208,1357,1093,1255
1259,1464,1299,1530
1305,1566,430,503
401,463,641,728
581,678,1299,1461
1411,1642,1246,1405
1265,1468,1277,1438
1403,1633,1233,1393
1317,1549,1161,1307
1231,1445,1195,1343
1284,1496,1235,1381
1170,1385,1017,1176
1204,1447,1161,1307
1155,1404,1267,1408
1201,1392,1268,1413
1218,1399,1225,1373
1114,1260,1263,1399
1203,1386,1217,1361
1289,1509,1164,1308
1197,1365,1247,1387
1132,1278,1165,1312
1268,1429,1238,1454
1052,1283,970,1170
1144,1697,1050,1296
1235,1389,1076,1312
1183,1332,1097,1337
1226,1366,1075,1311
1187,1330,1047,1289
1249,1493,699,789
784,885,1239,1397
1286,1479,1258,1409
1360,1550,1811,2073
1220,1492,1162,1417
1352,1607,1192,1420
1309,1542,1052,1302
1173,1397,962,1140
965,1137,1322,1592
1402,1656,1192,1464
1257,1507,1261,1519
1357,1615,1171,1405
1232,1457,1207,1446
1238,1451,637,764
645,767,497,581
615,673,1168,1325
1213,1468,1194,1433
1148,1403,1129,1295
1140,1400,1230,1469
1196,1420,1488,1767
1326,1568,962,1074
932,1091,1046,1193
936,1063,1166,1329
1284,1474,1306,1463
1539,1770,1258,1475
1839,2120,1206,1441
1184,1376,594,694
642,720,939,1074
988,1128,1238,1398
1357,1598,1208,1367
1257,1429,1181,1346
1306,1502,1195,1354
1271,1428,1159,1336
1217,1360,1166,1315
1280,1483,1188,1383
1188,1336,1091,1284
1211,1363,1142,1357
1224,1368,1161,1408
1274,1480,1187,1375
1271,1424,1224,1430
1304,1462,1435,1678
1268,1437,1198,1442
1307,1462,1118,1348
1226,1370,1129,1349
1240,1391,1067,1228
1232,1395,1227,1446
1144,1316,1341,1509
1269,1456,1167,1378
1368,1532,1119,1269
1298,1454,1177,1406
1341,1504,1178,1365
1484,1775,833,958
876,991,1062,1217
1160,1329,981,1140
1139,1324,1261,1534
