Client_0,Client_0,Client_0,Client_0,Client_0
294,330,362,298,929
1184,389,380,310,888
907,411,260,248,929
1571,288,411,264,800
1697,801,1235,1113,984
823,940,957,865,724
516,1152,1131,999,455
474,1059,1226,1424,448
331,678,688,756,375
352,512,653,417,452
430,551,586,513,416
551,476,515,335,471
365,615,590,379,319
288,426,583,376,294
332,536,558,406,316
473,611,495,396,292
8066,329,360,353,8195
1193,448,510,351,1008
864,427,529,338,849
1109,1280,1176,8014,936
872,1360,1406,1274,903
950,1017,1197,748,1007
943,1383,1040,1223,940
860,1073,1220,1021,819
745,1088,1173,907,744
757,1158,1023,1050,621
669,720,596,728,560
839,745,875,722,694
855,770,1253,842,798
582,952,848,699,557
438,859,1281,979,525
443,847,855,663,302
238,678,890,523,482
510,638,589,460,290
349,514,543,428,364
323,271,318,386,267
415,488,376,376,446
504,404,496,304,350
355,410,507,357,485
393,503,503,336,378
323,490,532,343,334
391,821,450,497,381
308,568,455,440,364
475,416,450,355,443
353,407,407,412,322
384,424,450,311,430
472,399,559,382,422
376,404,409,439,500
488,437,491,412,501
680,676,494,361,378
785,412,476,335,369
535,778,563,305,3693
342,772,570,531,566
576,677,567,610,432
513,735,527,348,347
316,528,413,484,333
410,579,549,458,358
411,522,397,401,365
429,444,395,342,355
476,507,453,352,321
487,476,502,388,450
614,588,447,507,503
729,533,592,352,510
1015,623,562,410,517
1024,495,572,459,503
611,649,683,544,534
612,747,934,815,388
963,745,924,829,579
960,650,506,454,630
624,854,802,639,495
602,899,834,928,464
603,989,923,1041,461
827,728,949,618,483
1206,673,579,579,501
1069,680,707,666,425
635,861,926,587,585
714,1384,1417,1398,419
669,1039,1234,1112,695
741,747,781,616,646
650,819,667,697,613
627,1041,670,913,597
835,754,716,958,644
772,727,733,622,592
616,661,733,593,566
715,848,785,610,598
444,774,548,933,333
1880,607,612,550,1253
2009,860,808,615,1335
1390,546,601,450,941
2644,1916,1821,2383,1885
1225,1959,1987,3054,966
1484,1433,1400,1373,1192
672,1710,1754,2700,384
573,1405,1218,1352,520
600,1542,1314,1391,546
592,787,1055,856,421
734,635,649,600,580
617,574,532,494,452
916,560,655,499,440
546,606,636,593,495
595,597,646,590,375
573,1074,891,985,518
