Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
1973,2221,2508,3142,2767,4036,3376,4386,4216,4593,1880,2229,2499,2726,3271,3479,3700,4087,4254,3895
2099,2319,2501,2849,2678,3682,3472,4187,3933,4379,2150,2372,2558,2745,3216,3386,3554,4587,4761,3726
4673,4870,5030,5263,5145,5499,5385,5760,5613,5917,2431,2604,2759,2905,3063,3616,3779,4376,4569,4733
1165,1264,1355,1546,1445,2760,1656,2938,2864,3024,1078,1172,1263,1349,1649,1736,1821,2709,2830,2934
534,989,1044,1210,1151,1330,1269,1523,1452,1607,715,787,876,943,1117,1174,1234,1292,1428,1358
1996,2063,2122,2223,2175,2315,2268,2402,2358,2458,980,1047,1104,1162,1218,1274,1329,1384,1439,1492
418,454,630,693,663,753,724,813,782,852,635,704,771,834,896,1116,1172,1228,1278,1339
554,622,686,810,744,1058,1000,1178,1118,1248,802,868,922,981,1047,1107,1163,1213,1280,1337
552,602,646,733,690,820,776,997,944,1048,459,495,526,555,707,737,766,796,830,891
651,692,743,840,788,953,890,1063,1012,1110,785,857,923,976,1031,1084,1248,1304,1422,1357
648,702,749,849,794,936,895,1008,1138,1198,504,541,571,845,899,958,1020,1074,1127,1189
1118,1184,1338,1467,1405,1581,1524,1636,1695,1746,1459,1524,1583,1636,1697,1753,1800,1857,1907,1958
861,920,980,1081,1031,1180,1130,1386,1332,1452,489,551,611,670,874,907,958,999,1050,1110
520,560,780,860,827,954,893,1061,1007,1136,574,857,915,975,1030,1085,1140,1195,1252,1321
945,1012,1080,1214,1149,1346,1279,1476,1412,1555,856,938,1014,1076,1134,1188,1364,1426,1486,1548
1504,1576,1642,1769,1705,2132,1831,2208,2288,2355,1464,1538,1605,1669,1732,1796,1858,1920,1980,2050
786,827,861,935,898,1005,966,1069,1037,1101,781,854,923,981,1040,1096,1266,1323,1442,1378
1252,1324,1385,1489,1437,1607,1544,1706,1657,1752,1054,1128,1182,1241,1302,1374,1432,1495,1558,1620
780,841,899,1023,959,1308,1082,1416,1366,1486,567,784,838,889,936,983,1029,1076,1126,1185
935,1013,1090,1220,1158,1317,1267,1438,1383,1493,868,907,941,973,1013,1046,1078,1110,1148,1180
1358,1440,1518,1659,1589,1806,1736,1944,1873,2026,1494,1556,1617,1675,1732,1788,1844,1913,1981,2058
790,842,898,1118,1054,1237,1178,1354,1296,1425,571,641,749,791,831,871,909,989,1025,946
785,829,867,938,903,1018,975,1091,1055,1128,557,676,715,751,789,859,918,967,1031,1098
684,738,787,892,830,1112,1060,1223,1167,1300,684,761,1124,1173,1239,1303,1364,1422,1480,1555
769,832,887,996,941,1114,1052,1352,1280,1436,592,657,718,777,842,904,1071,1140,1288,1207
1487,1574,1637,1763,1697,1831,1912,2053,1986,2118,1956,2034,2103,2170,2235,2301,2366,2432,2494,2556
759,808,849,931,891,1012,971,1103,1062,1142,744,1225,1301,1365,1433,1502,1567,1633,1701,1787
1633,1740,1819,1989,1909,2070,2162,2328,2248,2411,1853,1943,2017,2093,2162,2238,2316,2391,2467,2541
834,917,995,1151,1075,1313,1226,1454,1384,1524,931,1009,1084,1165,1385,1463,1542,1613,1761,1681
796,855,923,1067,996,1207,1135,1361,1284,1424,898,963,1022,1079,1144,1202,1257,1411,1535,1469
865,937,1010,1160,1086,1313,1240,1451,1391,1511,957,1028,1102,1170,1233,1472,1545,1609,1675,1754
803,890,969,1310,1238,1452,1382,1583,1516,1663,1063,1156,1237,1315,1391,1459,1538,1948,2035,2110
974,1042,1107,1235,1171,1374,1308,1510,1442,1594,827,886,1259,1324,1385,1443,1501,1559,1624,1701
1181,1265,1338,1485,1413,1618,1554,1734,1677,1802,797,854,906,972,1038,1103,1184,1252,1311,1369
