Client_0,Client_1,Client_2,Client_3,Client_4
2468,2736,2979,3220,3455
1073,1847,2032,2199,2383
925,1597,1750,1896,2059
2863,3882,4891,5913,7988
2236,2414,2997,3715,4427
551,828,890,947,1014
1394,1543,1687,1831,1971
597,672,740,805,878
575,644,703,759,826
525,584,702,770,843
511,671,726,792,866
565,624,676,798,872
530,605,668,730,780
716,794,870,944,1028
571,619,659,738,804
561,644,716,836,915
619,688,750,809,877
571,622,701,743,788
532,603,680,756,826
973,1069,1158,1247,1331
531,583,697,757,825
455,502,614,656,702
972,1062,1149,1237,1318
573,622,661,737,812
595,669,837,898,977
555,629,763,816,894
561,633,701,805,867
1547,2051,2238,2404,2568
1150,2202,2414,2583,2746
905,1801,2015,2227,2450
1677,1880,2046,2203,2397
2258,2453,2621,2778,2937
1211,1775,1934,2113,2286
821,1222,1342,1442,1579
1560,1709,1838,1947,2201
710,814,1030,1122,1222
1347,1461,1570,1674,1762
749,862,1120,1209,1325
1301,1413,1504,1593,1680
695,778,876,1055,1162
968,1092,1200,1307,1424
761,831,993,1061,1119
1334,1454,1556,1675,1777
1339,1475,1581,1680,1781
739,821,896,981,1071
789,857,916,970,1022
728,837,937,1043,1144
660,731,792,844,911
788,851,904,958,1018
590,663,717,769,830
334,569,675,778,836
689,776,903,1021,1087
452,618,663,715,767
490,545,591,638,692
870,944,1049,1797,1872
800,866,925,979,1038
460,515,558,606,702
520,578,627,673,722
435,560,612,666,699
631,699,752,804,856
766,832,888,940,992
487,524,555,586,620
504,543,574,605,640
527,585,635,686,748
506,566,626,705,755
562,634,679,783,849
660,739,814,881,945
671,755,860,918,989
604,669,724,778,839
669,815,883,950,1005
556,601,640,713,755
537,583,620,693,737
678,768,851,915,993
655,853,937,1017,1093
491,613,657,699,746
692,896,969,1032,1098
632,712,784,915,995
618,692,761,838,936
845,937,1010,1071,1134
571,622,666,749,823
521,606,775,843,913
1022,1117,1199,1279,1364
651,713,780,850,931
575,657,734,812,888
1018,1106,1176,1246,1311
540,671,727,796,871
1072,1572,1736,1916,2110
2054,2244,2408,2834,3016
1056,1717,1875,2023,2190
1067,1662,1812,1997,2171
2040,2235,2405,2569,2735
2327,2565,2777,3002,3209
957,1070,1194,1292,1429
1148,1283,1400,1519,1652
1227,1402,1554,1703,1866
798,906,1013,1111,1219
842,912,972,1029,1084
486,524,556,592,622
722,794,856,915,973
519,684,744,802,856
497,536,596,627,662
566,630,679,750,786
624,693,750,803,853
610,666,721,783,838
324,516,577,632,700
790,862,941,1009,1066
624,677,721,831,973
1102,1204,1290,1373,1455
702,928,1007,1067,1132
820,910,997,1097,1198
947,1037,1119,1198,1288
949,1051,1147,1239,1341
913,1066,1184,1294,1391
676,743,892,957,1011
1396,1530,1668,1812,1935
697,761,913,982,1036
919,1028,1165,1304,1423
609,676,829,888,958
