Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
71980,83151,4492981,4492916,4492596,2419,2771,3870035,3871546,3870988,75867,78674,4994953,4991340,4982038,2361,2621,3483687,3378042,3376181,13753,16265,3487306,3487208,3487120,4838,5171,4581772,4581517,5207982,80191,80281,4312391,4312450,4312519,9090,132347,5030748,4648056,4647689,5775,17704,3573474,3574864,3578516,8375,10055,3944746,3856761,3856718
9114,9009,4416641,4416595,4416338,8130,8941,3859922,3860992,3860734,83598,73354,4984979,4984331,4972202,14131,14288,3475398,3368312,3366226,13520,13722,3477543,3477455,3477369,11052,13644,4571853,4571616,5197942,14101,14841,4232742,4232792,4232840,9770,122926,5020566,4637989,4637614,7503,9318,3563690,3568635,3569175,13064,13313,3939290,3846798,3846755
6682,43087,4406799,4406735,4406441,13388,13631,3850000,3851015,3850817,6681,7734,4907617,4907066,4894887,13911,15740,3466332,3358402,3358139,10304,10506,3467819,3467735,3467644,10502,10866,4561916,4561690,5187885,44433,8907,4222806,4222859,4222905,77628,109826,5007357,4624378,4624000,16014,89476,3553913,3559298,3560203,11865,13198,3929556,3836816,3836758
33127,33505,4396868,4396819,4396578,82643,83143,3840326,3841052,3840861,42454,6774,4897644,4897104,4884979,83263,83404,3456772,3348622,3348232,82939,83318,3457986,3457904,3457820,81506,81750,4551984,4551767,5177841,62025,52339,4212879,4212923,4212975,68622,99951,5002272,4614447,4614062,79760,79883,3544127,3551487,3551723,81393,81750,3994007,3826858,3826808
27717,92119,4386914,4386863,4386642,99186,99931,3830476,3831103,3830898,32990,55709,4887693,4887151,4875027,82175,82280,3440815,3332534,3332293,92717,93389,3530143,3529972,3447990,87228,87505,4542049,4541831,5167794,52134,51991,4202943,4202987,4203033,88270,165377,4992975,4604504,4604130,69343,69453,3533428,3543199,3543283,91502,98415,3984333,3816938,3816879
58882,59873,4354375,4354316,4354081,89520,90155,3820609,3821196,3820956,47507,49066,4877752,4877195,4865121,67446,67500,3509675,3317668,3317433,82992,83971,3531459,3530090,3529917,77849,78063,4532142,4531895,5157747,19050,19998,4168406,4168456,4168496,154963,155593,4983012,4594508,4594143,62382,64500,3527216,3533557,3533632,87979,94022,3974503,3806995,3806947
52071,57769,4344371,4344323,4344081,79825,83352,3810646,3811265,3811025,16882,18084,4908924,4845377,4833344,57931,57998,3499991,3307760,3307512,73480,73928,3522620,3522528,3522434,68092,68303,4522240,4521986,5147707,52508,52599,4158376,4158425,4158475,145221,145875,4973117,4584574,4584209,69807,69939,3517878,3523703,3523781,78852,84337,3964590,3797049,3796998
47218,48066,4352577,4340240,4334183,70041,73830,3800704,3801350,3801117,7704,8906,4899056,4835322,4823322,94297,94421,3445475,3258718,3252881,74606,74983,3512950,3512880,3512810,58313,58523,4512322,4512056,5137640,52391,56506,4148454,4148505,4148557,97059,97572,4924698,4536129,4535750,64637,64816,3509899,3513828,3513918,74594,147805,3954626,3787089,3787044
157442,157770,4301925,4301875,4289288,93705,94048,3745724,3746383,3746144,52954,139779,4889253,4825372,4813399,75626,75871,3426572,3239762,3235825,22269,22762,3461051,3460988,3460912,22706,95158,4459995,4459742,5085184,5352,5644,4097530,4097578,4097626,87258,87871,4914799,4526194,4525827,94438,94575,3462752,3464090,3464185,96479,96819,3905386,3735769,3735721
143867,144096,4288238,4288189,4287796,72488,96203,3723950,3724597,3724372,134493,139734,4879322,4815412,4803450,85043,85191,3416724,3230355,3229614,86013,86384,3450015,3449938,3449844,83149,83640,4448440,4448175,5073485,81853,82071,4087344,4087396,4087443,91459,92408,4901929,4513401,4512937,84497,84565,3452815,3453929,3454025,86863,87167,3895475,3726335,3725825
144622,145419,4278321,4278272,4278036,88699,91041,3714031,3714673,3714445,93777,94213,4833315,4769385,4757406,11636,11766,3339656,3153221,3152472,89314,90801,3439846,3439758,3439677,79723,92790,4499666,4437889,5063094,72347,72447,4077393,4077442,4077494,6257,8033,4816250,4427808,4427239,85622,85768,3440349,3441494,3441598,91146,91429,3882403,3713142,3713097
66798,67090,4199710,4199662,4199464,16721,17573,3640230,3640868,3640646,84223,84564,4823375,4822480,4747435,53690,53801,3334384,3143267,3143074,8816,9111,3357684,3357603,3357506,11160,11484,4417481,4417090,4980693,74974,75078,4067472,4067520,4071795,40208,40495,4806219,4417873,4417400,13682,13854,3359406,3360596,3360692,11066,11435,3801897,3632228,3632183
