Client_0,Client_1,Client_0,Client_1
642,711,550,643
485,566,656,724
736,1215,1395,1510
1273,1400,1019,1145
605,689,604,668
1115,1215,753,967
569,669,646,755
591,668,691,779
566,836,851,980
669,766,570,635
755,1225,1384,1519
554,622,620,714
584,673,487,574
1007,1114,1057,1200
548,631,644,745
999,1143,984,1205
2265,2523,1719,1995
1881,2154,1005,1562
1167,1299,1099,1314
2065,2272,1590,1793
1189,1381,1110,1233
1192,1359,1053,1186
2034,2235,1774,2005
1941,2091,1383,1537
804,909,727,855
1550,1676,1032,1164
699,843,727,863
1023,1179,892,1057
705,850,619,758
1018,1167,824,982
1840,1972,1384,1525
680,820,646,735
783,958,1098,1268
716,868,913,1070
2318,2726,2245,2398
1024,1169,951,1076
852,1002,709,850
1885,2045,1395,1550
590,686,549,651
543,604,460,531
358,408,381,446
519,598,476,536
411,490,341,415
791,886,902,966
485,545,396,441
583,658,462,524
437,504,418,484
771,930,1021,1100
566,661,501,575
737,841,800,884
536,591,389,467
2614,2726,2133,2231
484,559,426,488
396,457,422,467
446,510,450,506
570,673,480,594
575,621,484,553
736,836,937,1032
576,636,565,644
1140,1276,1067,1260
1891,2154,2414,2713
1226,1428,1114,1319
1004,1226,1044,1222
1105,1418,1708,1911
1251,1440,1133,1371
939,1101,1078,1236
1182,1556,1624,1799
986,1190,1156,1480
1121,1279,1013,1138
1087,1207,904,1140
1069,1441,1258,1629
731,876,1045,1152
539,614,573,676
594,699,863,980
680,785,571,679
519,718,476,564
449,528,406,470
372,445,365,412
398,449,452,527
510,555,445,506
428,486,464,511
543,629,535,632
973,1050,1085,1156
474,571,500,593
530,627,521,594
672,759,871,970
580,670,603,694
789,873,724,828
538,629,535,643
666,761,642,746
570,625,584,671
1037,1116,1206,1278
511,567,570,649
559,744,692,775
703,831,4678,4757
544,625,621,713
541,607,552,645
666,750,612,711
576,670,464,545
576,670,510,602
526,616,521,605
856,944,1039,1114
444,502,555,637
629,698,467,540
478,547,601,662
740,830,925,1015
560,618,596,678
916,1015,619,718
599,708,492,566
508,612,521,598
495,588,460,514
1101,1183,886,981
568,644,630,732
547,637,492,583
917,1004,727,811
524,600,452,528
418,474,392,476
783,858,664,769
490,567,431,510
693,773,644,731
598,681,470,544
1052,1132,1198,1274
563,650,541,640
499,559,528,607
495,583,428,521
513,601,815,902
532,601,492,552
625,705,635,707
1109,1178,957,1030
523,616,547,628
472,655,547,625
1296,1405,1049,1152
569,641,595,690
1081,1241,1230,1491
2028,2479,1855,2086
1109,1314,1093,1311
989,1139,971,1150
1294,1478,2221,2447
1415,1619,1513,1646
1014,1204,1110,1241
1149,10794,2786,2988
1673,1921,1441,1684
661,791,686,794
555,628,1792,1933
553,598,524,625
463,625,478,586
469,515,472,534
399,502,482,539
331,381,450,496
378,446,487,548
475,546,534,620
617,704,689,775
441,534,588,660
596,669,495,575
392,459,425,511
1096,1190,780,876
416,511,463,644
957,1035,709,786
516,601,532,639
763,851,1175,1259
555,637,594,659
504,569,526,599
728,827,816,926
1203,1309,1515,1618
690,812,657,764
1470,1590,1774,1891
1987,2347,2682,2954
669,793,669,806
848,957,1495,1584
518,588,3188,3335
470,533,489,558
468,523,461,528
509,556,482,543
399,460,361,417
2177,2987,2590,2835
2413,2714,3291,3527
1144,1337,1147,1389
1086,1226,1052,1284
1772,2123,2627,2922
1127,1331,1399,1636
1131,1278,943,1162
1130,1365,1251,1772
1854,2095,3654,4000
753,897,708,807
778,945,1148,1292
818,980,844,981
884,1046,791,959
1489,1635,1758,1917
648,798,699,837
1618,1760,1885,2015
1099,1195,993,1122
869,981,745,892
1556,1688,1495,1655
563,663,530,629
1161,1254,1541,1630
562,662,590,693
1021,1107,872,961
489,553,641,728
510,601,479,545
607,701,575,668
591,690,679,777
1229,1355,1227,1458
811,952,754,882
1279,1389,1517,1620
746,1135,1117,1227
742,836,670,801
1375,1510,1244,1360
785,908,747,893
1371,1452,1360,1450
547,620,593,676
529,615,523,614
791,898,1000,1087
511,610,562,652
507,599,542,633
545,640,486,578
603,687,597,688
1238,1350,908,1028
777,910,706,886
1379,1519,1343,1502
797,954,811,937
774,947,887,1048
1722,1864,1975,2101
835,923,789,881
1648,1795,1963,2107
740,873,767,1036
1160,1297,1090,1244
950,1097,858,995
898,1063,908,1065
1437,1588,1801,1952
766,895,809,897
815,954,1181,1317
834,986,708,855
1756,1878,1482,1620
1663,1870,1209,1359
822,967,735,879
761,926,747,893
669,793,703,824
1446,1570,1505,1657
689,762,689,785
852,942,930,1123
686,760,603,715
750,858,629,753
881,1009,795,957
636,731,582,689
1530,1631,1128,1230
657,762,500,595
1451,1549,1216,1316
537,621,488,601
1245,1356,1249,1357
577,674,701,786
909,1042,1003,1112
790,869,672,758
1424,1530,901,1014
672,783,787,888
1274,1387,1173,1299
642,720,738,857
759,862,711,842
1372,1479,1160,1285
786,892,677,749
994,1104,966,1089
623,696,656,732
1065,1167,767,883
707,803,637,712
1182,1286,1393,1486
622,740,712,829
559,642,647,722
673,791,570,672
937,1030,905,1023
805,877,917,1012
1159,1291,1076,1190
582,804,727,853
526,650,595,698
700,838,602,702
638,785,706,830
1541,1657,988,1112
509,603,634,741
5646,5790,5105,5268
1134,1246,810,961
722,824,641,750
406,475,390,466
469,544,425,494
509,573,454,528
385,451,421,486
473,530,569,721
455,510,393,435
477,539,421,473
372,448,414,464
439,517,499,646
462,519,511,556
595,662,894,968
442,498,475,542
465,542,486,555
455,530,490,567
1762,1931,2640,3359
1602,1792,1584,1840
1056,1280,1084,1308
1111,1332,1301,1521
1907,2097,2785,3014
1143,1356,911,1085
914,1129,1003,1189
1282,1558,2234,2410
1120,1317,1204,1407
1029,1221,1094,1265
1499,1756,2399,2567
1059,1242,982,1180
1104,1304,925,1110
1408,2085,1754,2133
1652,1867,1682,1876
998,1172,844,1007
1770,1972,1073,1275
