Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
1139,1235,1518,1424,1333,1936,1836,2196,2086,2012,1073,1225,2465,2211,2074,2348,1315,2792,2687,2579,504,1848,1676,1976,1580,1471,1374,1256,1159,1060,837,923,992,1077,1157,1512,1299,1597,1680,1779,1192,1291,1740,1821,1912,2004,2103,2177,2254,2335
1481,1590,1912,1808,1700,2471,2359,2257,2136,2019,1133,1239,1818,1579,1475,1745,1670,2081,1992,1898,1079,1577,1477,1977,1878,1783,1692,1375,1278,1181,1251,1327,1393,1462,1523,1583,1642,1757,1818,1891,1151,1233,1338,1665,1762,2070,2163,2260,1870,1963
1739,1881,2290,2156,2015,2968,2876,2736,2614,2453,1003,1195,1661,1541,1426,1889,1301,2079,1983,1769,908,2100,1988,1876,2455,2348,2227,1762,1650,1534,1564,1707,1835,1959,2078,2595,2291,2715,2839,2982,1348,1493,1838,1966,2084,2596,2712,2208,2335,2459
1503,1672,2115,1948,1811,2814,2663,2522,2398,2241,1687,1846,2519,2383,1978,2259,2130,2932,2781,2651,1594,2390,2268,2817,2688,2556,2131,2004,1878,1736,1749,1863,2383,1975,2489,2591,2692,2795,2904,3029,1650,1794,1929,2063,2392,2919,3000,2521,2646,2776
1631,1792,2507,2331,2183,2971,2823,2675,3316,3136,2073,2200,2796,2464,2352,2693,2590,3162,3038,2901,1276,2230,2131,2023,1917,1782,1677,2667,1500,1393,2297,2419,2531,2638,2747,2852,2957,3064,3269,3396,1720,1881,2030,2178,2332,3212,3366,2695,2878,3036
2107,2358,3455,3228,3007,3744,5706,5437,5172,4901,1633,1767,2124,2020,1903,2491,2366,2752,2604,2246,1351,1908,1771,2665,2488,2353,2213,2058,1631,1493,4137,4392,4654,4889,5155,5416,5660,5867,6083,6304,2493,2652,2753,2873,2998,3158,3286,3403,3523,3659
1982,2173,4120,3738,3493,5265,4375,5062,4878,4674,4931,5220,6325,6042,5832,5645,5462,6996,6766,6497,1685,3663,3460,3277,3053,2820,2595,4677,4169,3944,3186,3429,3673,3922,4134,4320,4511,4700,4850,4969,3921,4162,4336,4540,4769,4989,5248,5491,5720,5938
881,1544,1966,1816,1668,2561,2461,2344,2215,2092,3826,4037,4895,4724,4560,4397,4205,5448,5278,5056,1145,2395,2230,4756,4483,4222,3952,3619,3356,2100,1489,1571,1626,1679,1732,1784,1836,1975,2026,2090,4120,4337,4531,4761,5012,5200,5411,5601,5769,5972
766,1244,1571,1458,1326,2059,1968,1877,1784,1668,1424,1531,1823,1731,1626,2220,2123,2295,2020,1930,1198,1536,1472,1408,2032,1903,1792,1671,1340,1274,829,927,1007,1062,1114,1343,1205,1396,1448,1512,1678,1808,1928,2045,2123,2658,2752,2363,2455,2548
2110,2272,2697,2530,2376,3527,3338,3187,3019,2863,1168,1270,1738,1660,1373,1576,1474,2001,1909,1829,1139,2464,2369,2693,2586,2264,2140,1438,1344,1243,3344,3452,3553,3645,3735,3823,3913,4002,4088,4230,1083,1186,1285,1574,1669,1765,1862,2155,1958,2049
1082,1189,1409,1348,1273,1756,1677,1608,1558,1488,3278,3388,4147,3612,3500,4543,4367,5051,4886,4724,2135,2934,2781,3270,3119,2651,2558,2468,2377,2275,936,1014,1079,1144,1208,1273,1345,1416,1552,1639,3011,3131,3227,3321,3418,3766,3947,4142,4297,3580
945,1023,1372,1304,1106,1599,1531,1439,1776,1675,1585,1675,1940,1886,1840,1793,1745,2097,2036,1985,1276,1596,2029,1942,1860,1766,1685,1514,1431,1350,840,918,999,1079,1158,1236,1315,1393,1541,1634,1428,1521,1606,1883,1966,2222,2301,2383,2050,2131
1506,1602,2038,1877,1711,2863,2685,2534,2374,2189,1184,1267,1544,1495,1442,1751,1702,1804,1646,1595,894,1606,1526,1445,1370,1278,1202,1122,1043,960,2674,2778,2922,3037,3422,3533,3640,3742,3835,3953,935,1019,1097,1195,1283,1373,1480,1574,1665,1752
986,1287,1597,1500,1394,1948,1829,1712,2197,2079,2186,2337,3035,2880,2698,3386,3298,3556,3470,3190,1969,2286,3388,3244,3071,2923,2770,2598,2450,2127,1903,2068,2163,2243,2321,2522,2601,2713,2875,3006,2438,2637,2813,3264,3430,4132,4281,3603,3772,3945
1893,2026,2733,2211,3041,4362,4075,3828,3589,3303,1806,1929,2555,2443,2316,2183,2047,2833,2734,2654,1584,1938,2648,2529,2422,2312,2182,2069,1820,1704,4092,4286,4899,5097,5294,5493,5670,5835,5996,6195,2089,2164,2232,2313,2377,3090,3209,3338,2442,2944
5333,7133,9088,8851,7974,9830,9513,11022,10804,10538,3226,3440,4149,3907,3698,5800,5343,5564,5088,4363,2772,4841,4721,4310,4077,3843,3536,4530,3282,3041,15401,15644,15873,16109,16342,17771,17032,17232,17988,18188,3780,4119,4345,4549,4959,5224,5438,5652,5893,6035
1496,1682,2558,2351,2101,3428,3256,3109,2964,2817,15626,15903,16982,16776,16561,16342,16127,17638,17429,17194,12633,12974,13291,13665,14043,14414,14818,15607,15369,15130,3028,3179,3316,3447,3876,4007,4143,4281,4431,4612,7307,8231,9308,9831,10317,11993,11634,11324,11008,10695
