Client_0,Client_1,Client_0,Client_1
706,800,476,638
507,558,461,555
519,690,612,690
1014,1105,908,1198
470,548,432,510
460,541,474,549
529,611,719,794
486,570,463,536
842,925,619,800
431,508,462,532
514,650,491,573
770,868,435,557
542,617,508,626
539,624,508,572
474,531,443,527
674,742,496,655
489,605,748,833
532,602,501,561
463,539,479,604
392,449,474,550
757,833,645,909
745,825,615,704
391,451,509,566
491,565,459,544
593,711,1078,1228
479,569,394,471
582,640,547,602
547,742,914,1036
594,715,723,840
553,633,602,690
772,872,980,1078
848,979,1110,1238
480,569,492,575
433,516,457,543
937,1025,527,780
451,620,565,639
428,486,488,561
662,857,990,1092
755,878,719,795
491,575,511,590
515,602,571,660
390,473,421,501
738,866,722,816
468,554,521,595
522,581,537,607
514,588,551,620
509,599,499,592
728,847,982,1078
507,557,449,526
609,667,440,516
644,748,538,628
775,886,665,767
1193,1313,1321,1435
1032,1213,1491,1629
1184,1303,883,1033
777,907,688,813
586,730,580,704
670,806,794,920
1043,1186,1103,1219
660,792,749,870
736,851,626,715
594,727,922,1035
1496,1622,1753,1867
671,765,626,722
695,822,814,948
730,863,764,892
1097,1228,1150,1421
1808,1930,1583,1718
784,914,720,841
693,780,717,844
918,1033,734,878
1158,1277,1406,1511
1380,1472,1306,1441
722,803,723,829
686,765,778,909
588,708,709,838
688,774,755,1051
1197,1322,1195,1313
1196,1325,1296,1398
773,915,807,968
872,995,697,853
1082,1217,1364,1485
985,1092,1403,1587
1194,1392,1410,1522
617,746,543,648
677,982,730,876
746,858,699,814
918,1370,936,1108
965,1092,1816,2112
678,816,761,914
541,644,557,682
862,972,1463,1571
710,1099,1086,1202
657,988,734,880
833,974,629,750
674,794,669,801
1166,1288,1214,1328
675,1061,960,1050
544,959,721,838
688,766,890,965
371,440,388,480
681,740,545,618
519,595,726,799
511,562,526,577
515,586,387,433
430,500,401,473
727,1015,640,920
469,542,370,451
390,460,386,455
618,686,728,795
462,527,408,469
472,556,446,492
417,504,378,462
753,845,747,820
461,540,403,486
505,575,483,530
513,585,695,773
483,568,534,580
519,583,523,573
415,490,373,450
364,432,351,413
812,887,768,861
424,495,500,562
1072,1219,939,1062
1051,1245,1102,1320
1244,1439,1319,1545
1063,1263,1728,1911
1778,1934,1785,1994
1803,2192,1200,1426
1428,1735,1266,1483
1262,1760,1230,1475
1765,2090,1468,1754
2500,2709,2289,2466
1121,1461,938,1110
782,875,760,854
410,497,500,595
790,897,572,661
690,812,487,579
435,492,511,579
474,529,550,625
448,541,527,620
748,864,682,768
533,598,444,527
381,529,492,579
415,505,546,651
404,495,516,616
567,666,558,673
443,529,569,662
484,546,529,600
1171,1363,1017,1220
1174,1378,1069,1232
1698,1862,1808,1971
2046,2231,2381,2595
1169,1476,1010,1332
1203,1401,984,1414
1137,1320,1032,1468
1427,1593,1315,1508
1923,2112,1752,1946
1862,2024,2513,2671
1546,1710,1801,2025
1101,1233,1044,1281
1315,1492,1530,1738
1425,1575,1111,1239
974,1092,653,1176
479,562,532,625
505,586,489,602
725,884,573,957
384,456,396,469
371,508,480,553
518,593,526,590
398,463,375,435
347,391,355,422
543,604,373,688
408,471,493,542
360,422,384,458
589,664,533,615
321,386,420,483
347,417,433,499
442,494,438,512
403,452,403,449
880,949,633,701
442,514,505,576
433,503,459,524
397,461,336,402
334,393,391,472
734,833,1137,1224
669,761,489,668
580,656,476,530
557,641,498,553
508,581,425,485
677,753,877,964
719,807,645,730
529,608,524,611
979,1046,653,723
1003,1078,838,917
572,642,554,638
528,587,486,561
756,850,710,806
515,585,492,624
559,651,623,714
534,599,570,652
544,636,594,668
494,585,588,682
489,583,394,484
493,578,518,571
584,656,568,627
890,977,688,764
1145,1239,857,947
453,531,471,559
572,653,467,549
682,756,632,706
501,594,547,645
553,639,547,631
907,974,775,845
569,654,529,609
450,508,560,643
509,589,478,572
519,572,573,661
756,853,523,613
414,488,558,644
460,523,517,589
791,873,799,875
1013,1134,1287,1375
456,521,624,760
614,707,625,709
663,808,1668,2130
528,604,506,597
413,466,548,619
374,427,405,495
3327,3400,2295,2369
612,688,554,634
357,429,472,560
397,472,523,609
870,943,776,851
382,435,504,573
407,460,503,557
475,525,477,551
453,530,469,545
1020,1092,777,854
445,532,462,538
425,505,483,541
653,723,829,916
563,720,603,684
879,968,747,996
454,598,647,718
486,574,501,614
499,592,591,694
499,584,559,742
443,496,559,650
455,537,560,648
454,534,411,495
958,1034,1242,1315
483,568,432,512
425,502,534,617
973,1076,1299,1383
635,705,719,803
416,496,494,580
479,543,533,616
416,497,497,588
444,635,812,887
530,609,709,797
408,483,552,612
475,561,455,539
438,518,576,655
942,1029,1128,1217
516,601,421,499
592,677,537,628
1006,1072,671,740
896,976,823,916
474,551,466,551
550,639,580,672
731,815,704,802
549,626,473,526
548,628,504,574
445,540,448,505
455,637,443,520
678,766,714,805
415,501,464,540
550,603,506,607
554,648,506,612
532,592,502,604
565,675,783,889
452,519,506,595
634,727,539,612
608,707,490,576
559,661,515,618
952,1048,1431,1533
568,628,548,631
592,685,597,704
616,725,646,747
628,730,698,799
839,930,1042,1135
627,716,500,593
572,632,495,577
558,620,559,647
1114,1190,745,823
1024,1104,840,927
588,670,540,603
465,534,546,611
525,587,527,626
846,936,918,993
1138,1230,1333,1424
611,716,647,746
495,606,588,705
1030,1118,1301,1391
959,1072,872,941
580,691,615,689
562,672,607,696
649,736,708,770
893,998,589,930
611,697,614,695
619,740,666,777
948,1038,906,1013
1088,1176,1008,1119
1234,1308,1040,1119
755,867,667,751
494,586,591,705
397,470,509,611
633,710,545,640
1097,1191,513,608
538,630,480,577
529,633,477,564
687,816,672,890
571,654,524,630
446,536,471,553
2693,2784,546,642
623,707,774,920
442,600,1039,1127
437,522,547,609
667,775,588,671
557,646,508,605
403,507,417,494
472,561,501,581
547,630,516,608
436,510,459,531
388,445,457,510
350,428,485,569
359,436,406,457
453,548,562,646
458,545,650,731
462,548,518,576
1047,1272,1129,1322
1111,1359,1137,1384
1416,1643,1201,1391
1382,1624,1372,1616
1081,1323,1129,1340
1373,1568,1065,1337
1063,1245,883,1073
983,1141,1063,1240
