Client_0,Client_0,Client_0,Client_0,Client_0
428,729,412,453,443
357,475,392,457,352
437,360,498,386,416
357,520,554,429,353
406,329,442,283,422
368,450,456,395,308
418,445,417,658,420
418,412,373,403,409
374,500,585,606,395
371,435,461,371,427
356,503,521,490,312
388,366,451,454,402
360,390,358,451,387
366,375,449,348,459
365,362,444,460,317
334,416,575,473,340
327,434,543,390,335
366,470,421,466,423
423,385,406,398,340
392,391,427,391,474
382,357,446,364,351
331,441,378,396,326
351,546,421,442,354
419,395,522,510,339
414,505,470,401,383
389,357,409,425,439
345,502,392,561,320
320,417,399,413,353
439,344,457,565,402
382,402,458,574,422
366,465,504,443,357
431,393,510,616,397
312,444,390,345,321
385,397,519,476,362
359,461,451,376,431
381,362,470,399,413
378,456,428,352,350
215,423,504,410,311
247,378,419,381,262
296,416,473,438,310
268,397,482,651,288
346,406,461,637,318
251,325,468,551,273
247,393,448,655,279
323,375,501,549,478
262,468,438,408,319
283,346,458,367,284
279,237,331,253,410
283,458,428,517,321
302,282,316,305,302
264,286,357,282,244
268,371,418,375,469
244,305,325,292,336
259,338,540,396,1327
298,328,391,314,268
261,352,310,407,287
2368,271,320,317,815
332,542,384,284,398
328,274,335,281,389
284,277,447,356,278
255,266,375,286,271
306,527,430,309,287
237,231,300,312,270
238,259,336,3317,235
300,340,403,305,337
285,311,425,362,344
303,292,498,314,281
408,333,342,391,295
294,434,539,520,425
1146,288,507,412,927
1374,279,309,283,860
1729,306,370,388,847
1551,284,424,360,1049
1504,206,463,355,935
1253,291,366,299,958
1148,237,255,226,874
1057,279,449,463,969
1223,366,403,399,887
928,452,478,404,982
935,1186,1196,1428,981
1194,1321,1375,1846,1158
1517,1176,1867,1892,874
842,1794,1754,1721,636
522,1804,1747,1312,556
396,1115,1504,1449,462
606,1285,1198,1103,564
674,1224,1293,1133,527
437,1095,1455,1521,561
480,1058,1271,1117,401
571,997,1213,1094,403
542,1327,1676,1287,428
381,1729,1936,1334,385
396,1231,1362,1005,405
361,585,754,571,397
342,606,520,507,468
424,788,646,627,422
405,686,954,690,380
381,734,723,764,607
1308,550,591,474,987
1147,539,507,427,888
1217,538,910,742,1098
1141,564,557,440,1003
1657,549,535,472,1063
1247,580,606,483,916
915,566,555,447,947
1144,583,577,482,951
958,477,535,480,869
959,606,740,535,1014
830,1348,1443,1110,933
890,1310,1119,1347,816
862,1496,1248,1123,894
1107,1691,1346,1356,912
827,1778,1478,1491,681
577,1368,1805,1137,550
346,1070,1211,1228,315
513,1119,1116,1438,399
390,1100,1224,1157,389
398,1055,1171,1073,432
585,943,1104,930,502
338,1060,1170,1080,307
306,1137,1500,1075,299
278,1132,1679,1111,307
334,969,1242,879,296
304,655,653,601,294
354,475,666,546,432
367,686,601,463,938
259,686,577,539,354
355,618,575,532,281
251,518,514,515,288
282,446,449,438,307
299,387,486,413,280
285,400,428,373,284
273,404,390,405,305
