Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
308,362,319,431,3402,3463,372,518,312,382,549,643,1223,1385,520,645,437,919,304,373
401,482,582,20366,278,336,379,20593,282,338,269,20470,248,20466,275,20467,239,20441,384,450
304,348,242,325,321,382,422,520,285,343,333,431,323,430,274,445,505,563,393,461
269,306,261,20712,354,424,326,20486,204,318,377,20498,303,20456,247,20444,299,20586,264,321
383,491,470,639,456,509,348,444,306,362,323,449,305,428,299,410,446,541,327,386
288,341,259,20491,347,411,306,20611,321,373,344,20455,305,20577,304,20474,278,20866,360,428
381,433,357,451,628,697,448,521,295,355,310,408,421,541,317,436,314,434,263,313
290,350,229,20589,279,338,354,20611,290,331,262,20525,293,20429,279,20424,292,20438,288,339
503,561,446,551,263,305,447,617,285,336,382,495,294,393,286,394,255,413,268,327
319,396,282,20489,303,361,293,20557,308,367,311,20493,475,20476,325,20435,285,20538,308,370
301,352,349,452,295,332,404,522,276,332,343,459,277,437,286,396,352,453,312,380
280,331,285,20463,397,511,365,20557,288,350,333,20476,317,20451,244,20428,281,20429,333,400
421,477,319,428,377,415,402,522,309,377,303,407,297,424,294,403,293,383,438,504
520,561,413,20405,378,438,382,20455,208,245,335,20476,298,20604,226,20473,261,20488,306,365
333,406,271,367,354,418,312,417,259,309,333,426,327,568,329,448,317,427,243,302
345,413,332,20456,283,352,377,20480,307,366,263,20553,253,20407,299,20348,293,20457,344,395
356,472,287,381,351,413,303,397,297,360,413,506,306,412,233,322,300,430,257,320
473,536,321,20514,311,378,372,20527,395,487,560,20561,368,20516,301,20489,378,20415,317,384
401,473,385,478,305,358,396,441,279,318,377,471,380,473,352,448,239,362,264,320
371,446,352,20601,337,410,385,20536,285,341,637,20564,584,20538,308,20430,244,20398,365,430
456,550,452,570,287,325,504,560,226,332,415,522,381,493,298,391,262,353,333,388
401,466,414,20810,326,386,504,20643,240,290,303,20557,309,20429,278,20506,325,20453,451,499
429,489,643,794,326,391,421,536,400,477,388,528,406,449,363,474,292,414,354,421
507,561,388,20685,277,317,530,20662,306,373,378,20479,370,20543,375,20465,221,20419,404,466
495,575,537,670,407,466,640,696,281,343,332,463,393,523,322,444,289,377,304,366
511,584,463,20685,245,376,387,20863,328,391,325,20581,282,20475,296,20481,354,20477,403,463
613,689,521,823,265,306,667,931,335,401,421,565,335,440,347,452,334,435,368,435
476,540,508,20558,385,455,484,20651,346,386,447,20691,400,20993,329,20747,477,20469,363,420
444,516,523,581,369,428,565,649,328,388,416,846,798,1040,589,714,343,420,366,423
484,571,542,20756,238,348,463,20526,347,411,325,20477,292,20507,305,20363,315,20494,365,412
493,573,567,709,341,409,555,491,283,430,332,438,398,514,235,310,329,444,345,413
898,971,2301,20577,356,430,501,20483,361,433,381,20460,406,20487,476,20422,347,20405,382,466
532,605,397,491,320,382,401,451,325,392,372,422,346,452,282,388,340,390,397,462
555,623,431,21124,351,413,478,21123,259,327,564,20577,492,20651,333,20450,280,20476,369,436
796,892,982,1133,287,348,555,617,318,393,408,545,478,562,313,397,316,398,413,496
351,445,356,20598,339,403,265,23722,297,360,423,21223,368,21218,267,21113,334,20568,304,371
433,489,384,503,1723,1806,3541,3660,3876,3950,1070,1189,1041,1196,1853,1934,397,548,828,888
954,1162,379,21261,358,420,417,21415,1076,1301,511,20517,443,20603,316,22679,364,20496,1093,1334
1015,1232,979,1318,337,406,1104,1508,1131,1421,493,544,450,585,2510,2672,341,480,1073,1284
959,1183,1158,21923,343,419,1027,21605,1042,1298,433,20519,401,20456,357,20370,350,20451,1656,1871
2124,2366,1510,2002,342,402,1196,1673,1340,2015,364,494,309,429,227,371,301,411,2642,3146
1273,1465,1044,21500,3079,3129,1056,21457,1088,1836,449,21650,1607,21660,853,21481,682,21373,1821,2037
1196,1436,1059,1456,937,1148,1046,1406,1153,1500,1140,1713,1207,1720,1063,1622,1081,1458,1283,1536
1140,1358,1008,21157,1352,1592,974,20966,1260,1464,1117,21482,1204,21484,1154,21717,1160,21590,1221,1539
708,860,858,1174,1830,2029,668,858,706,803,1476,1614,1115,1478,1366,1706,1249,1611,649,781
2474,2562,556,20601,3284,3497,493,20487,2113,2198,1407,22312,2211,21614,1451,21351,2960,22108,1909,1995
330,393,419,536,1667,1868,266,436,446,501,1922,2346,1224,1647,983,1466,1748,2118,343,443
319,377,446,20555,1589,1818,289,20559,350,412,1000,21171,1080,21737,968,21525,1322,21775,295,358
348,417,388,512,1469,1675,380,560,521,581,1229,1591,1345,1827,1179,1587,1395,1791,455,531
448,539,389,20559,703,836,310,20433,361,436,861,20525,845,20652,506,20613,733,21739,321,386
402,467,394,518,1932,2063,284,388,427,483,478,549,464,615,420,586,1534,1699,339,432
447,522,440,20695,343,474,366,20598,464,517,305,20680,317,20536,418,20585,377,20531,428,483
375,425,456,543,325,387,343,531,404,469,529,642,498,545,376,503,369,509,422,482
364,419,402,20621,535,613,347,20488,353,486,349,20563,338,20449,260,20471,326,20419,455,510
307,360,427,535,285,341,346,453,300,337,406,503,419,467,309,413,281,380,305,367
284,391,412,20537,377,445,319,20535,307,375,508,20649,488,20596,293,20487,276,20475,346,412
401,494,338,627,442,516,377,503,775,841,486,612,438,555,341,454,326,448,530,637
474,531,447,20579,343,449,428,20555,291,351,312,20466,309,20601,333,20441,232,20436,340,396
312,363,365,486,524,579,397,528,396,497,316,434,452,561,297,416,296,400,482,535
325,364,429,21477,301,339,366,21739,275,314,322,20456,317,20339,322,20419,213,20409,371,426
