Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
3539,3611,3738,3681,3795,4010,3957,3903,3850,4063,641,692,898,836,785,968,1020,1068,1164,1116,2001,2521,2465,2406,2352,2297,2242,2188,2128,2066,935,985,1028,1114,1073,1219,1441,1542,1490,1586,2322,2877,2818,2747,2682,2626,2566,2502,2447,2389,1573,3196,3140,1898,1842,3079,3017,2964,2911,2842,864,1241,1061,995,928,1449,1373,1306,1614,1537,2605,2678,2742,2839,2919,2985,3059,3122,3193,3265,756,943,1232,1179,1065,1407,1354,1299,1125,1003,671,1160,1108,1053,998,1289,943,885,774,1221
1940,2027,2161,2095,2224,2445,2391,2335,2277,2512,40845,40932,43332,42945,42876,42794,43410,43475,43661,43600,2401,2727,2665,2602,2542,2962,2905,2849,2793,2480,44828,44906,45075,45191,45136,45302,45246,45411,45357,45463,2527,2881,2835,2788,2739,2680,2617,3032,2983,2934,2167,2236,2645,2598,2553,2503,2443,2395,2347,2293,39816,40253,40195,39987,39902,42330,40417,40359,41014,44989,2842,2924,2981,3036,3093,3210,3268,3340,3390,3148,39405,39498,39948,39896,39850,39790,39735,39675,39614,39559,40027,40979,40877,40809,40734,40665,40323,40255,40189,40121
2568,2634,2730,2682,2814,3038,2985,2930,2877,3091,34635,34712,41204,41147,41085,40932,41259,41309,41484,41357,1591,1775,19329,1720,1662,19231,2053,1995,1931,1864,35434,35482,35529,35920,35859,36148,36028,36351,36243,36438,1866,19294,19188,2011,1950,19660,19591,19538,19476,19412,2714,3158,3102,2997,2942,3218,3050,2896,2849,2795,33633,34827,34753,30807,34671,35131,35077,35023,34964,35198,19346,19427,19485,19544,19778,19835,19888,19939,19989,20040,31763,32178,33041,31237,31180,32980,32923,32860,32624,32253,30962,35113,35052,34973,34865,34083,34009,33172,31595,31025
18464,18550,18673,18620,18730,18969,18923,18831,18786,19159,572,669,1716,1662,1609,1560,1761,1954,1856,1807,10207,13438,13379,13323,13251,12210,12125,12050,10636,10564,37068,37124,37167,37211,37260,37345,37305,37431,37385,37477,10056,11065,10997,10932,10773,11399,11322,11262,11194,10857,18696,19733,19682,19626,19502,22028,21974,19568,19358,18796,1164,1232,1469,1403,1306,1752,1701,1645,1580,1530,10647,10887,10958,11140,11358,11426,11682,11952,12029,12103,1814,1887,2065,2008,1947,2343,2289,2234,2176,2122,1502,1890,1744,1691,1631,2156,2098,2029,1568,1974
12140,12233,12321,12278,10583,11079,11009,10953,10714,11466,792,854,11267,11220,11160,11356,11396,11435,11475,11310,5510,5818,5740,5681,5620,5437,5380,5314,5237,5564,2924,2972,3021,3131,3082,3186,3248,3355,3302,3407,5354,5708,5660,5610,5550,5493,5433,5970,5910,5841,10971,14279,14221,14161,14101,13475,13378,13313,13241,11797,1190,2061,2004,1927,1252,2817,2489,2441,2395,2114,3418,3509,3576,3651,3738,3832,5208,4927,5015,5093,1329,1714,2185,2131,2078,2245,2025,1967,1848,1792,968,1733,1608,1547,1165,1292,1233,1104,1044,1676
4495,4620,4818,4730,4989,5346,5266,5173,5091,6303,948,1010,1653,1619,1571,1863,1902,1808,1735,1689,4359,4860,4813,4758,4710,4664,4612,4558,4499,4438,12539,12592,12632,12730,12692,12811,12772,13063,13012,12851,3303,4858,3627,3551,3477,3842,3774,3705,4981,4930,3579,5277,4936,4366,3719,5196,5140,5080,5017,3653,700,761,1153,1081,1007,1486,1438,1385,1330,1274,3742,3842,3904,3955,4015,4072,4143,4223,4353,4402,1877,1945,2050,1996,2402,2343,2293,2236,2177,2109,1296,1376,2966,2893,2820,2707,2482,2415,2346,2272
1736,1856,1964,1910,2187,2784,2725,2594,2665,2843,2021,2098,20778,20722,20659,20588,20838,20893,21013,20954,2448,3030,2975,2918,2860,2806,2749,2692,2632,2552,2796,2837,2875,3063,3019,3143,3103,3225,3184,3264,2338,2819,2602,2520,2437,3108,3053,2999,2944,2888,914,1389,1337,1287,1224,1170,1121,1069,1018,970,1235,1509,1433,1372,1318,1816,1767,1714,1653,1589,2683,2746,2803,2870,2924,2976,3029,3080,3132,3190,1499,1597,2006,1933,1870,2156,2088,1808,1743,1670,1787,2159,2097,2020,1926,2740,2404,2346,1868,2291
726,787,909,848,965,1247,1185,1122,1310,1368,10251,10395,11200,11147,11093,11039,11244,11298,11411,11354,2054,2579,2512,2463,2411,2354,2295,2232,2174,2116,20227,20364,20421,20539,20482,20838,20598,21007,20936,21075,1098,1266,1466,1424,1377,1329,1671,1602,1557,1514,841,1326,1280,1176,1125,1380,1231,1004,954,902,10422,10695,10640,10582,10521,10970,10919,10866,10808,10750,1415,1488,1541,1608,1932,1996,2060,2669,2765,2828,10243,10386,10916,10861,10804,10743,10687,10629,10518,10461,10391,11043,10986,10931,10870,10817,10762,10705,10647,10585
1165,1250,1406,1320,1473,1735,1671,1597,1537,1799,2596,1655,14151,14084,14013,13938,14217,14286,14438,14375,30084,30723,30663,30601,30540,30480,30421,30355,30292,30229,10209,11081,11161,11304,11242,12268,11614,12434,12361,12506,30446,31543,31465,31399,31333,31270,31213,31154,31037,30969,918,1217,1445,1391,1339,1282,1161,1106,1050,992,1959,2467,2394,2193,2115,4885,3949,3849,3701,3495,29047,29144,29209,29274,29330,29390,29447,29499,29558,29619,2530,2268,3703,3642,3579,3486,3405,2854,2388,2334,1795,4497,4415,4344,4629,4570,3523,2870,2762,2601
22159,22235,22350,22292,22404,22704,22646,22526,22461,22760,748,807,4449,4402,4353,4306,4503,4556,4673,4617,21065,22342,22283,22208,22101,21917,21841,21777,21702,21597,11917,11971,12020,12115,12068,12485,12426,12601,12542,12682,21959,24377,24320,24263,23111,23033,22967,22901,22830,22731,22355,23512,23391,23257,23194,24532,23335,22671,22615,22431,3988,4256,4186,4135,4067,4621,4548,4478,4423,4366,20056,20211,20278,20526,20584,20647,20703,21279,21349,21412,1895,1957,2413,2361,2295,2246,2188,2125,2069,2014,1560,2092,1942,1895,1847,1791,1740,1689,1635,1994
14769,14850,14963,14904,15021,15091,15372,15252,15164,14592,845,918,11462,11420,11380,11519,11562,11604,11684,11645,908,1500,1447,1391,1268,1333,1162,1104,1043,978,2097,2144,2189,2282,2236,2713,2661,3402,2813,3457,13615,14440,14392,14346,14107,14059,14008,13956,13892,13758,14905,15960,15902,15823,14761,14680,15745,15087,15036,14973,2053,2301,2232,2176,2112,2478,2423,2365,3072,3001,995,1076,1147,1212,1278,1355,1424,1493,1555,1617,1109,1173,2218,2170,2124,2079,2036,1993,1944,1883,1476,1634,1984,1920,1857,2190,2127,1794,1728,2062
4143,4211,4318,4266,4367,4577,4521,4470,4417,4625,759,1211,1808,1769,1623,1853,1939,2183,2310,2245,647,1129,1076,1028,966,1178,915,867,810,749,12865,12948,13000,13050,13110,13210,13161,13302,13260,13344,4098,4582,4534,4480,4432,4378,4324,4267,4215,4161,1020,1123,1074,2211,2152,2092,2016,1894,1472,1410,1445,1516,2292,2167,1840,2603,2548,2492,2436,2366,926,992,1053,1115,1166,1219,1282,1601,1649,1699,2395,2463,2918,2857,2794,2734,2677,2621,2566,2518,2285,2548,2492,2440,2370,2857,2786,2725,2674,2612
1605,1758,1917,1846,1984,3014,2176,2114,2053,3089,769,839,21784,21742,21698,21653,21827,21920,22067,21974,1072,1553,1503,1449,1397,1662,1610,1343,1285,1131,3306,3348,3391,3470,3431,3551,3511,3631,3591,3671,2909,3212,3168,3125,3080,3034,2982,3348,3305,3262,1959,2598,2531,2463,2393,2787,2709,2314,2086,2024,1778,2047,1959,1900,1845,19497,2168,2110,19412,2240,1054,1113,1174,1271,1323,1482,1531,1624,1423,1677,1714,1783,1905,1839,20235,2266,2205,2139,2056,1967,19467,20071,20027,19975,19925,19873,19809,19750,19686,19618
1207,1307,1456,1390,1535,1810,1750,1686,1607,1996,10828,11499,12187,12148,12103,12061,12227,12268,12356,12314,610,1188,1074,1023,967,1318,1255,1134,900,844,21892,21962,22020,22074,22128,22219,22170,22335,22288,22383,1665,2212,2144,2075,1980,1896,1828,1760,2358,2292,801,881,1438,1390,1332,1272,1181,1067,1008,948,10233,11433,10792,10352,10296,11701,11646,11596,11549,11490,944,1008,1068,1123,1183,1249,1305,1372,1409,1490,11653,11727,13137,13076,12089,13001,11979,11915,11840,11789,10864,12829,12726,12606,12481,12051,11865,11798,11720,11649
748,977,61498,61362,61555,61607,61963,61898,61837,62071,4565,4640,15802,15735,15508,15592,15865,16518,16644,16582,54194,54660,55241,55146,54603,54546,54427,54374,54319,54268,12658,12739,12799,12885,13042,13153,13104,13303,13253,13195,63265,63926,63872,63820,63343,63722,63645,63573,63507,63448,61433,62042,61987,61933,61874,61815,61760,61697,61638,61575,5116,4794,4728,5245,5184,3553,5040,4975,3483,4854,53843,53915,53978,54032,54085,54149,54198,54250,54297,54834,3710,3789,4115,4052,4974,3908,4861,5441,5389,5313,3816,5383,5315,5243,5162,5036,5599,5526,5457,3916
52050,52230,55331,55280,55377,55428,55582,55537,55486,55632,2773,3670,5058,5010,3921,4959,5104,5148,5228,5188,45751,56956,56894,56831,56766,45678,45999,45943,45885,45817,11570,11632,11680,11783,11737,11874,11829,12444,12287,11935,63896,64104,64057,64009,63961,64441,64387,64333,64280,64224,54884,55121,55066,55014,54956,55380,55323,55272,55227,55183,3000,4012,3328,3229,3118,4907,4846,4216,4150,4086,45687,45760,45821,45873,44797,107807,108146,108301,56721,56783,4546,4617,5752,5701,5647,4888,4836,4782,4723,4671,4411,5369,5334,5287,5189,5083,4974,4735,4635,4541
45014,45101,45712,45654,45761,45811,45969,45921,45869,46016,3248,3322,11794,11728,11665,11988,12167,11844,11936,11887,2662,3466,3422,3376,3327,3273,3211,2886,2822,2749,1839,1886,1930,2014,1979,2091,2054,2448,2403,2347,2373,2760,2713,3111,3057,3007,2957,2906,2859,2813,45454,45665,45619,45571,45519,45905,45862,45814,45768,45719,1446,1678,1624,1570,1504,1961,1906,1849,1796,1731,2619,2737,2798,2860,2919,54862,54927,54982,3110,3160,2048,2139,2855,2265,2211,3543,3477,3413,3359,3300,1527,1753,1617,2158,2416,2339,2252,2051,1957,1851
2062,2337,11732,11671,11796,11863,12249,12183,12117,12372,2245,2296,2012,1967,1927,2351,2396,2105,2196,2149,1090,12610,12891,12568,12523,1758,1684,1328,1251,1178,10925,10993,11042,11121,11073,11227,11178,11327,11278,11386,13076,13313,13272,13231,13190,13144,13484,13443,13402,13361,11907,12045,12006,12293,11963,12251,12211,12170,12130,12090,347,945,873,816,757,2035,1647,1442,1086,1019,781,861,926,1144,1216,45039,45091,45144,12726,12772,652,798,1377,1332,1284,1219,1052,999,929,867,1207,1718,1656,1592,1526,1956,1829,1350,1283,1775
1380,1468,1866,1806,1926,2182,2438,2376,2314,2499,29448,29631,30350,30283,30221,30162,30416,30487,31065,30999,2376,2982,2941,2901,2860,2759,2714,2669,2623,2574,1358,1408,1458,1555,1508,1647,1603,1742,1693,1787,3455,3817,3778,3738,3698,3658,3618,3577,3537,3497,2248,2332,2291,2609,2570,2531,2494,2456,2417,2378,1025,1224,1168,1120,1074,30154,1474,1363,1620,1557,2322,2403,2467,2523,2578,35575,35631,35684,2866,2816,694,767,30039,29963,29880,29815,29428,29348,898,833,870,29905,29845,29778,29719,29657,29594,29533,29466,29182
2271,2342,11890,11847,11931,12119,12075,12032,11986,33582,21036,21108,21362,21297,21234,21175,21420,21479,21604,21541,842,25218,25705,25148,25082,1140,1092,1039,980,915,25543,25655,25776,25951,25855,26087,26016,26721,26148,26214,25040,25284,25226,25933,25158,25814,25754,25684,25611,25549,11400,11470,11441,11586,11559,11676,11647,11619,11531,11503,20598,21037,20969,20899,20828,21906,21832,21248,21175,21104,726,839,925,1008,1084,25827,25875,25926,25007,25296,20189,20256,21369,21302,21245,21183,20603,20529,20469,20333,19867,21042,20980,20927,20864,20801,20722,20602,20494,20294
1644,1711,25205,25136,25269,25516,25453,25390,25329,25570,2415,2471,11450,11257,11212,11394,11517,11575,11692,11630,14825,15682,15736,15577,15520,15457,15402,15338,15277,15218,16174,16233,16295,16404,16351,16516,16461,16706,16563,16655,15265,16017,15914,16384,15797,16333,16278,16229,16127,16079,1804,1866,1840,23465,23379,23977,23919,23861,23800,1898,14197,14560,14498,14428,14326,13637,14965,14900,14825,14654,15277,15338,15574,15638,15694,19231,19314,19374,16582,16643,13465,13554,12764,12967,12912,12845,13892,13824,13752,13624,13445,14459,14409,14345,13861,13777,13692,13597,13527,13935
16525,16608,17865,17809,17943,18185,18127,18068,18016,17715,903,981,1822,1768,1711,1652,1997,2044,1940,1882,6836,17939,18346,18298,18251,8138,8055,7974,7887,7364,12552,12620,12666,12712,12769,12878,12823,12982,12929,13033,16606,16824,16712,17128,16667,17080,17038,16999,16957,16915,18104,18372,18322,18272,18225,18574,18525,18478,18427,18174,2375,2539,2675,2464,2611,2958,2900,2844,2791,2732,6826,7966,8097,8175,7756,9357,9423,9466,7839,7890,3355,3415,3830,3767,3712,3662,3612,3560,3513,3465,2501,3093,4110,4060,4007,3958,3907,3857,3799,3726
8560,8619,8467,8422,8509,8795,8755,8716,8676,8366,884,960,11777,11362,11286,11593,11839,11903,12033,11968,2571,3100,3245,3203,3156,2908,2858,2809,2761,2708,2986,3030,3077,3169,3123,3212,3278,3360,3318,3401,2481,3893,4219,4182,4145,4108,4070,4031,3993,3952,8539,8594,8932,8885,8836,8984,8790,8743,8691,8645,2512,2735,2687,2641,2590,2976,2905,2785,3111,3047,2398,2465,2529,2589,3739,12236,12279,12325,12368,12182,2740,2797,3178,3130,3079,3025,2981,2936,2891,2844,1732,1917,2154,2081,2007,2514,2447,2366,2296,2232
5350,5415,12394,12354,12439,12481,12610,12569,12529,12650,971,1048,2054,1611,1555,1994,2115,62474,62862,62593,2312,12680,12965,12920,12874,2665,2564,2512,2457,2401,71502,71667,71739,71874,71807,72010,71943,72144,72075,72213,12853,12897,13099,13051,13008,12966,12935,13231,13190,13147,12530,13167,13109,13051,12988,12924,12854,12798,12741,12655,2394,2638,2586,2532,2463,2963,2914,2689,2834,2749,1792,1862,1918,1975,2030,2510,2565,2626,2682,2433,1572,1642,2212,2158,2098,2038,1966,1909,1842,1731,2126,2310,2605,2559,2505,2454,2410,2363,2254,2197
2174,2248,2681,2641,2721,2880,2827,2786,2947,3022,53311,53384,53596,53549,53501,53437,53670,54852,54945,54899,2529,2919,3136,3097,3057,3012,2967,2737,2691,2643,61505,62249,62310,62429,62372,62539,62481,62643,62590,62699,3144,3352,3314,3273,3231,3186,3521,3477,3438,3402,3134,3567,3520,3472,3425,3377,3330,3281,3230,3183,62122,62414,62355,62300,62240,62703,62642,62590,62535,62473,2604,2674,2729,2783,2830,11985,12045,11788,11848,11910,61826,62128,62625,62558,62499,62443,62382,62322,62252,62191,62005,62504,62459,62414,62368,62318,62268,62212,62168,62120
2651,2747,44646,44587,44714,44946,44885,44827,44772,45001,44172,44232,45549,44953,44694,44899,45627,45689,45805,45753,33937,37732,38224,38155,37668,34295,34243,34174,34106,34038,55296,55384,55451,55572,55513,55634,55704,55824,55766,55883,36644,38516,38452,38390,38321,38221,36960,36901,36847,36788,44400,45072,45008,44944,44875,45533,45478,44713,44606,44548,62289,62570,62515,62458,62357,62860,62813,62763,62715,62655,1345,1436,1500,1566,1633,2193,35123,2018,2074,2130,61923,62102,62229,62169,62550,62494,62449,62400,62345,62297,61725,61831,61783,61889,62084,62382,62031,61987,61948,62196
34278,34427,35078,35019,35149,35399,35333,35270,35210,35457,1954,2018,2589,2359,2073,2733,2810,10795,10879,10835,27501,28204,28310,28266,28017,27957,27901,27845,27782,27722,45839,45897,45957,46049,46013,46076,46108,46160,46135,46186,26639,28905,28852,28798,28745,28692,28645,28596,28544,28488,35050,36319,35590,35543,35489,38063,36827,35330,35156,35104,1732,1919,1873,1833,1781,2149,2109,2068,2019,1967,25699,25853,25978,26114,26240,31178,31238,31299,31356,31108,1860,1910,2264,2224,2184,2144,2104,2059,2009,1957,1045,1479,1434,1382,1331,1586,1232,1187,1140,1536
26501,26655,29831,29782,29880,30072,30026,29976,29932,30113,526,577,1064,1017,831,1282,1344,877,970,920,1516,11136,11086,11038,10984,1769,1724,1681,1626,1578,11753,11812,11857,11899,11953,12043,11996,12130,12087,12177,32119,32996,33097,33286,33194,33375,33463,33560,33664,33622,34562,34780,35075,35032,34988,28122,28053,34949,34911,34873,11027,11072,11233,11178,11128,11428,11377,11326,11282,11693,20632,20725,20802,20871,20940,21474,21534,21591,21645,21406,11111,11172,11226,11579,11516,11469,11425,11376,11327,11278,11718,11952,11901,11850,11793,12173,12132,12086,12042,12010
19577,19276,20401,20345,20448,20494,20644,20598,20550,20687,2238,2296,2425,2384,2334,2490,2548,10971,11074,10912,818,1337,1546,1494,1446,1394,1280,1228,1172,1111,2137,2190,2238,2286,2344,2446,2398,2537,2491,2579,6956,7091,7052,7338,7011,7298,7259,7219,7178,7137,1024,1310,1430,1393,1355,11426,11349,3521,3478,3423,1297,1467,1427,1385,1343,1670,1623,1570,1775,1727,3532,3689,3792,3892,4094,12997,13047,13094,13139,13191,1515,1560,1940,1891,1841,1794,1753,1699,1652,1609,2035,2418,2374,2328,2285,2243,2196,2151,2101,2066
6895,6971,13477,13404,13537,13761,13704,13646,13593,13826,492,613,777,723,664,1049,1097,1142,1183,942,743,11116,11049,10987,10928,1058,998,939,873,813,11268,11326,11368,11411,11464,11563,11513,11662,11610,11714,10981,11214,11159,11648,11594,11541,11487,11428,11376,11322,10882,11119,11073,11029,10975,1487,1425,11289,11246,10930,25130,25470,25412,25352,25289,25741,25687,25632,25577,25524,2144,2692,2747,2789,2851,3650,3511,3556,3600,3453,24940,25063,25835,25772,25708,25657,25607,25557,25498,25438,25136,25740,25686,25630,25576,25518,25464,25407,25352,25298
3156,3241,3859,3802,3919,4127,4084,4030,3976,4170,14123,14259,14435,14379,14315,15938,14499,18046,18122,17963,661,32866,32808,32748,32686,32584,32521,32454,32367,32303,1714,1772,1818,1914,1864,23452,1969,23647,23554,23709,1189,1665,1617,2001,1939,1892,1851,1810,1768,1719,1071,1347,1310,1273,1235,11053,10977,1428,1392,1110,15103,15831,15779,15730,15675,16068,16021,15974,15926,15879,995,1076,1136,1191,1249,41239,41292,41338,41111,41174,15247,15302,16366,16309,16244,16875,16828,16771,15936,15882,15116,16067,16020,15975,15927,15878,15830,15782,15734,15674
1240,1311,40649,40597,40702,40945,40850,40802,40755,41003,7517,7603,7801,7735,7673,8343,6878,8215,8276,8142,22832,28994,28948,28903,28857,25512,25453,25382,24429,24153,18006,18085,18137,18239,18188,18280,18327,18409,18369,18446,34452,34627,34574,34860,34524,34809,34765,34718,34676,34912,32580,32893,32854,32813,32772,32113,1028,32721,32675,32633,19640,19842,19791,19739,19694,20110,20057,20005,19949,19894,30559,30652,30708,30763,30809,33045,33120,33188,31293,31341,15894,15955,16174,16134,16093,8024,7963,7891,16052,16004,19118,19629,19575,19520,19467,19414,19359,19304,19249,19192
30195,30455,31022,30970,31067,31116,32459,32405,32347,32728,1751,1824,2096,2033,1888,1975,2158,11885,12014,11949,18404,19067,19027,18987,18946,18708,18647,18590,18535,18475,8459,8506,8547,8585,8637,8722,8676,8815,8770,8852,25152,25289,25235,25688,25355,25802,25751,25958,25907,25858,22839,24612,24509,24449,24371,28624,28554,22974,22927,22879,5521,5752,5703,5643,5584,5977,5935,5890,5848,5806,24343,24458,24540,24611,23679,25135,25216,25276,32367,32424,1373,1420,2230,2188,2140,11384,11334,11265,1505,1465,4740,5215,5160,5109,5055,5001,4949,4892,4837,4787
