Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
410,484,1255,1452,1331,1536,464,524,311,370,314,380,1070,1345,244,286,283,326,1129,1395
373,424,270,313,348,412,431,500,300,355,311,364,312,370,265,304,297,343,321,377
421,491,358,428,291,328,483,553,360,420,296,342,292,330,307,352,290,357,347,402
826,1236,377,462,333,380,1068,1242,725,856,670,776,327,396,725,830,776,903,381,455
1403,1622,1060,1269,680,782,1319,1553,1737,1946,1643,1855,719,825,1269,1476,1140,1397,697,861
1332,1547,2041,2266,1408,1639,1333,1588,4476,4716,1874,2059,1723,1935,1625,1982,1520,1916,1303,1520
725,842,1196,1404,1454,1679,550,659,397,476,464,524,1150,2006,424,484,420,508,1570,1948
4063,4690,622,734,378,473,1877,2232,2603,2899,4150,4849,422,517,4299,4619,2651,2882,462,570
500,577,2737,3853,3333,3547,406,449,310,381,330,407,2453,3977,238,282,492,557,2912,3554
1013,1287,360,436,289,348,1119,1395,929,1092,1174,1410,378,459,889,1033,1089,1357,303,380
1232,1437,1182,1413,1058,1242,991,1207,820,952,1101,1326,1079,1299,844,1019,946,1119,929,1150
1141,1357,1335,1533,983,1186,1118,1297,926,1118,1134,1344,1456,1654,851,1017,1105,1309,1063,1258
1177,1469,1248,1506,855,1035,1014,1298,1008,1245,1237,1429,1173,1312,886,1054,1159,1370,1102,1323
829,984,1227,1495,1032,1238,976,1142,1129,1311,974,1216,1213,1571,920,1551,846,1045,1053,1262
524,572,755,928,836,1017,497,580,252,290,408,469,930,1116,357,412,430,492,886,1030
1005,1226,291,329,291,329,1223,1409,961,1148,1258,1444,336,381,990,1151,1079,1306,256,312
1048,1277,1136,1355,999,1230,1270,1495,982,1171,1612,1791,1211,1467,960,1156,1538,1761,1075,1266
1331,1537,1176,1468,1082,1261,1379,1558,2515,2673,1289,1544,1489,1760,2565,2730,3437,3665,1055,1247
726,831,1592,1862,2677,2946,673,781,591,695,591,656,1600,1851,518,611,569,654,2897,3628
1663,2363,572,647,533,641,1243,1666,1193,1350,1309,1504,681,789,898,1168,1915,2209,514,626
905,1058,1410,1642,790,960,803,947,779,925,824,958,1481,1687,752,923,697,866,765,904
1267,1903,1003,1143,768,896,1120,1348,1926,2140,4371,4627,818,928,2082,2301,1432,1947,571,828
715,836,2928,3559,3344,3615,741,853,530,638,607,708,4302,4529,538,627,658,784,3047,3275
1464,1862,695,835,589,783,1342,1583,934,1113,1799,2126,564,644,1089,1317,1701,2137,573,646
2010,2752,1879,2225,1231,1425,1927,2320,3673,4560,4498,4782,1340,1587,3828,4219,5268,5482,1294,1535
2098,2351,3005,3520,3292,3690,1714,1924,1000,1224,2012,2223,2843,3064,1031,1233,1603,1815,3173,3913
601,689,2337,2604,1062,1279,550,610,425,508,445,521,1849,2204,373,423,530,598,1069,1261
579,692,404,474,400,455,494,576,375,441,408,494,420,498,399,475,452,503,335,410
416,497,388,462,428,521,471,548,331,405,357,429,399,480,388,449,485,550,396,467
