Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
1080,1147,1200,1258,1323,854,1214,1131,1046,961
719,794,859,916,981,759,1140,1054,968,868
688,761,827,893,967,518,887,671,815,749
658,727,796,878,954,660,963,883,796,736
552,629,810,882,963,579,715,639,856,791
1450,1539,1614,1685,1762,850,1946,1877,1804,1711
682,776,846,956,1029,646,983,908,833,736
798,870,934,1006,1087,635,979,902,763,831
4334,4501,4824,4665,4982,1061,1239,1403,1565,1742
1564,1897,2177,2602,3033,1688,3097,2875,2425,2095
704,773,829,879,938,670,945,870,806,730
598,657,715,769,823,444,623,577,534,491
449,500,542,595,654,543,741,693,615,650
605,651,706,785,838,542,674,640,611,581
495,554,606,666,727,485,713,649,595,539
534,595,647,733,789,480,613,583,549,517
515,590,670,724,782,610,902,839,777,697
931,1007,1076,1315,1396,793,1110,1030,953,869
1354,1423,1482,1537,1589,1667,1907,1850,1789,1732
1409,1475,1537,1599,1662,1688,1879,1821,1762,1986
1423,1498,1562,1626,1687,1707,1960,1899,1838,1776
1247,1320,1384,1445,1504,1583,1843,1784,1722,1657
691,762,828,930,1001,576,770,688,650,730
731,931,1001,1061,1125,678,958,852,795,919
562,639,713,848,909,1038,1314,1239,1163,1104
729,774,823,882,918,731,1002,941,874,813
1137,1211,1269,1326,1384,1478,1741,1682,1620,1556
1314,1374,1426,1475,1525,675,1601,858,801,741
1255,1318,1370,1419,1467,1535,1743,1694,1646,1594
969,1032,1520,1586,1642,580,1295,1237,1773,1711
1001,1061,1118,1165,1210,1275,1475,1429,1381,1332
568,611,650,720,764,644,938,824,766,884
678,857,926,1006,1073,506,1004,928,856,784
594,651,736,774,816,660,957,839,761,900
722,806,870,933,1004,721,989,930,855,787
622,694,757,822,887,706,1017,933,858,783
697,764,827,891,946,602,823,727,682,775
1958,2082,2196,2307,2418,1398,1682,1616,1548,1480
882,1209,1293,1367,1446,1544,1864,1788,1713,1633
710,770,844,912,990,709,1010,928,860,794
612,752,823,895,971,717,1035,956,883,810
651,736,840,918,991,1174,1453,1387,1321,1248
1149,1238,1324,1405,1483,1294,1597,1505,1426,1365
676,758,834,931,996,779,1121,1038,956,878
645,703,750,790,842,503,1086,1009,940,868
1227,1313,1392,1465,1543,1104,1545,1326,1253,1182
1397,1470,1531,1591,1648,1587,1835,1778,1718,1658
2024,2111,2181,2254,2335,2147,2461,2386,2308,2232
738,850,930,1025,1123,614,876,818,941,754
588,706,760,822,899,499,815,604,749,684
1351,1433,1519,1604,1828,1312,1662,1574,1491,1406
1385,1468,1559,1638,1728,1140,1536,1441,1354,1259
1302,1413,1491,1569,1643,1383,1722,1636,1553,1470
1470,1548,1613,1675,1736,1817,2078,2016,1954,1889
661,716,842,890,946,636,1041,873,790,968
635,691,816,888,980,569,1087,789,997,887
1457,1535,1598,1659,1721,1802,2068,2006,1942,1876
724,789,873,1026,1100,637,1045,879,792,958
715,812,914,1007,1106,793,1085,1006,931,867
788,878,970,1058,1149,826,1191,1085,1003,915
694,768,836,900,974,888,1242,1154,1075,990
705,823,916,1006,1102,856,1198,1125,1038,952
758,858,944,1014,1116,770,1300,1381,1218,1109
900,976,1046,1121,1196,731,1021,945,872,805
792,878,953,1028,1102,743,1099,1008,926,836
663,724,863,949,1031,690,1073,1153,1004,928
731,807,879,972,1049,943,1307,1213,1128,1040
803,880,948,1017,1093,804,1156,1059,974,895
856,931,999,1067,1142,829,1146,1065,995,920
810,913,1004,1101,1212,1200,1500,1423,1358,1292
2186,2398,2595,2786,2994,1670,2434,2241,2056,1868
1918,2140,2343,2549,2787,1648,2461,2240,2057,1875
1427,1653,2358,1997,2539,1405,1844,2181,2030,1636
2243,2459,2679,2867,3041,1993,2818,2615,2408,2229
1521,1724,1873,2026,2191,1276,2158,1909,1681,1473
2060,2267,2459,2667,2858,1867,2766,2322,2099,2559
1576,1707,1853,1995,2126,1535,2323,2119,1936,1753
1495,1673,1829,1981,2160,1457,2433,1896,2281,2100
559,632,688,743,805,742,1112,965,890,1041
427,725,782,837,897,462,625,592,561,499
533,581,622,664,711,406,610,564,510,454
525,583,634,730,830,672,899,849,791,735
488,524,555,589,621,477,673,620,560,520
584,632,675,756,804,639,998,931,769,847
1042,1173,1295,1410,1569,1301,1822,1685,1565,1447
900,985,1075,1173,1327,972,1409,1296,1193,1087
1750,1864,1972,2072,2183,1759,2467,2326,2115,1951
1021,1097,1163,1235,1301,982,1478,1347,1216,1101
871,992,1123,1247,1363,1148,1572,1490,1383,1268
1431,1601,1719,1834,1968,1154,1967,1852,1711,1549
862,1286,1405,1505,1624,803,1162,947,1097,1031
869,1197,1292,1410,1539,1073,1572,1447,1329,1212
2258,2383,2485,2583,2693,2837,3268,3159,3059,2955
2543,2686,2810,2923,3030,1912,2387,2277,2165,2049
738,857,988,1109,1196,1047,1427,1328,1242,1151
1172,1278,1367,1454,1552,918,1183,1459,1336,1054
1202,1317,1754,1886,1989,1195,2363,2254,2142,1311
963,1085,1359,1458,1586,968,1374,1271,1178,1078
953,1041,1164,1314,1444,918,1473,1317,1201,1067
1221,1357,1672,1814,1920,1964,2401,2303,2197,2084
2539,2661,2768,2899,3006,1939,2398,2292,2186,2075
848,1117,1188,1252,1329,1038,1532,1418,1303,1185
1044,1154,1258,1358,1479,1810,2301,2171,2058,1940
1741,1890,2030,2185,2328,3266,4083,3754,3556,3417
1163,1304,1416,1517,1627,1076,1225,1363,1298,1157
970,1068,1148,1235,1330,748,918,839,1031,978
924,1012,1099,1180,1271,917,1353,1241,1139,1031
907,1012,1108,1260,1364,817,1141,1059,984,908
1604,1720,1830,1939,2062,2172,2706,2576,2441,2309
1182,1324,1448,1552,1660,1866,2382,2257,2130,2003
1027,1137,1226,1316,1413,765,1041,950,1130,866
955,1108,1314,1423,1523,1012,1360,1301,1206,1118
1044,1130,1213,1305,1410,770,1096,1021,934,857
1121,1211,1293,1371,1450,750,923,1091,1011,844
1350,1467,1560,1675,1773,1613,1983,1902,1814,1722
988,1088,1181,1286,1372,1182,1521,1443,1358,1273
1067,1191,1304,1408,1510,830,1271,1144,1046,954
946,1045,1148,1249,1356,936,1245,1165,1090,1018
1065,1171,1265,1359,1454,899,1195,1289,1108,995
1549,1658,1921,2008,2083,1377,1778,1683,1589,1493
672,915,1012,1107,1215,917,1306,1206,1108,1011
2693,2868,3034,3188,3327,3516,4117,3976,3835,3688
915,1306,1433,1550,1687,1315,2241,2399,2076,1908
1656,1854,2100,2323,2507,1861,2711,2481,2280,2096
1712,1899,2075,2290,2498,1554,2409,2188,1961,1753
2471,2645,2805,2941,3072,3261,3824,3693,3559,3418
1050,1152,1240,1369,1456,826,1221,1096,1479,1352
737,1194,1293,1385,1488,742,1092,1011,921,840
868,976,1079,1178,1282,1092,1429,1556,1315,1210
2499,2622,2724,2808,2891,1830,2287,2174,2066,1956
1121,1218,1296,1380,1454,1359,1677,1597,1523,1447
692,769,825,880,947,979,1222,1160,1105,1047
1526,1663,1790,1908,2026,3444,3894,3776,3673,3570
2420,2551,2671,2796,2926,1216,1609,1518,1422,1329
760,1436,1563,1679,1792,837,1024,930,1194,1115
868,952,1030,1113,1185,708,988,862,1055,931
790,899,1123,1204,1302,712,960,896,839,780
1172,1287,1391,1501,1602,1241,1634,1536,1438,1350
1030,1131,1214,1302,1403,1686,2089,1986,1881,1795
1549,1670,1777,1885,2056,1421,2330,1798,2174,2005
4281,4467,4611,4749,4887,2142,2779,2632,2486,2335
1389,1547,1750,1930,2129,1618,2375,2169,1988,1785
3718,3927,4120,4300,4486,2469,3141,3004,2844,2663
3024,3156,3286,3412,3543,1758,2195,2092,1986,1884
894,1033,1136,1279,1404,1175,1688,1547,1432,1310
2930,3054,3158,3263,3363,1559,2029,1910,1807,1697
3041,3151,3244,3334,3424,1657,2052,1961,1868,1772
