Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
5767,5829,5875,5976,5918,6280,13849,13965,6631,6741
5741,5827,5894,6058,5960,2491,2604,2696,2785,2899
567,655,722,826,772,249,10634,10690,462,517
383,423,458,521,558,494,774,821,665,718
467,544,652,778,712,2691,10747,10798,2822,2939
443,503,556,663,606,593,800,843,746,890
725,814,900,1063,984,480,10526,10561,553,629
455,515,576,686,627,384,551,592,630,690
654,726,777,880,828,620,10526,10561,702,772
544,590,627,690,728,393,532,560,588,625
263,488,533,626,570,373,10631,10702,426,482
522,589,665,843,755,470,746,799,678,855
461,526,587,711,645,274,10639,10673,485,541
453,487,618,699,665,450,608,636,668,706
396,445,567,602,660,484,10619,10671,539,603
403,469,584,639,695,462,747,802,632,681
505,571,632,753,689,428,10609,10659,562,631
457,497,532,602,565,464,668,712,616,755
429,469,503,566,631,273,10466,10504,542,617
490,552,605,716,658,335,512,562,607,667
469,530,599,757,671,441,11308,11405,502,561
1406,1502,1701,1607,1800,1012,1518,1612,1312,1409
496,563,626,760,690,416,10575,10610,566,634
370,543,581,694,641,442,587,615,549,643
476,540,599,720,657,613,10584,10634,734,835
468,520,570,676,620,434,654,699,592,745
514,564,619,730,672,466,10611,10667,531,595
288,495,548,672,601,466,697,742,637,789
537,605,675,793,731,611,10848,10927,737,817
630,723,931,828,1034,661,1069,1144,903,981
536,614,682,797,736,512,10679,10743,589,671
638,730,897,814,982,507,780,832,708,884
425,464,499,561,598,451,10631,10697,516,583
513,628,730,931,831,480,745,797,678,850
446,505,560,674,614,386,10509,10571,439,492
387,445,579,633,690,359,674,725,549,609
435,481,576,617,674,376,10576,10628,420,455
1998,2079,2144,2285,2222,429,621,675,905,968
521,633,733,932,832,503,10532,10568,568,627
584,652,706,805,863,404,572,609,643,682
468,507,539,610,573,348,10563,10599,443,483
408,449,483,545,582,445,591,621,554,650
394,454,576,630,693,357,10430,10464,428,468
462,517,565,667,613,300,437,466,494,532
445,598,659,783,719,462,10443,10486,529,594
436,603,641,759,697,303,522,573,452,625
474,539,599,716,656,450,10728,10790,511,574
694,759,812,918,866,565,768,823,876,937
548,710,777,890,834,452,10516,10551,520,593
362,539,575,684,624,385,533,563,493,591
473,513,546,608,645,416,10445,10481,487,529
352,568,618,722,663,317,466,495,428,525
500,565,620,733,674,403,10561,10595,464,524
484,543,592,701,643,428,579,610,539,640
519,572,619,722,784,292,10569,10623,497,542
545,604,664,775,830,390,603,651,543,703
377,436,497,614,550,379,10562,10626,444,512
469,539,604,737,668,410,674,728,606,783
511,574,634,740,801,409,10618,10674,466,520
509,563,622,741,678,466,695,740,636,783
485,548,608,733,667,407,10545,10611,478,544
299,535,592,712,646,405,655,702,595,746
637,701,759,875,817,610,10472,10507,680,750
421,462,555,590,627,337,451,480,509,543
378,418,453,515,553,225,10636,10692,436,484
571,633,681,776,741,495,669,717,764,816
755,824,883,999,943,1068,10578,10630,1136,1200
429,484,626,687,760,428,662,710,594,765
495,537,574,646,608,340,10824,10887,437,476
588,650,701,813,755,668,985,1040,857,918
443,495,547,621,583,409,10585,10620,473,532
380,553,603,729,669,456,569,598,626,659
482,529,586,709,644,439,10641,10695,481,520
549,612,670,798,738,458,651,681,612,710
728,797,855,969,913,927,10636,10671,1011,1072
466,519,567,666,618,500,646,675,608,704
391,439,634,575,706,413,10950,11033,524,590
530,601,696,832,765,793,1093,1151,1019,1207
372,418,561,610,660,319,10597,10654,379,435
460,567,619,666,720,456,706,766,812,868
539,578,612,683,645,432,10706,10764,519,565
489,548,605,764,697,358,791,834,735,887
874,942,1007,1143,1078,499,10659,10716,579,642
484,524,559,628,591,480,713,764,649,816
559,596,631,701,663,506,10569,10618,597,662
424,464,499,569,531,427,635,679,712,766
825,914,978,1101,1041,912,10740,10795,981,1049
508,571,627,745,686,579,836,886,934,993
