Client_0,Client_0
654,348
382,331
452,365
316,498
327,333
439,306
323,370
476,305
482,321
288,336
277,404
476,365
262,307
394,371
327,315
448,299
294,303
333,433
363,493
294,1124
472,1095
299,1036
287,953
461,961
315,866
304,964
383,996
346,962
1041,948
1034,1001
1093,1176
827,928
979,1004
1004,740
968,701
929,642
999,524
845,383
990,437
1271,498
1020,1157
992,944
828,1245
963,1231
524,1043
455,1147
490,964
438,847
455,890
431,694
1094,6417
1088,863
1186,874
1308,708
1035,696
998,736
1028,701
805,904
930,950
715,742
4193,800
1163,837
856,668
807,413
640,412
733,371
949,386
848,382
683,417
727,502
755,383
758,303
633,427
511,400
487,491
366,332
444,486
384,352
314,409
508,429
289,321
307,377
437,409
301,347
429,345
371,437
442,386
260,497
383,421
340,384
413,371
385,409
379,517
347,403
314,511
298,502
477,1183
300,1207
301,1187
417,1105
378,1010
393,944
415,917
452,988
334,2140
527,1181
1074,2138
1192,1305
1205,641
1080,418
860,623
985,618
806,490
894,442
1724,401
1058,356
1176,440
834,451
636,386
487,437
661,329
497,478
605,523
344,363
336,341
336,428
445,391
367,426
503,455
338,476
411,501
440,441
401,408
355,446
452,403
408,431
403,451
410,432
477,417
432,428
419,361
403,450
427,332
444,387
347,364
300,371
362,326
508,416
471,433
368,392
516,389
359,361
370,290
358,473
364,386
539,459
457,388
348,331
393,342
383,314
421,339
365,422
507,328
4442,466
393,385
669,397
454,438
329,330
404,312
316,271
386,398
399,409
433,475
476,453
400,269
334,368
406,376
488,378
315,364
297,506
449,340
427,399
364,289
569,348
445,471
390,363
284,443
401,404
515,303
496,473
409,514
464,310
384,282
339,398
387,444
411,445
393,436
329,461
328,309
510,416
455,392
339,472
395,912
375,963
363,1086
408,810
458,953
501,915
434,1010
287,917
381,979
512,890
960,1013
999,1057
854,1230
1048,978
1416,1036
1049,983
1091,863
979,891
939,645
890,821
1005,669
5538,398
1179,516
1245,510
1099,622
997,438
1013,499
1019,425
691,361
841,467
824,414
545,375
403,356
481,505
465,399
411,506
451,508
485,488
429,409
403,419
478,460
469,423
426,491
489,387
441,391
388,467
490,519
393,431
377,1044
420,970
530,1103
429,1111
342,1062
394,1103
448,869
388,1025
488,1003
550,973
964,1067
904,1140
1199,655
1130,491
1093,392
1098,494
944,483
849,489
1115,563
1159,499
1227,507
1164,313
853,539
574,469
535,442
612,472
504,393
473,585
471,586
612,416
490,620
481,550
552,512
521,552
597,547
532,465
406,572
566,493
515,555
553,471
628,499
556,431
633,520
496,569
561,483
567,594
586,545
562,486
402,683
613,355
620,459
471,562
581,554
541,547
531,532
538,484
546,606
537,1045
622,1072
505,1136
480,1141
562,1208
610,938
531,1018
509,977
502,935
572,1051
1110,3833
1050,1251
1112,1137
1192,905
1158,955
1135,852
1109,1015
996,733
931,542
1055,582
932,307
1260,422
1230,569
1169,386
936,506
953,395
911,447
766,445
705,436
606,390
379,432
505,382
507,439
459,592
502,344
475,423
517,382
463,410
438,342
407,495
368,478
371,347
497,430
499,453
552,390
419,395
494,460
430,420
511,456
406,494
408,418
353,412
467,482
460,318
367,385
458,396
409,371
526,514
585,445
530,522
455,474
543,489
510,451
389,490
403,510
387,501
367,561
542,408
394,512
498,475
495,613
497,381
531,448
526,432
480,491
523,436
475,523
420,520
517,711
468,324
584,427
433,410
461,464
460,294
528,434
1561,1038
446,1242
561,1203
883,1182
466,1353
573,1012
396,1028
462,1043
389,1117
416,788
1121,615
1219,490
1056,444
1278,455
980,492
1037,422
938,531
1044,523
1144,425
885,426
707,451
494,467
395,375
480,388
407,399
498,452
536,440
496,391
458,471
412,459
452,467
371,890
440,971
554,889
406,3308
467,1088
504,747
503,830
412,787
501,965
485,760
1017,862
903,667
1194,576
1265,535
984,507
833,481
1103,665
940,381
986,494
927,516
1021,525
749,616
566,568
557,513
673,609
749,621
618,645
610,588
576,575
599,624
680,438
680,702
563,538
680,1045
615,464
595,535
470,581
690,632
712,522
664,604
516,547
642,710
618,463
679,516
707,386
551,619
542,638
552,565
592,494
535,504
592,666
747,426
751,577
543,539
435,695
595,428
630,593
600,632
653,518
635,559
674,600
602,673
701,623
582,485
638,482
483,720
572,2161
747,607
696,669
647,779
544,664
591,666
689,539
601,534
518,5864
582,727
729,559
