Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
332,383,345,397,391,457,306,33399,416,462
273,319,424,501,485,528,222,357,267,33385
273,311,266,311,444,537,263,33440,360,405
332,401,355,419,374,429,303,400,393,33443
281,318,322,375,518,563,281,33424,300,401
329,384,410,469,429,471,245,383,288,33442
2280,2475,2689,2890,428,514,463,33412,424,476
1594,1817,1729,1925,433,474,279,382,341,33468
955,1144,1322,1505,452,497,464,35271,331,426
910,1079,896,1294,1482,1798,1981,2348,2103,34476
1018,1258,932,1158,1030,1237,1186,34386,1093,1531
553,674,580,703,1094,1316,1055,1374,1185,36156
356,407,492,565,4465,4674,839,34275,2980,3164
307,388,341,408,1072,1269,911,1269,906,33760
394,442,300,356,601,696,524,33663,502,729
428,486,349,408,512,583,481,602,371,33507
287,327,272,329,399,488,439,33445,342,522
336,391,438,497,453,513,276,403,242,33462
363,431,430,478,474,533,260,33473,287,403
1082,1319,912,1060,447,498,339,449,265,33428
2033,3002,2973,3397,431,483,323,33500,312,380
1153,1386,802,978,491,563,351,479,285,34605
1476,1677,1077,1289,1166,1373,1090,35931,1287,1721
930,1411,895,1094,1393,1750,2150,3278,3048,34565
1224,1416,1043,1287,1078,1577,1085,34777,1586,1782
1019,1226,1123,1339,1690,1890,1421,1839,1606,34247
725,864,778,941,1120,1445,1149,34362,1239,1421
483,562,407,496,1081,1303,1001,1411,1087,34991
371,426,298,368,1492,1682,1008,33919,1638,1978
549,622,368,434,915,1074,670,872,784,33554
454,560,379,431,500,584,350,33464,352,466
437,496,382,455,427,472,304,433,308,33522
509,568,368,425,539,655,284,33505,386,466
386,451,461,535,491,588,344,477,424,33530
575,684,529,643,572,627,341,33562,506,547
517,601,453,556,541,605,378,539,459,33584
379,449,462,544,453,528,340,33771,435,532
1072,1159,578,715,521,620,527,784,449,33641
387,444,799,942,447,532,370,33529,394,617
1739,2045,4721,5165,558,625,373,506,478,33950
1020,1419,898,1031,607,751,619,33624,722,966
2598,2816,2486,2825,531,605,387,581,534,37459
1310,1524,1035,1191,1157,1837,5792,34450,3206,4918
1695,1850,639,742,1032,1286,1100,1434,1506,35817
352,420,309,351,3591,3832,2586,35261,3879,4297
546,629,414,510,1869,2066,1877,2305,1513,35391
615,861,455,573,2226,2322,1396,33521,2071,2263
370,442,313,365,542,626,304,485,359,33880
845,1068,390,472,824,898,738,33946,1263,1330
900,1126,488,603,918,983,741,986,1441,33465
497,569,353,405,505,579,416,34071,317,410
417,505,437,511,740,807,886,1085,1741,34770
1062,1409,955,1134,762,839,1031,33522,1585,1745
776,923,437,645,560,620,380,467,419,33725
728,829,396,586,471,558,392,34892,524,709
803,935,664,791,1043,1162,1489,1948,2012,34053
961,1091,976,1236,1069,1201,776,33835,753,1018
1242,1454,706,854,722,854,609,798,721,34123
782,861,731,821,852,991,658,34459,886,1113
648,713,277,355,1019,1167,943,1526,1015,34758
563,681,354,434,1064,1317,1198,33646,1466,1756
500,546,288,338,638,784,442,545,992,33779
752,820,362,453,618,673,404,33511,603,719
503,558,231,269,460,543,344,503,483,33535
589,691,368,567,406,451,272,33545,413,481
830,940,561,667,398,632,373,548,503,33557
1032,1164,3313,3452,470,530,341,33595,438,504
583,671,561,658,596,694,434,578,582,33982
594,706,389,467,619,863,621,36181,729,919
536,613,819,922,936,1263,3429,3576,1396,33786
650,766,587,797,501,561,375,33704,581,767
561,660,472,555,576,643,460,700,442,33706
599,688,582,682,624,711,577,33669,526,839
600,809,523,874,623,740,467,649,858,33732
646,740,448,511,620,728,431,33644,550,711
1774,2027,1970,2243,618,695,435,614,459,34229
1325,1535,1102,1317,984,1071,877,33590,994,1255
3078,3470,1311,1508,569,665,423,532,453,35838
1679,2020,1220,1437,1616,2067,2041,34711,2456,3152
1289,1513,1051,1269,1137,1328,1231,1595,1167,34710
1649,1869,1718,1918,1162,2071,1568,35314,1386,1716
1203,1476,906,1123,1153,1737,1982,2314,1020,34220
2107,2274,4308,5152,1053,1287,1113,35772,879,1275
1283,1776,1112,1344,1768,2598,2146,2933,2301,34437
1978,2423,1956,2148,1169,1393,1108,36865,1052,1620
520,610,468,654,1877,2532,3126,5325,5538,34567
554,640,473,542,1255,1719,1383,35339,1142,1557
538,618,366,445,1905,2057,1855,2404,1534,33980
509,589,407,496,544,594,445,33575,772,919
493,576,450,558,450,532,409,550,392,33600
568,653,473,559,434,490,486,33561,432,566
631,694,521,597,514,593,386,512,412,33574
743,834,637,740,501,577,465,33649,418,523
834,954,535,657,522,614,501,604,382,33628
786,1002,810,1192,653,734,595,33718,445,554
1181,1312,813,1170,793,928,501,719,493,33796
912,1044,860,995,677,806,644,34049,589,725
1059,1206,677,1015,781,939,816,1062,1175,34603
701,803,938,1048,725,1046,1369,33893,1356,1595
1245,1366,1354,1452,1040,1164,645,885,732,34292
553,627,482,566,1178,1303,898,34305,1028,1262
578,653,482,563,774,873,1298,1402,963,33833
539,618,495,573,818,1125,1051,33820,1128,1230
586,674,507,591,544,644,637,797,451,33675
1203,1301,840,932,490,635,536,33681,504,602
558,638,1171,1253,580,690,502,667,411,33656
655,739,451,532,627,714,564,33939,466,646
667,761,503,575,1072,1218,705,1010,541,34044
987,1103,522,624,574,659,593,33763,560,1092
1676,1859,630,747,559,642,569,711,398,33658
964,1087,1048,1201,644,762,601,34056,489,655
705,816,937,1091,931,1054,801,1076,525,34025
607,753,596,707,1037,1296,1495,33688,804,1007
761,861,643,749,737,963,754,690,1429,34577
1149,1669,1457,1602,768,886,701,33887,1317,1617
677,778,1249,1388,683,807,873,954,527,33651
686,797,610,714,650,757,640,35212,659,732
764,862,490,555,1866,1976,1928,2518,1360,34157
790,901,622,742,776,900,653,33947,616,1189
1219,1326,840,1039,766,867,669,889,528,33737
819,923,544,647,743,848,707,33937,540,730
672,752,435,503,665,798,679,919,724,33760
710,836,765,968,1324,1448,758,33996,1088,895
1038,1182,609,733,756,879,735,977,499,33757
663,787,554,660,733,848,794,34076,547,671
733,859,861,971,1194,1302,1234,1332,673,33775
755,861,507,617,729,845,1111,34086,570,755
679,804,532,639,729,837,1192,1280,505,33691
588,700,797,923,1496,1610,1012,33817,699,798
714,1408,789,975,780,910,778,866,553,33862
680,793,627,739,788,896,748,33967,666,800
810,1000,525,626,733,863,757,937,623,33879
996,1245,737,922,1457,1573,1502,33953,912,835
1092,1207,860,1024,693,805,724,948,560,33774
668,873,705,791,775,879,889,34402,549,770
926,1064,629,732,959,1081,1057,1498,940,33932
1350,2290,626,745,984,1091,726,34031,1026,928
1556,1649,751,962,801,923,1003,1087,560,33616
904,1043,640,749,948,1080,1004,34672,599,695
850,993,541,654,1890,2012,1665,1790,705,33774
979,1135,462,537,1023,1420,1639,34128,474,1063
756,1361,1394,1542,760,910,828,1081,629,33735
672,1342,778,944,892,1028,593,34059,518,698
623,750,601,700,889,1161,766,1180,522,34319
703,799,520,607,1654,1807,1559,34943,721,1370
717,901,546,660,1844,1932,1510,2141,1033,33743
870,970,840,1000,801,917,673,33784,737,835
784,905,1425,1584,696,808,799,896,592,33576
694,825,1006,1146,930,1031,657,34056,531,717
645,720,462,530,1112,1219,816,1013,1273,34323
652,759,552,623,750,865,1155,33941,1041,1369
1170,1320,610,716,852,957,677,813,684,33742
787,898,731,832,618,739,648,33963,549,715
619,742,504,588,654,762,719,929,565,33820
820,933,993,1105,826,937,720,33826,642,791
757,858,586,698,544,755,809,909,508,33797
637,742,519,586,602,720,697,33760,551,745
806,907,527,640,911,1033,891,789,1003,33852
970,1086,937,1114,641,735,650,33760,595,806
894,987,725,862,576,812,707,795,526,33680
675,792,569,690,767,1025,781,34150,490,663
666,771,496,613,985,1119,917,1149,584,33780
897,1004,538,651,905,1048,877,33685,769,846
1302,1411,1002,1154,770,897,714,623,665,33669
1347,1468,1260,1370,694,803,658,33720,437,642
752,851,538,641,771,906,800,713,643,34192
735,837,619,729,974,1121,945,33952,959,1334
2091,2291,1805,2256,961,1145,1122,932,866,33888
1030,1234,1008,1267,665,780,657,33920,664,871
2802,3129,2269,2519,796,911,681,859,600,35925
1271,1476,1277,1497,1768,2151,2752,34560,2584,3025
1670,1886,1175,1368,1304,1506,1552,1721,1302,35775
1488,1615,838,944,1548,1993,2408,34739,2115,2770
1439,1537,1012,1092,1095,1293,1339,1813,1139,34496
644,752,426,514,1645,1852,1609,34394,1131,1513
634,845,483,561,1111,1327,1041,1691,783,34095
535,627,426,508,1181,1536,1112,33821,1077,1140
