Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
403,469,539,626,356,418,352,423,456,512
451,507,329,436,360,431,473,571,398,33486
413,474,318,403,296,360,358,429,329,457
501,569,317,377,355,418,237,340,354,33595
338,396,344,413,350,411,325,395,432,583
351,429,276,328,316,373,417,464,228,33480
415,491,294,361,386,442,312,378,343,444
518,596,304,359,484,580,351,412,309,33400
473,530,293,360,592,647,292,364,239,349
578,664,332,402,591,651,318,394,289,33775
562,641,676,746,471,529,491,563,758,872
500,581,517,580,479,544,363,406,365,33617
472,551,457,525,470,549,338,403,468,581
385,462,448,516,484,552,356,418,392,33584
512,590,489,563,498,588,355,404,442,563
451,547,402,463,444,632,372,415,445,33596
2006,2767,299,365,1916,2001,447,494,434,558
515,592,431,498,1460,1559,341,383,451,33571
489,565,568,654,367,434,388,450,406,541
480,566,4093,4187,511,581,1439,1541,3678,34543
444,501,674,899,378,430,483,588,1126,1271
421,498,480,573,355,516,402,454,470,33563
490,549,434,517,394,461,382,451,372,516
489,546,398,475,433,486,345,395,411,33605
770,930,436,520,870,1007,294,396,439,571
937,1020,494,566,923,1047,361,428,360,33559
515,614,519,596,500,554,326,379,400,541
627,704,923,1186,563,630,477,584,783,33976
528,628,736,826,501,576,407,484,775,945
524,637,652,736,516,568,364,415,480,33734
482,566,461,579,419,503,317,367,576,713
606,691,520,602,491,567,412,487,466,33645
674,761,552,623,476,560,398,455,469,620
1193,1429,455,556,1313,1405,341,419,435,33641
425,618,526,691,489,563,443,515,605,679
557,645,632,719,476,558,502,661,655,34163
922,999,979,1062,4176,4258,485,658,943,1099
871,959,623,713,1612,1685,328,411,532,33569
959,1052,611,709,716,809,388,461,608,554
452,548,1071,1154,624,702,556,634,924,33840
454,535,922,995,558,649,1591,1677,815,884
604,677,903,974,657,750,489,567,739,33729
897,979,554,670,777,881,385,455,706,785
813,900,546,633,885,955,421,497,519,33770
745,831,507,594,643,717,270,321,552,696
1281,1355,763,841,695,857,507,598,790,33947
962,1040,979,1052,434,842,490,573,765,905
565,635,624,703,526,693,472,540,960,34638
540,621,981,1135,488,617,525,611,1460,1591
466,551,1076,1167,613,717,362,442,938,33799
1290,1383,587,676,736,945,358,410,610,767
1437,1538,586,670,918,986,353,407,591,33775
582,654,588,674,535,656,297,348,725,782
553,642,1046,1238,633,712,432,498,1131,34493
600,692,933,1047,642,730,436,520,1296,1455
619,695,721,803,479,648,529,625,624,33702
532,610,682,765,542,624,393,443,636,710
536,727,696,781,844,933,411,496,563,33749
765,837,627,704,624,713,427,525,715,781
638,730,569,664,516,610,460,571,611,34171
647,728,820,914,506,584,435,535,955,1107
686,772,762,847,693,837,358,430,637,33743
646,736,580,675,655,737,414,546,727,797
713,803,594,675,731,805,452,502,599,33807
513,602,390,470,658,732,358,408,617,783
656,755,621,702,730,821,485,548,416,33643
