Client_0,Client_0
1307,1136
1198,1135
1120,1184
1235,815
873,1278
1299,1236
1272,1202
1217,1260
1067,1189
1307,1222
1290,1225
1286,1332
1218,1195
1277,1295
1250,1290
1148,1297
1217,1236
1303,1303
1234,1303
1319,1300
1323,1076
1048,1285
1303,1416
1271,1389
1307,1310
1276,1142
986,1003
1212,1071
1506,794
792,975
1197,1243
1133,1255
1167,1223
1189,1232
1217,1275
1278,1335
1338,1229
1178,1306
1303,1049
1248,1284
1237,1184
1332,1459
1224,1161
1091,1547
1343,1217
1384,1201
1304,1374
1264,1273
1340,1151
1277,1229
1343,1293
1161,537
566,571
523,1175
1332,1208
1215,1213
1201,1209
1262,1444
1427,1245
1423,1328
1239,1140
1361,1110
1058,1239
1244,1265
1231,1320
1201,1301
1263,1231
1221,1306
1349,1351
1392,1070
1150,1253
1251,986
988,1236
1312,1398
1394,1016
1019,917
859,934
986,877
1004,997
929,1472
1269,1206
1343,1212
1158,965
1336,1246
1165,1318
1139,1381
1262,1227
975,1068
1345,1182
1025,1130
1267,1227
1154,1264
1266,1293
1210,1348
1332,1386
1390,1254
1308,1295
1293,1336
1347,1274
1278,1313
1325,1190
1133,1133
1204,1096
982,1316
1259,1296
1248,1227
1244,1287
1189,1302
1199,1225
1292,1384
1280,1333
1429,1386
1330,1141
1056,1182
1270,1394
1131,1405
1297,1277
1166,1293
1199,1275
1173,1264
1335,1274
1346,1367
1422,1075
1156,1224
1301,1357
1292,1347
1281,588
663,562
498,1278
1336,1285
1352,1524
1335,1192
1383,923
948,1358
1297,1292
1421,1229
1267,1245
1142,1219
1165,1297
1247,1258
1317,933
952,1306
1200,1297
1334,1293
1317,1376
1255,1001
1051,990
1073,1091
1185,1163
1283,1253
1341,1242
1280,955
1038,1178
1046,1296
1234,1302
1239,1367
1268,1300
1196,1164
1271,1284
1181,1259
1364,1269
1396,1256
1089,1316
1210,1273
1134,1361
1271,1121
1311,1241
1219,1164
1351,1307
1242,1148
1298,1271
1226,1123
1336,1315
1197,1192
1292,1589
1186,1324
1273,1195
1197,630
669,447
456,1133
1349,1133
1203,1085
1181,1099
1296,1118
1185,1128
