Client_0,Client_1,Client_0,Client_1
1120,1332,1202,1404
1042,1260,1161,1295
2354,2765,1982,2261
531,582,507,584
1194,1325,1141,1303
1311,1453,1238,1379
1288,1435,1225,1364
1287,1431,1219,1354
1303,1448,1239,1377
1337,1494,1235,1426
1312,1519,1229,1375
1340,1497,1103,1233
1230,1412,1156,1289
1252,1388,1185,1312
1196,1408,1278,1482
1363,1559,1332,1565
722,835,697,822
483,552,477,553
646,765,612,870
1286,1515,1218,1457
1210,1423,1323,1556
1059,1262,1242,1412
1052,1238,1247,1389
642,728,746,832
970,1164,1085,1296
1100,1292,1103,1299
1159,1438,1250,1523
1211,1448,1335,1569
1176,1408,1327,1568
932,1123,987,1159
1249,1448,1218,1437
1199,1440,1298,1520
1119,1336,1183,1388
1210,1437,1219,1446
1213,1453,1289,1516
1228,1446,1170,1407
1265,1499,1149,1377
1269,1448,1031,1159
870,1007,736,827
1269,1449,996,1122
1316,1510,1091,1221
1322,1519,1103,1236
1463,1674,1146,1285
1433,1649,1145,1343
1317,1527,1103,1485
1362,1557,1080,1520
1346,1534,1123,1255
1283,1472,1100,1329
1191,1351,1182,1408
1070,1232,1273,1484
1097,1234,1104,1345
1253,1427,1251,1484
2489,2676,2811,3006
452,554,394,478
627,731,581,651
1283,1522,1038,1214
1163,1391,1249,1420
1269,1419,1200,1414
1442,1679,1151,1384
1147,1290,1168,1425
1107,1362,991,1130
1357,1505,1256,1433
1188,1333,1303,1443
1234,1401,1094,1237
1358,1562,1129,1278
1237,1465,1045,1196
1176,1397,1039,1187
1189,1397,1020,1166
1281,1470,1058,1230
1324,1557,1237,1497
1133,1327,1422,1633
1399,1673,1318,1580
1039,1260,1110,1327
795,903,1159,1272
605,662,456,530
1404,1645,1216,1473
1232,1489,1394,1663
1284,1520,1458,1696
1256,1501,1323,1462
1105,1339,1246,1480
1210,1368,1396,1641
1282,1423,1281,1494
1317,1476,1264,1486
1234,1391,1162,1364
1073,1221,1050,1276
1136,1356,1103,1327
1282,1442,1149,1379
1192,1337,1243,1482
958,1097,1283,1469
1096,1263,1441,1633
1011,1173,1053,1263
987,1118,1055,1282
1339,1516,1167,1386
1040,1171,1245,1448
1101,1275,1301,1534
1143,1289,1336,1586
1349,1770,1204,1439
988,1177,959,1134
1035,1182,979,1173
1008,1183,1121,1279
1450,1663,1347,1616
1228,1452,1495,1720
1177,1404,1460,1668
1146,1345,1382,1579
881,1040,1059,1230
870,976,861,1016
905,1049,1045,1211
1150,1337,1290,1504
1393,1650,1271,1514
718,835,628,714
1280,1449,1055,1211
1159,1301,1103,1257
1058,1247,1203,1402
1341,1531,1061,1205
1342,1576,1069,1237
1340,1469,1097,1262
1275,1499,1248,1429
1258,1457,1029,1230
1217,1466,1284,1499
1217,1438,1150,1325
1375,1592,1480,1754
1204,1451,1249,1486
573,697,583,685
1044,1185,873,982
1167,1392,1233,1436
1273,1528,1535,1770
1372,1574,1139,1366
1234,1502,1329,1551
1241,1511,1350,1583
1268,1522,1362,1599
1351,1600,1022,1256
1376,1651,1133,1337
1433,1658,1118,1409
1209,1460,1217,1470
1122,1299,1168,1365
1027,1189,1230,1366
1251,1490,1121,1361
1268,1492,1314,1515
1356,1572,1280,1511
1201,1405,1258,1476
1246,1489,1383,1615
1211,1451,1323,1551
1631,1867,1528,1764
1196,1337,1162,1310
1119,1270,1296,1513
1211,1363,1151,1300
1222,1363,1138,1287
1296,1453,1168,1336
651,738,641,783
537,632,566,637
1399,1622,1149,1321
1170,1419,1325,1550
1319,1553,1109,1265
1357,1592,1247,1494
1324,1492,1273,1525
1085,1237,1317,1504
1144,1279,1165,1411
1338,1485,1362,1619
1327,1497,1361,1604
1429,1578,1355,1614
1316,1466,1343,1598
1082,1272,1267,1493
1135,1326,1160,1296
1377,1619,1168,1325
986,1111,899,1015
1211,1361,1215,1358
1264,1435,1100,1252
1405,1582,1192,1370
1271,1434,1158,1343
1200,1404,1038,1188
1124,1292,1181,1353
1423,1652,1236,1446
1254,1488,1209,1502
831,934,894,1047
974,1135,859,1054
1097,1314,1124,1343
1116,1365,1178,1424
1216,1448,1331,1551
1400,1608,1268,1511
1098,1322,1200,1342
1377,1579,1041,1214
1390,1587,1132,1305
966,1200,1125,1256
910,1049,938,1054
1389,1641,1341,1595
1449,1685,1107,1256
1315,1576,1406,1622
1394,1634,1090,1348
1573,1823,1323,1543
1393,1610,1136,1362
1537,1756,1215,1434
1346,1606,1431,1656
1378,1637,1451,1682
1301,1442,1321,1582
1202,1433,1486,1713
1447,1669,1357,1628
1321,1530,1241,1476
1072,1257,1288,1475
1294,1504,1241,1466
1234,1450,1113,1321
1271,1472,1220,1452
1254,1458,1243,1455
1295,1510,1149,1357
1273,1524,1116,1329
1424,1647,1322,1561
1266,1705,1269,1488
1258,1486,1430,1672
1408,1614,1155,1322
1149,1367,1270,1483
1086,1252,1255,1475
1324,1583,1768,1958
1067,1223,991,1096
1097,1231,1212,1341
1141,1277,1226,1361
1168,1297,1131,1270
932,1038,902,1004
1186,1339,1285,1427
1367,1541,1227,1422
1267,1410,1300,1501
1187,1430,1050,1309
1417,1628,1175,1330
1437,1662,1145,1310
1298,1471,1121,1385
1372,1614,1107,1259
474,528,525,582
938,1037,870,985
1210,1353,1393,1609
1348,1529,1193,1339
1313,2237,2575,2850
737,984,1031,1175
1375,1594,1252,1412
1358,1582,1216,1380
1306,1523,1199,1351
1428,1655,1232,1426
1118,1252,1028,1178
1120,1251,1024,1182
1479,1699,1269,1486
1013,1162,1219,1438
1034,1250,1091,1220
996,1246,1064,1314
1019,1241,1134,1264
1097,1260,1265,1404
1296,1505,1132,1272
1211,1417,1091,1219
1198,1403,978,1167
957,1163,1178,1304
954,1088,1191,1326
1240,1454,1177,1414
1110,1273,1084,1300
1079,1237,1309,1450
1214,1360,1176,1318
1045,1185,1213,1348
1161,1398,1312,1452
1087,1302,1219,1344
1256,1458,1112,1262
1377,1626,1190,1390
890,1069,950,1049
1313,1534,1175,1315
1111,1349,1271,1408
1343,1565,1172,1315
1253,1449,1115,1254
1263,1462,970,1096
1055,1187,1168,1296
1275,1490,1048,1176
1199,1418,1410,1557
1164,1388,1379,1521
1437,1677,1234,1379
1336,1538,1184,1332
1117,1335,1263,1478
1149,1373,1275,1464
1052,1265,1199,1386
1371,1617,1231,1466
1354,1669,1459,1728
555,642,622,713
808,951,829,962
1326,1470,1191,1342
1065,1207,1204,1333
1234,1385,1076,1221
1380,1514,1233,1391
1120,1252,1008,1171
957,1107,1136,1292
924,1073,1111,1274
1059,1205,1122,1258
1097,1246,1141,1315
1171,1302,1032,1207
923,1082,1138,1304
958,1100,1084,1288
985,1190,1125,1289
983,1179,1132,1296
1085,1252,1246,1417
919,1073,1084,1230
1006,1238,1162,1390
962,1106,1043,1183
1021,1173,1203,1367
1049,1198,1227,1379
