Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
704,771,1112,1171,1225,1280,1334,1387,1442,1510
956,1041,1134,1217,1300,1384,1472,1568,1654,1766
921,1043,1139,1548,1636,1738,1836,1934,2034,2173
1867,2077,2246,2433,2614,2771,2972,3159,3345,3620
1218,1347,2007,2124,2234,2336,2439,2540,2642,2774
1233,1360,2022,2135,2255,2360,2462,2562,2665,2795
1800,1923,2030,2135,2244,2347,2454,2556,2665,2797
1230,1360,2010,2118,2226,2331,2435,2538,2638,2766
1253,1388,2044,2153,2255,2358,2462,2571,2716,2843
1911,2044,2162,2277,2456,2664,2863,3094,3326,3483
1241,2027,2143,2318,2429,2534,2643,2747,2846,2973
1224,1364,2060,2171,2276,2380,2483,2585,2688,2815
1252,1381,2078,2189,2295,2399,2510,2612,2711,2842
961,1052,1548,1627,1703,1778,1851,1923,1997,2089
1330,1477,1596,2302,2421,2536,2648,2764,2919,3093
1154,2098,2225,2344,2459,2574,2688,2802,2917,3057
1661,1795,1922,2035,2145,2254,2631,2749,2883,2997
1154,1930,2044,2146,2249,2350,2451,2552,2658,2787
1119,1900,2013,2116,2218,2321,2421,2523,2622,2752
1230,2005,2117,2224,2331,2434,2539,2640,2744,2871
1125,1907,2024,2131,2237,2340,2443,2547,2647,2774
1241,1370,2019,2129,2237,2340,2449,2551,2653,2780
1262,1384,2040,2177,2313,2456,2592,2762,2929,3132
1247,1376,2030,2143,2260,2366,2476,2580,2683,2815
1189,2053,2176,2294,2407,2517,2628,2741,2854,3033
2509,2732,2973,3165,3279,3384,3487,3589,3691,3821
1192,1371,2420,2631,2802,2966,3109,3307,3500,3713
1825,1981,2156,2335,2537,2706,2851,3014,3198,3421
1174,1353,2122,2278,2448,2618,2771,2923,3098,3322
1356,1573,2532,2694,2882,3048,3219,3383,3586,3798
1208,1335,2021,2131,2235,2339,2444,2548,2650,2777
3074,3429,4136,4550,4779,4954,5143,5331,5547,5740
1140,1356,2419,2610,2787,2951,3117,3276,3436,3646
716,793,1229,1295,1354,1411,1469,1525,1584,1657
1697,1832,1950,2062,2172,2283,2392,2692,2948,2815
1902,2038,2157,2269,2385,2500,2614,2728,2839,2979
1195,1324,1987,2096,2198,2300,2401,2502,2610,2742
1202,1331,1994,2101,2206,2309,2414,2515,2619,2750
1256,1392,2104,2223,2343,2460,2576,2689,2802,2943
1184,1311,1963,2071,2181,2283,2386,2486,2588,2719
1189,1315,1981,2089,2191,2295,2397,2499,2605,2738
1706,1830,1936,2042,2146,2247,2349,2453,2557,2687
1134,1291,1973,2115,2249,2420,2590,2760,2928,3134
1222,1372,2390,2544,2709,2900,3059,3217,3402,3610
2217,2359,2487,2639,2755,2875,3053,3410,3269,3526
1170,1311,2155,2420,2609,2744,2864,2983,3100,3312
1170,1301,1964,2075,2225,2331,2436,2542,2646,2778
2457,2669,2864,3045,3210,3376,3549,4106,4534,4310
1816,1960,2096,2224,2408,2631,2856,3080,3283,3526
1913,2110,2284,2494,2643,2824,2999,3168,3339,3502
2304,2504,2680,2859,3049,3222,3412,3608,3793,4008
1792,1915,2027,2131,2235,2338,2438,2721,2954,2829
1218,1345,2001,2113,2230,2336,2442,2542,2644,2774
1865,2030,2179,2327,2471,2658,2842,3026,3247,3431
1914,2050,2166,2281,2394,2507,2619,2783,3005,3176
