Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
315,266,348,336,383,559,357,463,343,378
1147,1000,260,1137,242,360,865,347,214,251
1572,1175,270,1640,315,289,873,219,310,277
1291,1184,235,1081,275,248,1324,224,382,268
1484,1065,334,1416,306,286,845,283,257,314
1068,1191,291,1180,274,282,911,226,428,271
1631,1839,2369,1295,1071,2013,1349,2136,1049,1786
1229,1085,873,1179,1377,1615,1042,1333,1022,997
1088,1041,1598,1117,1725,871,938,1774,954,1369
637,512,858,692,900,837,481,1008,831,1034
436,317,772,382,863,733,352,904,1024,889
442,253,1331,387,1327,2490,338,1448,1289,1111
375,265,966,333,1474,1194,302,1443,1139,1076
543,585,914,414,979,2152,432,953,1022,1046
374,258,487,304,546,520,257,803,558,723
433,337,408,358,382,279,303,304,333,332
449,444,264,339,301,290,283,213,294,308
420,380,286,395,270,241,276,255,302,254
433,348,504,443,303,200,358,470,567,355
485,280,367,506,236,213,347,275,265,222
418,280,316,439,307,271,304,285,302,275
361,269,267,402,263,361,296,434,323,278
1062,951,267,1053,334,289,977,253,296,275
1207,1429,284,1321,295,265,884,236,338,249
1194,1093,364,1236,293,251,922,231,353,262
1591,1424,278,2095,296,341,2556,279,509,266
1254,1276,323,1211,277,229,945,302,294,297
1280,1224,828,1266,1036,788,967,1029,1140,950
971,894,1162,1064,897,986,815,1029,949,995
1060,1493,984,1621,1145,925,991,890,1051,1050
860,685,2543,1089,1411,1828,587,2702,1491,2564
410,339,1488,479,1505,1479,291,1847,1032,1124
497,417,1487,584,1320,1505,375,1722,1100,1044
570,399,950,508,824,939,284,1233,934,1144
515,543,823,531,816,817,341,1190,1355,886
492,483,625,567,736,891,372,710,480,681
4172,373,438,4318,338,328,395,442,369,364
3617,678,382,4047,375,328,5808,323,430,377
3774,838,337,4637,454,345,1088,381,375,398
1627,651,473,434,350,384,449,381,367,398
337,733,433,6471,366,460,3097,391,451,339
300,345,400,361,540,324,474,442,614,409
523,334,5299,460,3529,383,470,5524,5388,4009
291,342,986,340,6300,6133,761,4260,1748,1146
435,344,473,299,635,316,486,464,342,478
483,332,4145,404,299,664,566,6050,392,2909
327,726,450,496,273,424,1317,388,237,376
470,399,525,453,322,441,485,360,268,400
313,495,367,456,349,414,506,457,252,508
