Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
1137,1365,1055,1313,1269,1547,1026,1178,1063,1214
1269,1489,984,1126,1204,1467,1023,1214,923,1069
500,557,1148,1368,565,663,383,455,987,1217
881,1061,462,550,950,1127,659,815,378,434
449,509,740,905,527,623,407,494,806,976
596,690,353,432,728,873,600,734,508,594
672,787,728,821,692,786,474,578,661,795
2113,2949,566,638,3158,3413,2035,2255,523,623
630,747,2295,2752,660,760,436,516,2265,2745
1168,1378,490,579,1251,1557,1067,1272,465,535
1556,1804,1338,1471,1324,1596,1106,1291,1149,1394
1194,1433,1432,1677,1515,1775,886,1057,1444,1630
1162,1409,1346,1560,1502,1663,869,1058,1351,1548
1480,1693,1354,1656,1327,1616,939,1085,1479,1702
1401,1623,1279,1696,1316,1703,909,1052,1478,1665
1515,1760,1583,1819,1794,2045,991,1195,1264,1431
1806,2050,1588,1808,1463,1958,1122,1375,1224,1509
1735,2008,1113,1738,1451,1810,1031,1544,1665,1886
1273,1863,1627,2134,1660,1892,1109,1323,1393,1634
1226,1544,1335,1587,1446,1703,1158,1378,1374,1592
1587,1790,1334,1538,1267,1506,1065,1282,1434,1630
843,994,1228,1522,711,840,561,641,1266,1511
1298,1507,615,743,1180,1353,873,1030,640,719
1345,1557,1275,1476,1410,1808,1103,1285,1244,1381
1373,1649,1930,2224,1620,1888,989,1220,1583,1834
1515,2176,1785,2102,1626,2059,1180,1367,1315,1721
1391,1981,1309,1672,1865,2105,955,1109,1955,2225
1808,2101,1573,1916,1763,2493,1640,1956,2093,2394
1140,1294,1312,2374,1139,1302,836,944,3042,3391
1838,2126,1157,1319,1999,2226,1018,1236,1331,1506
2145,2423,1278,1700,1984,2253,1062,1222,1750,1983
1740,2174,1669,1967,1977,2276,993,1147,1821,2138
1431,1665,1642,1885,1707,1949,884,1025,1401,1812
1848,2103,1560,1758,1883,2120,791,937,1584,1848
1262,1671,1423,1632,1932,2175,929,1074,1362,1723
1655,2059,1719,1970,2194,2442,1004,1160,1790,2015
1230,1621,1943,2218,1969,2235,1031,1270,1113,1579
2015,2280,1738,1992,1764,2028,1188,1616,1673,1960
1701,1965,1560,1832,1401,1655,955,1213,1786,2084
1288,1449,1482,1789,1218,1445,856,1001,1348,1547
1711,1980,1483,1712,1306,1551,903,1111,1372,1602
1288,1495,1341,1740,1507,1760,1157,1299,1466,1719
1626,1849,1681,1960,1402,1692,954,1097,1370,1754
1486,1907,1404,1668,1110,1395,920,1066,1317,1605
1624,1885,1257,1854,1350,1627,1035,1226,1763,2024
1543,1783,1288,1706,1558,1847,1140,1277,1543,1809
1416,1744,1909,2163,1335,1614,1180,1376,1543,1752
1333,1601,1698,1937,1648,2133,1322,1497,1720,2008
607,725,1637,1830,609,706,326,383,922,1342
