Client_0,Client_1
511,572
458,530
515,572
1160,1384
1443,1680
1506,1764
1511,1749
1488,1821
8265,8440
580,645
461,512
456,516
780,859
511,572
558,655
569,647
451,505
348,388
474,527
356,413
492,536
517,568
330,388
383,457
512,572
574,648
355,397
281,338
409,532
497,553
496,563
478,536
393,452
519,562
474,520
605,678
409,459
541,617
470,540
469,538
538,619
518,571
423,496
512,571
435,503
619,695
406,478
423,482
433,507
522,592
531,583
661,731
541,591
465,529
440,513
565,619
409,458
502,568
380,444
426,498
493,575
600,670
531,590
466,514
465,542
414,491
611,720
527,634
494,551
531,648
540,602
530,605
523,622
480,543
620,738
523,576
437,501
459,519
516,568
541,607
565,641
482,553
403,472
441,509
533,586
427,497
491,553
447,510
527,602
449,498
493,569
439,524
530,611
421,497
608,684
590,673
471,531
368,417
535,604
552,612
468,518
450,522
608,689
583,650
625,717
555,611
365,436
592,661
519,602
609,697
563,629
483,569
552,644
553,610
701,788
485,558
540,622
692,781
621,680
403,475
619,693
566,624
594,681
495,549
574,679
588,663
446,519
539,619
666,816
515,605
429,491
625,745
433,531
1058,1149
628,696
685,771
633,708
480,558
677,757
614,706
655,731
615,682
571,677
588,685
554,653
582,661
562,636
653,756
530,612
714,805
669,768
624,718
576,666
660,761
709,783
462,551
668,833
468,540
764,860
559,623
506,581
496,645
570,633
490,609
570,639
563,628
504,580
509,592
462,516
416,475
515,605
494,555
338,391
653,722
539,597
665,752
532,615
592,677
424,476
471,652
519,599
469,646
426,493
433,502
492,687
485,547
609,697
548,629
476,555
542,658
485,557
430,507
508,586
569,652
533,601
636,743
533,596
426,499
658,756
494,560
620,710
500,554
475,553
444,625
550,598
986,1154
1421,1614
4068,4288
991,1154
1141,1346
2280,2480
581,698
508,596
502,588
720,799
576,649
566,651
531,602
1334,1501
1157,1502
960,1156
1044,1246
1513,1725
1143,1374
1013,1169
1085,1296
5377,5631
1149,1395
1084,1257
1349,1515
1186,1396
792,959
978,1112
1058,1199
735,859
920,1160
674,786
795,888
613,706
608,721
597,699
648,734
524,580
458,507
372,435
485,574
522,572
525,621
494,538
462,522
477,564
499,549
525,619
382,427
399,443
471,558
532,582
541,638
542,590
429,498
478,561
438,519
579,647
516,566
407,467
405,450
558,628
458,502
400,467
417,480
421,500
569,637
362,408
451,510
441,490
521,597
560,620
523,591
408,480
514,574
404,447
594,676
1290,1520
1372,1559
898,1017
896,1019
1302,1484
1009,1234
1128,1358
1274,1446
1039,1165
1019,1141
1332,1535
1450,1625
1098,1308
1049,1261
1474,1654
722,879
860,998
1042,1173
792,926
1038,1167
735,855
671,759
811,966
821,919
1083,1230
810,938
847,969
992,1117
683,771
1009,1132
738,833
699,791
1017,1160
701,815
1040,1175
894,1020
938,1048
1028,1167
606,699
1110,1259
685,793
969,1125
1024,1149
722,828
980,1100
740,879
901,1023
794,903
774,935
807,957
739,833
1042,1195
772,913
783,875
769,917
733,840
1068,1193
793,928
916,1037
1001,1138
769,874
1055,1200
626,761
839,985
621,720
874,1003
530,646
673,897
562,653
809,955
640,724
824,945
586,698
869,1008
559,649
605,994
578,660
874,1009
625,697
760,882
555,640
578,840
616,692
780,907
628,707
852,1000
623,736
739,850
783,942
1025,1256
492,615
697,811
650,755
806,1155
686,972
521,582
564,641
574,619
457,510
458,520
525,581
483,561
525,570
394,510
443,509
488,555
486,530
429,486
462,519
492,551
522,583
493,536
435,484
975,1137
1597,1755
799,966
917,1092
1250,1559
858,1010
871,1034
1392,1610
645,772
743,849
524,694
731,839
625,717
853,983
496,585
1286,1481
1394,1609
1034,1242
1135,1319
1219,1428
925,1110
999,1127
686,775
520,596
497,573
634,704
559,615
426,492
561,625
420,487
467,540
536,606
413,483
518,579
498,551
460,533
449,498
371,421
436,554
531,586
609,696
492,547
493,546
498,554
535,634
594,655
502,601
455,511
618,680
634,746
530,588
973,1181
1264,1518
1012,1199
1229,1475
965,1185
1047,1276
846,1019
791,964
531,620
802,974
554,638
661,770
730,834
433,521
558,659
501,559
576,642
504,581
783,885
724,826
544,633
510,583
578,655
510,594
513,608
590,654
652,755
560,647
485,563
785,908
591,655
769,878
603,666
699,818
552,645
556,645
603,722
577,669
533,658
521,613
580,656
639,721
571,626
529,601
528,609
671,744
524,621
753,851
388,449
687,762
556,672
440,509
653,752
587,661
