Client_0,Client_1,Client_2,Client_3,Client_4
487,773,820,845,903
522,20701,20744,20783,21003
530,749,792,833,939
512,20699,20741,20782,20962
541,752,787,822,903
478,21308,21799,21908,22021
1006,1530,1982,2108,2222
3526,21481,22019,22184,22376
1132,1668,2405,2574,2700
1031,22177,22316,22439,22559
2931,3085,3206,3325,3442
2029,21701,21854,22035,22224
1022,2229,2365,2490,2646
1310,22002,22156,22290,22422
2792,2963,3102,3241,3379
1789,21072,21174,21261,21345
521,1258,1329,1398,1474
767,20998,21121,21221,21315
796,1290,1373,1454,1514
812,21592,21688,21777,21860
1338,1819,1893,1967,2036
689,20831,20903,20954,20999
632,934,989,1054,1121
604,20691,20760,21092,21165
762,823,891,1111,1178
876,20707,20764,21012,21057
774,822,861,1004,1045
576,20920,21007,21087,21161
723,1139,1203,1263,1321
536,21031,21125,21223,21315
512,1286,1365,1441,1516
1058,20723,20780,21029,21073
744,794,835,969,1008
586,21100,21165,21242,21318
933,1291,1358,1424,1473
818,20721,20948,21022,21097
521,781,1064,1131,1201
975,20769,20826,21076,21122
790,838,878,1015,1054
650,20991,21062,21134,21222
766,1183,1228,1267,1305
1090,20776,21096,21170,21244
539,870,1164,1227,1295
589,20954,21027,21096,21164
738,1117,1173,1230,1283
1113,20713,20878,20923,20969
527,715,897,935,973
1198,20875,20949,21023,21086
685,1051,1105,1177,1243
900,20769,20816,21029,21101
590,818,858,1080,1153
731,20958,21024,21086,21146
524,1062,1115,1170,1224
953,20903,20975,21291,21362
669,1010,1075,1289,1351
524,20755,20811,21061,21105
761,813,852,984,1021
599,20963,21033,21098,21164
530,1082,1122,1163,1214
509,21383,21500,21614,21716
1168,1709,1776,1833,1892
575,21769,21925,22125,22325
1113,2368,2489,2595,2686
1864,21904,22131,22356,22557
1517,2589,2743,2867,2955
1259,22108,22300,22490,22675
1691,2677,2842,3003,3150
1983,22404,22639,22840,23013
2990,3143,3281,3413,3544
1406,21688,21831,21988,22101
1347,2005,2090,2174,2258
1657,21783,21985,22168,22347
1390,2288,2376,2454,2563
984,22649,22793,22937,23081
2310,3077,3209,3331,3452
1909,21217,21624,21716,21807
893,1328,1696,1773,1848
959,22519,22675,22826,22980
2179,3020,3162,3306,3440
1172,21705,21844,21976,22115
1394,2139,2265,2384,2502
1476,20974,21030,21088,21281
722,964,1009,1052,1155
692,21651,21706,21760,21814
1427,1735,1780,1829,1897
658,21477,21617,21756,21890
1195,1919,2069,2208,2341
557,21307,21432,21565,21750
1046,1543,1726,1808,1877
496,20832,20899,20967,21032
654,987,1037,1141,1239
549,20608,20773,20811,20848
427,607,756,787,817
825,20588,20632,20835,20872
588,626,658,770,802
555,20931,21006,21077,21132
