Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
3651,3727,566565,566259,565812,20778,21081,638232,367955,637883
793,886,556591,556280,555840,11199,11252,628223,358030,627900
1094,1204,546616,546299,545861,2169,2240,607874,337770,607550
520,626,536653,536335,535894,464,723,595007,324960,594683
638,807,526716,526377,525930,22394,22576,585002,315425,584674
1123,1295,516766,516405,515952,11809,11899,573729,304219,573402
699,917,506774,506411,505959,684,789,610012,283355,552475
3410,3567,496812,496501,496003,606,731,600154,273733,542477
1292,1853,486852,486545,486045,676,835,590341,263914,532457
475,580,476894,476577,476082,2127,2421,580518,254121,579559
19284,19661,466944,466619,466166,730,866,570561,244754,569707
9791,9850,456985,456669,456219,509,622,560565,234845,559860
640,743,437317,436997,436542,570,684,550587,225343,550083
2599,2682,427331,427012,426554,1406,1512,540741,215422,540246
24522,24814,417381,417041,416593,661,889,530760,205496,530248
14934,15004,407639,407086,406637,1083,1166,520748,195572,520257
489,549,383592,383078,382612,613,711,510845,185773,510516
440,502,373623,373331,372932,36063,36166,500924,175870,500616
653,746,363756,363488,363091,26270,26336,490906,165936,490602
2446,2536,354065,353805,353407,487,798,455690,130709,455380
641,751,344232,343904,343527,829,931,445789,120806,445461
502,613,334705,334392,333911,48496,48592,435786,110882,435443
772,913,324876,324437,323944,38716,38769,425806,100998,425475
799,1009,314893,314617,314143,11376,11481,378323,53695,377973
886,1053,305254,304983,304612,1495,1577,368305,43864,368005
1074,1417,295272,294997,294748,23576,24077,358302,34015,358010
774,957,285679,285388,284988,13870,14257,348285,24148,348002
36154,36362,275733,275420,275023,10867,11177,325565,1498,325285
26615,26769,265767,265443,265042,996,1285,315627,24857,315364
702,922,230569,230252,229816,14998,15115,305777,15609,305487
996,1153,220600,220286,219839,5299,5377,295766,5690,295483
47930,48102,210659,210336,209874,46933,47094,281749,47268,281452
49839,49983,200740,200410,199953,37320,37393,271756,37744,271444
2658,2732,153306,152969,152516,36992,37107,261752,27840,261434
33383,33493,143358,143018,142559,823,889,225349,137592,225069
23598,23841,133411,133060,132594,127719,127846,221635,128312,215099
23667,13911,123463,123104,122622,117948,118037,211613,118323,205046
889,10909,100546,100193,99701,542,724,84829,10975,84562
24593,1087,90586,90258,89746,697,763,74879,1082,74641
15045,14825,80614,80344,79830,54325,54393,64841,54502,64609
5187,5012,70613,70394,69895,44475,44527,54808,44628,54592
46994,47051,56610,56391,55962,10672,10761,1213,10822,1104
37324,37378,46571,46383,46022,752,799,10688,828,10751
27470,27522,36520,36374,36063,10645,10725,730,10778,782
137070,137149,137300,137246,137458,681,720,10642,762,10695
127260,127307,127447,127399,127649,10757,10814,656,10882,709
127597,127646,127832,127784,117624,850,899,11657,949,11722
729,773,955,914,10921,10483,10541,1680,10674,1724
63759,63853,63991,63924,882,492,531,10797,624,10922
53973,54036,54211,54161,54098,10508,10566,781,10619,893
54210,54266,54535,54485,44348,601,647,10531,688,10594
679,729,977,934,778,10639,10688,529,10722,576
10694,10875,10984,10933,633,678,704,10464,730,10581
734,947,1090,1043,991,10695,10765,456,10827,561
10617,10669,10772,10722,656,805,854,10581,888,10659
752,802,958,909,851,11177,11249,628,11314,680
11071,11129,11262,11220,651,1280,1325,10534,1373,10598
1199,1235,1305,1270,1065,11042,11094,547,11138,581
10621,10696,10837,10766,547,1096,1132,10820,1168,10873
810,860,1013,964,907,10695,10746,836,10792,874
10605,10666,10803,10757,522,737,772,10653,806,10709
769,809,907,882,848,10534,10608,591,10665,630
10592,10651,10754,10706,538,644,685,10655,724,10727
718,761,903,862,808,10553,10627,648,10680,687
10738,10810,10886,10854,607,658,699,11041,739,11102
827,861,946,920,889,10723,10782,1181,10837,1239
10547,10583,10640,10609,953,792,838,10584,882,10696
573,597,678,653,623,12891,12930,466,12964,569
10882,10947,11105,11054,1263,552,582,10491,610,10546
1068,1110,1197,1158,909,10647,10741,532,10825,588
10560,10599,10688,10656,905,813,880,10682,949,10907
600,625,706,680,650,10639,10691,725,10867,860
10711,10770,10894,10838,564,670,711,10570,793,10696
782,817,959,916,863,10632,10683,571,10726,658
10588,10721,10854,10786,571,682,716,10849,750,11005
573,832,1006,954,887,10597,10680,841,10981,981
10662,10702,10767,10732,521,749,802,10497,919,10683
617,643,726,700,669,10575,10645,490,10826,633
10630,10695,10804,10752,397,660,699,10604,783,10702
728,775,920,876,821,10633,10704,679,10906,742
11109,11197,11405,11337,610,668,735,10601,876,10662
1363,1422,1537,1481,1152,10534,10601,613,10838,675
10661,10713,11027,10787,542,608,670,10604,803,10680
720,756,940,838,788,10643,10718,627,10782,674
11118,11205,11409,11343,525,787,840,10626,890,10722
1377,1440,1572,1505,1173,10683,10765,728,10844,795
10648,10705,11000,10783,638,787,859,10508,924,10680
678,712,865,786,747,10652,10745,514,10830,622
10788,10867,11098,11021,677,826,893,11124,959,11264
1088,1158,1291,1224,853,10608,10660,1347,10833,1413
10564,10643,11094,10753,837,627,663,10601,746,10670
746,792,1068,923,851,10651,10709,642,10755,693
10625,10677,10970,10750,498,690,725,10673,761,10750
695,731,887,806,766,10794,10877,732,10956,786
10991,11079,11330,11244,592,900,972,10466,1034,10620
1296,1361,1494,1428,1043,10634,10726,484,10802,572
10823,10899,11105,11037,681,800,858,10717,912,10785
1035,1089,1193,1142,826,10991,11080,756,11154,811
