Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
534,597,654,722,796,442,503,568,693,629
415,470,519,566,619,512,563,599,696,644
346,407,467,520,579,563,604,638,730,673
806,912,1214,1118,1298,594,663,772,830,1317
504,543,578,611,648,534,590,651,759,703
521,586,648,707,774,532,610,782,908,840
423,490,551,612,679,525,598,659,776,721
477,532,578,632,691,564,618,672,775,720
1300,1358,1410,1472,1541,728,860,965,1065,1162
487,542,596,655,709,525,564,597,664,632
408,470,533,585,642,520,583,645,771,713
459,510,557,602,654,555,607,659,748,702
2015,2259,2450,2633,2855,1424,1612,1827,2251,2016
5191,6650,8685,7317,8955,2295,3907,4515,6135,5757
1794,3068,3306,3501,3672,1667,1943,2157,2594,2372
2191,2440,2642,2865,3129,1502,1710,1902,2290,2082
1927,2171,2381,2556,2693,1445,1661,1900,2356,2117
1789,2014,2211,2394,2605,1710,1977,2223,2697,2449
1934,2084,2218,2361,2496,1451,1631,1822,2110,1972
914,1016,1113,1209,1299,652,836,930,1021,1118
1289,1383,2160,2262,2351,1637,1737,1824,1997,1909
821,923,1020,1169,1290,624,684,819,929,871
851,945,1034,1119,1233,788,888,983,1196,1077
588,1017,1117,1209,1305,706,783,864,1074,959
881,998,1094,1189,1280,615,726,837,1057,943
1630,1736,1835,1932,2037,1405,1527,1622,1822,1721
1673,1758,1835,1909,1982,1376,1464,1538,2217,2134
1004,1065,1237,1300,1370,904,970,1029,1142,1085
483,528,575,625,673,578,653,722,858,791
681,765,836,902,972,506,579,635,750,688
640,716,781,839,906,555,621,681,803,739
516,630,671,708,750,482,542,591,727,663
1408,1527,1739,1636,1841,2061,2139,2213,2342,2279
535,590,638,717,764,554,733,801,925,860
722,803,859,933,1015,557,608,651,743,697
612,696,771,847,934,581,656,822,966,892
3132,3232,3329,3422,3510,4487,4896,5306,6127,5733
494,612,656,697,749,674,743,807,942,871
546,608,732,792,865,593,643,721,764,812
750,828,898,976,1058,656,739,817,978,895
604,675,738,793,874,563,614,749,894,821
1374,1488,1601,1712,1821,992,1105,1224,1505,1333
896,998,1093,1195,1304,712,810,911,1274,1156
810,910,1010,1107,1213,919,1017,1104,1301,1200
1043,1163,1268,1374,1492,1499,1614,1705,1891,1798
713,818,1016,921,1094,628,916,1011,1184,1103
803,903,998,1086,1192,1552,1689,1820,2077,1948
761,824,966,1029,1089,641,715,873,989,929
743,805,944,999,1059,624,685,823,951,881
1076,1169,1253,1339,1437,1240,1358,1471,1703,1581
665,743,1001,1100,1198,868,956,1034,1197,1112
1382,1505,1663,1789,1900,1738,1899,2007,2215,2111
830,933,1026,1126,1236,633,932,1027,1250,1133
528,808,898,992,1094,1120,1255,1365,1579,1468
519,560,594,669,723,559,612,661,763,715
910,1113,1243,1355,1472,1102,1166,1223,1341,1277
612,676,740,801,860,644,682,739,848,794
491,556,618,669,725,467,534,688,817,749
464,620,694,755,821,647,717,780,904,838
491,679,737,794,853,522,595,649,757,700
1174,1269,1366,1462,1556,2150,2241,2340,2511,2425
