Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
1227,1365,1490,1621,1764,946,1430,1082,1564,1709
2144,2328,2489,2656,2817,1210,1497,1367,1625,1795
1566,1717,1855,1995,2148,909,1255,1136,1363,1486
3390,3606,3814,3992,4224,1683,1948,1828,2071,2191
1455,1611,1742,1870,2010,966,1397,1293,1525,1658
1325,2575,2952,3158,3356,1617,1966,1800,2198,2399
1864,1963,2061,2144,2229,956,1100,1032,1172,1240
648,723,790,853,923,535,647,594,720,794
485,829,903,1010,1125,966,1093,1035,1153,1208
716,786,860,922,995,724,816,773,857,905
662,711,753,793,838,547,795,712,873,946
521,574,683,734,799,561,757,712,800,846
1516,1902,2076,2322,2526,1949,2344,2153,2531,2746
4869,5863,7410,7662,7881,3224,3583,3423,3735,3890
1322,1474,1610,1783,1987,1459,2120,1925,2313,2526
3023,3272,3479,3656,3837,3399,3795,3603,3984,4154
1803,2011,2206,2402,2552,1541,1932,1743,2120,2326
3229,3463,3651,3814,3980,3876,4327,4113,4515,4722
1652,1980,2203,2435,2642,1721,2131,1925,2332,2549
2496,2736,2960,3387,3879,1584,1824,1716,1929,2032
695,754,816,890,967,542,731,598,780,834
657,733,804,872,947,622,728,680,776,830
883,992,1064,1149,1233,800,961,877,1027,1185
869,950,1018,1085,1150,831,1023,936,1104,1198
455,512,644,693,747,581,766,716,812,865
531,613,776,837,928,593,986,897,1068,1168
587,868,952,1038,1127,822,1012,923,1104,1198
903,983,1057,1128,1204,1086,1248,1174,1324,1394
1066,1149,1220,1288,1355,934,1134,1039,1225,1325
520,1046,1147,1234,1319,715,1202,1102,1291,1380
676,776,872,963,1045,1050,1156,1251,1322,1392
926,1012,1085,1157,1229,592,951,876,1019,1119
571,858,941,1019,1108,538,1090,946,1184,1280
423,708,791,878,975,605,759,691,825,914
483,525,563,631,672,481,622,560,737,966
420,474,522,571,632,505,614,564,665,720
328,366,398,430,464,528,628,583,674,727
668,721,765,807,849,401,527,438,558,594
529,579,636,718,779,575,644,612,675,710
574,952,1032,1082,1167,1080,1270,1194,1352,1433
965,1079,1160,3940,4038,830,1013,929,1093,1182
701,817,1021,1097,1184,573,900,821,975,1065
599,740,818,894,983,1273,1439,1363,1511,1583
775,870,963,1049,1128,521,839,613,924,1005
661,719,771,820,875,620,889,711,973,1058
566,623,754,804,860,665,813,742,882,962
590,648,778,827,881,560,747,616,796,851
759,867,964,1084,1188,1137,1314,1228,1381,1449
1034,1133,1213,1285,1354,977,1135,1060,1326,1407
503,937,1050,1143,1238,648,976,741,1048,1212
1029,1117,1191,1271,1342,700,1019,789,1109,1189
961,1038,1100,1164,1225,615,860,794,917,972
457,513,647,707,770,481,622,584,664,701
469,512,548,583,622,810,956,896,1014,1074
365,596,653,707,765,638,779,706,902,994
375,660,726,788,858,546,623,588,689,729
629,692,749,820,899,608,727,664,789,859
716,806,882,954,1036,661,796,724,867,945
781,873,946,1026,1121,711,865,792,938,1019
1144,1247,1339,1430,1513,950,1146,1055,1246,1500
1193,1307,1399,1487,1578,965,1180,1077,1280,1390
924,1021,1110,1197,1292,1016,1280,1172,1388,1522
708,791,966,1042,1149,870,1055,968,1138,1234
789,912,1020,1130,1247,931,1178,1062,1309,1424
1149,1264,1371,1471,1565,1045,1296,1173,1428,1559
1086,1184,1268,1348,1428,1112,1299,1216,1380,1458
693,880,1049,966,1153,556,882,821,939,1005
1067,1184,1277,1369,1471,1127,1348,1238,1452,1576
1092,1196,1288,1377,1482,1045,1258,1159,1358,1471
565,634,696,756,822,815,977,900,1083,1201
648,718,879,939,1004,974,1186,1088,1273,1374
1203,1310,1378,1439,1498,1342,1584,1474,1681,1779
1380,1532,1679,1826,1969,1321,1528,1431,1617,1704
687,803,1077,1178,1286,963,1162,1063,1265,1369
609,779,841,901,966,889,1094,1002,1187,1286
448,839,929,1016,1112,892,1028,967,1088,1156
1273,1396,1501,1602,1698,1269,1485,1384,1577,1664
1228,1342,1443,1538,1643,1254,1464,1372,1551,1643
676,747,908,968,1034,595,872,811,932,998
839,958,1082,1187,1297,901,1101,1014,1179,1277
546,742,832,938,1024,714,945,785,1015,1073
1286,1464,1622,1818,1975,1831,2245,2067,2392,2521
803,909,1151,1243,1345,1201,1445,1333,1596,1750
2009,2175,2322,2455,2591,1891,2205,2065,2373,2534
660,1077,1172,1274,1362,932,1357,1259,1447,1550
1562,1734,1863,2014,2173,2007,2343,2182,2496,2645
913,1051,1545,1274,1673,911,1332,1237,1421,1523
1753,1947,2158,2376,2624,1861,2196,2044,2356,2505
1221,1407,1570,1726,1902,1100,1297,1205,1385,1487
2251,3151,3982,4120,4232,2075,2419,2248,2571,2709
1215,1326,1420,1513,1609,1257,1462,1368,1552,1641
761,857,1054,1141,1261,836,1236,956,1323,1443
708,1162,1279,1372,1485,1122,1334,1222,1448,1576
