Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
670,797,732,853,901,950,1001,1139,1191,1246
714,829,774,884,937,990,1045,1249,1146,1189
1130,1479,2307,2462,2654,2829,3015,3171,3363,3599
1791,2216,1999,2455,2628,2938,3223,4044,3734,4325
2265,2610,2444,2770,2930,3608,3791,3994,4215,4490
1923,2339,2153,2514,2690,2860,3987,4268,4532,4824
3406,3969,3684,4198,4422,4645,4880,5099,5322,5598
2759,3142,2974,3296,3446,3595,3745,3894,4042,4227
1344,1740,1545,1926,2920,3119,3303,3491,3716,3931
1608,2095,1854,2325,2526,3490,3707,3914,4104,4331
1347,1593,1476,1706,1817,1936,2052,2388,2252,2501
1545,1793,1677,1908,2021,2134,2247,2359,2475,2612
1791,2099,1951,2250,2407,2567,2706,2838,3049,3202
2079,2407,2244,2553,2692,2833,2972,3111,3248,3414
1629,1900,1790,1994,2082,2176,2269,2801,2899,2513
931,1125,1028,1196,1271,1620,1919,2012,2106,2194
747,891,829,953,1012,1070,1293,1366,1439,1527
1219,1332,1282,1379,1424,1471,1526,1585,1643,1718
924,1054,994,1107,1158,1215,1264,1313,1363,1415
664,768,724,810,852,902,947,1073,1170,1118
576,741,663,786,830,1059,1140,1216,1259,1346
600,757,676,807,1044,1131,1195,1266,1314,1373
484,591,546,637,679,722,764,880,974,924
1050,1177,1119,1235,1287,1345,1401,1454,1506,1559
738,856,806,906,959,1009,1062,1210,1323,1262
1035,1162,1104,1217,1273,1328,1384,1439,1494,1548
730,866,799,921,989,1041,1088,1214,1318,1265
519,620,576,662,893,945,991,1037,1083,1142
523,593,561,623,773,804,833,863,892,942
512,577,547,725,755,784,812,841,871,906
498,565,534,596,626,656,698,793,755,824
849,975,918,1034,1096,1164,1221,1278,1334,1392
1912,2141,2036,2241,2376,2507,2610,2986,2797,3141
1669,1900,1790,2005,2109,2260,2371,2471,2595,2695
1650,1879,1772,1981,2081,2183,2283,2383,2505,2606
2125,2497,2318,2665,2811,2969,3139,3665,4051,3847
2048,2435,2223,2602,2770,2959,3168,3371,3556,3789
1507,1864,1670,2051,2245,3216,3402,3576,3761,3949
1062,1991,1878,2097,2197,2301,2406,2511,2615,2746
3287,3704,3504,3900,4102,4296,4493,4684,4879,5078
1788,2187,2002,2359,2531,2714,3325,3522,3694,3909
1660,2084,1888,2262,2454,3195,3383,3577,3758,3974
3121,3494,3319,3664,3895,4101,4318,4534,4753,4965
1794,2151,1994,2306,2425,2939,3107,3251,3425,3635
1604,1955,1792,2110,2311,2994,3159,3319,3479,3675
1461,1781,1631,1921,2061,2658,2804,2945,3086,3257
1883,2202,2037,2355,2494,2631,2765,3126,3412,3259
1663,1884,1776,1992,2096,2210,2333,2461,2581,2727
2174,2517,2356,2640,2784,2925,3054,3176,3314,3437
2279,2500,2393,2600,2699,2805,2908,3012,3322,3441
628,999,946,1078,1156,1250,1329,1389,1465,1550
864,1054,962,1134,1218,1301,1375,1673,1761,1878
792,972,878,1053,1130,1207,1461,1538,1613,1703
891,1058,980,1140,1221,1302,1556,1823,1907,1993
838,947,898,994,1040,1092,1142,1270,1376,1319
575,953,633,1036,1116,1193,1277,1359,1423,1518
876,1044,966,1121,1197,1273,1349,1549,1699,1633
1067,1239,1157,1321,1400,1478,1557,1634,1712,1807
1486,1676,1583,1758,1842,1931,2023,2109,2198,2288
654,1212,720,1283,1351,1419,1485,1554,1631,1723
811,948,883,1011,1076,1150,1398,1467,1536,1618
547,681,1135,1223,1308,1381,1458,1536,1620,1719
840,1001,927,1069,1136,1203,1272,1482,1645,1558
843,1025,938,1109,1193,1271,1546,1645,1729,1829
970,1106,1041,1168,1230,1293,1359,1550,1472,1614
884,988,940,1034,1079,1125,1170,1215,1259,1315
1064,1193,1143,1240,1289,1336,1382,1427,1473,1532
1390,1562,1480,1640,1709,1777,1850,1929,2020,2114
1727,1943,1841,2055,2161,2264,2364,2462,2564,2663
580,1072,665,1123,1170,1216,1263,1310,1357,1414
925,1068,1015,1116,1164,1212,1376,1428,1509,1571
1004,1170,1091,1248,1325,1401,1478,1695,1870,1776
1835,2612,2215,3004,3424,3813,4189,4587,5056,5738
828,1028,934,1120,1211,1297,1592,1714,1821,1936
