Client_0,Client_1,Client_2,Client_3,Client_4
1636,1922,2169,2408,2674
1317,1473,1617,1758,1897
728,823,908,990,1082
504,572,701,748,823
481,550,615,728,795
423,660,740,801,874
571,700,773,827,898
457,533,655,727,801
559,619,673,726,786
538,607,668,728,795
525,570,618,707,748
361,416,536,582,636
592,646,699,753,814
502,666,732,788,844
288,512,563,612,670
670,745,808,862,911
478,522,560,593,624
446,486,522,554,591
494,555,605,655,712
1176,1612,1741,1867,2007
1622,1801,2001,2204,2450
1730,1961,2167,2377,2618
2276,2511,2712,2903,3081
2228,2432,2611,2793,2969
1346,1479,1596,1712,1887
1413,1546,1662,1776,1909
1404,1610,1760,1942,2141
1680,1908,2137,2368,2630
1064,1930,2140,2351,2572
3787,4047,4349,4628,4968
2814,3445,3709,4353,5559
5053,5342,5610,5876,6141
1121,1228,1325,1421,1522
621,1087,1186,1272,1357
2420,2509,2591,2671,2752
571,657,716,771,831
483,523,567,619,676
541,762,874,923,1015
542,744,793,846,916
603,688,770,847,927
714,763,816,869,921
587,645,696,784,838
490,541,671,724,789
477,534,589,646,710
501,567,629,707,786
472,511,546,578,616
471,513,587,628,675
494,551,602,650,704
679,764,844,921,999
467,520,564,624,677
479,577,618,672,730
461,600,654,715,778
617,690,756,821,886
727,828,923,1016,1110
475,525,583,688,751
520,571,616,719,783
382,453,525,622,693
537,617,689,819,903
775,875,985,1085,1176
495,615,668,732,803
470,693,761,826,897
540,599,653,770,840
567,635,695,774,846
657,744,821,901,1015
513,576,704,784,855
561,697,757,829,921
644,732,812,895,990
377,680,756,838,918
1101,1219,1326,1431,1541
493,547,667,714,765
513,601,829,909,999
544,611,688,763,844
756,851,940,1026,1111
1118,1244,1354,1456,1563
644,723,796,869,950
701,781,877,954,1029
481,607,654,699,749
935,1051,1162,1272,1381
985,1087,1188,1293,1387
482,537,585,668,719
463,766,834,900,983
738,792,912,957,1007
1233,1329,1401,1489,1568
992,1074,1142,1213,1281
551,614,782,855,934
952,1054,1147,1239,1333
960,1057,1147,1236,1324
626,742,819,890,971
540,791,841,887,937
705,798,879,977,1059
427,753,823,895,980
753,854,940,1016,1099
605,685,758,829,909
465,675,737,819,885
654,734,803,978,1058
537,589,636,681,730
513,646,706,776,856
597,668,859,925,1000
596,649,767,820,865
985,1088,1176,1268,1367
551,604,725,771,823
565,652,868,938,993
524,577,621,673,720
542,622,785,945,1014
925,1012,1082,1154,1232
548,682,742,805,877
571,625,671,716,767
654,749,843,928,1023
592,806,926,1033,1125
494,547,664,709,761
790,898,992,1083,1181
899,997,1086,1165,1238
509,563,680,725,777
672,753,827,899,978
436,499,630,687,767
711,791,988,1122,1198
713,814,909,1002,1100
533,612,770,845,933
634,717,797,875,968
543,624,775,827,910
667,770,859,946,1042
740,838,929,998,1069
562,614,660,742,797
606,678,743,872,971
648,718,862,908,956
736,824,895,959,1030
494,547,665,711,761
463,728,796,850,895
431,726,795,868,947
651,741,825,908,995
679,771,854,934,1025
617,696,766,833,907
554,609,656,701,751
431,715,786,869,967
532,585,632,678,728
706,808,895,978,1071
630,706,778,847,930
519,643,690,733,784
575,640,772,820,875
1613,1760,1889,2029,2152
1642,1861,2066,2264,2475
1488,1715,1912,2112,2350
1411,1622,1831,2044,2257
1647,1884,2133,2363,2624
1049,1447,1567,1683,1811
1596,1857,2070,2288,2524
948,1366,1517,1662,1862
1113,1649,1774,1891,2077
1150,1989,2184,2363,2538
2655,2898,3096,3291,3500
1977,2214,2438,2658,2889
1443,2465,2745,3024,3299
1066,1660,1904,2142,2427
1672,1881,2072,2252,2441
866,1689,1884,2102,2350
1312,1447,1565,1680,1805
759,1074,1209,1339,1484
920,1050,1156,1253,1362
783,868,945,1029,1101
640,725,809,884,973
948,1040,1133,1214,1299
950,1024,1085,1149,1220
595,674,887,949,1014
637,714,786,924,1002
401,747,821,893,972
593,667,747,818,892
649,724,790,856,929
517,568,612,654,704
892,980,1053,1127,1199
583,657,720,785,857
566,647,808,883,959
628,710,785,858,932
510,562,643,687,736
591,667,949,1021,1089
489,539,654,697,744
551,668,713,761,805
400,449,560,610,653
621,671,717,762,812
639,724,799,876,958
553,628,776,849,940
665,754,827,908,997
419,769,855,932,1010
610,688,759,828,905
937,1022,1093,1162,1230
608,698,863,925,1013
509,785,878,965,1062
984,1069,1149,1224,1301
560,654,735,872,955
1121,1209,1320,1419,1527
1052,1131,1207,1294,1382
536,596,725,777,833
990,1104,1210,1313,1415
1054,1182,1293,1407,1530
560,617,747,797,851
614,700,791,851,908
1064,1196,1317,1439,1556
609,687,759,935,1019
571,704,756,805,862
772,866,955,1042,1137
1139,1266,1357,1409,1497
1070,1192,1311,1424,1533
450,712,795,875,961
564,635,774,852,939
1020,1146,1264,1378,1489
488,804,870,949,1036
591,662,794,844,898
585,667,799,865,933
942,1061,1183,1315,1442
829,942,1041,1140,1242
653,747,833,942,1037
614,683,747,890,978
1053,1170,1278,1387,1492
609,670,842,941,1012
574,633,686,736,792
1183,1308,1432,1544,1653
1104,1218,1324,1431,1535
629,699,762,842,928
565,895,990,1077,1172
765,853,933,1012,1100
802,911,1011,1108,1240
368,586,638,713,782
607,667,793,843,897
625,701,890,961,1040
472,748,835,919,998
1148,1282,1401,1512,1603
630,721,802,901,993
510,771,834,918,995
1164,1680,1855,2052,2250
1250,1816,2012,2215,2434
2302,2530,2731,2924,3113
2457,2790,3081,3385,3680
2626,2928,3236,3521,3798
2386,2670,2959,3256,3548
1604,1833,2022,2145,2273
1120,1670,1886,2063,2199
1003,1551,1786,2013,2278
1749,1950,2144,2331,2544
1064,1652,1846,2028,2229
1447,1643,1828,2011,2415
2145,2363,2554,2764,2978
1908,2056,2218,2335,2465
1515,1660,1788,1986,2199
1766,1980,2172,2364,2600
1033,1421,1540,1655,1780
1740,1976,2224,2457,2709
2030,2235,2415,2593,2770
2199,2415,2629,2839,3070
2224,2597,2841,3058,3255
2269,2508,2719,2890,3061
1391,1603,1819,2039,2215
1316,1501,1672,1852,2033
952,1077,1191,1305,1433
875,988,1092,1195,1307
1297,1431,1684,1815,1929
774,882,963,1042,1153
643,742,964,1053,1161
629,728,823,911,1018
1119,1234,1337,1439,1525
543,808,882,954,1034
678,739,792,845,902
994,1082,1157,1229,1302
720,806,884,967,1061
802,898,986,1072,1166
768,862,947,1019,1101
803,909,1004,1098,1202
589,650,785,844,895
932,1019,1075,1127,1208
723,819,905,989,1089
742,853,958,1060,1178
748,851,1076,1176,1271
937,1022,1096,1187,1259
1006,1098,1178,1258,1336
718,810,917,1011,1114
823,912,1009,1108,1204
1096,1204,1293,1378,1460
1052,1159,1251,1338,1425
698,782,868,1054,1146
780,875,960,1044,1138
802,898,980,1060,1147
590,650,703,798,856
569,754,809,868,920
681,776,855,941,1017
760,872,975,1085,1188
624,835,892,949,1001
802,932,1034,1126,1217
1070,1169,1257,1342,1422
1017,1133,1230,1325,1424
850,944,1046,1130,1223
927,1014,1088,1161,1233
1022,1117,1200,1276,1359
734,823,906,985,1071
416,769,859,940,1003
1029,1130,1210,1292,1369
778,895,1002,1120,1221
658,749,832,914,1004
957,1050,1131,1211,1291
983,1086,1179,1267,1357
527,871,952,1026,1101
594,653,787,838,894
641,702,755,853,910
610,674,808,859,957
736,838,923,1130,1224
734,834,942,1034,1164
664,751,925,1010,1100
1430,1792,1991,2153,2311
1613,1820,2008,2185,2395
1113,1533,1679,1794,1919
1128,1783,1973,2189,2402
1670,1909,2135,2352,2588
1694,1957,2177,2388,2622
1662,1868,2059,2510,2721
1737,1939,2142,2361,2581
1322,1455,1570,1682,1814
1447,1683,1881,2066,2267
1672,1910,2150,2382,2607
1251,1730,1944,2151,2302
5887,6201,6417,6633,6864
1659,1849,1987,2133,2267
1365,1512,1630,1760,1886
732,832,917,999,1089
660,744,819,902,986
959,1045,1118,1207,1284
516,581,636,689,749
512,553,587,649,686
504,543,576,609,647
545,734,806,872,935
507,577,628,726,792
782,860,926,981,1035
642,703,756,808,860
678,749,808,875,936
498,544,596,690,747
552,606,653,699,751
614,680,736,788,841
459,498,532,565,602
414,453,487,548,602
473,512,572,605,641
296,465,501,534,572
414,666,807,872,938
454,494,555,589,627
455,495,528,591,695
629,694,753,813,877
679,770,847,1029,1113
681,790,844,902,988
524,652,700,752,797
808,1042,1125,1200,1272
734,825,909,990,1081
