Client_0,Client_1,Client_0,Client_1
1056,20718,1115,1355
458,623,1561,1718
508,22460,1603,2530
2120,2534,1483,1686
1443,21483,1074,1321
1108,1426,2653,2878
1610,22938,2339,2554
2590,2938,694,813
1233,21555,1134,1279
1175,1518,894,1023
1933,22793,656,761
2473,2727,790,959
656,21275,750,893
1017,1276,1261,1394
838,21016,1102,1262
747,1040,582,686
1024,21059,963,1038
774,991,410,475
1576,21379,484,532
924,1506,685,747
555,20916,619,697
711,883,569,619
368,20584,458,526
438,545,474,539
831,20892,766,835
923,980,693,752
560,20647,508,616
479,619,464,529
367,21159,443,492
1185,1247,411,461
968,20677,760,832
607,652,497,546
435,20623,443,493
558,594,434,504
557,21141,748,880
1168,1225,493,548
508,20563,497,564
400,521,506,602
411,20672,939,1181
495,767,400,489
477,20696,608,807
483,625,526,612
537,21190,499,552
1021,1330,500,556
448,21360,697,798
1122,1299,541,610
593,20750,764,849
557,675,1024,1229
550,20936,578,667
739,913,439,531
546,20928,746,831
722,893,474,563
1101,20741,603,702
520,682,697,904
474,20990,546,611
728,925,433,523
500,20646,729,809
473,589,942,1147
1154,20782,482,540
581,710,966,1121
516,20871,546,621
678,849,433,515
1028,20731,523,601
556,679,1075,1187
802,20794,526,603
573,710,1009,1136
484,20510,442,497
502,581,495,575
1350,20755,580,665
541,666,1178,1322
825,20701,612,710
502,606,614,794
553,20739,610,696
531,627,576,745
1500,20883,1247,1376
634,799,559,622
929,20901,643,736
702,936,624,706
538,21104,751,868
906,1527,539,623
537,20674,1267,1623
486,635,545,636
495,20882,1205,1349
661,890,560,627
535,21545,806,1025
1359,1755,550,626
611,21701,679,787
1506,1690,774,857
481,21396,877,963
1191,1382,489,559
534,20915,474,554
728,894,450,512
651,21175,617,717
1019,1114,514,565
501,20708,487,554
552,686,573,628
480,47357,534,629
