Client_0,Client_0
357,381
363,367
308,516
319,408
282,424
387,494
413,461
369,488
353,456
1064,1391
1104,1238
1327,1195
1130,1173
825,787
417,402
716,532
421,454
2044,1788
1054,1123
1344,1897
802,908
443,576
456,427
409,392
511,363
350,344
619,447
864,604
410,666
514,495
494,491
392,400
408,400
436,398
393,376
331,392
416,442
518,420
496,426
1490,1152
1246,1065
1112,1042
1674,1435
1201,1162
1097,1439
1234,1102
1508,1752
485,463
610,611
580,547
537,515
536,461
484,581
535,441
442,523
403,454
413,386
466,423
554,416
507,384
467,418
582,535
527,521
2983,956
472,526
459,470
476,530
478,482
503,534
521,515
511,510
494,457
566,480
482,437
510,468
487,437
494,555
452,449
533,342
539,493
546,519
524,363
486,548
534,549
494,529
757,725
646,589
730,792
886,841
702,686
799,769
769,692
508,436
454,459
449,428
2356,1822
2463,2430
960,862
2390,1520
585,497
468,397
473,446
364,322
413,349
357,346
358,400
324,349
516,385
901,629
623,473
730,715
860,785
968,622
722,552
557,514
886,591
983,526
726,469
634,498
540,520
448,456
524,588
615,463
627,596
572,519
636,609
611,491
899,919
906,773
5603,597
309,405
351,486
297,351
324,516
472,393
369,435
270,427
415,374
408,329
424,398
380,465
405,464
360,444
522,501
392,508
433,522
1919,1626
1036,1125
1073,1031
2031,1414
855,1025
1876,1663
1063,1163
1863,1895
1020,967
1909,1943
1796,1809
1471,1319
1728,1372
611,763
532,595
608,598
1182,781
966,1066
689,715
531,508
776,977
1224,1259
508,654
1204,1731
389,517
396,470
498,547
522,488
1004,1085
944,1035
901,921
1189,1127
999,877
986,1061
949,1046
1086,1098
1034,1082
771,933
407,471
381,436
398,426
453,488
1070,1099
1681,1436
1503,1318
1256,1175
754,783
602,515
407,474
452,545
339,528
541,453
460,522
362,410
941,1032
1683,1276
1153,1247
2185,1777
931,1106
1808,1231
972,1485
1725,1801
1305,1443
615,564
345,484
380,465
384,484
306,417
347,393
352,387
357,439
587,646
385,490
338,487
344,459
480,582
562,678
469,486
529,520
565,535
533,516
557,609
593,612
620,602
525,613
394,348
475,459
454,533
471,486
1004,991
1031,982
918,1095
808,924
574,600
576,586
604,592
532,561
540,518
525,571
510,526
513,460
522,553
516,506
516,554
518,506
509,493
528,494
640,458
632,534
636,536
594,582
584,585
1531,1489
1140,1066
1294,858
748,652
396,527
532,427
512,436
549,475
562,467
479,476
483,485
997,827
1504,1437
1024,835
1341,1044
1055,778
684,667
514,364
448,383
444,330
473,345
454,329
1135,1036
1452,1711
1105,799
1606,1103
1059,791
998,1001
471,390
436,278
473,256
372,351
378,434
367,277
589,449
665,449
491,355
453,478
352,322
448,435
418,383
812,613
773,582
966,536
980,568
405,431
561,526
459,461
460,448
555,524
516,523
963,740
507,468
441,459
879,842
635,798
728,857
609,739
783,807
607,536
703,720
724,649
639,775
793,488
742,872
863,689
946,877
828,748
795,713
615,619
485,521
473,493
428,472
890,990
857,952
851,950
835,927
886,798
777,863
871,970
815,904
743,825
810,895
999,889
884,777
719,823
842,734
747,851
740,841
825,721
727,638
444,549
455,510
487,565
528,506
496,517
737,468
473,428
515,450
536,522
454,477
534,629
527,512
504,615
612,536
554,570
546,550
496,500
482,402
491,481
474,474
406,336
442,474
429,465
470,497
642,556
628,643
634,509
637,875
625,953
744,1014
611,636
649,696
986,881
1000,912
865,757
643,506
605,585
860,831
1202,1197
1194,1252
724,624
593,618
1060,1206
958,1112
627,656
520,583
706,703
1131,1310
1133,1353
653,658
528,479
636,598
502,587
510,674
606,508
520,564
756,582
895,539
675,775
710,531
838,1000
786,498
573,724
742,470
686,845
725,455
882,594
870,592
851,579
560,558
544,529
568,570
531,582
671,576
572,717
449,530
469,532
514,430
765,735
920,787
576,458
616,570
615,555
680,592
563,612
594,521
566,599
726,621
802,671
970,702
732,757
940,683
641,639
585,551
590,508
508,561
586,584
537,597
557,597
597,568
558,542
505,405
387,412
639,560
624,492
589,470
784,909
788,1000
694,943
764,1044
713,521
481,635
653,601
517,599
487,569
439,561
443,614
437,571
421,604
497,509
510,614
514,599
483,484
619,719
667,539
633,733
667,755
660,773
568,692
608,624
660,585
839,760
635,503
770,865
771,865
654,666
790,876
547,506
461,469
460,487
427,399
403,442
358,417
381,482
357,383
325,426
466,500
2590,819
496,728
562,579
886,1272
