Client_0,Client_1,Client_0,Client_1
1550,1731,1281,1705
996,1213,1729,10889
2187,2411,623,845
2177,2489,617,10861
1690,2125,667,803
1686,1888,357,10656
1046,1421,477,607
1081,1257,457,10526
861,1002,386,453
543,654,533,11816
643,759,1393,1945
580,668,1086,11453
451,515,1083,2733
423,502,1614,11905
414,466,1520,1875
434,472,1310,11301
465,506,938,1350
493,557,1172,11514
543,627,1132,1495
380,432,780,10859
478,561,613,807
359,398,933,10546
485,528,468,503
376,414,568,10544
437,521,376,513
356,492,481,10575
462,550,443,511
337,400,440,10544
365,402,546,601
478,545,371,10562
358,419,605,669
421,473,509,10548
1055,1266,371,444
855,1000,441,10487
1008,1145,344,461
1059,1281,510,10529
1436,1641,520,564
1579,1813,404,10628
1048,1401,453,527
1090,1298,402,10525
1056,1252,359,470
1011,1193,511,11404
1040,1175,1090,1434
935,1125,1223,11438
1413,1627,1078,1318
1294,1468,1114,11736
973,1162,1346,1748
943,1142,1609,11436
1060,1247,1088,1497
713,808,1056,11329
729,964,969,1351
744,917,976,11373
788,889,1101,1335
413,634,1175,12492
502,573,1714,2855
589,670,1076,11819
420,498,1325,1917
491,558,928,11456
494,571,1112,1401
442,532,927,11062
440,526,663,1028
372,421,1091,11220
589,668,876,1245
615,694,519,10579
456,516,485,527
444,522,567,10705
489,537,510,665
519,601,545,10543
409,486,519,579
476,540,579,10796
447,530,568,793
454,511,353,10700
527,613,484,706
486,557,597,10658
373,423,583,639
385,436,444,10610
482,540,547,588
525,642,479,10638
580,687,453,578
499,604,388,10626
551,651,526,583
685,772,434,10839
560,650,618,851
480,546,575,10583
455,636,486,528
499,598,485,10589
725,825,536,586
592,701,714,11125
570,642,829,1168
704,807,483,10836
495,600,591,778
503,582,618,10925
657,730,665,954
746,857,533,10776
497,606,541,737
631,706,701,11011
575,697,704,1051
491,716,482,10705
745,838,525,641
733,830,720,10783
522,587,551,746
631,704,525,10793
559,627,576,780
1161,1331,638,11091
1610,1797,791,1121
1472,1670,590,10817
1473,1658,578,766
965,1159,540,11963
1139,1282,1660,1951
946,1135,791,10774
962,1209,577,718
1081,1278,544,10854
1206,1391,618,797
1399,1650,1140,11507
1880,2059,1094,1537
1054,1197,1118,11918
640,757,1499,1896
555,644,1352,11670
821,944,1294,1674
641,768,1030,11563
609,723,1128,1589
535,632,998,17143
587,687,1314,2030
902,1029,1477,11848
835,950,1384,1981
617,699,688,10909
664,763,672,897
657,865,634,10856
792,896,609,857
544,644,760,10841
472,565,612,818
504,601,517,11012
754,859,712,1078
521,611,944,10898
552,641,663,860
1178,1424,619,10996
1089,1327,742,953
1061,1322,734,10919
1522,1702,653,892
1461,1650,502,10754
839,1079,535,754
1385,1566,530,10629
1032,1288,424,597
1774,1969,459,11622
977,1102,1228,1591
631,1047,1116,11330
633,739,934,1346
590,691,1209,11944
657,747,1459,2145
443,505,1443,11325
413,453,1011,1304
374,430,1415,11929
356,410,1426,2023
334,393,1737,11411
474,517,1035,1438
482,525,627,10767
1148,1284,548,769
1356,1591,485,10739
1540,1783,518,719
1388,1627,430,10534
1152,1360,413,446
1083,1397,390,10465
1076,1214,320,427
1124,1375,393,10549
1117,1341,373,476
973,1108,461,11321
1085,1298,1017,1403
1419,1622,1456,11191
1276,1474,1232,1415
676,801,1411,11346
654,742,1606,1793
796,927,871,11478
958,1103,1131,1528
1025,1174,972,11409
739,874,1037,1446
740,876,1068,11403
742,879,1653,1855
1048,1194,1442,11692
1106,1226,1350,1681
779,919,855,11034
758,907,725,1026
774,916,636,11330
962,1085,1056,1347
965,1089,680,10921
886,1023,687,910
696,835,645,11058
811,931,818,1037
872,991,961,11051
1029,1171,760,1039
765,924,732,10873
780,912,636,852
746,914,737,11089
855,979,775,1097
886,1051,814,10968
1028,1154,714,962
659,781,777,10776
847,961,726,796
718,851,692,11021
932,1085,731,991
924,1064,1056,10983
670,803,752,924
591,829,510,10914
824,924,874,946
857,983,972,11316
724,882,1035,1299
865,992,690,10824
639,751,569,783
637,710,692,11030
802,902,740,1042
648,862,683,11123
563,647,835,1057
688,786,641,10972
602,686,724,945
649,762,729,11487
823,943,1076,1498
820,931,606,10740
556,664,530,721
661,778,700,10826
806,915,597,800
839,958,490,10803
614,693,607,774
746,873,471,10740
649,733,515,642
638,756,709,11064
604,789,821,1055
588,661,653,10729
646,751,522,644
783,900,763,10916
654,849,666,855
557,633,666,10806
641,761,556,757
383,449,523,10726
380,475,678,759
448,521,758,10966
494,549,705,1016
487,581,562,10646
497,536,424,604
581,650,612,10777
580,675,536,751
395,482,475,10806
410,475,572,824
436,490,534,10580
437,523,392,529
444,511,438,10666
497,558,453,614
332,398,327,10627
508,606,367,606
390,437,506,10549
492,536,383,556
497,552,369,10514
414,487,360,476
616,743,274,10480
449,531,325,452
578,681,384,10564
471,570,341,448
478,557,281,10699
441,524,476,742
456,527,216,10575
677,851,414,520
480,555,411,10581
427,499,416,570
618,769,469,10611
492,566,426,585
578,650,452,10723
443,515,516,734
516,595,394,10600
576,675,404,549
480,554,411,10620
508,581,425,589
481,533,338,10551
528,621,376,470
493,594,605,10573
408,511,393,542
517,608,471,10551
664,741,382,528
587,692,365,10807
634,702,622,798
522,593,452,10706
709,810,463,604
565,657,354,10588
523,632,441,548
645,741,456,10624
521,631,431,597
505,588,427,10819
565,623,626,819
574,662,609,10741
686,772,554,713
641,725,437,10871
690,774,676,834
768,872,428,10591
471,564,448,618
573,646,588,10628
707,814,414,611
637,737,443,10650
541,629,377,648
542,632,539,10697
571,669,501,690
600,682,433,10683
528,609,463,666
493,586,465,10666
1034,1230,466,648
1767,1954,506,10684
1402,1564,483,685
1449,1629,429,10588
1118,1337,326,554
1029,1235,640,10849
989,1204,666,827
1056,1194,399,10642
1779,1971,485,607
1085,1297,325,11489
1157,1359,1164,1578
808,935,1617,11947
1002,1125,2131,2296
1024,1261,1875,11381
1144,1363,1045,1358
1009,1193,903,11318
1037,1305,940,1352
1173,1381,1062,44083
