Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
522,470,975,884,936,1049,1075,1134,1203,1094
792,918,2012,1118,946,1319,997,979,1486,1085
1378,931,1088,1536,1000,1568,1255,1617,1080,1375
1573,1624,927,1048,952,1120,1158,834,1194,963
926,901,367,517,241,341,452,372,388,364
401,436,446,660,458,525,552,558,542,493
507,527,764,1072,855,1005,980,856,1053,861
998,816,492,705,474,489,542,350,528,333
657,619,648,654,641,550,471,531,537,612
659,568,986,1238,834,1049,870,979,913,1076
1541,1157,1019,1058,1035,1328,1057,1188,1189,1005
1072,1117,974,980,845,954,925,874,1000,896
1048,1013,904,1137,1060,1009,1111,1026,1129,1100
1129,851,877,1473,860,1090,1326,940,4215,1171
1202,1196,528,552,694,641,599,583,542,576
569,588,767,773,978,821,801,912,893,891
973,729,4042,1106,947,1050,1047,3484,996,1715
988,975,426,510,490,487,425,508,339,462
601,461,487,557,460,433,399,510,387,486
405,380,667,572,470,600,447,644,524,580
598,413,788,1112,1060,1861,1539,994,1448,783
1018,905,474,570,389,459,457,434,346,398
493,438,479,609,484,559,547,584,575,605
541,639,498,642,511,478,487,621,467,487
715,471,527,775,518,531,601,580,475,509
773,581,452,718,511,648,533,558,524,553
689,619,587,665,654,559,619,585,606,565
666,590,505,656,555,516,537,658,555,475
625,636,426,736,494,508,547,530,490,494
738,681,447,632,517,563,566,494,626,577
570,498,457,698,489,537,581,553,618,530
699,738,542,620,512,529,559,595,619,560
684,525,489,710,626,494,532,626,462,451
621,479,571,651,459,497,504,465,514,573
767,638,721,1031,909,2036,819,839,1330,838
1069,1403,777,874,773,848,791,818,814,923
802,727,527,573,507,619,756,494,713,539
713,532,493,719,426,560,504,483,521,521
598,567,1016,965,938,965,919,1173,989,1061
943,834,1068,1193,840,1055,1000,960,1051,826
1114,1033,539,583,477,620,618,568,598,540
634,575,1022,1007,980,1092,1025,985,1153,1099
1096,1029,1345,1076,1242,1052,1122,1002,1139,1204
1150,1078,422,416,367,515,486,445,502,490
352,341,1063,1180,914,1008,1135,1113,1042,1023
1079,1163,997,1509,1284,1096,1595,1255,1492,1088
1846,1816,735,1065,733,690,911,561,737,771
1322,1280,617,718,438,877,700,678,551,650
689,565,2744,1301,1140,2228,980,2014,1105,2929
1923,1850,1649,1232,1117,1063,958,953,1442,1071
1215,1280,561,654,607,674,745,539,525,558
779,721,528,616,596,704,757,639,485,466
702,726,538,628,582,704,749,584,551,557
697,661,527,724,510,615,789,717,496,620
727,679,1164,724,549,558,595,1025,462,940
676,626,981,1181,1269,998,1126,871,1331,1104
951,1576,339,421,422,391,475,356,293,302
