Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
1375,1452,1517,1584,1641,1993,1762,1708,2041,2092,3461,26968,26904,26814,3508,27221,27155,27093,27032,27291,975,28669,28611,28554,1328,1605,1547,1467,1404,1112,27199,27261,27321,27386,27445,27501,27560,28088,27749,27684,28477,2013,2293,2165,2101,2579,2360,2532,2486,2423,27806,28455,28392,28326,28268,28210,28150,28091,28030,27957,2503,2639,2576,3017,3061,3105,3238,3194,13020,3149,2722,2820,3030,2961,2890,3090,3205,3147,3266,3327,3041,3472,3419,3524,3575,14082,14037,13979,13931,13881,453,917,969,1184,1241,1458,1406,1353,1295,11375
1173,1349,1455,2305,2401,30127,2556,2470,30239,30293,22802,23097,23031,22966,22899,23313,23268,23222,23164,23358,18178,18923,18870,18816,18757,18697,18636,18386,18330,18266,21188,21264,21344,21416,21469,21521,21582,21631,21733,21685,19203,19114,19039,19329,19268,19733,19396,19643,19561,19459,17784,18817,18768,18719,18670,18620,18567,18515,18461,18408,2704,2865,2802,27055,27117,27168,27323,27271,26534,27219,18368,18603,18820,18755,18686,20074,20322,20233,18889,18958,3708,13214,13162,13263,13310,4300,4247,4202,4154,4098,1181,11268,11395,11343,11445,11669,11613,11562,11498,1370
19613,19691,19758,19813,19872,20257,19977,19926,20305,20353,13319,13523,13472,13424,13374,13705,13662,13618,13569,13749,11450,21362,21304,21251,11616,11845,11788,11738,11684,11540,11945,12016,12063,12115,12169,12220,12273,12326,12414,12371,19431,11354,10557,11586,11506,11912,11652,11851,11790,11717,19191,19550,19491,19375,19321,19812,19762,19709,19610,19265,17460,17602,17533,17658,17716,17769,17954,17891,22718,17829,11939,12050,12160,12340,12264,11590,11735,11669,12418,12490,2989,3287,3350,3395,3437,48267,48211,48151,48090,48026,974,1643,1754,1698,1967,1904,1858,1807,2026,48765
11623,11697,11759,11823,11888,21863,12049,11972,21981,22030,12839,12961,13083,13028,12906,13318,13259,13197,13139,13372,3050,3846,3915,3772,3124,4429,4369,4307,4240,4164,12886,12970,13036,13100,13170,13234,13316,13379,13519,13450,2622,2249,2178,2114,2032,3245,2339,3176,2783,3320,2297,2569,2513,2441,2375,2833,2784,2734,2684,2626,12429,12550,12497,21466,21517,21676,21619,21570,12775,21727,3365,3477,3592,3689,3782,4231,4145,4055,3965,3875,37838,42648,42578,42706,42759,38458,38405,38352,38295,38241,38577,42463,42655,42527,42945,42885,42833,42762,43014,38742
3548,3658,3827,3757,3878,4297,3929,4036,4353,4410,3343,3399,3576,3518,3462,3890,3758,3704,3633,3814,3398,11136,11355,11283,3620,3724,3676,3572,3524,3474,3489,3557,3619,3685,3750,3805,3877,3942,4071,4004,13194,2002,2197,2139,2076,3244,2266,3165,3102,3019,11552,11946,11888,11837,11786,12278,12217,11736,11685,11624,3256,3395,3335,4492,4552,4600,4692,4648,13914,4745,2783,2873,3087,3016,2947,3152,3558,3398,3214,3274,32367,32847,32907,32958,33010,43665,43611,43559,43503,43442,32262,33033,33174,33108,33240,33668,33605,33539,33306,39463
1627,1693,1753,1803,1920,12643,1972,2029,12705,12783,60047,60405,60337,60270,60205,60662,60602,60543,60474,60727,804,1327,1693,1628,1552,1906,1838,1765,1401,1109,11887,11959,60314,60408,60477,60535,60980,61045,61164,61105,3533,3363,3307,3224,3160,3473,3419,3716,3651,3590,1925,2416,2363,2300,2250,2515,2470,2080,2029,1976,3570,3661,3738,12875,12931,13135,13293,12978,3985,13192,2478,2560,2751,2689,2623,2867,3044,2985,2919,2808,5659,13712,13660,13763,13813,6291,6217,6141,6080,6026,919,11810,11940,11877,12208,12141,12075,12010,12273,1753
1907,2064,2191,2271,2337,2760,2472,2403,2823,2886,50035,50876,50820,50770,50720,52445,52367,50977,50926,52687,863,52233,52174,52110,947,1528,1458,1396,1325,911,50512,50609,50670,50722,50781,50832,52632,52698,52824,52762,51337,1651,1329,1290,1250,2330,1727,1916,1859,1794,51605,53082,52284,52211,52140,52059,51988,51914,51843,51777,2599,2729,2667,2948,2995,3257,3355,3154,61768,3306,49966,50101,50392,50331,50266,50454,50627,50513,50690,50795,3495,3779,3833,3880,3929,13717,13655,13596,13536,13472,1639,2253,2368,2312,3329,3273,3215,3151,3463,10935
1451,1547,1616,1683,1753,52669,1828,1908,52738,52804,43927,53681,53829,53785,53739,54027,53971,53926,53883,54178,41486,42776,42723,42664,41960,41903,41835,41769,41702,41582,44711,44784,45378,45436,45568,45643,45698,45973,46069,46021,41295,41550,41487,41419,41352,42488,41612,41791,41733,41671,41666,43837,43671,43609,43549,43479,43393,43318,43247,43183,51225,51435,51371,51900,51953,52009,52236,52186,52132,52063,43946,44017,44141,44076,44208,44265,44368,44313,44428,44483,3290,34670,34591,34743,34818,3945,3882,3823,3761,3701,555,10967,11233,11178,11289,11449,11399,11348,11500,1448
42092,42189,42256,42319,42384,43067,42516,42451,43127,43204,34466,44331,44280,44228,44174,44856,44802,44744,44679,44393,31619,41946,41898,41849,31874,31825,32279,32202,32126,31762,35142,35220,35659,35703,35747,35790,35833,36033,36124,36080,42981,34699,34644,34582,34493,34985,34762,34930,34875,34820,42926,43287,43213,43143,43076,43714,43646,43574,43500,43009,44183,44301,44244,42206,42254,42330,43639,43568,44475,43466,34453,34506,34561,34683,34622,34734,34876,34815,34934,35009,24326,25214,25141,25285,25349,25677,25613,25549,25486,25416,809,1558,1748,1804,1890,2024,1979,1847,1932,26347
34592,33878,34165,34272,34345,43705,34410,34481,43887,43940,12928,3627,3575,3521,3459,4115,4067,4015,3967,3909,1370,2108,2047,1981,1497,1908,1851,1783,1717,1439,14328,14404,14471,14534,14594,14656,14722,14794,14904,14850,2420,1992,1934,2069,1860,2358,2132,2299,2239,2185,1876,2482,2419,2358,2293,2732,2671,2611,2550,1939,34594,34773,34674,43759,43828,43881,34491,34438,34976,34316,13037,13145,13283,13507,13394,14314,13722,13621,13833,13922,14973,19936,19878,19981,20028,16421,16207,16024,15852,15791,15811,16533,16639,16583,16764,17543,17395,16872,17652,16810
1975,2050,2116,2173,2226,2950,2399,2342,3139,3203,3498,12928,13110,13057,13001,13377,13333,13283,13166,13221,606,12339,12548,12286,1191,1405,1335,1271,1113,916,4886,4943,5003,5057,5111,5165,5223,5275,5428,5329,11763,1377,1564,1508,1450,3115,1643,3029,1765,1706,11691,11941,11888,11835,11771,12277,12222,12163,12064,12004,13327,14800,14736,3161,3221,3268,15052,14992,14936,14866,3903,3964,4155,4093,4027,4535,4354,4292,4416,4473,9655,10299,10410,10483,10560,20971,20820,20681,20574,20452,8312,7656,7804,7712,8177,8127,8073,8017,8237,15421
2976,3061,3127,3183,3239,13610,3645,3584,13666,13725,47811,3461,3419,3376,3332,3630,3588,3545,3503,3673,1995,2624,2899,2677,2109,3300,3221,2389,2339,2286,47857,48012,48071,48124,48176,48248,48307,48362,48489,48426,2355,1981,1912,1812,1739,2107,2046,2292,2235,2177,2237,2291,2704,2665,2613,2564,2508,2457,2404,2349,4579,5084,5027,13031,13095,13143,5309,5255,5197,5140,47894,48046,48237,48175,48111,48298,48421,48359,48482,48543,4586,12609,12676,12732,12783,5584,5533,5483,5434,5370,717,10709,10981,10920,11212,11156,11101,11045,11267,858
3084,3165,3216,3267,3325,3695,3447,3387,3742,3793,37813,42754,42935,42880,42823,43242,43184,43025,42981,43073,38439,40797,40735,40675,40074,39949,39885,39815,38678,38612,37812,38415,38465,38509,38559,38608,38657,38708,38788,38750,41065,38736,38675,38606,38316,39052,38808,38992,38932,38870,40697,40926,40858,41297,40790,41237,41175,41115,41057,40994,47867,48080,48019,3251,3302,3346,48320,48264,48206,48146,37894,38515,38681,38625,38576,38735,38833,38785,38879,38928,2462,3288,3354,3405,3459,12396,12332,12268,12203,12131,522,1211,1300,1257,1510,1456,1405,1351,1561,10867
38350,38440,38779,38846,38907,42674,39027,38966,42729,42781,40367,32978,33257,33209,33158,33432,33389,33346,33302,33476,30203,32921,32863,32714,33555,33270,33203,33121,33026,32797,40690,40762,40832,40889,42398,42676,42728,42784,42895,42839,32360,31673,31405,31305,29733,32956,31747,32477,32417,32297,31279,31414,31626,31563,31499,31954,31894,31834,31759,31694,37865,38346,38294,41921,41986,42033,38553,38501,38449,38397,39876,40075,40249,40197,40149,40400,40491,40448,40301,40349,1935,32094,32027,32163,32230,3105,3034,2972,2908,2837,694,10781,10843,10813,10873,10966,10937,10908,10995,842
32399,32478,31649,31842,31917,32970,32056,31981,33026,33077,6499,13655,13823,13774,13725,14073,14023,13975,13926,13872,22884,23984,23937,23883,23826,23766,23695,23636,23568,23388,4819,4863,4907,4951,4995,5318,5368,5416,5512,5465,13869,1949,2167,2107,2041,2541,2228,2390,2343,2288,12744,12988,12932,12878,12818,13282,13224,13170,13121,13052,40225,40356,40300,32377,32462,32511,40532,40477,40418,40600,2972,3024,3109,3076,3149,3201,3323,3249,3366,3427,21783,22537,22477,22598,22657,22937,22886,22833,22774,22715,629,925,983,954,1105,1076,1047,1017,1150,26304
2878,2971,3047,3122,3197,12757,3344,3267,12812,12878,12560,4112,4166,4060,4013,4361,4313,4262,4214,4409,3086,14798,14742,14682,4854,4806,4758,4709,4659,4604,13321,13376,13424,13479,13526,13570,13611,13665,13754,13711,3835,4985,4928,4865,4190,5258,5037,5204,5149,5095,3246,3400,3354,3679,3305,3634,3587,3539,3493,3451,3127,3243,3188,14252,14323,14381,3498,3322,3441,3383,12115,12231,12447,12380,12313,12522,12653,12588,12716,12776,12325,17144,17092,17204,17263,13220,13161,13119,13069,13014,15454,16290,16472,16414,16954,16758,16701,16637,17062,17010
1872,1949,2419,2334,2486,3017,2606,2546,3082,3139,3020,13369,34678,34530,13435,35387,35329,34809,34746,34873,4108,4895,4839,4776,4530,4418,4360,4301,4236,4179,3707,3749,3793,3849,3897,3949,3998,4154,4099,4046,11258,1487,1776,1722,1661,2457,1829,2398,2336,2170,12171,12463,12397,12332,12262,12791,12723,12660,12600,12535,12435,12560,12505,4350,4400,4448,12671,12616,12791,12736,2751,2815,2944,2878,3017,3081,3208,3142,3278,3350,6926,7293,7240,7342,7387,16805,16751,16695,16637,16575,6482,7034,7229,7136,7477,7423,7379,7320,7531,7586
2628,2710,2771,2833,2895,12666,3618,3551,12794,12866,25402,25066,25015,24955,24898,25666,25620,25182,25122,25348,3613,34875,34807,34745,3811,3979,3925,3873,3752,3684,26269,26427,26490,26548,26696,26768,26836,26911,27039,26975,1849,2227,2154,2068,1213,2356,2300,2550,2483,2421,2774,3120,3061,2995,2933,3375,3315,3254,3189,2862,2891,3036,2967,13305,13383,13444,3159,3099,3282,3226,25918,26068,26269,26205,26133,26332,26475,26406,26550,26620,2248,13220,13161,13274,13327,2817,2770,2723,2675,2627,965,12778,12901,12839,12960,13178,13077,13026,13281,13231
2275,2364,2424,2476,2530,2936,3005,2643,3070,3127,15653,19657,19855,19794,19732,20164,20111,20056,19930,19992,24120,26027,25972,25908,24594,24533,24470,24404,24337,24271,16274,17025,17092,17145,17197,17275,17331,17384,17486,17431,19695,16216,16154,16083,15985,16516,16273,16455,16390,16330,15282,15355,15533,15481,15424,16352,16293,16228,15639,15589,25078,25203,25137,24485,24766,24832,25491,25439,25387,25337,15921,16607,16820,16720,16666,16884,17011,16940,17089,17167,2984,3351,3297,3404,3469,12034,11985,11795,11746,11696,2568,3210,3261,3311,3482,3437,3394,3352,3580,3530
16878,17601,17692,17771,17845,20489,17988,17914,20974,21033,18215,10196,10373,10317,10264,10698,10646,10586,10444,10514,14767,20094,20043,19991,16885,16604,16344,16104,16056,15999,20360,20437,20499,20560,20648,20707,20788,21126,21226,21177,10242,9843,9780,9719,9653,10177,9908,10115,10052,9987,6312,6931,6839,6781,6732,6683,6633,6572,6457,6403,15453,15701,15501,19509,19581,19631,16135,15885,15823,15773,17516,17619,17721,17825,17955,18266,18366,18321,18191,18081,1542,34738,34673,34803,35031,2036,1994,1849,1807,1765,674,35224,36556,36483,36804,36753,36694,36625,36946,36897
9296,10475,10529,10598,10658,10835,10785,10732,11002,11061,3120,12262,12537,12466,12336,12810,12759,12640,12590,12695,9758,10152,10660,10609,8980,10549,10487,10427,10353,9832,4633,4719,4768,4811,4862,5063,5104,5147,5234,5193,13527,4225,5385,4469,4357,5671,5452,5618,5567,5513,11083,11593,11192,12248,11141,11942,11888,11834,11777,11717,16104,16182,16442,10148,10210,10269,17462,17414,17360,17317,3254,3387,3601,3502,3718,4280,4181,4081,3983,3879,24488,24842,24789,24895,25015,29764,29718,29688,29657,29621,24983,26314,26953,26916,27110,28569,27398,27345,27212,28629
5963,6020,6071,6122,6170,14112,6272,6220,14239,14298,11995,2808,2964,2915,2868,3209,3161,3115,3013,3060,4852,14123,14074,14024,5229,5174,5117,5047,4979,4918,12656,12729,12798,12865,12942,13017,13086,13509,13613,13142,3683,3610,3549,3482,3411,3995,3742,3930,3872,3807,1543,2226,2187,2464,1890,2425,2387,2350,2312,2273,1534,1625,1582,11881,11963,12015,2000,1955,1913,1870,11625,11689,11835,11787,11739,12100,12224,12163,12286,12344,19443,28401,28302,28502,28584,20202,20149,20100,20048,19974,18673,25808,26046,26107,26159,20531,20035,19954,26212,20605
3530,3618,3686,3759,3821,4074,3942,3882,4243,4289,2320,31960,32305,32242,32176,32621,32551,32487,32423,32688,3500,4215,4158,4101,3863,3801,3741,3672,3615,3562,3110,3155,3197,3239,3284,3327,3371,3584,3631,3473,32723,2754,2946,2895,2834,3112,3007,3060,3225,3174,10870,11503,11445,11398,11353,11304,11246,11204,11152,11102,10738,10861,10808,1973,2183,2248,11246,11195,11150,11060,1793,1825,1954,1905,1856,2322,2444,2379,2508,2561,3911,4482,4391,4560,4634,14603,14547,14490,14430,14360,721,1714,2394,1925,2479,13421,13368,13312,2553,13474
2064,2137,2199,2252,2303,32404,2359,2430,32458,32510,22665,22268,23372,22785,22725,23652,23593,23537,23478,23713,2599,33372,33304,33237,2838,2955,2905,2788,2733,2679,22190,22311,22379,22432,22492,22542,22593,22866,22925,22647,22730,22996,22934,22870,22800,23309,23060,23250,23183,23122,1432,1844,1800,1756,1713,1666,1606,1563,1520,1478,870,960,913,11100,11164,11213,1295,1242,1547,1499,24417,24574,24647,25231,25150,25361,25498,25425,25567,25638,4012,13270,13223,13313,13354,6548,6504,6457,6409,6352,3112,11298,11410,11353,11463,3927,3878,3815,11506,3977
21879,21961,22049,22103,22153,22700,22254,22204,22748,22795,13696,16531,16709,16654,16598,16956,16911,16867,16821,16767,22720,23840,23770,23686,23608,23072,22995,22937,22875,22808,12612,12666,12719,12896,12960,13015,13070,13126,13240,13184,24884,14497,14306,13785,13712,14852,14614,14720,14137,13855,15711,15956,15906,15836,15787,16468,16411,16359,16304,16247,22604,22745,22675,22173,22247,22317,23332,23241,23018,22950,14687,14749,15216,15685,15626,15742,15871,15813,15930,15992,3059,3785,3858,3918,3976,50607,50544,50481,50413,49642,1119,2363,2673,2576,2726,11298,11252,11206,2769,11356
13061,13116,12831,12878,12923,24470,13499,13446,24902,25066,15992,7056,7005,6955,6910,7263,7212,7158,7107,7313,14099,23442,23384,23326,14949,14872,13890,13827,14754,14167,10867,11077,11133,11195,11248,11304,11352,11637,11754,11697,4073,3589,3518,3440,3318,3997,3657,3927,3855,3783,6101,6571,6524,6469,6423,6953,6875,6786,6705,6630,13311,13445,13377,16883,16950,16997,13695,13636,13579,13515,15598,15664,15841,15790,15727,15901,16013,15960,16067,16121,37761,40723,40651,40791,40851,41161,41102,41034,40972,40910,850,38459,38642,38575,38710,2045,1630,1571,38818,2134
1790,1850,2375,2490,2945,3124,3066,3008,3466,3570,2409,13143,13219,13076,13004,13508,13435,13358,13285,13574,1786,2714,2475,2317,2255,2655,2598,2538,2196,1842,1318,1364,1412,1459,1502,1731,1778,1824,1911,1867,11026,1038,1892,1817,979,2164,1950,2108,2053,2002,11333,11659,11599,12091,12037,11989,11938,11885,11832,11776,15847,15965,15911,7104,7160,7205,16344,16018,16290,16230,1983,2040,2226,2146,2093,2305,2495,2417,2549,2608,30508,31212,31158,31267,31322,34236,34181,34133,34075,34003,28267,28829,29071,28953,29213,30020,29963,29898,29299,30076
577,818,889,948,1007,11249,1236,1151,11307,11367,11498,3701,3650,3597,3543,3915,3857,3806,3753,4015,1392,11707,11642,11588,1751,1697,1635,1577,1513,1458,10997,11106,11174,11229,11267,11303,11333,11362,11419,11390,1349,1464,1404,1531,1284,1717,1594,1843,1785,1660,1556,2019,1972,2552,2074,3448,3386,2664,2610,2499,1825,1932,1877,12944,13008,13061,2704,2654,2595,2155,10488,10548,10908,10854,10802,11433,11010,10961,11065,11113,22994,31194,31137,31247,31304,23849,23805,23762,23719,23676,19154,29444,29575,29510,29639,19840,19788,19718,29703,20101
688,765,871,929,986,1339,1098,1036,1395,1445,1482,34548,34913,34795,34729,35225,35162,35101,35041,35461,1361,2060,2003,1953,1430,1887,1830,1776,1723,1670,1364,1393,1423,1451,1479,1508,1538,1637,1594,1566,27026,1242,1172,1019,952,1373,1312,1566,1500,1441,35042,35998,35937,35875,35814,35747,35681,35617,35550,35473,11239,11356,11307,3044,3095,3145,11713,11408,11657,11599,1071,1124,1286,1235,1181,1610,1450,1398,1500,1552,2615,3410,3351,3476,3523,13421,13185,13130,13058,12984,1475,2240,2313,2402,2528,11242,11169,11022,2594,11309
815,900,962,1023,1079,27285,1202,1145,27642,27698,26248,24884,25823,25520,25461,26123,26056,25980,25922,26182,1358,27171,27127,27080,1567,26425,1700,1637,1492,1439,21679,21770,21827,21888,21947,21998,22044,22099,22190,22145,17777,18205,18144,20067,18072,20458,20152,20369,20279,20214,25032,26448,26393,26336,26281,26223,26162,26105,26047,25987,1365,1458,1413,34603,34754,34857,1831,1778,1723,1679,27704,27954,28128,28280,28213,28486,28609,28548,28352,28417,2801,13331,13278,13385,13440,3391,3286,3243,3199,3155,727,11407,11515,11463,11571,1354,1294,1008,11615,1419
16947,17073,17137,17264,17323,17503,17445,17381,17676,17728,16498,29360,28523,28457,28365,30141,30081,29842,29757,30198,16967,18668,18608,18301,18222,17377,17323,17273,17219,17168,12090,12155,12200,12251,12306,12363,12409,12459,12564,12518,21173,11566,11477,10925,11404,11325,11015,11255,11180,11107,26234,26454,26392,26344,26295,26697,26654,26609,26555,26507,28297,28418,28367,24604,24836,24888,28615,28465,28570,28516,18586,18807,18971,18917,18870,19033,19138,19089,19193,19247,3108,3458,3414,3501,3543,45253,45190,45113,45044,44964,1221,1928,2037,1986,2090,11340,11293,11247,2147,11394
11497,11579,11657,11729,11794,20563,10811,10705,21445,21536,13712,6188,6142,6093,6047,6368,6323,6278,6234,6412,11416,21937,21854,21771,10554,10760,10707,10638,12156,12092,15256,15331,15383,15434,15494,15755,15820,15881,15980,15932,5473,5745,5687,5621,5555,6028,5802,5972,5917,5861,4408,6884,6828,6776,6726,6675,6620,6559,5726,5223,19002,19125,19070,28703,29565,29643,19349,19183,19297,19243,13026,13583,13709,13677,13642,13818,13904,13861,13741,13772,34780,35867,35806,35917,35966,35731,35671,35604,35505,35445,1074,34972,35076,35026,35216,34698,34638,34324,35315,34806
3306,3397,3477,3555,4713,5061,4947,4814,5170,6121,3932,12925,13146,13092,13038,13748,13315,13263,13208,13368,5556,6069,6015,5962,5907,5851,5794,5735,5677,5620,5431,5495,5550,5903,5948,5991,6035,6085,6184,6131,14055,5043,4964,4886,4791,5433,5122,5351,5278,5201,11453,11659,11611,11567,11522,11940,11887,11830,11766,11714,14483,14562,14644,5476,5541,5602,14927,14851,14786,14714,3862,3905,4068,4018,3965,4170,4258,4215,4299,4117,25295,25431,25380,25480,25536,36519,36467,36405,36348,36298,24815,25287,26171,25335,26245,27487,27440,27389,26310,27529
