Client_0,Client_1,Client_2,Client_3,Client_4
1810,2038,2258,2454,2650
808,896,1093,1168,1250
1760,1985,2217,2418,2632
1442,1636,1815,1996,2172
710,803,898,987,1228
438,496,547,598,659
496,548,588,628,674
457,489,653,714,768
1038,1573,1742,1932,2131
1740,1920,2519,2860,3185
1034,1511,1660,1839,2019
1527,1728,1916,2125,2292
984,1341,1451,1557,1673
2650,2988,3338,3702,4064
1011,1132,1234,1332,1452
1554,1688,1807,1918,2040
833,939,1243,1367,1503
819,900,961,1022,1105
1227,1333,1436,1535,1633
1246,1344,1425,1505,1586
843,939,1028,1119,1241
684,842,907,964,1028
922,1021,1112,1211,1316
529,586,722,791,868
1086,1192,1280,1366,1453
612,762,820,871,937
586,717,767,814,867
580,713,764,811,865
604,661,749,798,853
545,601,723,771,827
2070,2280,2447,2599,2751
1030,1714,1875,2049,2248
1617,1945,2153,2492,2772
2356,2566,2761,2932,3118
623,737,989,1087,1191
621,683,737,798,853
496,648,723,791,841
357,537,583,625,672
516,611,682,744,806
516,560,598,647,701
732,800,854,904,959
454,507,556,645,710
616,690,749,861,921
900,993,1086,1177,1278
723,801,872,960,1058
1205,1307,1393,1477,1558
638,785,843,895,958
654,720,862,921,984
516,843,929,1007,1118
1165,1274,1366,1457,1547
626,787,849,925,1005
640,706,846,902,963
1125,1236,1339,1438,1537
848,963,1071,1299,1409
600,665,805,869,924
645,796,855,910,972
630,823,938,1042,1157
1165,1324,1945,2547,3239
1193,1293,1381,1462,1544
1023,1379,1486,1619,1733
2430,2646,2825,3000,3173
1488,1680,1817,1950,2140
1369,1535,1692,1846,2049
989,1380,1529,1705,1894
1940,2121,2276,2423,2571
764,853,1045,1123,1206
554,862,943,1003,1089
656,760,922,1002,1085
2149,2332,2491,2650,2838
1881,2052,2208,2361,2531
1537,1726,1888,2091,2287
1652,1863,2051,2219,2412
1034,1123,1199,1280,1368
1083,1206,1325,1432,1550
1260,1424,1576,1726,1919
1034,1142,1278,1386,1520
1612,1755,1885,2014,2127
1166,1311,1442,1561,1689
996,1190,1339,1453,1563
1745,1896,2028,2141,2251
835,924,1114,1201,1274
1438,1608,1779,1928,2090
1444,1566,1668,1766,1863
716,1174,1288,1410,1520
1343,1519,1720,1899,2084
836,925,1154,1234,1318
1194,1335,1459,1580,1723
1027,1141,1242,1515,1662
746,847,940,1120,1237
833,947,1050,1152,1268
910,1020,1115,1372,1457
922,1039,1106,1187,1297
758,1232,1376,1491,1615
738,826,907,987,1067
495,538,574,638,678
343,560,612,662,717
507,563,620,686,726
597,656,704,752,809
558,600,635,669,711
423,632,688,732,776
499,546,620,659,704
629,700,764,826,894
753,828,976,1035,1100
1273,1464,1609,1756,1910
1845,2069,2282,2478,2704
1500,1683,1851,2020,2211
2680,3567,4447,5333,6489
674,778,872,958,1050
402,449,491,542,598
479,524,563,618,667
480,533,577,622,673
518,556,597,636,677
513,566,613,720,788
582,712,761,806,878
1474,1644,1840,2185,2390
1272,1415,1567,1740,1945
2122,2360,2596,2809,3045
1365,1521,1661,1870,2085
1880,2007,2113,2223,2329
655,755,992,1089,1193
669,818,875,929,990
724,830,1086,1182,1285
390,430,464,525,566
485,645,677,707,757
718,779,831,881,931
314,534,582,627,680
448,498,544,585,631
986,1657,1796,1964,2109
2169,2360,2512,2659,2803
984,1353,1463,1582,1686
2425,2729,2999,3266,3521
1030,1393,1501,1605,1721
1704,1884,2060,2211,2611
950,1332,1438,1550,1645
2019,2202,2353,2501,2637
803,886,1069,1151,1220
1473,1616,1727,1850,1956
1352,1501,1633,1764,1893
739,822,894,1021,1101
1351,1529,1690,1816,1945
1458,1606,1736,1862,1987
790,872,1052,1131,1200
761,1172,1273,1367,1474
1220,1400,1585,1716,1844
1428,1584,1729,1871,2011
611,761,818,871,935
664,765,949,1037,1132
581,896,995,1057,1147
1180,1355,1529,1695,1851
1080,1233,1330,1406,1503
663,728,866,928,988
748,990,1070,1133,1227
1289,1417,1539,1656,1769
643,792,850,901,964
856,961,1073,1161,1256
1294,1443,1585,1725,1860
1286,1413,1526,1645,1767
1124,1247,1371,1492,1637
840,1007,1297,1411,1532
711,789,859,947,1045
731,817,901,989,1065
1154,1282,1397,1509,1622
669,955,1052,1133,1225
550,858,934,1016,1088
757,847,924,1000,1089
1046,1148,1241,1333,1435
1175,1288,1385,1487,1574
672,864,965,1047,1140
638,787,842,901,1005
676,829,887,943,1006
1017,1107,1183,1255,1326
681,883,986,1093,1183
632,784,845,909,962
545,889,974,1058,1137
1174,1299,1407,1487,1563
1158,1284,1377,1465,1554
752,861,1082,1164,1253
646,796,853,908,969
654,803,859,912,974
796,894,981,1077,1169
1214,1362,1477,1588,1693
762,849,939,1021,1118
508,553,594,663,709
501,547,587,659,703
638,710,775,839,911
667,738,802,861,938
510,740,814,870,948
1235,1350,1446,1543,1637
690,1055,1219,1343,1467
905,1029,1132,1220,1317
1325,1436,1529,1617,1710
729,833,1037,1113,1223
753,840,931,1023,1121
832,952,1048,1143,1252
657,726,785,842,907
618,691,804,970,1396
1088,1199,1473,1589,1672
1102,1196,1275,1352,1427
665,722,809,861,920
663,744,815,887,967
558,643,721,927,1016
668,745,824,918,1000
663,738,810,880,955
712,791,998,1079,1152
792,876,951,1162,1247
620,676,724,811,863
622,679,726,812,866
568,623,711,758,812
618,705,873,936,1022
1357,1460,1546,1627,1708
1015,1105,1179,1252,1324
685,778,841,898,976
648,796,857,939,1008
545,621,845,936,1035
571,691,1015,1111,1216
880,991,1094,1202,1317
1165,1265,1347,1429,1515
1038,1128,1203,1276,1347
642,722,798,887,988
530,669,764,855,938
634,705,768,833,901
957,1042,1124,1202,1268
944,1023,1090,1158,1224
716,800,873,1073,1154
745,822,1022,1095,1162
588,713,765,818,861
555,607,652,735,787
552,606,689,734,785
502,584,735,797,887
622,687,784,841,924
561,695,754,810,892
535,615,798,856,937
546,631,766,825,906
759,847,930,1010,1102
770,853,928,1002,1087
791,874,951,1032,1121
998,1091,1163,1238,1307
594,670,738,809,872
746,834,910,981,1068
929,1093,1207,1284,1358
1081,1176,1256,1334,1410
1146,1246,1331,1411,1490
622,765,821,880,930
678,758,1001,1098,1200
830,938,1034,1275,1381
1058,1198,1315,1427,1549
1099,1208,1310,1409,1507
705,768,820,875,939
631,717,798,933,1020
1104,1212,1313,1413,1512
605,679,889,956,1051
637,700,833,886,945
755,857,953,1043,1147
2887,2970,3057,3142,3226
808,898,985,1081,1168
668,742,890,958,1051
520,795,912,973,1034
624,704,776,845,924
585,663,812,901,996
983,1089,1196,1314,1424
805,1075,1183,1276,1356
1132,1229,1312,1389,1465
621,803,858,909,969
615,758,816,877,928
610,752,810,869,920
665,727,778,837,889
658,756,978,1067,1168
1377,1485,1572,1653,1727
771,861,953,1040,1153
806,1078,1171,1259,1347
1113,1207,1285,1366,1442
606,678,745,828,921
643,716,862,929,1023
649,803,871,956,1049
489,555,616,676,742
519,566,607,666,718
486,533,602,654,712
770,835,890,943,994
448,509,604,658,716
623,682,732,786,849
386,696,783,863,954
622,697,774,915,996
1027,1127,1218,1306,1396
694,783,868,946,1031
701,781,868,946,1031
543,787,848,920,1001
620,676,791,837,889
806,895,971,1046,1132
1055,1201,1323,1440,1557
1234,1394,1699,1855,1991
1908,2223,2505,2762,3045
1597,1751,1936,2095,2276
2291,2473,2622,2765,2912
1349,1554,1667,1767,1880
1853,2068,2253,2421,2606
1363,1528,1694,1864,2064
1629,1778,2204,2377,2521
1040,1159,1406,1509,1622
1849,2063,2273,2716,3324
872,1016,1121,1197,1278
935,1057,1170,1270,1385
1531,1699,1879,2028,2183
867,1311,1446,1577,1716
1092,1232,1367,1496,1640
1545,1698,1842,1985,2125
777,859,1043,1143,1234
567,695,742,784,837
980,1075,1163,1249,1334
918,1012,1100,1186,1271
536,616,734,780,832
577,649,809,867,950
661,741,796,914,990
621,796,875,953,1030
1999,2222,2436,2641,2851
932,1475,1613,1778,1946
3105,3374,3598,3803,4011
1049,1162,1413,1510,1617
1132,1236,1329,1399,1465
852,954,1042,1128,1226
708,786,867,949,1012
573,947,1026,1119,1205
574,708,767,841,922
547,610,740,814,895
699,781,856,925,1013
549,605,668,715,766
742,836,934,1001,1127
652,722,780,826,871
718,773,819,864,910
453,497,548,598,654
492,660,720,777,832
661,737,789,839,887
422,461,522,558,595
566,616,694,752,812
966,1073,1167,1255,1353
877,959,1055,1139,1235
682,776,965,1038,1138
739,826,928,1011,1091
1170,1285,1391,1495,1600
609,813,873,928,989
1139,1265,1381,1494,1611
673,754,912,1030,1121
573,884,960,1033,1115
1112,1200,1280,1358,1446
1188,1309,1417,1520,1623
573,883,982,1064,1157
586,899,977,1059,1131
1356,1483,1598,1716,1832
845,946,1039,1131,1241
704,766,824,888,942
1255,1373,1481,1587,1703
1247,1377,1500,1620,1745
936,1062,1163,1263,1378
561,872,947,1019,1101
530,594,734,797,859
572,921,1006,1098,1177
851,970,1066,1299,1389
661,813,874,929,993
667,819,881,944,997
640,706,846,901,963
768,870,954,1033,1124
715,795,866,966,1054
1081,1189,1283,1359,1433
1213,1312,1401,1484,1561
641,821,910,1004,1111
669,745,899,1000,1090
660,809,867,922,983
907,975,1033,1088,1152
1616,1833,2021,2194,2345
950,1063,1171,1278,1397
584,1005,1097,1199,1306
594,660,801,858,920
612,760,818,872,960
631,782,840,895,958
622,687,828,885,947
1227,1381,1524,1675,1829
1129,1275,1414,1549,1686
1197,1306,1405,1503,1593
1180,1300,1395,1506,1593
737,952,1030,1101,1169
1841,1999,2130,2256,2392
1236,1409,1525,1626,1739
473,747,819,883,950
478,547,580,616,653
706,775,835,898,970
502,546,582,649,690
578,627,704,745,795
