Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
412,746,253,490,363,276,240,638,369,672
282,477,375,313,282,286,272,1368,304,411
290,385,453,461,236,260,298,312,293,590
868,365,336,1495,361,1384,951,361,489,334
287,318,232,334,331,254,246,324,327,288
309,318,296,363,339,227,244,311,330,390
298,312,256,321,276,287,250,291,297,319
327,340,310,349,347,252,245,364,334,277
451,294,317,356,309,303,294,307,296,284
271,266,362,336,298,250,293,396,411,231
360,299,332,499,372,267,279,303,326,392
362,263,331,351,307,270,314,305,303,240
322,260,699,428,329,325,330,381,351,263
372,444,315,506,321,396,313,342,327,309
381,265,279,331,299,333,476,306,483,300
397,324,280,443,237,293,252,387,286,219
315,284,358,389,217,233,276,281,347,260
317,306,482,364,272,317,330,285,361,241
394,314,331,510,312,301,511,311,614,322
291,339,337,311,300,295,251,234,362,252
327,279,258,295,348,285,311,355,484,338
369,262,305,353,290,295,391,388,320,286
452,426,247,430,276,272,293,332,370,247
432,287,241,400,302,202,230,325,292,374
324,524,280,360,297,274,253,318,260,329
592,269,237,361,323,363,244,277,320,238
312,284,254,394,245,209,288,409,374,261
325,292,301,348,240,269,253,325,342,264
318,608,254,471,252,321,313,346,389,297
307,282,322,329,280,278,264,302,307,272
331,432,277,358,262,368,227,442,399,280
345,336,235,296,272,270,233,284,314,305
384,276,265,378,392,232,226,277,247,286
415,288,291,587,322,283,309,282,471,188
319,250,250,365,274,244,240,288,345,307
331,255,278,372,253,387,314,340,329,248
319,294,504,282,281,303,262,253,284,251
270,360,283,337,249,290,257,251,286,243
301,497,293,335,313,298,301,326,329,335
318,448,318,351,276,299,315,286,256,281
477,322,276,477,233,263,246,311,244,306
343,303,312,350,323,282,251,246,271,233
376,259,326,333,224,305,232,326,312,242
466,405,261,497,268,255,250,282,307,269
319,296,279,283,293,259,297,268,475,277
302,298,244,340,295,322,279,253,311,266
302,282,244,341,241,238,225,327,287,283
445,294,344,388,270,272,340,263,388,260
444,274,307,532,327,303,328,481,528,268
428,320,269,516,279,265,290,282,379,279
366,380,339,404,259,411,309,263,327,277
412,280,397,432,375,252,232,289,272,237
478,312,268,525,302,245,276,277,491,270
367,303,290,319,372,322,286,330,355,226
276,317,350,311,230,232,223,276,269,323
489,272,343,430,344,222,241,363,307,323
322,286,293,274,244,259,242,299,312,339
463,817,302,467,284,269,246,265,298,256
339,670,344,301,370,322,406,359,412,280
403,392,305,384,228,369,302,280,352,259
330,377,357,349,284,297,339,340,370,308
317,333,319,301,376,283,330,334,313,248
445,309,295,370,286,357,343,291,359,247
344,335,230,315,280,312,338,369,492,306
403,279,263,393,274,270,242,304,310,253
324,305,766,363,300,309,303,262,462,213
388,320,282,341,225,224,270,319,307,240
373,317,251,376,222,200,263,290,263,244
998,523,783,932,900,1111,1527,308,1067,286
838,302,847,949,724,861,1071,246,1253,217
869,327,866,969,4166,983,1214,391,960,272
814,283,1178,967,789,1001,1685,354,1159,282
915,461,1765,1729,814,885,1408,314,1028,315
1063,474,1258,1765,2264,2068,2043,286,2125,308
1084,385,943,833,818,1147,1453,281,1354,297
1010,295,920,961,755,866,901,697,1009,279
1008,306,857,990,762,774,871,355,929,229
854,334,809,1347,1125,1888,2175,194,2397,229
844,1035,2398,1388,1627,2726,1608,727,2635,1362
1195,892,4291,4792,2856,2109,1575,701,1598,692
2371,913,605,644,588,1315,1625,764,1520,862
634,1140,459,750,403,562,601,1155,511,774
464,1271,411,472,391,339,370,1117,371,778
1717,1275,464,847,1730,548,953,1507,680,1786
364,1315,408,703,281,306,674,958,292,862
340,791,218,265,362,316,243,732,235,806
330,866,283,298,280,301,275,730,300,876
359,863,248,396,291,283,328,838,336,1309
500,1980,420,332,302,279,321,1348,338,2501
339,1760,351,317,316,497,418,1821,626,1551
458,1190,447,373,278,295,267,545,264,798
429,450,299,272,347,206,265,462,252,378
337,303,271,370,254,224,280,429,275,326
413,679,300,276,263,228,259,891,252,553
323,283,324,269,284,270,303,335,296,253
495,544,281,332,303,242,298,257,246,371
463,299,445,293,257,282,300,311,287,280
379,242,240,295,282,234,361,270,282,256
337,253,272,374,250,267,325,275,369,250
313,535,280,276,307,280,441,309,286,294
347,321,332,226,242,187,332,463,319,196
367,195,279,305,228,236,318,310,301,295
342,222,254,254,231,212,271,215,264,280
375,203,270,263,255,262,294,248,305,285
309,259,278,311,408,324,302,435,300,290
383,227,291,248,328,216,272,204,230,204
516,275,260,273,277,235,287,378,250,251
340,241,245,323,228,217,251,301,296,270
323,366,306,253,271,308,260,305,249,264
305,274,258,307,301,300,288,359,273,312
420,220,253,311,260,229,324,299,282,205
311,234,305,290,302,241,281,229,294,204
395,211,284,301,434,231,273,255,312,246
384,244,301,357,294,279,355,272,476,248
373,299,284,315,281,272,333,276,412,256
426,285,352,281,318,208,273,299,288,232
308,196,257,253,272,293,276,309,300,282
332,260,356,281,229,219,252,256,283,229
323,431,288,260,262,380,348,290,444,243
342,330,294,254,215,432,258,385,302,272
309,259,313,226,416,245,232,278,295,262
350,255,302,267,297,237,287,274,303,301
301,242,249,308,276,201,230,425,261,214
334,308,264,463,285,287,442,301,375,338
367,285,348,405,262,291,325,292,321,347
343,190,362,381,289,300,313,336,280,205
393,262,282,270,272,287,253,257,283,256
