Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0,Client_0
713,565,586,530,488,560,535,552,584,563
495,494,543,580,406,600,518,590,604,530
559,462,598,567,428,516,1078,749,578,568
499,544,533,567,532,612,589,555,521,702
537,422,1093,514,634,471,461,1063,658,515
503,437,463,477,499,482,467,439,547,528
531,732,369,578,541,346,393,398,399,401
522,478,598,613,495,447,536,407,414,449
356,342,430,391,445,414,479,471,564,546
251,311,479,409,392,526,520,469,517,482
407,324,390,381,385,402,618,437,539,480
314,262,444,338,333,446,542,430,648,467
309,303,424,355,294,484,526,459,485,445
416,347,401,572,426,332,348,298,400,378
373,315,318,360,463,280,394,275,435,366
319,284,243,493,302,289,260,246,415,281
265,267,297,383,311,265,291,218,342,420
426,417,277,392,397,263,279,349,274,281
300,331,286,408,336,246,261,350,493,429
256,332,286,330,338,371,337,366,380,282
260,361,249,396,447,309,259,343,375,266
409,604,207,416,307,211,221,300,289,253
348,288,367,460,401,241,261,307,455,239
314,322,289,360,420,309,291,323,311,246
515,394,287,427,449,287,274,283,309,273
348,316,348,360,302,283,293,345,347,298
417,328,790,455,386,413,399,426,363,296
314,327,320,326,461,326,338,306,426,372
475,635,319,838,411,309,261,314,404,289
404,458,331,597,411,265,288,308,450,308
1517,1387,288,1276,1817,347,294,369,341,340
1200,1020,289,1144,1764,328,288,354,324,261
1533,1399,401,1568,892,283,287,369,391,343
1155,983,392,1196,913,341,312,370,428,324
1047,1011,418,1079,1345,331,319,329,489,352
1051,1261,851,3118,5532,1600,1784,1007,1896,1812
876,707,2013,882,753,2680,2961,2445,3936,3686
383,455,823,390,465,1103,891,802,798,1176
2151,2484,817,3452,1161,1022,993,759,1068,970
464,497,971,406,501,1620,1314,966,1235,1119
380,469,1719,406,523,1748,1484,1378,2654,2879
425,514,741,442,321,660,652,587,673,726
450,443,433,298,414,467,516,370,471,409
234,413,745,297,291,1260,840,879,843,1026
236,364,422,201,259,497,414,519,402,396
1041,1177,316,1049,2328,424,292,343,597,407
1017,1169,316,1074,1649,267,264,350,363,351
1026,1240,271,1368,1268,286,288,318,313,400
848,1066,267,926,1234,356,357,234,313,250
1983,1522,227,2039,1284,275,368,325,352,336
833,1033,2292,864,799,2276,1887,1972,1166,1616
441,474,1206,390,355,1820,2049,1112,1227,1912
368,394,921,341,247,1114,1176,929,1234,900
367,481,892,292,306,1115,1206,832,1063,1116
296,382,1033,386,349,1721,1338,930,1143,1342
447,473,749,303,275,767,687,1104,825,687
307,381,358,336,278,313,330,342,426,399
391,388,377,418,239,301,236,250,354,301
435,375,333,279,553,210,308,459,376,338
466,464,339,404,220,244,224,339,257,360
329,292,275,435,225,260,426,301,318,261
355,340,262,244,286,251,313,242,383,300
297,307,292,366,329,189,285,274,335,305
403,528,272,419,448,373,449,305,264,258
458,471,248,460,300,269,222,254,251,279
540,506,210,403,262,193,339,353,389,269
392,460,231,330,325,227,207,214,374,316
1060,1030,293,1145,1630,264,358,275,409,359
933,1116,325,1021,1632,307,338,350,368,340
2696,2216,294,3401,3420,310,295,273,347,360
2758,2363,308,3539,3646,333,315,307,379,350
3991,1277,281,2354,2974,355,342,302,434,362
1550,614,1245,1731,3374,1251,1894,904,1162,1217
807,700,1240,982,346,1839,1455,881,1474,985
901,491,1966,490,383,2845,3130,3027,3035,3591
331,484,5488,355,437,2128,3498,1335,2491,2472
285,432,3069,385,267,2131,3093,1631,2175,2103
300,348,4231,442,339,3986,2348,4183,655,850
387,386,398,438,313,432,360,369,1651,691
310,482,396,373,315,507,287,420,1005,582
233,342,381,341,370,412,362,277,368,437
236,361,377,292,452,334,264,323,384,401
391,472,378,384,367,357,321,305,430,366
370,469,457,423,464,483,418,329,492,389
304,484,346,388,416,275,329,254,331,366
387,430,407,544,306,431,417,280,250,293
317,384,372,336,300,296,448,327,277,364
726,563,288,865,396,225,436,369,346,354
335,574,414,545,421,336,437,353,483,410
369,455,335,457,497,311,554,343,421,442
484,817,367,634,433,392,318,254,492,382
339,480,301,511,402,283,374,369,404,461
593,693,396,829,812,431,448,412,834,639
391,547,374,583,538,377,485,457,524,412
900,672,368,1338,502,439,474,372,411,520
485,567,389,545,609,421,508,376,621,794
360,444,389,584,417,387,433,473,499,424
716,823,388,788,387,405,917,365,546,482
375,543,420,545,512,447,411,323,571,505
308,527,437,463,429,445,418,338,1215,684
446,591,359,731,369,455,472,328,419,622
469,598,406,584,336,370,436,334,819,666
678,847,539,1030,459,687,417,496,903,802
311,521,367,401,528,425,506,345,579,477
348,576,460,541,474,366,529,380,516,543
413,596,335,643,392,392,391,287,573,707
372,579,375,507,446,458,340,342,563,561
1566,1708,548,1857,873,416,585,413,794,714
1756,1275,347,1526,1533,333,400,311,608,542
1372,1821,314,1569,1080,352,594,319,508,441
1241,1575,418,1604,1119,437,311,329,573,656
1181,1640,411,1439,1020,354,496,337,587,529
1137,2364,1111,1134,1148,1443,995,1352,1314,1741
1095,914,1200,1018,713,1467,1466,1628,1736,1475
920,908,1509,1079,667,1219,908,1220,1580,1236
858,977,1114,747,993,1147,1015,1132,1343,1380
1397,1326,1742,1396,747,1232,910,1070,1188,1139
734,774,1178,718,609,1037,1074,1337,2458,1255
1134,684,855,984,884,666,859,661,980,1003
344,382,842,446,411,664,567,792,731,942
370,557,831,499,362,710,964,754,814,965
370,533,878,526,481,730,720,738,944,1504
287,437,522,462,405,485,584,448,652,730
827,775,844,1046,424,734,790,815,1182,1139
412,600,264,616,382,301,451,287,509,414
1712,2414,434,547,1607,334,354,431,502,459
279,331,290,370,451,380,526,321,503,445
287,300,446,347,358,367,388,357,488,389
464,360,482,726,418,602,567,356,643,838
466,405,357,413,342,361,412,349,503,552
403,366,1123,398,607,1027,485,674,1121,2798
377,287,339,299,338,359,474,326,298,494
1123,1049,346,1343,949,378,419,296,253,442
1119,1130,453,2973,936,414,500,545,430,538
1100,1065,422,1378,1492,355,392,328,370,432
