Client_0,Client_1
1189,1340
1256,1454
1136,1273
1092,1274
1097,1275
1242,1440
1206,1391
1204,1383
856,986
1289,1487
1167,1325
1131,1288
1152,1299
1146,1326
699,801
1281,1480
1280,1477
1277,1479
1245,1495
1296,1493
1281,1489
1445,1703
399,474
804,901
1169,1308
1152,1338
1140,1352
1246,1441
1222,1403
1224,1417
1259,1464
1091,1233
1055,1193
1184,1373
1124,1312
1252,1405
1189,1411
532,625
464,537
1343,1504
1371,1595
1376,1597
1235,1394
1186,1397
1029,1159
984,1113
1143,1331
1214,1397
1216,1399
1185,1365
1224,1404
1198,1380
1237,1418
1193,1373
1186,1372
1228,1432
1191,1370
941,1081
913,1048
1156,1324
1041,1309
1179,1349
1162,1339
1322,1518
1154,1397
1273,1499
1112,1330
1330,1527
1226,1421
616,701
1284,1480
1309,1507
1286,1481
1291,1486
862,1000
945,1088
1194,1376
1246,1427
1165,1416
1067,1260
1232,1380
1160,1375
1248,1409
1110,1310
1008,1158
561,627
1109,1262
1201,1363
1038,1177
1112,1256
1226,1385
808,969
1169,1453
1184,1400
1211,1406
1283,1535
1100,1270
1102,1284
934,1089
930,1086
1060,1232
1143,1357
1134,1273
986,1134
1020,1150
1029,1271
1225,1405
1270,1488
705,834
561,621
1228,1375
1169,1311
1214,1363
1175,1318
1125,1266
1216,1361
1207,1346
1237,1383
1163,1313
1133,1385
1198,1346
1080,1294
694,800
1165,1310
1067,1210
1322,1495
1179,1327
1195,1404
700,825
1063,1238
1190,1389
1255,1476
901,1043
760,856
346,412
1026,1178
625,720
510,618
1220,1421
712,818
897,1047
747,881
1329,1527
1034,1174
774,884
968,1099
1268,1527
874,976
1022,1156
1093,1233
1205,1380
1294,1460
1183,1362
1101,1245
1216,1470
1208,1493
1180,1411
1299,1497
1114,1285
1255,1512
1298,1467
1037,1195
980,1350
1154,1328
1255,1476
1187,1347
1260,1418
863,980
776,878
1193,1346
1194,1344
1180,1352
1267,1439
1120,1266
990,1134
1014,1156
1051,1214
1010,1179
1062,1207
992,1143
1051,1218
1141,1284
1144,1283
1151,1290
1204,1336
1206,1358
1082,1246
1074,1235
1034,1171
1097,1237
1058,1190
1092,1226
1016,1146
533,591
632,714
1026,1151
1151,1295
1240,1412
1133,1266
1151,1286
1116,1288
1158,1288
905,1000
760,854
1206,1358
1069,1220
1281,1486
1104,1258
1072,1216
753,893
1006,1207
1197,1394
1206,1385
1221,1423
1221,1458
1300,1548
1264,1456
1302,1511
1172,1351
1169,1389
1221,1351
1193,1369
1245,1435
1296,1503
1240,1419
1105,1284
1060,1261
357,401
833,953
1342,1585
1258,1527
1167,1345
1217,1399
1240,1426
1229,1410
1291,1526
1092,1237
1144,1290
1182,1340
1163,1318
1039,1196
1074,1232
1138,1295
1202,1350
1201,1347
1196,1357
1137,1277
1155,1356
1158,1375
1126,1333
1038,1248
688,783
1071,1212
1047,1192
1054,1200
1092,1326
1128,1295
1181,1369
1197,1434
1044,1213
