Client_0,Client_0
434,446
422,343
399,473
434,488
416,501
362,556
466,437
334,337
454,386
474,497
458,462
337,441
359,414
440,458
591,620
393,333
360,449
427,370
406,454
416,466
448,395
424,393
517,379
412,490
448,383
465,466
485,481
453,381
455,460
418,447
352,415
468,321
745,444
506,491
658,546
518,440
410,376
1218,1134
1630,1246
2401,1315
1098,1198
946,1109
1374,1312
1511,1489
1138,1045
1142,1010
1231,2099
402,519
360,406
368,501
298,330
340,450
340,388
474,436
299,438
1122,1241
1628,1121
859,958
1007,945
1183,1127
1643,1485
749,890
1285,1479
655,780
342,398
471,619
355,480
404,366
365,367
319,387
393,442
569,577
433,414
344,467
269,379
614,614
547,438
291,308
487,545
368,446
606,529
535,650
467,408
422,453
514,543
514,512
560,800
468,519
441,403
580,638
696,770
515,498
447,377
344,300
430,408
384,380
408,459
367,444
459,475
459,420
604,385
490,491
443,387
443,500
437,506
383,367
529,514
405,413
334,326
450,445
462,383
363,414
328,352
511,452
591,459
468,466
251,353
523,548
411,443
447,520
587,419
486,437
521,467
581,395
532,580
454,443
437,486
423,333
2649,2616
473,522
1118,1065
2151,1529
2087,1506
1103,1096
1058,926
2322,1730
1490,1691
1163,1007
1274,1023
2186,1960
1246,1244
1024,970
1199,1202
847,1077
598,611
645,629
622,471
579,589
875,765
659,629
826,642
569,452
858,743
481,574
485,652
549,507
486,627
532,588
953,853
588,641
737,736
575,593
573,483
760,656
624,631
552,570
539,501
2371,2206
594,752
522,637
619,560
518,633
564,567
953,681
560,525
651,638
706,718
560,446
545,526
868,525
711,496
591,661
847,897
653,584
901,986
539,534
983,825
409,493
782,790
539,563
1065,894
653,651
563,507
597,911
438,526
566,717
496,487
418,364
300,347
362,340
431,657
443,689
506,478
342,440
296,329
425,521
392,588
500,472
510,401
343,542
474,470
1190,1482
1658,1629
926,968
1414,1038
789,936
605,817
1430,1060
650,770
816,749
984,1339
713,719
642,5845
493,847
453,433
399,378
569,702
378,392
318,369
323,367
441,454
510,482
430,319
502,474
755,680
463,481
350,368
488,417
646,577
678,614
508,626
506,496
433,345
512,575
460,469
441,399
275,308
598,515
394,372
537,610
540,616
469,534
430,566
418,317
386,406
649,638
486,493
420,421
549,479
444,467
669,550
364,335
381,405
595,565
680,618
539,539
498,400
561,495
535,532
464,466
513,485
445,440
550,536
348,446
387,478
420,517
380,482
499,356
388,412
416,441
1026,1168
1289,1548
1001,1114
1581,1505
1143,1301
882,1115
1197,1766
1289,2025
882,943
906,984
2057,1355
1180,1272
1155,905
714,863
529,561
563,527
433,527
567,346
515,377
535,537
482,374
418,399
369,428
634,505
454,452
441,409
494,576
519,490
627,390
535,582
545,503
555,404
440,451
569,684
450,341
475,499
539,639
679,754
470,394
448,406
502,385
350,412
598,413
388,392
484,445
438,437
611,717
437,506
439,732
431,489
497,500
802,652
575,497
548,626
527,464
430,442
911,633
582,587
719,881
566,567
516,493
489,1482
532,575
506,529
448,572
454,503
401,580
417,622
367,571
368,457
381,492
463,505
440,519
330,439
264,429
469,600
481,491
403,490
512,564
397,596
481,560
1632,1334
1788,1375
1042,1061
865,972
1783,1289
1950,1469
476,605
826,810
592,686
778,675
564,615
357,387
322,429
512,487
302,532
496,512
362,366
365,392
541,401
548,471
244,374
343,493
993,1154
1542,1293
2183,2034
840,1068
1011,1022
1814,1034
1973,2403
1272,1108
1037,1019
1217,1645
572,613
886,838
539,623
1078,1071
1149,1561
2136,1914
1362,1401
1067,1017
1997,1358
1956,1366
1691,1998
1584,1892
909,1062
825,553
680,828
421,396
582,560
340,338
401,364
528,410
643,434
440,437
359,344
498,480
341,400
483,340
485,488
295,372
440,421
388,338
765,430
465,422
437,426
521,462
624,548
347,388
426,452
340,430
380,502
455,458
726,456
456,487
358,363
742,416
368,314
678,610
453,498
437,437
477,469
614,888
678,538
548,750
593,551
876,730
539,650
1074,936
701,676
626,565
782,1053
604,703
625,943
683,785
681,1513
525,560
595,796
609,489
982,851
569,591
775,611
721,506
363,312
936,907
1097,3201
1003,1358
5762,8124
914,999
533,779
429,520
355,377
399,342
336,325
623,411
873,924
1108,1081
1057,1348
907,1100
967,1124
1245,1131
856,1092
522,608
540,707
528,555
577,704
522,661
541,596
503,649
671,556
537,656
689,536
464,572
566,625
616,554
638,618
602,620
534,590
692,712
600,609
