Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
971,1544,1590,1898,1856,1812,1768,1723,1680,1636
519,34410,34501,34932,34874,34821,34769,34695,34632,34568
1920,2019,2094,2591,2521,2449,2372,2301,2232,2163
532,40477,40773,42665,42416,42155,41895,41636,41341,41057
7045,9815,10064,13450,13274,13032,11716,11433,10573,10316
1386,35270,35426,36418,36270,36124,35976,37104,35724,35576
1805,3352,3486,4386,4259,4130,4001,4959,3744,3616
2213,35172,35353,36510,36331,36138,35957,37453,37251,35522
1750,3520,3700,4979,4798,4628,4437,5683,5181,3875
1600,35233,35376,36500,36248,36020,35866,37475,35639,35506
1884,3545,3728,5004,4827,4652,4474,5196,4079,3905
755,34087,34140,34495,34445,34395,34346,34297,34247,34194
616,1412,1456,1754,1712,1670,1627,1585,1541,1499
991,33913,34311,34762,34711,34659,34607,34538,34464,34384
650,1062,1638,1935,1893,1852,1810,1768,1726,1683
550,34536,34616,35474,35381,35289,35192,35093,34993,34893
1327,1616,1701,2898,2835,2770,2705,2635,2570,2486
924,33956,34034,34450,34366,35024,34929,34834,34741,34666
717,1389,1454,2054,1967,2483,2399,2315,2233,2152
670,33897,33944,34213,34146,34724,34646,34567,34487,34409
673,1140,1195,1731,1660,2065,1993,1931,1869,1806
809,34951,35030,35564,35487,35414,35335,35261,35183,35105
1725,2543,2608,3076,3009,2947,2876,2806,2743,2675
541,34041,34096,34491,34441,34390,34337,34264,34212,34147
570,1431,1475,1780,1738,1697,1656,1615,1572,1522
931,34008,34088,35245,35189,35094,35013,34927,34824,34719
780,1336,1425,2431,2389,2347,2305,2262,2220,2175
1295,33960,34055,34371,35040,34948,34860,34768,34679,34597
689,1283,1355,1947,2427,2349,2271,2193,2115,2036
978,34158,34225,34840,34744,34656,34582,34478,34384,34309
615,1823,1891,2428,2350,2277,2200,2119,2041,1962
851,34527,34606,35089,35023,34956,34890,34826,34759,34682
1312,2033,2099,2876,2806,2741,2676,2612,2541,2168
1266,33777,33822,34511,34461,34411,34361,34312,34261,34210
588,992,1039,1692,1651,1610,1568,1526,1484,1441
797,34059,34114,34491,34425,34369,34318,34265,34216,34166
