Client_0,Client_1,Client_2,Client_3,Client_4
1356,1528,1862,2013,2220
1373,1544,1726,1893,2108
1199,1493,1601,1703,1819
1204,1326,1599,1719,1822
1119,1422,1531,1632,1748
1217,1340,1613,1732,1835
1529,1708,1870,2096,2265
1034,1154,1428,1554,1665
1034,1663,1810,1943,2133
1112,1244,1601,1738,1852
1104,1442,1553,1656,1774
1148,1585,1699,1820,1962
1188,1592,1711,1842,1954
1370,1500,1614,1741,1851
1329,1544,1926,2111,2297
1674,1883,2089,2326,2592
1069,1501,1614,1733,1833
1164,1457,1564,1664,1780
1195,1319,1591,1711,1812
1176,1296,1569,1687,1789
1101,1579,1757,1946,2124
1231,1417,1571,1923,2091
1297,1488,1938,2098,2264
1163,1286,1565,1689,1791
1217,1338,1611,1731,1833
1173,1468,1579,1685,1801
1077,1199,1473,1594,1704
1204,1351,1652,1818,2010
1201,1330,1690,1816,1919
1238,1360,1639,1760,1865
1281,1452,1878,2047,2256
1188,1560,1668,1769,1887
1172,1674,1823,2016,2172
1104,1589,1780,1915,2041
1495,1644,1809,1935,2063
1285,1407,1680,1799,1901
1596,1735,1852,1989,2176
981,1075,1324,1406,1511
1136,1253,1513,1624,1721
1146,1556,1684,1797,1928
1395,1527,1641,1756,1885
1075,1453,1563,1668,1784
1475,1662,1784,1984,2103
681,845,906,963,1030
1140,1548,1670,1783,1942
414,474,522,570,629
447,598,642,683,730
1246,1382,1716,1850,1964
1152,1332,1636,1754,1880
1117,1489,1599,1704,1821
1334,1456,1563,1665,1780
1195,1320,1595,1717,1820
1252,1447,1801,1972,2132
1309,1495,1845,2009,2170
1196,1319,1593,1714,1817
1170,1295,1700,1880,2076
1329,1449,1556,1660,1777
1172,1294,1568,1689,1791
1201,1521,1641,1754,1879
1139,1259,1534,1656,1759
1136,1314,1597,1704,1821
1345,1509,1661,1812,1983
1171,1294,1567,1688,1790
1074,1482,1601,1714,1855
1393,1526,1645,1807,1946
1175,1296,1604,1777,1919
1483,1659,1819,1975,2153
1219,1344,1616,1723,1845
1333,1465,1571,1688,1789
1752,1988,2208,2420,2658
1184,1332,1633,1770,1959
1323,1472,1644,1780,1969
605,674,811,882,959
630,709,857,926,1022
1226,1380,1687,1831,1979
1180,1616,1769,1915,2134
1053,1632,1786,1893,2043
1479,1658,1864,2064,2222
1245,1843,2046,2204,2342
1240,1423,1556,1663,1772
1237,1721,1832,1938,2052
1257,1667,1815,2005,2210
1457,1579,1686,1834,1965
1198,1606,1720,1824,1944
1376,1503,1610,1713,1834
1242,1752,1926,2097,2288
1458,1617,1788,1965,2115
1250,1418,1764,1927,2092
1214,1335,1605,1726,1830
1380,1571,1764,1943,2131
1551,1711,1886,2069,2232
1294,1471,1830,1972,2163
1288,1485,1833,1978,2170
1301,1493,1845,1990,2176
1036,1413,1526,1633,1752
1091,1464,1575,1679,1794
1146,1523,1634,1740,1859
1258,1407,1697,1845,1968
1398,1532,1834,1979,2129
1699,1928,2139,2382,2599
1107,1486,1599,1705,1825
1081,1461,1571,1679,1825
1774,1955,2126,2288,2489
1297,1545,2056,2217,2375
1333,1521,1878,2046,2215
1448,1867,2116,2248,2354
1395,1544,1724,1899,2028
1067,1237,1526,1637,1756
945,1027,1091,1213,1291
1795,1988,2181,2373,2568
1480,1646,1844,2004,2208
1162,1658,1823,2041,2204
1191,1704,1865,2073,2242
1533,1698,1891,2084,2249
1270,1482,1832,1999,2175
1262,1426,1809,1978,2159
1438,1632,1800,1983,2191
1169,1296,1576,1710,1813
1209,1334,1614,1737,1843
967,1624,1813,2025,2215
1758,1936,2105,2261,2456
1086,1950,2119,2295,2492
1871,2057,2230,2420,2633
1713,1885,2042,2216,2409
1716,1927,2121,2299,2483
1835,2049,2235,2402,2596
1720,1890,2047,2223,2417
1823,2010,2183,2373,2589
1368,1525,1661,1795,1946
1749,1922,2082,2257,2454
1858,2044,2220,2411,2625
1460,1735,1947,2162,2395
1725,1932,2127,2311,2506
1682,1851,2008,2181,2375
1084,1889,2076,2248,2452
1062,1867,2052,2255,2434
1680,1887,2047,2221,2415
1711,1881,2037,2209,2402
1750,1924,2081,2256,2449
1718,1890,2046,2218,2412
1714,1883,2040,2214,2407
1779,1953,2111,2283,2475
1710,1879,2036,2209,2401
1053,1876,2045,2221,2413
1579,1807,2055,2325,2562
1168,1298,1600,1731,1842
814,1104,1188,1267,1357
986,1098,1317,1408,1487
1391,1527,1646,1757,1886
520,562,630,667,707
1027,1441,1561,1674,1803
1425,1557,1674,1786,1913
1226,1357,1659,1834,2065
1433,1597,1820,1978,2141
1141,1577,1697,1809,1960
1151,1302,1593,1736,1922
1099,1601,1745,1920,2103
1444,1638,1770,1884,2015
1377,1541,1885,2051,2198
1101,1481,1590,1694,1813
1110,1487,1597,1704,1824
1084,1492,1635,1773,1968
1079,1467,1579,1687,1807
1080,1468,1611,1750,1898
1431,1552,1666,1772,1895
1075,1461,1569,1674,1789
1127,1249,1527,1647,1751
953,1327,1437,1543,1661
518,572,618,666,719
477,525,570,613,651
1182,1337,1645,1783,1972
1016,1109,1190,1340,1432
1376,1508,1623,1825,2037
899,995,1212,1307,1387
919,1145,1234,1388,1531
1143,1554,1673,1790,1919
1449,1581,1698,1828,2023
1313,1483,1973,2170,2323
1403,1575,1915,2105,2314
1174,1700,1918,2113,2348
1677,1850,2032,2217,2404
1192,1628,1784,1929,2139
2096,2286,2438,2583,2730
539,605,661,731,779
1021,1166,1264,1445,1544
1703,1869,2059,2247,2457
1220,1657,1787,1907,2036
1432,1596,1742,1936,2144
1125,1419,1535,1643,1763
1313,1437,1720,1835,1991
1242,1362,1640,1808,2000
1195,1315,1586,1704,1807
1277,1401,1712,1852,2008
1458,1606,1941,2106,2253
676,759,834,907,990
1262,1401,1711,1830,1957
1121,1711,1932,2079,2204
1037,1158,1432,1552,1654
1041,1163,1437,1557,1661
1090,1212,1485,1604,1705
1122,1254,1554,1669,1792
951,1323,1431,1535,1649
1064,1184,1458,1577,1678
1032,1153,1424,1544,1645
964,1355,1465,1570,1686
1105,1242,1541,1672,1782
1153,1356,1700,1864,2021
1172,1342,1698,1859,2022
1171,1355,1709,1872,2032
1214,1397,1740,1884,2073
994,1444,1621,1766,1965
874,1080,1157,1228,1311
1116,1724,1930,2089,2295
1174,1719,1880,2100,2258
1196,1609,1730,1844,1972
1119,1524,1642,1754,1882
1257,1390,1692,1824,1936
1214,1619,1737,1856,1982
