Client_0,Client_0
307,340
575,571
1262,1078
1152,1207
1874,1590
970,1063
959,1120
1565,1185
1711,1218
694,650
604,659
511,495
402,517
503,524
410,667
401,445
435,493
442,520
508,445
497,662
533,543
454,491
560,465
552,452
509,699
532,562
481,404
436,564
532,617
537,526
685,666
519,542
513,483
1259,1160
2099,1425
1139,1306
1267,1136
1018,5515
1497,4522
949,1154
887,1095
1050,1044
1030,1165
943,1094
951,1070
777,865
727,807
837,793
699,916
824,945
813,789
817,1042
561,684
663,685
595,667
468,513
361,496
437,330
371,461
425,473
351,403
270,361
375,460
408,482
369,410
417,455
342,453
817,1102
1000,1244
643,777
624,686
949,911
443,515
471,617
477,535
416,519
344,460
524,408
914,1125
722,1149
557,634
494,560
452,389
517,360
458,552
370,419
450,297
384,490
344,533
393,318
364,411
377,429
437,506
347,373
380,401
456,492
398,485
410,516
432,441
361,377
430,407
329,452
328,528
422,403
299,362
368,457
407,566
517,531
405,374
975,1145
1157,1337
1159,1009
965,906
1348,1448
800,790
631,667
525,731
587,695
616,779
575,662
504,565
343,414
502,694
265,368
303,473
302,432
369,310
337,370
317,440
460,493
317,405
300,346
346,510
346,419
294,426
371,453
322,406
326,414
392,392
1280,479
368,496
1022,997
1096,998
1197,1289
931,997
841,1024
1393,1336
749,930
929,1030
1509,1463
776,923
497,660
697,744
604,692
625,714
621,620
1065,1332
583,754
1111,921
642,676
1037,1054
651,666
1156,1346
458,507
1290,1118
641,627
1293,1148
456,610
958,1104
681,708
971,1013
609,680
593,943
946,746
1127,980
757,606
506,561
1176,772
555,659
950,973
664,634
699,818
519,639
901,1247
567,578
1117,1066
530,765
762,894
612,669
1441,1438
513,521
794,1112
637,591
1143,1300
540,616
722,1040
587,632
1172,981
723,719
858,703
663,643
772,738
701,659
844,823
649,628
992,867
528,688
659,989
551,612
710,690
664,852
839,614
678,860
598,600
1189,803
666,507
1001,1180
606,595
1854,1807
563,509
633,620
600,562
1072,1051
534,435
655,833
475,656
570,373
602,602
487,406
634,543
602,684
528,512
452,405
496,421
459,341
674,554
576,672
527,501
360,295
474,573
418,516
499,485
386,380
437,439
467,397
641,419
486,430
421,453
433,391
380,460
504,643
412,434
510,487
560,406
506,663
383,423
551,489
382,420
327,428
326,490
474,504
990,1029
1064,1243
1133,1419
944,1094
1063,1722
1302,1673
848,1017
1036,1649
664,1080
443,449
299,338
687,589
400,441
312,454
524,452
385,472
406,456
923,917
1667,1721
1902,2241
1074,1233
1102,1279
1533,2199
1234,1303
965,943
1556,971
1170,1148
761,770
727,743
857,792
608,638
695,735
686,677
596,755
668,683
613,658
643,606
654,614
576,623
706,644
637,676
638,569
701,564
699,543
598,625
558,662
659,404
567,662
630,603
611,555
585,666
621,663
443,766
500,587
733,724
575,604
642,719
544,703
692,652
559,655
11426,2690
748,862
446,564
627,655
412,428
389,471
337,412
442,484
400,417
312,373
444,455
409,431
393,411
385,383
316,380
455,510
349,384
355,405
454,360
461,358
485,410
461,373
387,473
583,619
386,405
367,511
449,376
431,425
456,439
401,455
467,435
385,380
366,385
333,435
423,432
362,455
392,392
412,502
438,438
375,467
424,391
316,470
478,348
325,426
499,386
311,445
417,401
445,356
438,367
346,483
367,359
496,400
401,455
384,347
453,433
353,445
388,392
383,417
341,451
338,413
402,417
332,478
437,483
507,443
418,396
368,442
418,509
552,401
430,442
429,421
413,485
463,496
494,533
422,439
392,348
418,492
402,446
361,423
365,397
333,444
395,329
421,300
432,394
467,446
353,433
411,364
473,369
449,326
314,359
409,437
403,398
383,367
378,457
472,456
366,431
498,350
411,494
1140,1070
1264,1181
1140,1012
1010,975
1103,1051
1195,1089
986,810
824,931
1191,1143
1318,1138
893,1049
1139,1083
1150,1272
672,732
645,590
459,684
595,535
520,397
428,586
512,396
524,631
590,631
469,630
519,571
417,466
519,617
542,452
546,528
631,594
538,563
607,569
590,481
574,552
554,640
522,500
485,691
544,608
533,597
493,543
462,585
619,649
426,570
414,526
393,455
932,460
970,973
1098,1347
930,1316
858,1044
1058,1040
1116,1260
616,726
503,466
416,336
371,360
373,543
432,347
314,366
492,463
487,411
606,360
427,403
393,387
474,503
351,402
392,453
422,542
309,431
342,366
349,434
457,338
397,385
430,461
384,456
464,1165
672,458
416,304
418,393
476,421
1017,912
1102,1302
882,1136
