Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
597,650,697,756,968,1011,1052,1097,1139,1188
510,572,795,970,1068,1133,1202,1246,1325,1355
1227,2114,2245,2372,2488,2605,2718,2832,2947,3090
643,710,1081,1138,1189,1240,1292,1342,1392,1455
1188,2074,2204,2322,2442,2559,2671,2785,2902,3046
2055,2262,2442,2638,2816,2992,3712,3909,4087,4307
608,660,710,1051,1113,1173,1233,1293,1352,1423
1128,1272,1951,2086,2249,2409,2535,2695,2884,3046
1248,2155,2286,2528,2737,2947,3171,3296,3440,3586
958,1042,1103,1163,1220,1279,1337,1396,1453,1525
714,801,885,961,1281,1344,1420,1500,1596,1671
848,943,1459,1543,1624,1705,1784,1860,1936,2033
957,1069,1158,1608,1690,1769,1845,1922,1998,2092
664,736,1132,1196,1256,1314,1373,1430,1500,1559
2053,2192,2316,2434,2561,2729,2848,3213,3069,3331
1058,1869,1961,2046,2130,2212,2355,2460,2543,2645
982,1074,1154,1233,1603,1686,1764,1840,1915,2033
1326,1523,2247,2385,2549,2693,2851,3016,3195,3399
2092,2299,2490,2675,2862,3060,3269,3478,3676,3915
1380,1498,1632,1745,1865,1981,2098,2609,2314,2450
1203,1392,2152,2322,2483,2658,2826,2963,3131,3341
1700,1899,2089,2307,2517,2694,3357,3574,3789,4086
1672,1811,1932,2047,2161,2276,2608,2731,2990,2850
2039,2181,2302,2418,2532,2653,3106,3262,3409,3640
1136,1289,2013,2160,2342,2516,2654,2824,3029,3203
1153,1282,1995,2108,2216,2320,2425,2530,2638,2773
2621,2863,3129,3358,3591,3830,4042,4685,4434,4909
2635,2883,3087,3273,3440,3606,3783,4412,4167,4607
2494,2745,2929,3110,3283,3443,3597,4101,3909,4263
2529,2727,2911,3090,3259,3411,3562,4056,3866,4220
2384,2584,2762,2918,3073,3227,3377,3924,3704,4102
1167,1267,1359,1449,1537,1627,1718,2005,1896,2095
1066,1148,1220,1290,1359,1430,1507,1746,1664,1806
2682,2901,3100,3284,3451,3615,3778,4338,4108,4533
2634,2848,3046,3228,3391,3562,3756,4380,4134,4572
2683,2898,3094,3278,3445,3608,3771,4330,4100,4523
2479,2706,2904,3107,3280,3450,3620,4154,4525,4367
1231,1365,2069,2201,2344,2480,2614,2789,2992,3164
1290,1443,2163,2314,2492,2667,2843,3017,3174,3308
1289,1466,2741,2928,3105,3269,3422,3582,3756,3973
2442,2639,2818,2984,3134,3291,3465,4046,3851,4207
2471,2669,2849,3026,3202,3381,3615,4166,3935,4345
2466,2662,2842,3010,3167,3374,3525,4039,3827,4216
2610,2826,3044,3219,3386,3551,3718,4300,4055,4497
2433,2630,2837,3002,3157,3310,3462,3997,3771,4181
1784,1927,2056,2182,2307,2433,2575,2937,2798,3051
1670,1822,1960,2096,2234,2384,2506,2911,3218,3055
1930,2122,2264,2387,2507,2627,2751,3174,3001,3312
2521,2737,2935,3119,3284,3450,3614,4181,3946,4377
2667,2883,3080,3265,3432,3594,3758,4335,4089,4535
2134,2311,2514,2684,2854,3024,3199,4046,3610,3814
987,1169,1792,1907,2044,2162,2288,2428,2569,2734
1176,2156,2324,2520,2690,2869,3046,3228,3404,3656
825,938,1713,1824,1928,2031,2133,2237,2342,2469
2616,2832,3027,3224,3406,3578,3744,4354,4084,4486
1755,1892,2011,2127,2240,2354,2468,2970,2713,2834
1733,1889,2070,2245,2421,2593,2786,2973,3160,3374
1219,1372,2132,2246,2355,2460,2566,2672,2776,2906
1149,1301,2046,2190,2363,2537,2715,2885,3074,3303
836,929,1437,1517,1593,1668,1747,1855,1957,2107
891,1001,1522,1627,1753,1878,2004,2129,2242,2367
1143,1310,2141,2260,2449,2554,2652,2788,3025,3230
1175,2072,2198,2315,2433,2550,2696,2904,3143,3308
1275,1404,2114,2239,2433,2566,2704,2849,2984,3195
1270,1402,2480,2654,2827,3024,3222,3405,3582,3795
2553,2754,2935,3101,3253,3406,3560,4080,3870,4259
2481,2686,2896,3074,3240,3391,3541,4098,3871,4274
1084,1170,1281,1386,1504,1586,1692,1803,1914,2031
2703,2919,3117,3298,3463,3627,3789,4379,4148,4575
2686,2907,3102,3287,3454,3620,3793,4373,4142,4567
1590,1685,1765,1841,1917,1993,2068,2302,2207,2379
1232,1978,2086,2186,2284,2382,2480,2578,2675,2796
1801,1944,2066,2190,2308,2424,2843,2968,3087,3232
2018,2155,2282,2397,2512,2626,2740,2855,2972,3114
2006,2184,2388,2564,2739,2922,3123,3290,3495,3773
1177,2069,2196,2315,2431,2548,2665,2786,2903,3047
1878,2015,2136,2253,2367,2482,2599,2959,2819,3077
1163,2064,2191,2307,2425,2540,2654,2772,2889,3073
1223,1350,2061,2177,2285,2390,2495,2602,2731,2893
1891,2029,2157,2276,2393,2509,2728,2949,3199,3414
1678,1851,2043,2216,2409,2538,2954,3080,3223,3344
1328,1469,2307,2448,2612,2944,3097,3292,3518,3667
1148,2083,2212,2334,2449,2566,2716,2864,3010,3239
1972,2143,2298,2446,2636,2826,3016,3165,3355,3584
1263,1452,2205,2356,2536,2679,2856,3029,3188,3366
1107,2089,2250,2402,2597,2787,2977,3170,3320,3549
1171,2086,2407,2563,2714,2833,2948,3061,3199,3320
1957,2128,2284,2433,2622,2811,3001,3148,3294,3527
1303,1468,2266,2424,2617,2765,2954,3145,3368,3555
1323,1485,1627,2718,2901,3080,3220,3358,3533,3741
1360,1527,2330,2489,2684,2833,3023,3194,3413,3584
1127,2177,2304,2429,2547,2662,2776,2890,3005,3184
1300,1440,2217,2345,2466,2583,2707,2871,3023,3201
1306,1469,2206,2356,2536,2710,2852,3030,3188,3364
1253,1381,2095,2208,2317,2425,2532,2641,2747,2879
989,1095,1614,1698,1777,1854,1932,2008,2100,2176
925,1017,1693,1776,1854,1931,2007,2083,2158,2251
1197,1318,1972,2084,2187,2286,2385,2485,2584,2734
1283,1412,2123,2238,2377,2489,2598,2707,2814,2945
1282,1412,2143,2265,2373,2481,2588,2695,2799,2930
1266,1395,2156,2273,2385,2494,2599,2706,2813,2942
1241,1369,2111,2226,2336,2443,2548,2654,2759,2891
1333,1506,2293,2424,2552,2669,2789,2911,3028,3172
1693,1823,1935,2046,2156,2264,2378,2581,2735,2879
1304,1436,2146,2260,2372,2479,2586,2690,2795,2925
1390,2671,2798,2909,3018,3126,3233,3340,3491,3627
1130,2630,2754,2910,3025,3134,3245,3355,3462,3595
767,832,890,948,1003,1059,1113,1284,1218,1338
730,832,1326,1422,1541,1657,1748,1864,1953,2090
1207,2096,2221,2335,2454,2571,2683,2794,2907,3048
1177,2064,2189,2307,2422,2538,2651,2766,2880,3025
1204,2083,2207,2324,2439,2553,2667,2782,2900,3051
1263,2158,2286,2406,2526,2642,2757,2875,2992,3138
2377,2516,2632,2743,2855,2965,3484,3659,3819,3983
538,580,618,831,867,906,944,982,1016,1064
1103,1212,1810,1905,1995,2085,2219,2344,2438,2550
1374,1601,2532,2771,2959,3138,3343,3551,3737,3944
1211,2128,2368,2530,2728,2919,3110,3261,3406,3636
2321,2507,2669,2879,3037,3231,3421,3572,3765,3945
1366,1560,2618,2753,2875,2996,3114,3230,3348,3493
1182,1336,2182,2329,2501,2910,3097,3267,3410,3547
1187,1317,2201,2317,2426,2531,2641,2749,2854,2986
2078,2217,2339,2461,2614,2763,2910,3099,3290,3520
1141,1243,1789,1876,1957,2038,2119,2204,2287,2388
1389,1533,2304,2427,2544,2659,2774,2888,3010,3203
2700,2890,3068,3241,3413,3583,3754,3932,4101,4309
2062,2290,2480,2663,2846,3031,3597,3720,3835,3978
