Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
331,439,1030,1245,276,459,285,348,324,391,257,306,965,21708,938,1300,1013,1254,1497,2119
353,20622,2247,2388,292,418,322,387,309,375,298,365,1415,1640,651,20606,3112,3277,2517,20679
433,532,526,653,342,408,283,391,405,477,334,395,472,20436,414,543,471,566,466,617
365,20586,353,429,305,368,322,380,304,361,294,357,285,377,348,20509,318,398,501,20455
499,537,271,324,316,386,402,455,304,371,323,396,236,20421,351,479,245,302,306,401
300,20458,290,345,339,378,347,409,251,299,235,338,276,387,486,20779,314,378,334,20411
310,408,319,377,372,409,278,344,271,309,267,324,320,20326,624,747,308,369,272,372
337,20648,303,342,335,402,319,387,320,383,306,363,286,330,327,20470,351,409,296,20481
432,503,320,388,319,372,445,490,303,368,293,348,245,20385,427,476,415,475,336,451
456,20608,209,248,648,715,256,296,365,519,382,445,254,352,397,20665,275,337,279,20424
426,538,365,424,324,383,305,344,307,364,251,313,220,20310,416,531,281,331,272,341
346,20483,294,356,279,336,244,365,288,338,241,301,196,264,353,20542,250,289,264,20453
329,449,316,386,422,495,327,392,361,422,304,342,289,20430,323,465,303,370,302,429
509,20645,244,343,347,407,401,457,419,476,354,401,304,373,362,20630,277,316,234,20626
473,573,304,369,233,282,308,362,278,337,229,280,324,20381,420,622,320,402,478,617
360,20560,326,388,513,574,350,422,411,531,311,370,261,329,498,20547,341,379,229,20391
370,470,231,338,355,401,413,475,285,350,200,292,238,20482,412,509,207,300,256,352
324,20474,293,356,316,396,321,376,345,407,291,347,335,460,415,20523,332,402,411,20443
429,476,326,364,286,335,325,380,296,364,234,290,267,20377,359,490,237,277,267,365
312,20421,327,367,389,429,432,488,397,473,224,268,243,346,419,20500,254,310,240,20669
399,459,379,469,345,405,335,394,314,381,309,376,401,20385,316,453,365,450,515,637
330,20481,292,353,247,299,340,397,320,381,268,305,265,378,379,20493,268,329,205,20413
340,453,272,338,315,357,312,365,323,381,302,356,256,20385,347,456,319,384,273,378
384,20482,262,319,307,365,361,428,332,394,255,313,248,350,278,20487,281,334,240,20403
445,498,263,322,261,326,357,409,319,381,272,324,391,20459,342,448,318,375,269,359
594,20569,351,413,449,523,445,561,384,444,412,497,311,429,309,20532,318,385,296,20442
372,486,252,303,273,339,351,468,286,328,297,335,218,20351,378,448,283,341,319,386
299,20467,268,325,309,364,334,404,318,439,284,345,235,302,344,20606,267,323,269,20435
441,496,290,360,313,382,398,456,329,373,240,296,253,20438,510,540,265,325,291,400
408,20470,256,315,298,364,375,429,346,408,280,340,301,412,456,20577,316,376,271,20530
448,502,470,534,656,718,412,510,342,457,368,455,433,20454,420,539,371,460,371,496
445,20575,273,374,223,278,376,416,315,378,248,300,318,422,356,20609,266,305,339,20393
417,543,291,350,406,473,418,479,365,447,258,315,269,20381,432,604,275,336,258,391
3599,20847,316,374,360,428,457,565,476,554,291,361,235,334,503,20571,207,284,278,20410
625,824,269,321,436,518,328,398,671,723,329,383,283,20440,405,501,292,354,223,392
363,20662,424,490,725,793,357,411,398,596,449,512,299,403,437,20553,306,368,377,20381
391,526,280,338,628,686,340,400,338,519,303,370,260,20467,395,515,238,276,254,350
292,20510,279,333,378,436,301,365,333,395,273,331,320,439,449,20415,216,339,312,20474
405,533,746,944,350,409,395,438,328,400,278,335,2648,20391,257,354,736,828,292,416
404,20480,644,715,461,533,461,525,581,685,248,359,317,366,413,20521,309,368,315,20753
435,491,303,366,329,384,1311,2575,420,552,1120,1194,284,20480,373,446,272,326,619,734
315,20555,328,393,293,355,275,328,268,325,214,251,321,453,532,20506,298,358,493,20453
373,482,265,317,315,380,279,338,325,402,323,375,250,20474,349,477,257,311,309,411
435,20423,370,436,240,296,420,468,285,357,217,272,342,478,358,20562,352,418,370,20487
371,424,382,441,300,362,347,411,289,350,246,305,277,20487,416,515,293,351,335,454
375,20523,423,482,331,390,381,445,316,377,264,320,604,684,358,20523,364,433,517,20351
365,513,293,346,306,363,525,624,399,526,318,391,287,20429,352,448,322,374,232,301
466,20689,305,367,333,398,361,427,331,398,257,318,284,393,350,20553,272,333,253,20378
396,682,412,451,347,412,703,757,301,372,282,341,276,20365,310,431,393,444,200,329
444,20570,394,457,357,417,465,519,348,424,259,311,236,334,335,20595,247,299,207,20389
550,615,413,477,598,679,444,517,384,542,324,386,252,20423,515,557,276,336,257,362
458,20625,421,479,349,417,504,563,346,406,262,304,280,392,508,20515,320,391,308,20513
455,596,415,473,328,389,512,589,383,465,250,305,246,20404,461,492,372,413,361,476
441,20610,720,773,378,446,414,478,300,365,286,361,274,376,341,20536,409,478,308,20391
447,576,354,425,376,447,547,614,392,475,417,479,271,20645,394,500,311,363,210,343
461,20610,381,454,308,383,399,442,344,389,228,270,483,610,383,20537,395,483,494,20403
516,576,450,504,336,409,447,502,293,359,419,468,373,20466,381,502,300,341,274,348
485,20691,530,594,402,466,526,613,321,383,320,395,280,435,398,20543,340,417,276,20476
492,662,503,576,425,511,566,656,468,551,383,461,355,20525,465,499,285,359,324,449
1011,21382,496,578,623,921,718,839,549,676,606,728,352,476,420,20539,365,439,409,20421
1409,1533,412,481,771,900,1249,1373,690,815,590,719,273,20444,380,537,265,327,294,367
916,21576,495,551,717,848,608,757,612,736,824,938,301,427,441,20625,297,358,250,20428
1578,1680,480,560,743,970,1177,1309,791,917,773,891,336,20546,459,575,378,441,285,397
928,20726,585,682,659,791,937,1062,589,725,782,928,379,522,587,20919,414,499,348,20766
733,843,908,1100,563,684,907,1056,566,829,599,730,1045,21876,676,954,957,1124,543,861
871,20885,1486,1878,1793,1932,1798,2083,1612,1759,1436,1582,1598,1854,642,20886,2036,2170,685,20889
1006,884,741,902,568,718,897,1019,476,782,575,689,646,21615,640,863,812,930,633,870
990,20715,959,1311,493,597,1793,1916,610,700,780,963,1329,1583,683,20878,1131,1249,853,20807
499,686,788,933,416,490,535,637,392,465,362,416,773,21248,633,856,1004,1142,800,915
510,21005,686,980,307,450,515,624,417,502,341,396,865,1289,645,20910,1333,1459,1008,21809
817,978,1698,1832,483,568,1246,1342,418,508,397,483,1911,21044,661,900,2243,2380,1541,1800
537,20763,882,1027,427,507,543,617,414,487,425,526,789,1045,498,20804,959,1101,528,21115
551,747,1212,1319,438,548,619,710,388,468,403,486,1183,20563,560,792,1381,1491,641,854
516,20780,509,597,356,409,566,652,302,356,395,482,314,513,422,20626,475,548,339,20575
536,743,505,592,420,499,661,752,389,487,405,488,449,20831,412,575,436,520,395,579
1190,20912,867,953,450,548,1116,1221,438,527,435,532,640,833,409,20541,1080,1178,451,20529
880,963,442,534,374,446,545,868,332,417,377,448,356,20713,384,486,398,461,370,501
2221,21728,591,697,1059,1287,1686,1924,1132,1340,1062,1257,531,698,435,20553,534,633,425,20513
2345,1772,550,639,6718,7062,3006,3229,7633,7959,7406,7760,369,20644,373,523,471,558,340,484
2427,22868,574,673,6071,6411,1590,1808,7730,7996,7104,7314,471,619,498,20689,549,620,368,20581
2414,3149,560,925,2772,2982,1861,2075,2922,3155,2587,2778,1030,20833,514,666,1485,1610,404,564
1343,21829,580,719,1803,2033,1366,1603,1155,1710,1845,2056,649,796,976,21617,771,879,370,21220
1870,2022,1542,1772,2312,2582,1415,1639,1278,2060,2833,3124,1770,26074,1187,1761,1809,2060,1337,1520
1764,20949,1781,2417,3172,4085,1436,1669,4673,4971,4309,4540,4361,7482,1702,21316,6442,6739,5963,26987
907,997,1832,2490,509,636,781,1002,628,774,646,755,5268,23081,1004,1245,4953,5257,6449,7430
613,20557,1684,1927,378,466,717,809,367,437,333,401,2672,3443,880,21463,3335,3589,2479,21994
514,568,1276,1474,272,380,481,611,349,425,285,349,1535,21857,1145,1468,1736,1957,1646,1969
347,20462,1463,1689,235,367,350,411,273,334,211,317,1870,2033,1033,21333,1506,1702,3791,25478
431,490,1530,1794,425,493,421,484,304,452,295,358,2619,20972,781,1122,1443,1753,5081,5585
335,20638,779,911,359,398,366,421,281,323,245,284,684,884,570,20537,834,953,586,20545
486,616,784,873,250,309,398,452,215,311,272,331,599,20439,361,490,675,812,371,492
483,22096,473,538,239,290,426,498,264,320,237,289,284,390,307,20650,320,375,233,20315
627,755,371,444,398,465,591,656,319,374,311,378,242,20475,386,561,264,323,200,266
246,20541,423,508,187,282,308,362,267,328,242,304,324,450,400,20432,306,373,291,20401
392,516,413,469,344,406,315,377,330,414,411,473,261,20396,328,429,288,340,270,354
272,20342,420,485,317,373,277,332,362,445,330,392,262,366,356,20549,321,382,239,20364
322,375,416,494,260,311,291,349,276,349,243,299,289,21313,475,526,317,382,195,329
318,20400,2112,2165,505,569,363,425,349,450,309,373,1284,1344,380,20579,1355,2286,290,20382
259,356,293,350,301,340,312,367,334,399,240,278,240,20466,501,548,300,363,204,345
309,20347,372,465,304,366,355,423,297,360,306,368,314,441,317,20521,350,421,417,20373
320,377,359,417,252,303,340,408,274,334,277,337,249,20439,364,480,366,422,227,344
233,20442,369,427,252,301,292,348,248,305,271,325,306,419,487,20536,303,357,227,20458
297,417,360,420,293,354,319,377,269,336,238,293,299,20454,374,499,294,355,296,428
1421,22096,378,441,1875,2315,1956,2210,2143,2430,2651,2918,312,418,490,20443,333,391,211,20487
1462,2674,392,469,3612,3830,1552,2034,3496,3727,3325,4093,328,20369,293,403,344,418,328,466
1264,22557,381,434,1054,1303,1165,1414,1072,1298,1024,1164,240,321,354,20600,362,413,255,20455
2112,2544,450,510,1748,1983,1465,2229,1874,2187,2029,2286,241,20428,455,485,340,387,303,436
1210,22866,328,394,1015,1217,1203,1426,1047,1262,1074,1324,291,402,1160,21276,296,351,208,21815
2490,3453,1405,1635,4160,4411,1528,2074,2662,2888,2785,3123,1558,21718,944,1234,1233,1427,1885,2024
1354,20881,1114,1319,1867,2232,1033,1249,935,1067,1249,1619,1317,1882,1162,21495,1227,1423,3872,21303
630,859,1089,1294,499,582,552,696,519,692,617,742,1268,21841,1075,1483,1040,1269,1017,1306
924,20534,1055,1263,718,816,730,870,478,579,517,622,1439,1860,978,21343,1330,1544,1831,21457
297,499,1098,1281,292,339,346,423,368,445,366,449,1039,21190,934,1396,1129,1316,1129,1478
501,20648,1048,1581,482,589,450,549,475,567,615,708,1199,1738,1082,20931,1071,1278,3280,21930
462,616,800,963,290,342,460,558,413,495,411,491,773,20756,695,832,806,982,1590,1925
416,20508,589,707,314,374,496,604,521,604,462,547,504,746,513,20748,528,646,620,20675
337,476,855,957,329,407,318,386,396,487,402,482,464,20597,542,667,583,785,466,646
423,20602,536,606,401,489,387,478,446,523,497,577,416,552,381,20628,479,555,331,20654
431,582,423,515,336,397,358,423,343,407,361,426,373,20562,461,589,445,540,477,614
342,20792,625,696,313,373,378,468,289,559,365,436,391,538,519,20591,508,597,337,20564
606,763,456,544,644,737,784,871,360,432,509,636,497,20513,530,582,476,562,341,486
385,21180,577,633,352,427,364,437,437,525,396,480,306,474,520,20620,530,614,260,20580
1013,1244,494,588,752,858,793,967,816,894,609,746,429,20490,439,599,584,785,399,556
374,20474,472,552,336,414,369,448,271,345,353,413,321,457,355,20775,505,591,317,20508
324,459,418,499,290,368,352,429,309,393,373,453,284,20610,536,767,466,548,339,475
315,20716,497,588,374,456,335,414,357,426,417,498,435,593,573,20586,421,520,543,20547
548,710,526,609,409,508,613,697,391,510,670,734,336,20953,460,504,451,533,376,518
378,20611,821,959,388,471,358,442,379,469,352,417,658,1008,433,20571,594,714,605,20500
439,584,427,507,340,408,388,458,354,444,341,413,339,20490,406,533,483,547,337,476
687,20552,505,580,566,685,645,873,826,944,951,1106,348,467,443,20681,437,490,316,20487
369,508,679,755,256,380,323,440,251,458,390,461,299,20624,477,602,652,731,316,454
333,20613,455,534,473,596,370,439,526,611,540,624,427,640,415,20802,506,591,500,20548
436,580,389,444,383,463,413,502,388,477,385,470,407,20457,561,821,409,480,373,524
853,20607,447,542,702,813,749,822,787,894,1103,1471,290,428,403,20610,494,584,331,21135
438,583,955,1072,330,396,321,524,341,419,288,421,971,20529,416,594,716,821,950,1110
549,20513,514,597,393,482,382,452,569,672,448,538,355,509,526,20639,423,491,280,20608
357,481,471,540,359,435,359,438,342,430,307,357,347,20689,447,617,427,497,435,601
414,20743,510,689,337,407,340,413,350,422,356,440,510,659,428,20640,579,730,360,21573
512,648,934,1090,438,519,612,692,703,797,871,966,1028,20535,421,573,470,797,1278,1670
392,20586,487,570,272,350,389,469,372,453,403,496,362,500,352,20573,504,586,295,20550
400,559,523,601,373,459,356,435,368,451,374,467,378,20552,396,546,430,519,382,523
346,20539,472,554,310,377,329,395,319,384,342,431,341,511,432,20611,458,534,296,20495
380,507,453,552,296,344,376,461,385,473,352,419,369,20848,403,560,478,569,339,474
371,20525,498,814,400,481,429,524,467,561,386,475,617,907,384,20484,1448,1529,1350,20552
329,467,401,548,372,423,297,488,441,515,338,422,381,20534,339,431,398,447,343,529
314,20524,460,536,314,380,318,393,371,463,312,362,364,489,423,20692,440,504,389,20508
359,506,503,600,318,383,429,509,495,586,367,455,397,20467,440,579,491,568,349,473
257,21160,392,482,316,394,372,446,367,436,413,508,353,475,414,20607,372,454,366,20654
981,1132,431,525,782,868,943,1126,429,511,412,547,412,20606,542,606,452,538,469,627
1855,22160,483,572,1918,2559,1550,1813,1932,2130,1950,2178,398,550,418,20595,383,459,411,20593
1774,2170,459,511,2411,2672,2131,2347,1874,2091,1529,1770,353,20681,417,569,409,492,418,569
1960,21415,556,635,2967,3194,3331,3556,3094,3500,3020,3643,497,669,575,20592,490,569,338,20490
1012,1464,400,482,1700,1892,2914,3149,2524,2779,1806,2445,412,20936,414,546,311,437,351,455
893,21337,619,762,1565,1840,1542,1767,1268,1499,1176,1581,756,918,459,21251,890,979,429,21864
995,1385,1574,1812,1735,2125,1636,1859,1900,2103,1757,1974,1829,22173,1307,1535,1432,1725,1533,1963
871,20977,985,1708,2029,2265,1702,1900,1657,1866,1776,2027,1801,2260,894,22837,1685,1891,1672,24240
685,976,3601,3803,968,1116,1668,1813,867,1143,1123,1297,3140,22079,2149,2897,1894,2636,3751,4160
466,20678,1446,1688,451,537,485,572,408,509,461,550,1702,2073,965,21347,1407,1852,2224,21836
465,643,1447,1653,467,575,751,863,913,1003,557,667,1817,21562,949,1348,1416,1599,1476,1874
455,20662,1377,1593,452,555,405,482,317,477,460,552,1604,1824,1116,21436,1316,1520,1707,21659
479,646,1317,1487,615,702,981,1074,572,721,564,669,1445,21617,1072,1485,1601,2081,1187,1611
350,20708,1121,1417,412,506,494,593,414,502,491,600,1237,1545,664,20671,1474,1638,840,20647
506,702,453,541,518,627,838,932,622,757,441,533,537,21053,464,610,553,647,435,604
446,20696,1045,1137,469,572,428,508,457,557,474,576,841,1034,542,20699,766,867,469,20669
482,691,494,608,757,865,563,659,471,561,542,652,433,21240,479,646,471,570,444,610
559,20707,1120,1206,363,442,506,566,396,475,379,574,1042,1242,514,20728,670,896,739,20588
484,690,487,574,659,735,862,976,421,508,506,617,574,21032,507,699,554,655,331,560
499,20656,1033,1129,410,502,547,634,390,470,451,544,820,1012,467,20735,605,710,759,20577
461,664,437,671,731,848,922,1006,716,878,601,705,563,20728,543,702,539,638,392,571
399,20653,696,886,493,603,419,499,410,495,423,521,527,713,435,20707,657,747,511,20597
470,650,482,585,620,706,573,664,422,519,455,538,489,21350,475,632,660,768,357,574
408,20838,774,895,446,556,503,591,475,581,440,551,1329,1399,446,20703,748,834,393,20550
563,838,634,718,441,539,824,910,400,484,435,537,509,20895,509,681,716,822,369,529
424,20504,623,701,485,598,546,634,445,556,460,559,700,893,471,20736,907,1027,526,20591
344,462,469,560,2161,2542,1520,1644,634,991,1807,1932,524,20753,509,624,563,674,322,563
483,20563,520,668,732,812,1041,1143,800,930,467,539,556,719,471,20699,618,751,371,20616
378,531,668,746,769,890,726,820,1083,1210,931,1055,631,21117,509,688,647,714,374,598
338,20449,642,734,369,442,643,725,298,364,394,480,927,1103,487,20706,765,887,433,20634
272,421,678,786,255,308,458,552,288,357,295,372,753,21280,499,677,756,847,372,617
340,20594,1357,1819,330,400,464,581,188,225,322,376,995,1452,366,20604,1768,1911,1677,21185
404,586,1032,1123,384,487,637,729,519,704,635,718,897,21113,437,573,538,736,924,1195
271,20571,820,901,306,366,393,468,276,333,254,352,1092,1150,505,20496,745,837,1291,20511
391,580,504,589,316,381,482,548,396,492,420,540,607,20465,334,447,486,552,350,483
446,20407,402,459,365,429,360,430,340,407,349,410,438,493,485,20570,368,519,257,20324
258,366,455,520,246,301,474,547,336,401,320,369,371,20764,401,576,411,475,207,274
915,24898,540,605,1260,1522,1877,2087,1406,1689,1586,1957,576,693,362,20475,451,584,525,20399
3838,4585,518,568,5572,5782,2351,2539,6069,6268,5694,6328,364,20620,417,455,459,545,275,342
943,21222,404,460,2641,3270,3233,3444,2922,3300,3200,3435,599,648,480,20517,597,703,513,20483
892,1215,383,448,3434,3652,2833,3030,2789,3015,2551,2805,487,20666,349,471,378,447,321,441
780,20830,386,486,1718,1943,1911,2072,1161,1398,2058,2289,483,605,480,21392,423,480,267,21616
571,735,1506,1735,1155,1325,2081,2260,1164,1292,1532,1679,1476,26829,1092,1452,1756,2002,1282,1704
639,20791,2753,2942,715,885,1271,1426,853,1018,930,1113,6468,6849,871,21742,2983,3422,5978,23545
569,773,1602,2091,565,691,1088,1216,527,641,535,659,2910,23003,1292,1787,2549,2750,3008,3452
718,20717,1688,2134,2569,2702,4784,4923,3176,3335,803,920,2655,3261,1162,21329,2995,3177,2531,21868
659,766,1063,1787,548,646,1209,1305,440,534,589,669,1768,21510,960,1360,1623,1866,1509,1871
402,20565,1376,1526,334,395,475,546,309,377,318,383,1163,1526,2788,20869,1666,1830,997,21192
407,518,1027,1183,365,423,517,577,255,313,369,458,908,21214,614,843,1514,1635,727,1006
287,20607,1136,1240,273,329,340,397,271,328,307,365,916,1209,539,20855,569,935,528,23885
413,641,1353,1452,285,342,324,377,275,332,283,342,2197,21244,625,842,1136,1406,3012,3800
280,20481,1025,1126,275,326,293,331,255,318,302,364,1305,1202,414,21549,1156,1246,352,20445
333,443,470,541,1617,1693,299,482,1203,1434,631,856,391,20749,337,468,421,483,292,401
338,20631,506,576,1280,1350,595,670,1977,2034,2875,2965,531,683,380,20449,512,588,215,20410
455,596,330,383,374,440,325,386,349,410,272,329,442,20460,300,423,286,333,242,376
317,20401,454,511,527,595,335,397,415,582,488,545,418,475,440,20410,300,356,770,20379
239,344,337,396,310,355,273,316,290,351,269,308,396,20436,268,384,261,327,252,347
291,20446,408,467,273,325,194,287,279,344,340,398,514,395,7819,20450,379,436,833,21954
291,391,2757,2824,289,335,283,321,333,397,288,347,1527,20544,302,400,1876,1945,1886,1938
307,20456,546,610,297,354,268,325,254,309,311,364,588,641,446,20452,354,422,299,20758
331,398,753,814,246,296,225,275,245,400,270,320,1512,20469,317,415,798,855,544,745
1370,21412,335,386,3083,3255,3634,3836,3082,5309,3742,4332,338,406,289,20510,320,383,332,20436
1030,1438,313,369,1612,1814,1355,1610,1545,1723,1015,1239,367,20601,348,477,286,337,286,388
984,21284,325,385,1689,1923,1368,1526,1491,1732,1312,1511,382,546,324,20617,257,311,269,20400
938,1307,269,323,2016,2210,1333,1591,1865,2065,2130,2397,353,20474,422,626,255,317,221,386
893,21300,283,337,1411,1613,782,973,1223,1639,1513,1874,279,434,1014,21373,261,329,245,23533
947,1600,2496,2694,2612,2819,1644,1982,1725,2376,975,1600,2083,21366,992,1382,1918,2992,2601,3943
500,20737,935,1143,953,1075,599,724,1179,1299,816,913,1018,1409,2227,21402,1421,1633,1336,21788
529,710,941,1125,670,783,536,664,838,948,515,617,1122,21376,991,1354,1149,1376,1389,1797
670,20697,1073,1299,777,907,702,875,638,762,709,854,1018,1400,1116,21495,2023,2264,2047,21632
481,627,1032,1277,402,480,379,461,544,654,404,485,925,21478,1117,1546,1067,1377,1699,1932
489,20509,1109,1379,555,655,513,619,614,716,507,603,1062,1546,761,20818,1911,2143,2272,21069
343,457,701,870,293,351,319,387,374,448,347,422,648,20799,577,765,774,1246,796,1030
301,20468,524,622,375,445,351,420,366,423,341,409,494,791,556,20749,703,821,497,21084
290,423,603,730,246,297,250,306,353,407,320,360,660,20690,533,718,823,955,1091,1184
391,20443,393,474,323,379,324,394,413,470,340,414,498,639,497,20689,412,498,423,20789
295,363,558,705,203,299,332,385,273,331,270,332,580,20567,491,643,575,706,539,762
279,20441,364,435,224,261,355,411,309,364,315,381,393,504,336,20620,351,447,287,20448
301,404,337,408,244,296,236,293,303,360,288,338,329,20725,460,561,356,414,305,418
292,20428,256,300,698,761,301,364,822,940,533,602,560,681,456,20492,345,447,250,20479
290,385,332,387,235,286,382,425,349,400,357,421,331,20445,348,454,324,378,340,440
302,20471,303,366,778,875,311,377,821,975,530,600,305,408,410,20665,278,332,240,20431
312,438,290,351,243,298,329,391,304,368,327,390,422,20551,432,542,344,405,293,404
236,20437,308,369,267,327,251,301,280,333,287,346,471,517,430,20517,263,321,265,21173
309,404,328,404,291,343,317,370,259,297,249,311,310,20526,330,469,507,597,1018,1124
300,20456,411,477,425,611,436,542,611,679,293,343,444,475,302,20504,284,408,255,20973
309,386,340,439,234,291,233,368,316,374,320,415,395,20574,359,467,483,577,821,945
2646,20536,360,421,305,363,319,370,336,411,304,373,450,485,408,20593,306,360,251,20399
359,499,299,359,335,416,335,383,404,483,515,585,391,20544,451,485,374,444,233,365
364,21132,322,381,353,430,388,462,480,560,387,465,451,486,447,20504,267,321,248,20672
890,1122,311,375,1002,1079,517,904,1294,1396,1894,1963,357,20638,350,448,468,562,541,802
380,20518,280,319,283,331,322,374,367,444,381,457,430,539,387,20615,315,383,259,20441
363,483,330,396,317,373,335,404,372,460,315,467,404,20612,449,613,313,387,256,420
278,20507,352,422,269,315,284,346,392,480,412,479,444,584,389,20570,551,621,350,20518
353,484,380,451,283,327,443,498,404,515,432,520,400,24049,418,510,462,541,360,488
395,20524,584,834,421,511,482,584,418,493,427,508,403,556,344,20600,465,537,1665,20479
361,488,373,450,319,391,341,388,383,454,365,414,292,20477,417,579,309,382,311,434
432,20616,377,454,370,449,438,523,457,542,448,541,330,460,391,20603,355,436,313,20490
453,564,326,374,459,551,649,817,571,667,548,669,301,20485,410,494,376,435,335,450
420,20613,370,444,413,509,408,500,540,620,516,612,311,424,484,20461,416,487,386,20579
431,582,620,699,507,606,442,535,640,832,826,933,367,20462,320,422,690,766,382,545
487,20607,335,382,356,514,520,616,550,625,514,588,327,408,521,20791,418,490,271,20616
445,549,442,528,476,567,655,770,660,996,677,787,376,20660,590,778,378,462,445,600
