Client_0,Client_0,Client_0,Client_0,Client_0
296,228,422,300,502
412,298,414,448,10460
296,265,326,305,421
469,316,667,369,10708
406,325,533,293,567
354,303,462,406,10351
473,337,469,488,324
308,288,375,284,10452
276,333,407,245,478
306,302,438,429,10391
252,232,306,212,368
383,312,485,424,10408
305,330,364,295,359
355,263,424,286,10339
435,440,492,264,328
270,230,281,230,10406
1088,1008,1105,1087,388
1167,1002,1002,798,10400
1128,918,1116,989,369
1068,1088,978,842,10303
1051,1044,973,856,282
1516,1328,1558,822,10428
1048,835,1076,1102,412
1080,917,1058,944,10313
1031,844,1020,1056,288
1087,875,1028,1009,11041
1128,955,1020,1063,1141
1182,997,1052,1069,10964
1158,1087,1085,1168,1001
1286,1585,1910,1058,11060
1425,1339,1769,961,1091
1098,1023,1093,939,11260
1143,918,1078,1078,1310
1046,779,980,1033,11064
962,622,751,766,1077
1178,1442,2993,2350,10963
878,798,747,552,1041
484,494,477,504,11078
488,491,361,404,1108
307,369,370,414,11248
288,221,385,280,1275
355,378,379,502,11191
271,273,364,260,1224
289,290,394,355,10674
413,363,383,505,678
318,395,367,301,10856
371,392,429,399,883
282,330,344,362,10493
305,274,347,300,463
376,388,286,319,10403
305,388,335,311,348
301,444,426,367,10367
254,365,514,311,344
254,266,406,324,10520
246,360,492,414,453
377,370,291,379,10532
367,296,385,225,390
249,298,422,293,10396
307,395,439,298,313
259,291,439,391,10438
267,328,358,341,466
383,377,340,342,10421
282,323,506,326,382
427,389,530,282,10425
284,291,409,282,459
230,281,333,278,10312
314,278,330,315,269
278,424,404,327,10395
367,305,472,826,362
988,1166,1298,1007,10407
1032,1187,1283,1045,378
1080,1164,1163,968,10393
1149,1278,1219,1051,319
1245,1301,1091,1155,10354
1294,1873,1200,1603,322
1174,2141,1084,1481,10323
1139,1295,1351,946,295
1625,1163,1274,1278,11053
1284,1410,1502,1359,1085
3041,1346,1144,1484,11160
860,937,946,1228,1179
510,731,665,496,11031
831,855,988,404,1096
426,473,476,366,11666
327,332,347,319,1748
289,325,438,373,11228
444,334,343,292,1252
303,534,522,242,11123
248,401,372,276,1289
281,394,374,308,11178
284,327,407,311,1177
287,384,486,277,10624
416,526,340,250,611
355,381,388,306,10357
352,438,357,346,313
220,321,363,354,10341
277,406,482,318,325
320,353,301,328,10325
319,335,414,310,295
249,388,345,395,10337
319,323,400,272,307
357,614,409,286,10327
316,414,340,324,290
423,489,418,742,10380
1138,1189,1108,1023,359
995,1098,974,1081,10362
947,1047,960,1304,335
1023,1101,994,7759,10422
1974,1464,2807,1743,402
2106,1912,2113,1640,10334
2053,1575,1831,1116,295
1251,1488,1263,902,10325
1142,1310,1034,924,293
1092,755,839,704,11084
608,586,589,596,1176
578,566,542,517,11243
642,546,1859,497,1570
385,455,469,308,12676
324,360,359,301,2801
275,423,388,302,11643
222,442,322,368,1684
322,497,385,360,10991
555,503,498,589,1038
248,428,399,264,10585
294,344,348,286,564
312,398,378,382,10874
1109,913,844,1039,846
1072,985,1088,1037,10396
923,964,902,906,368
913,1029,1108,921,10446
1402,2038,1145,1782,415
1522,2024,1152,1943,10669
2555,1924,1446,2506,715
1568,1988,1780,1774,10341
738,1291,842,845,334
605,692,494,523,10989
582,678,635,565,1099
557,553,594,563,10872
723,516,489,476,912
383,351,443,404,11852
414,394,341,471,2011
365,453,402,401,12579
461,514,585,391,2947
314,436,357,398,10832
403,465,464,411,803
332,416,348,369,10826
943,1152,1008,1094,834
1081,1690,1277,1134,10644
1633,1636,1069,1642,692
1536,1716,1128,1707,10485
2701,1271,2082,2537,461
1267,1082,1180,1128,10507
974,952,1041,749,545
916,935,943,896,10496
899,908,1018,829,449
1406,1084,1024,1172,10928
1757,952,1209,1346,1094
1336,1419,1643,1100,11676
1643,1286,1620,1608,1910
544,846,1223,676,13118
460,546,586,535,3118
515,630,635,627,11005
625,846,822,638,1047
541,818,787,506,11087
454,658,677,523,1148
368,574,628,553,11874
386,417,407,424,1943
437,581,762,458,11409
352,430,549,321,1436
315,444,353,352,10618
312,527,383,286,549
307,506,539,318,10817
341,643,642,481,840
203,307,301,206,10564
368,471,452,318,552
333,336,299,253,10479
263,387,338,363,444
344,509,468,300,10432
268,347,358,289,405
272,326,283,233,10350
299,348,511,287,318
284,343,498,307,10461
312,417,405,266,409
279,388,347,307,10379
237,342,417,347,344
266,346,337,292,10318
271,330,344,307,285
305,279,341,300,10346
252,345,382,272,312
1212,1488,1598,1105,10373
1144,1709,1318,1128,345
1067,1450,1363,1438,10278
1879,3003,2369,1666,228
1081,1998,1808,1356,10348
1645,2282,1537,1599,324
1144,1635,1724,1770,10359
1007,1585,1236,1367,344
984,1272,1418,1193,10301
887,1047,1007,936,258
865,1135,1391,1006,11835
2669,4179,3678,5708,1895
1419,1451,903,1339,12715
698,1134,732,651,2765
462,586,694,579,11740
486,559,472,371,1792
1811,556,526,1919,11245
474,789,1100,600,1288
406,608,545,458,11107
504,366,477,573,1162
322,434,435,366,13382
583,397,437,3494,3386
809,445,438,399,10849
480,343,345,382,819
449,368,430,431,10537
484,375,325,427,514
461,386,542,378,10716
403,632,619,376,694
403,530,430,444,10425
435,406,377,427,396
434,358,402,502,10508
379,439,406,392,464
391,475,541,472,10505
272,367,359,414,470
330,394,407,363,10356
355,554,469,467,343
464,338,430,388,10583
351,440,363,401,569
358,567,579,387,10389
396,493,512,510,363
541,449,367,314,10407
393,430,371,349,399
389,434,392,482,10422
538,423,533,365,388
399,427,374,482,10469
325,393,474,389,441
367,413,360,453,10405
431,391,372,496,380
430,399,371,396,10512
551,614,563,472,490
605,350,342,456,10450
453,499,384,340,428
462,350,472,506,10455
420,370,570,377,395
448,593,578,461,10412
420,446,375,441,374
385,345,490,401,10475
430,343,378,439,451
382,708,537,503,10507
436,465,432,438,485
410,347,334,365,10436
345,381,414,349,395
513,392,473,442,10597
394,409,430,444,572
518,727,596,479,10426
445,451,484,417,373
437,396,556,285,10330
1060,1116,1329,1151,342
1445,1241,1048,891,10427
1008,1949,1257,1035,476
1048,1864,1195,1124,10436
1339,1985,1237,1169,384
940,1900,1053,968,10481
1075,1514,1314,974,437
869,1233,1025,826,10468
1029,1128,1075,899,412
934,1413,1514,968,11251
940,1483,1404,1039,1371
750,1486,2004,877,11844
553,1270,1024,668,2106
501,923,554,625,11890
363,984,645,396,1970
388,716,565,440,11757
345,327,477,298,1805
336,490,351,307,11248
310,358,514,319,1259
329,307,371,376,11431
326,523,525,321,1456
451,327,519,347,11690
307,341,394,329,1693
378,324,394,286,10564
323,344,316,562,526
366,414,388,276,10340
499,363,325,399,301
281,435,362,396,10394
361,434,364,296,376
