Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4,Client_0,Client_1,Client_2,Client_3,Client_4
1456,1236,1289,1342,1506,1027,1218,1173,1127,1079,1000,1279,1395,1358,1319,294,700,643,595,535,1331,1372,1417,1454,1501,1067,1575,1623,1700,1662,783,835,892,942,991,1030,1280,1193,1142,1089,1243,1302,1342,1385,1427,976,1034,1088,1135,1180
10727,481,536,582,10945,10622,10785,10982,10731,10685,503,10726,10892,10838,10780,274,616,564,518,472,10671,10723,10769,10821,10870,10555,10616,10667,10775,10723,672,720,763,807,856,1084,1248,3446,3382,1167,582,659,727,790,854,823,887,945,998,1042
912,689,739,796,957,742,930,983,833,789,569,866,987,948,909,2128,2382,2278,2226,2330,834,878,921,965,1008,722,771,822,919,872,567,621,668,759,819,1155,1418,1363,1295,1225,521,569,626,670,712,438,499,553,604,662
10873,500,567,624,11131,10562,10935,11145,10868,10816,499,10690,10802,10763,10727,476,689,632,582,532,10809,10871,10928,10985,11041,10488,10571,10610,10662,10636,420,482,536,587,646,722,949,901,846,784,498,564,626,684,757,549,605,650,699,753
1091,852,922,977,1136,889,1104,1158,992,938,541,750,851,818,784,531,766,706,650,591,1000,1049,1100,1152,1201,599,626,651,700,675,412,461,506,550,600,1807,2049,1990,1935,1875,494,564,625,675,733,577,641,696,751,815
11180,487,592,542,11277,10619,10772,10939,10726,10675,446,12022,12147,12107,12067,479,709,649,596,542,10468,10557,10895,10955,11010,12023,12072,12113,12209,12159,384,438,481,524,572,627,878,773,709,829,382,432,480,524,572,447,497,541,584,632
1221,1130,1484,1750,1860,720,886,931,799,760,1882,2120,2251,2208,2163,442,658,793,725,598,669,745,983,1029,1073,2172,2216,2260,2345,2302,731,792,846,898,961,669,918,858,792,737,1024,1102,1175,1354,1439,2453,2511,2564,2616,2670
10505,555,620,668,10565,10632,10871,10816,10764,10704,1223,10502,10626,10585,10544,403,612,557,507,457,10481,10532,10581,10622,10662,10692,10748,10791,10887,10837,968,1069,1262,1166,1356,436,657,597,544,490,802,856,911,967,1024,512,569,623,670,717
518,570,623,729,677,833,990,951,912,873,358,577,695,654,615,457,672,605,554,641,630,676,718,777,877,883,927,988,1107,1051,379,433,481,527,581,873,1117,1060,1005,940,239,468,529,584,645,497,554,606,658,714
10514,571,696,761,10566,10671,10915,10849,10789,10730,388,10732,10915,10862,10802,461,688,624,572,520,10673,10729,10779,11067,10839,10461,10512,10798,10916,10861,429,483,530,575,627,799,1117,1062,998,861,420,481,534,590,649,532,600,658,725,787
