Client_0,Client_0
997,1012
449,583
485,620
530,528
1181,1249
1249,1182
1175,1241
862,852
598,599
633,596
1231,1152
566,532
652,677
966,1022
531,581
527,566
1239,1319
1323,1239
968,928
1212,1132
1020,938
495,471
1400,1154
1310,1067
1195,959
1568,1097
1160,1131
1319,1243
569,495
1211,1135
1361,1252
1248,1134
971,799
955,746
1398,1315
1358,1197
1130,1122
1263,1167
1140,1201
1186,1165
1218,1105
1220,1227
1317,1109
1214,1221
1145,996
947,999
521,562
1329,1376
991,1140
795,875
1183,1305
1221,1274
1030,1085
648,740
1113,984
1179,1226
1176,1249
1092,1183
1127,1155
1141,1158
1082,1184
1193,1228
1224,1243
1019,1123
1172,1268
1175,1195
1137,1184
1126,1169
1092,1221
877,1023
1029,1090
883,961
1163,1279
1150,1247
1295,1333
1191,1233
1103,1199
1054,1124
1050,1114
1064,1141
1052,1115
1057,1163
1058,1150
1054,1126
1080,1161
1049,1148
1026,1164
1157,1054
1107,1074
964,1131
1123,1176
1217,1298
1253,1183
1193,1232
1743,1993
433,334
662,658
1296,1293
1199,1170
1058,1071
1177,1213
1419,1277
1252,1343
1327,1324
1376,1374
1295,1261
1292,1324
1220,1330
1331,1414
1249,1299
1327,1240
1218,1298
1390,1288
1300,1347
1399,1315
1305,1403
1316,1404
1225,1309
1300,1375
1219,1047
1155,1276
1232,1304
1200,1264
1149,1262
1336,1320
1191,1264
1160,1089
1169,1101
1125,1209
1142,1247
1175,1139
1164,1081
1122,1216
1061,1128
1069,1170
1058,1141
1075,1142
1134,1185
1037,1186
1071,1176
1271,1157
1256,1309
1093,1232
1311,1213
1106,1463
431,491
1146,1229
1301,1258
1115,1135
1270,1338
1009,1211
1095,1063
1153,989
1208,1270
1350,1245
1268,1304
1219,1301
1268,1192
1130,1333
1277,1390
1318,1431
1343,1458
1322,1439
1373,1277
1258,1324
1274,1385
1238,1306
1246,1301
1275,1395
1132,1310
1206,1246
1243,1332
1265,1376
1086,1221
969,793
1163,989
1353,1173
1401,1207
1238,1316
1222,1189
1053,1132
1063,1144
1114,1279
999,1072
1151,1051
1139,1175
1009,1214
1245,1075
1237,1017
1162,1179
1146,1168
1108,1114
1145,1209
1390,1180
1075,1093
864,877
1175,1275
1104,1108
1056,1071
1067,1023
1074,1019
1099,1119
1034,1225
869,850
1213,1182
1188,1202
1128,1189
1018,1048
1041,1055
1047,1058
1117,1196
1059,1146
1102,1197
1102,928
1087,1177
1145,1089
1110,1142
1317,1108
1218,1225
1359,1282
416,482
1089,1224
1122,1233
1062,1146
1145,1259
930,992
983,1095
838,1077
1100,1145
1044,1165
1217,1267
1266,1312
1202,1256
919,928
1184,1208
1104,987
1193,1120
1079,1187
1104,1214
1193,1224
1198,1217
1214,1273
1227,1288
1262,1262
1125,1155
1070,1123
1042,1249
976,1052
1194,1021
1299,1223
1007,931
1027,969
1018,1001
881,928
1035,987
1030,951
1058,1087
853,891
1197,1280
1157,1233
1165,1248
1059,1174
1003,1012
989,1006
1367,1241
1365,1237
1234,1271
1100,1221
1218,1222
558,595
599,597
1356,1374
1186,1316
1196,1231
1249,1309
1208,1243
1058,1147
876,871
910,1128
1110,1359
1035,1186
1074,1224
1130,1067
1257,1105
1113,1300
1164,1236
1177,1284
1225,1152
1113,1181
1026,1061
1096,1146
1152,1150
1114,1098
1261,1019
1656,1992
500,578
1119,1348
1018,1095
1140,1092
1238,1142
1221,1077
1142,1105
1312,1022
1128,974
1136,1075
1008,1045
1330,1066
899,1053
1095,1126
1073,1146
1078,837
1034,1015
1026,1043
1005,1069
1061,931
1189,971
1063,1124
1020,1081
960,1050
947,1074
591,629
1212,1273
1154,1173
1103,1174
1058,1074
1002,986
1070,1079
1016,1033
1006,1003
1107,1025
1014,1085
1025,1203
1039,1217
1018,1206
1035,1089
947,1154
1112,1228
1042,1150
1041,1145
667,663
1042,941
1098,1272
1070,1447
1257,1309
350,394
1358,1190
1325,1185
1207,972
1251,1266
1241,1309
1281,1074
1292,1238
1385,1166
836,1044
1132,1151
1133,1185
1199,1193
1090,1126
1038,1145
1138,965
1052,1242
771,900
1255,1290
1179,1183
1174,930
1055,902
1044,903
1045,886
1025,885
504,573
462,483
1194,1193
1161,1127
1197,1151
1104,1116
1058,1043
1125,1091
1158,1039
1015,953
1156,1213
1184,1132
1127,1211
963,1215
968,1216
1004,1062
1074,1338
730,914
799,870
1022,1132
920,1171
1270,1276
1101,1121
1246,1161
1001,1093
1070,1116
1268,1338
905,1075
1142,985
1165,1117
1146,1149
1179,970
1109,1508
1188,1085
1247,1199
1013,1204
675,654
1235,1312
1015,1178
1092,1337
1256,1359
1219,1224
1204,1235
1129,1183
1257,1253
1423,1420
1578,1486
1023,1121
1225,1054
1072,1123
1207,1015
928,873
1041,1111
1110,1206
1147,1133
1102,1194
876,851
1068,996
1113,1101
550,559
1140,1126
1156,1143
1168,1129
886,889
1274,1168
1156,1046
979,957
1051,1154
1129,1132
1109,1182
1142,1123
1046,1150
864,944
1196,1290
1179,1273
1058,1140
1155,1240
1198,1245
1131,1220
1168,1234
1142,1330
1106,1541
1017,1157
1204,1292
1146,1319
1035,1090
1265,1118
1192,1093
1106,1189
1176,1295
1103,1140
591,746
1064,975
783,638
1052,973
1149,1716
1158,1119
1152,1124
1043,985
1225,1554
478,392
1293,1112
1325,1308
1041,1305
1224,1266
1234,1275
1243,1290
1314,1346
1257,1288
1262,1303
1248,1265
1145,1288
1299,1239
1258,1338
1016,1118
923,830
1179,1298
1158,1164
1032,1215
1202,1199
1190,1386
1163,1107
1082,1260
1120,1144
1010,984
941,1159
962,1117
1128,1177
1106,1238
1138,1149
1263,1344
