Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
526,587,459,556,567,675,471,572,397,460
481,572,469,544,568,634,533,638,403,576
531,628,439,605,542,681,442,535,508,605
569,649,427,514,536,633,437,531,502,594
527,590,592,696,575,649,427,520,408,508
467,559,548,646,579,674,439,528,473,567
429,493,326,380,451,521,327,459,401,487
437,506,336,396,466,537,239,284,344,405
353,428,312,384,454,523,272,393,415,513
465,547,331,401,444,494,302,364,294,366
375,449,396,467,516,588,304,363,287,352
359,403,368,440,500,577,293,354,264,400
345,415,414,478,394,470,352,432,329,397
382,431,460,525,487,549,241,358,270,383
333,379,382,430,448,512,289,333,293,352
364,421,419,495,455,508,374,434,329,400
563,652,456,542,490,590,377,452,345,411
479,565,592,693,458,563,342,399,344,413
1264,1444,1775,1872,636,776,965,1047,374,453
1417,1904,1655,1754,646,773,1267,1408,398,480
441,536,643,733,709,809,400,486,433,507
484,594,494,598,575,635,404,482,1280,1565
452,549,463,547,520,582,344,421,1638,1731
453,546,474,585,517,596,363,456,455,530
400,470,411,501,483,563,359,442,519,608
464,539,470,529,589,682,371,426,400,475
410,464,461,544,439,497,374,433,410,485
367,407,359,417,445,519,294,355,381,457
399,440,406,462,457,533,273,333,404,460
496,592,493,558,601,698,288,356,288,341
440,527,430,522,538,619,316,361,391,451
487,566,570,654,687,760,441,499,329,388
410,481,512,588,523,594,473,582,337,409
503,583,527,594,504,575,276,398,416,478
466,565,546,605,550,637,297,340,452,567
734,820,937,1009,816,900,456,587,344,414
480,548,695,761,477,549,469,578,320,373
580,656,1347,1437,1080,1157,418,490,383,452
410,454,364,437,356,423,316,463,657,725
454,523,580,655,488,560,496,578,435,545
1129,1403,2856,3159,1106,1508,2059,2291,1208,1283
2061,2299,1972,2179,1750,2224,2006,2246,387,458
1081,1311,1314,1497,962,1434,1280,1522,427,508
1910,2047,2689,2872,5483,5700,3754,3890,1430,1658
1083,1162,1253,1328,546,628,1652,1732,2080,2327
550,620,451,517,557,636,397,539,1375,1573
419,483,406,469,532,587,427,544,2314,2448
4740,5010,5122,5789,2491,2658,4371,4670,1684,1814
3927,4177,3732,3953,2124,3147,4098,4353,436,506
1729,1977,1579,1839,1162,1600,1411,1617,442,506
4205,4356,3372,3539,1539,2007,3226,3578,5613,5790
668,797,714,829,660,778,656,807,3880,4109
884,1016,767,899,743,868,697,847,1294,1675
828,926,895,1046,681,825,604,774,3841,4073
2587,2825,2967,3505,797,956,1297,1785,625,761
664,783,589,704,695,779,607,728,670,892
634,741,605,683,621,698,518,638,765,892
1975,2107,1650,1779,797,971,1023,1629,2415,4742
1055,1181,2401,2572,672,1492,1430,1536,674,769
598,726,540,650,749,878,574,685,657,781
581,693,572,683,605,685,505,587,2186,2297
567,645,567,716,616,727,582,698,1968,2294
538,615,470,583,627,706,625,738,588,706
710,872,1095,1226,941,1083,1222,1347,594,691
535,651,640,762,775,906,645,775,538,652
540,652,523,624,620,723,591,734,704,783
574,685,705,818,670,813,680,954,1110,1236
899,988,2350,2585,679,802,1275,1699,580,704
569,691,1411,1524,812,1358,1019,1135,653,765
652,758,556,637,630,718,558,675,830,938
533,613,678,753,718,809,629,731,797,1043
466,569,1199,1333,1854,1991,841,1347,1443,1551
730,862,1271,1386,1177,1287,1390,1497,565,684
622,732,593,692,666,760,568,682,694,835
748,846,919,1121,646,759,877,1013,1205,1329
1178,1402,1439,1721,1119,1683,1312,1524,1004,1314
4801,5113,5870,6255,1678,2304,4389,4862,561,657
973,1162,1338,1534,1181,1428,1026,1254,675,1054
