Client_0,Client_1,Client_2,Client_3,Client_4
3319,3719,3969,4209,4429
1511,1691,1843,1990,2155
1572,1810,2444,2747,3010
1185,1312,1418,1522,1641
1708,1917,2105,2304,2521
845,954,1183,1282,1419
1727,1874,1994,2109,2239
837,1274,1362,1642,1784
848,1218,1348,1477,1634
1718,1880,2169,2337,2500
1164,1305,1438,1586,1709
1170,1336,1474,1613,1745
1477,1624,1749,1864,1982
738,826,1002,1089,1186
522,583,707,776,850
519,565,598,629,663
497,538,580,619,664
884,962,1031,1092,1162
864,949,1027,1101,1168
539,590,706,754,797
631,720,903,988,1069
1003,1130,1239,1328,1418
1056,1149,1229,1302,1377
582,670,875,955,1047
610,669,799,856,906
1099,1192,1268,1344,1427
620,678,811,861,917
511,569,703,754,809
701,795,884,971,1054
695,775,854,926,1005
1056,1151,1237,1325,1416
792,882,978,1070,1165
1182,1280,1360,1440,1519
606,663,792,848,896
560,617,758,808,862
704,779,847,914,988
637,707,913,993,1081
699,793,869,939,1019
614,699,907,971,1059
1086,1193,1308,1409,1507
506,899,992,1075,1164
2150,2600,2885,3062,7209
1881,2045,2184,2319,2451
1159,1676,1831,1997,2151
1237,1353,1454,1550,1659
2712,2903,3094,3269,3436
1068,1187,1453,1553,1661
552,601,643,720,766
599,673,784,893,997
366,566,618,689,739
541,597,646,735,819
538,584,625,676,732
518,563,603,656,719
698,770,833,896,960
757,835,909,979,1050
486,525,586,619,670
822,903,978,1052,1132
826,914,995,1073,1152
537,584,650,717,790
815,896,970,1044,1117
827,920,1005,1088,1169
548,602,665,779,848
2287,2489,2687,2851,3028
1038,1477,1594,1701,1821
1581,1784,1999,2182,2379
1028,1821,2008,2186,2363
1508,1705,1937,2164,2371
1421,1594,1747,1896,2062
1004,1475,1589,1697,1817
2257,2549,2797,3054,3301
835,1205,1353,1522,1689
719,1074,1182,1277,1396
663,737,959,1063,1171
1303,1457,1589,1729,1858
981,1116,1241,1361,1487
660,784,1016,1097,1228
521,596,737,787,859
576,834,913,1001,1056
561,607,649,700,757
513,563,609,713,778
546,602,651,696,749
1028,1146,1251,1354,1460
705,800,1027,1115,1217
953,1069,1171,1270,1381
2399,3156,3954,4750,8246
1496,1644,1750,1846,1939
1412,1570,1743,1913,2073
862,961,1075,1207,1335
1386,1502,1601,1698,1803
1339,1516,1686,1841,1995
802,880,1058,1126,1200
947,1061,1162,1261,1382
1254,1382,1682,1811,1924
1207,1333,1441,1548,1731
1248,1378,1492,1604,1724
1160,1274,1378,1480,1582
669,820,876,929,989
689,771,919,982,1035
1020,1121,1220,1316,1414
644,1006,1112,1217,1327
652,1300,1418,1532,1654
1142,1258,1362,1465,1567
792,868,935,1031,1117
715,815,998,1090,1190
537,982,1084,1181,1290
1092,1216,1308,1380,1590
1061,1196,1324,1449,1575
1118,1240,1361,1479,1610
672,831,896,952,1015
646,799,858,910,970
773,859,935,1010,1097
683,792,895,1119,1210
1193,1319,1434,1569,1702
772,904,1381,1497,1606
1371,1503,1633,1770,1913
654,807,866,920,980
647,797,856,910,968
772,869,951,1035,1128
1346,1430,1500,1583,1712
764,852,930,1021,1119
665,740,896,973,1059
742,805,860,915,1003
1155,1273,1369,1467,1563
1149,1249,1331,1412,1490
456,816,914,993,1081
1410,1766,2100,2475,2848
1075,1168,1247,1323,1397
713,769,815,862,911
549,640,684,730,766
475,513,547,610,665
506,546,578,613,642
505,546,578,613,643
393,617,682,751,818
873,945,1006,1064,1122
833,904,967,1034,1104
575,626,668,752,800
581,657,739,871,950
527,588,716,787,864
965,1050,1126,1197,1273
619,710,790,992,1083
792,866,919,968,1024
626,710,892,955,1046
1075,1168,1247,1323,1399
711,838,936,1127,1225
695,776,943,1016,1117
799,894,1155,1254,1358
640,851,950,1042,1143
1221,1325,1422,1505,1594
1244,1353,1451,1547,1638
687,847,908,963,1026
566,930,1014,1102,1179
672,739,890,960,1016
1217,1335,1432,1523,1616
1101,1203,1288,1393,1496
635,798,859,914,977
727,800,879,937,1000
883,953,1012,1068,1131
943,1258,1375,1476,1573
1144,1248,1336,1425,1528
1113,1208,1289,1366,1442
690,791,882,1083,1182
706,802,895,1091,1188
1194,1293,1376,1456,1534
1177,1283,1375,1472,1559
609,925,1005,1101,1195
710,822,1015,1088,1188
710,778,989,1091,1198
909,1034,1144,1246,1493
729,838,1031,1124,1228
697,796,987,1076,1165
829,946,1049,1148,1260
990,1093,1184,1475,1585
673,740,890,955,1011
679,745,895,961,1017
890,1003,1108,1209,1322
1105,1233,1349,1443,1549
823,939,1047,1189,1295
662,729,881,946,1003
1169,1439,2115,2371,2621
1054,1507,1649,1778,1960
1737,1964,2174,2386,2612
1420,1603,1769,1995,2164
1078,1447,1553,1656,1771
638,925,1034,1185,1323
964,1107,1239,1386,1533
921,1070,1204,1328,1464
915,1042,1325,1409,1474
675,742,893,950,1013
698,768,826,936,1001
1310,1407,1502,1597,1704
1248,1370,1484,1599,1711
1163,1282,1393,1503,1611
749,813,870,925,988
674,745,899,958,1021
922,1082,1214,1342,1484
1465,1623,1756,1884,2009
707,1100,1244,1342,1448
873,976,1069,1161,1264
861,975,1071,1166,1283
1340,1492,1621,1744,1883
1310,1445,1568,1688,1807
1203,1380,1510,1632,1759
812,899,986,1074,1171
1163,1297,1416,1522,1647
498,813,885,959,1051
680,758,840,916,1006
589,664,731,797,877
462,520,564,603,650
544,592,632,708,753
368,607,665,720,779
529,577,653,694,740
1906,2058,2186,2309,2431
1574,1840,2031,2220,2439
1787,1961,2121,2273,2426
1026,1388,1493,1596,1707
934,1593,1713,1817,1931
875,1500,1658,1811,1993
1118,1721,1919,2115,2326
1308,1515,1639,1738,1848
1094,1486,1650,1802,1967
808,1447,1599,1741,1900
1017,1140,1467,1572,1686
840,940,1026,1109,1211
644,722,794,865,938
469,654,710,774,845
504,580,714,790,870
793,859,915,968,1028
1691,1870,2038,2209,2407
1874,2109,2301,2483,2681
925,1541,1708,1888,2083
1591,1787,1905,2000,2107
917,1267,1408,1503,1602
1240,1377,1485,1571,1664
1900,2048,2184,2306,2428
1364,1473,1565,1739,1842
1369,1521,1657,1768,1880
772,837,891,943,994
527,605,789,864,953
692,756,819,883,954
595,672,737,862,933
748,812,866,917,969
544,591,667,706,749
548,603,654,769,838
719,803,884,979,1049
641,733,902,962,1052
704,807,1004,1081,1181
714,781,933,992,1059
624,1049,1155,1249,1343
985,1098,1195,1289,1392
680,748,897,963,1018
645,715,941,1012,1105
684,750,899,964,1019
759,859,943,1024,1119
1075,1180,1289,1377,1463
598,734,788,851,946
576,709,758,804,855
714,788,853,916,987
607,663,805,860,907
594,726,778,828,882
411,700,770,864,938
560,693,742,789,842
1039,1128,1205,1276,1344
604,666,815,874,928
608,690,863,946,1023
535,611,819,880,965
537,595,721,769,821
1926,2014,2086,2166,2240
578,633,682,771,826
645,732,933,1002,1102
592,648,774,849,931
637,729,917,986,1061
577,636,715,854,921
1108,1248,1366,1479,1593
580,635,759,813,859
578,711,760,806,857
617,691,756,818,890
543,597,724,772,824
532,588,714,761,813
1041,1201,1301,1392,1479
617,672,723,813,866
1908,2117,2302,2481,2692
1117,1234,1543,1653,1767
2156,2364,2538,2715,2886
1000,1358,1462,1562,1671
1612,2169,2344,2495,2639
888,1480,1625,1767,1919
1546,1756,1950,2159,2382
