Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9,Client_0,Client_1,Client_2,Client_3,Client_4,Client_5,Client_6,Client_7,Client_8,Client_9
4048,4277,4499,4985,5659,6950,8299,9559,10213,10367,2204,3303,2749,3872,4406,4775,5195,5557,5990,6449
735,848,1684,1805,1920,2038,2156,2311,2421,2540,881,1065,969,1163,1255,1352,1448,2145,2543,1709
1553,1678,1802,1934,2034,2150,2251,2342,2434,2548,971,1198,1078,1306,1405,1479,1547,1902,1983,1797
5595,5726,5835,6676,6879,7008,7622,7746,7939,8038,955,1057,1008,1104,1151,1198,1245,1384,1326,1431
904,987,1063,1116,1164,1213,1403,1475,1564,1637,897,1058,983,1136,1214,1287,1362,1555,1724,1637
919,1007,1081,1154,1232,1307,1377,1617,1684,1855,1567,1737,1658,1817,1892,1960,2026,2092,2157,2222
610,683,1042,776,1125,1207,1291,1374,1453,1557,837,994,919,1064,1139,1222,1295,1523,1430,1599
908,1013,1087,1170,1264,1357,1641,1719,1798,1892,753,923,840,999,1077,1157,1406,1490,1569,1658
924,1030,1127,1226,1322,1413,1683,2053,2182,2279,792,986,894,1066,1462,1552,1639,1718,1797,1893
698,810,1284,1369,1453,1528,1613,1702,1808,1905,600,1221,685,1301,1374,1447,1533,1604,1674,1744
971,1079,1182,1286,1391,1495,1580,1897,1997,2120,650,760,707,814,974,1024,1076,1126,1179,1241
2586,2716,2834,2934,3033,3145,3264,3372,3470,3568,1501,1709,1608,1809,1927,2032,2138,2244,2347,2468
888,983,1083,1173,1254,1345,1697,1797,1898,2017,638,812,735,1244,1329,1400,1473,1562,1640,1730
1036,1144,1255,1355,1459,1780,1883,1977,2066,2165,749,899,828,967,1034,1101,1168,1347,1497,1418
1115,1209,1340,1453,1741,1928,2094,2187,2278,2403,518,1060,601,1144,1220,1300,1379,1458,1542,1639
651,710,760,1018,1068,1127,1175,1233,1283,1330,2254,2415,2342,2487,2560,2630,2701,2771,2840,2921
576,667,1192,817,1273,1358,1447,1542,1627,1735,1498,2709,2470,2932,3164,3367,3580,3762,3937,4103
705,785,870,946,1030,1119,1384,1472,1565,1670,3841,4288,4104,5283,5508,5698,5882,6193,6401,6581
2596,2700,2800,2883,2957,3032,3105,3174,3245,3314,2211,2626,2425,2833,3022,3166,3350,3533,3718,3898
1254,1463,2725,1789,2941,3157,3355,3526,3646,3811,3974,4455,4239,4668,4859,5158,5405,5600,6372,6560
