Client_0,Client_1,Client_0,Client_1
404,481,415,490
718,782,660,736
766,841,737,819
729,806,656,746
525,607,549,630
425,491,362,431
548,623,425,576
380,445,414,560
443,517,442,508
537,618,505,575
447,525,459,525
875,951,719,794
425,503,484,568
507,587,551,629
547,622,537,614
386,472,385,540
1221,1310,1010,1119
895,998,671,773
586,688,566,628
584,756,560,634
523,645,439,528
1186,1287,970,1075
1189,1285,980,1080
458,539,479,567
598,688,573,638
689,797,751,841
506,751,509,603
575,677,545,642
1201,1288,786,882
483,581,550,642
1174,1268,964,1064
490,575,546,634
618,723,513,615
524,629,618,721
617,723,507,615
592,654,496,583
535,624,616,703
574,664,589,698
719,810,923,1010
549,635,415,484
523,606,470,562
426,529,534,605
634,731,527,590
1257,1346,955,1052
519,615,538,609
594,665,564,626
1333,1549,1103,1269
1174,1403,1269,1527
1946,2164,1821,2080
2047,2287,1944,2230
1734,1985,1776,2242
1357,1636,1912,2190
1599,1891,1435,1725
1366,1559,1194,1452
1105,1357,1093,1266
1158,1394,1131,1380
1813,2052,1838,2032
1676,1893,1525,1744
1660,1876,1398,1638
1996,2216,2480,2735
1216,1515,995,1213
1245,1471,1183,1707
1008,1226,1207,1461
1084,1320,1319,1564
1360,1612,1225,1447
2131,2350,2769,2994
1785,2018,1212,1465
1130,1237,840,946
950,1107,704,859
716,844,849,967
1055,1183,1723,1872
1035,1172,1488,1586
541,775,609,755
794,914,693,844
3272,3387,1049,1186
1178,1291,1595,1748
880,1009,743,853
657,744,625,763
595,727,693,806
857,1000,705,861
1158,1273,697,836
1164,1294,1726,1864
1168,1278,1712,1848
914,1075,922,1072
785,917,688,827
708,808,597,720
823,1061,638,759
453,508,488,585
586,685,447,557
530,583,529,625
700,832,514,620
727,807,526,620
523,595,425,518
395,463,487,575
404,474,439,528
922,1065,1225,1316
613,702,565,665
538,613,507,564
507,631,557,696
509,620,521,621
677,787,692,901
595,679,649,737
579,680,462,568
627,709,528,593
533,634,548,612
1078,1174,994,1112
766,952,735,848
594,686,613,716
530,630,589,689
501,588,636,705
1251,1355,1479,1579
1306,1420,1370,1496
629,755,597,709
595,709,521,635
1013,1138,1262,1378
729,862,663,791
555,658,589,684
1022,1111,920,1033
1256,1361,1005,1104
597,706,548,652
547,629,639,738
896,1017,622,735
979,1106,643,780
680,762,606,684
578,704,525,638
881,999,818,957
576,811,575,707
725,965,734,1109
1032,1151,1274,1382
1218,1337,1237,1351
565,709,591,702
818,923,703,835
1005,1176,1407,1531
1069,1244,1483,1602
475,638,506,698
573,681,592,689
677,821,556,668
1056,1162,648,864
544,626,502,584
581,668,537,598
561,646,483,547
860,959,510,617
832,978,511,808
528,609,519,609
477,566,427,502
494,597,418,516
806,952,1097,1210
811,973,760,880
532,620,418,480
581,651,486,582
425,582,397,487
1027,1129,733,851
719,779,571,667
525,616,577,674
565,663,577,670
481,571,472,638
1075,1176,699,917
894,1067,614,705
514,575,445,527
3213,3365,806,965
599,681,659,770
379,472,395,475
507,577,581,697
585,677,626,744
565,658,529,590
525,596,501,595
461,551,396,486
653,733,632,740
595,689,679,787
586,666,441,501
591,720,506,575
442,503,566,630
502,609,550,642
504,609,1477,1571
483,543,429,489
496,573,406,487
509,603,377,457
500,588,616,738
544,641,423,508
441,500,375,436
617,682,420,478
503,583,359,431
659,757,753,879
590,695,472,575
630,700,576,682
497,599,551,624
542,644,584,678
718,820,830,973
642,754,732,861
582,680,529,618
504,603,480,680
792,901,783,893
668,795,545,645
805,915,705,804
777,886,742,861
577,676,511,582
607,684,508,591
722,827,740,839
534,652,535,627
609,715,481,572
619,706,505,612
675,796,711,807
640,761,574,676
519,608,528,644
528,621,547,616
733,820,533,716
765,881,741,853
580,710,477,574
530,625,598,667
618,739,509,622
575,765,452,524
535,626,506,593
617,717,673,762
583,689,695,806
585,719,566,647
508,623,617,729
473,568,605,702
780,891,683,784
835,932,593,705
501,592,642,716
549,629,627,749
684,822,494,579
817,929,746,851
773,883,711,809
528,608,594,693
558,662,530,612
592,694,756,856
803,920,566,658
579,683,434,507
614,690,513,625
623,720,751,871
784,901,688,799
619,694,554,646
543,612,547,618
634,752,607,736
652,773,528,600
524,594,484,551
555,647,522,619
590,706,548,674
587,725,764,905
622,693,571,662
565,668,441,642
570,674,602,712
589,704,660,767
551,660,558,672
597,673,492,594
594,707,593,696
769,887,769,887
699,813,496,577
608,711,429,605
525,627,637,747
756,856,705,824
533,636,632,723
611,685,630,721
555,662,495,597
581,708,542,661
571,662,592,691
563,678,501,603
600,713,501,569
592,696,497,592
599,766,511,618
778,881,735,862
789,916,502,611
549,618,547,659
591,686,550,673
585,682,541,653
564,658,581,654
588,711,572,646
627,702,479,547
471,562,494,588
749,852,770,907
530,628,558,631
536,627,466,536
715,810,1069,1193
727,830,776,934
532,632,562,697
530,633,484,575
632,777,598,720
571,716,475,571
341,390,310,375
398,458,372,455
479,540,427,476
516,573,532,636
481,603,484,598
424,472,368,417
390,441,429,504
445,528,554,710
469,546,413,492
424,483,309,361
524,626,521,624
563,660,452,512
396,462,480,540
503,557,375,531
396,472,419,469
484,572,572,689
418,517,442,522
510,572,481,554
562,622,506,574
497,558,542,612
509,602,477,587
541,661,470,561
484,546,454,552
526,618,464,559
518,615,455,545
1052,1336,1210,1394
1170,1405,1005,1272
1184,1454,1326,1537
1055,1285,955,1206
974,1173,991,1203
1062,1256,1174,1393
845,1016,926,1084
1123,1358,987,1163
1015,1257,892,1118
1425,1648,1018,1363
962,1292,1183,1406
1356,1557,947,1172
1103,1330,1063,1305
1024,1245,839,1040
873,1078,973,1109
973,1107,1124,1321
1411,1602,1418,1628
1326,1548,1388,1602
1368,1572,1326,1538
1580,1819,988,1152
1013,1208,1081,1299
941,1116,905,1042
783,911,838,977
1185,1349,790,957
2421,2554,814,931
813,922,562,655
522,624,346,501
614,721,497,563
730,831,506,614
476,559,463,552
594,676,615,683
492,583,456,551
550,620,601,694
477,577,471,569
602,687,428,490
592,684,517,597
502,598,441,521
547,646,466,528
696,833,533,646
495,603,467,565
537,606,505,615
473,577,412,501
