Client_0,Client_0,Client_0,Client_0,Client_0
389,396,450,260,288
325,312,392,257,306
417,370,523,260,362
423,393,463,259,227
415,397,418,299,266
354,300,405,305,290
424,274,363,289,259
315,402,369,262,309
573,316,576,245,246
420,394,421,278,327
369,329,467,216,314
396,312,348,302,272
425,438,469,251,326
475,373,504,349,239
499,368,433,316,307
460,280,384,455,263
506,288,536,455,422
419,402,479,395,351
579,527,513,528,457
563,389,657,535,263
555,342,466,370,440
582,371,539,391,382
448,407,512,446,407
683,404,661,492,546
640,452,635,402,816
1092,427,1343,1145,444
1112,405,1309,1061,572
1175,419,1100,1492,509
1187,472,1022,1072,693
1063,437,991,1242,475
637,1148,862,702,969
510,1122,450,404,1277
386,1350,397,304,1205
397,1089,365,265,1157
366,863,325,310,2507
435,748,445,290,692
770,492,1383,323,477
388,350,351,264,440
446,297,464,310,384
380,406,461,230,413
484,245,447,333,323
351,441,417,309,474
470,395,455,292,307
362,341,463,321,303
490,262,578,290,269
497,289,498,317,267
543,297,545,307,321
482,374,433,366,386
513,301,434,347,299
505,395,414,314,365
485,357,502,338,402
1012,336,1227,1058,377
1445,381,1079,1396,395
1718,343,1373,1564,367
1130,318,1045,1083,289
1071,342,1160,1017,386
1167,1243,1560,1381,1044
1040,1342,770,1109,1299
417,1870,495,487,1199
430,1245,555,570,1234
418,1256,424,530,1231
534,1880,688,994,4781
458,1213,496,477,913
512,386,462,322,351
426,536,450,351,380
583,456,566,529,359
451,997,497,363,467
446,463,438,351,562
474,326,529,369,292
500,433,497,393,444
445,479,487,467,485
464,395,371,330,365
503,355,398,334,361
538,356,495,378,416
535,487,448,1116,370
455,432,428,350,364
585,393,473,395,348
441,400,574,327,355
411,481,789,761,416
527,550,511,337,456
492,336,486,339,328
571,329,1044,1081,334
515,374,502,460,374
729,656,692,1048,382
581,328,599,411,494
564,383,749,868,372
721,1138,606,507,765
540,419,571,405,442
423,1008,550,401,763
591,488,620,564,599
525,806,586,396,1098
554,696,491,425,779
599,488,558,466,478
585,383,497,357,494
566,439,534,423,426
489,482,435,451,499
550,385,508,388,441
534,524,587,436,457
893,457,618,637,432
564,467,685,455,492
585,384,473,514,471
538,448,781,456,496
896,500,833,552,533
856,877,745,774,737
583,569,711,512,614
519,576,419,352,649
487,598,470,381,677
454,823,407,456,736
528,831,548,291,910
357,588,375,392,637
416,419,385,306,484
419,395,405,242,566
408,480,367,283,395
507,412,590,400,401
599,377,646,380,334
459,299,531,273,362
533,331,548,400,397
713,374,732,495,389
645,403,850,658,466
291,464,381,308,483
465,506,391,267,398
477,661,449,259,509
512,695,453,306,585
490,799,486,270,888
450,505,375,298,462
434,440,536,330,446
393,464,548,369,421
655,544,1018,792,536
669,457,705,588,529
570,540,837,765,437
931,472,837,1003,507
815,448,971,702,524
736,751,773,755,1012
644,628,656,588,400
1073,858,1104,1191,671
640,959,676,700,659
641,840,766,752,790
1063,514,785,695,683
732,628,582,657,683
741,907,726,580,817
874,738,709,835,792
1188,832,796,1095,546
702,847,726,629,647
842,677,635,737,545
558,638,628,661,599
772,592,654,654,826
715,704,600,622,1004
1505,647,1512,1461,522
2206,766,1344,1762,859
2499,671,2061,2286,538
1574,701,1546,1456,688
1426,725,1482,1559,722
2170,1087,2144,2135,1377
3748,1521,3164,2578,1574
1856,2240,1620,1264,2113
1555,1177,1188,1403,1407
2838,1113,2583,1527,1392
2711,2213,2355,1984,2421
1562,2138,1706,1052,3311
989,1537,1195,1172,1614
1021,1348,837,1014,1437
637,2313,460,674,3176
501,2197,467,616,1596
434,1712,597,591,1472
482,1163,582,491,928
645,1137,626,717,1031
546,853,517,503,528
543,605,626,568,449
579,620,572,653,502
769,594,765,1014,466
602,407,552,632,486
626,535,555,586,516
803,564,711,609,539
565,680,804,767,554
600,682,441,662,711
705,680,684,611,501
805,599,720,998,615
733,780,550,716,669
1362,692,1031,742,865
680,694,918,786,565
839,638,957,790,502
577,541,801,1781,796
446,633,407,540,667
365,1182,475,541,954
374,740,465,595,817
382,548,562,567,908
456,1771,402,549,1898
331,602,308,518,454
438,569,408,602,475
386,701,411,523,536
465,504,419,581,454
440,829,404,509,821
401,529,466,589,426
341,681,416,590,484
510,552,453,778,531
368,611,369,473,611
409,527,390,515,538
431,560,427,610,564
432,604,491,558,681
426,812,432,614,1115
276,489,457,482,440
432,475,510,574,470
412,810,503,482,586
455,577,524,946,593
391,582,405,457,590
442,498,426,708,488
317,743,535,503,612
420,448,498,491,512
349,935,475,665,649
319,610,318,517,506
404,729,446,626,553
347,586,303,518,499
477,549,533,853,510
395,726,397,549,607
456,480,393,569,500
444,718,348,443,564
434,481,532,557,476
439,623,459,689,752
351,600,431,582,582
392,619,450,536,594
382,499,549,780,488
526,685,462,589,735
1669,811,1618,2095,738
1999,651,1527,1568,627
2497,660,2168,2545,512
1664,757,1978,2010,802
1843,694,1811,2332,636
2914,1806,2783,2203,1729
3270,1858,2933,2592,1754
1411,2294,1330,1446,1980
1495,1398,1696,1506,1801
1158,2045,1478,1398,1101
3190,2934,2706,2502,1584
570,2139,757,1002,1313
677,1803,850,856,1501
2392,1475,2833,2558,1768
780,1108,774,1085,1369
1336,3345,1945,1790,1378
598,854,735,927,907
